,Frequency,Signal Run 0,Background Run 0
0,3.0,2.6840013352327423,2.6840132041181066
1,3.0015151515151515,2.684031632124362,2.684006957336331
2,3.003030303030303,2.6840394406015875,2.684031319785296
3,3.0045454545454544,2.684038815923413,2.6840453750442923
4,3.006060606060606,2.6840397529406776,2.6840325691416407
5,3.007575757575758,2.68403413083708,2.68402944575074
6,3.0090909090909093,2.6840310074461793,2.6840260100207654
7,3.0106060606060607,2.684031007446193,2.684018513882629
8,3.012121212121212,2.684008831370862,2.6840125794399263
9,3.0136363636363637,2.684002272250001,2.6840185138826307
10,3.015151515151515,2.6840075820145186,2.684007582014517
11,3.0166666666666666,2.684011017744492,2.684007582014508
12,3.018181818181818,2.6840003982154594,2.6839807208528508
13,3.0196969696969695,2.683984468921936,2.683984781261018
14,3.021212121212121,2.683979159157407,2.683977285122868
15,3.022727272727273,2.683974161731988,2.68398290722648
16,3.0242424242424244,2.683990715703704,2.6839713506801854
17,3.025757575757576,2.683987904651899,2.6839875923128194
18,3.0272727272727273,2.6840007105545576,2.683996962485482
19,3.028787878787879,2.684002584589086,2.68399821184184
20,3.0303030303030303,2.6840163275090108,2.6840125794399365
21,3.0318181818181817,2.6840119547617567,2.6839988365200287
22,3.033333333333333,2.6840075820145186,2.68399446377277
23,3.0348484848484847,2.6839869676346377,2.683992277399149
24,3.036363636363636,2.6839860306173686,2.68399227739916
25,3.037878787878788,2.68397947149649,2.683980408513775
26,3.0393939393939395,2.6839932144164207,2.6839841565828317
27,3.040909090909091,2.683974474071063,2.68396385454206
28,3.0424242424242425,2.683968227289294,2.683965416237489
29,3.043939393939394,2.6839560460648273,2.6839460512139723
30,3.0454545454545454,2.68393917975402,2.68395792009936
31,3.046969696969697,2.6839526103348526,2.683940429110384
32,3.0484848484848484,2.68394979928305,2.683938242736753
33,3.05,2.6839494869439675,2.68395104863941
34,3.0515151515151513,2.6839563584039094,2.683954796708468
35,3.053030303030303,2.683961668168432,2.6839547967084707
36,3.0545454545454547,2.6839510486393943,2.6839604188120676
37,3.056060606060606,2.683953547352119,2.6839519856566687
38,3.0575757575757576,2.683960418812079,2.6839554213866537
39,3.059090909090909,2.683969788984746,2.683977909801073
40,3.0606060606060606,2.6839676026111263,2.6839635422029677
41,3.062121212121212,2.6839663532547675,2.6839632298638727
42,3.0636363636363635,2.683959169455716,2.683966040915684
43,3.065151515151515,2.683967602611109,2.6839654162375
44,3.0666666666666664,2.6839663532547737,2.683955421386653
45,3.0681818181818183,2.6839582324384414,2.6839504239612153
46,3.06969696969697,2.6839360563631396,2.683952610334849
47,3.0712121212121213,2.6839497992830537,2.683943240162179
48,3.0727272727272728,2.683946363553072,2.683942303144911
49,3.074242424242424,2.683929184903175,2.6839291849031723
50,3.0757575757575757,2.6839051347933243,2.6839076335060374
51,3.077272727272727,2.6839220011041363,2.6839291849031732
52,3.0787878787878786,2.6839148173050864,2.6839029484196963
53,3.08030303030303,2.683902636080598,2.683928247885905
54,3.0818181818181816,2.683917316017804,2.6839213764259466
55,3.0833333333333335,2.6839298095813495,2.6839254368341026
56,3.084848484848485,2.6839469882312446,2.6839535473521052
57,3.0863636363636364,2.683941678466735,2.683936368702222
58,3.087878787878788,2.6839451141967112,2.6839404291103683
59,3.0893939393939394,2.6839404291103754,2.6839254368341017
60,3.090909090909091,2.6839207517477686,2.6839229381214027
61,3.0924242424242423,2.6839082581842004,2.683910444557829
62,3.0939393939393938,2.6839066964887626,2.683902323741517
63,3.0954545454545452,2.6839076335060432,2.6839001373678983
64,3.0969696969696967,2.683905447132429,2.683892328890679
65,3.0984848484848486,2.6838648430508454,2.6838701528153566
66,3.1,2.6838514124700263,2.6838535988436494
67,3.1015151515151516,2.6838517248091094,2.6838504754527577
68,3.103030303030303,2.683853286504545,2.683820803239307
69,3.1045454545454545,2.683829861072887,2.683832984463772
70,3.106060606060606,2.6838289240556232,2.6838395435846376
71,3.1075757575757574,2.6838258006647258,2.6838314227683195
72,3.109090909090909,2.6837980024858075,2.683807372658493
73,3.1106060606060604,2.683813619440266,2.6838029999112454
74,3.112121212121212,2.6837905063476772,2.683788632313142
75,3.1136363636363638,2.6838089343539178,2.6837992518421663
76,3.1151515151515152,2.683775826410498,2.683788632313149
77,3.1166666666666667,2.6837548996915475,2.6837477158925016
78,3.118181818181818,2.683745529518888,2.6837458418579834
79,3.1196969696969696,2.683740219754378,2.683717731339975
80,3.121212121212121,2.6837317865989707,2.6837149202881636
81,3.1227272727272726,2.6837277261908166,2.683717731339972
82,3.124242424242424,2.6837183560181446,2.683727413851716
83,3.1257575757575755,0.0,0.0
84,3.127272727272727,0.0,0.0
85,3.128787878787879,0.0,0.0
86,3.1303030303030304,0.0,0.0
87,3.131818181818182,0.0,0.0
88,3.1333333333333333,0.0,0.0
89,3.1348484848484848,0.0,0.0
90,3.1363636363636362,0.0,0.0
91,3.1378787878787877,0.0,0.0
92,3.139393939393939,0.0,0.0
93,3.1409090909090907,0.0,0.0
94,3.1424242424242426,0.0,0.0
95,3.143939393939394,0.0,0.0
96,3.1454545454545455,0.0,0.0
97,3.146969696969697,0.0,0.0
98,3.1484848484848484,0.0,0.0
99,3.15,0.0,0.0
