,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9
0,3.0,2.694848871881913,2.694772192634323,2.6943438195670075,2.694369431372691,2.693805346969539,2.693812374599147,2.6926607803621803,2.6926768658254394,2.691956924216226,2.691933811123368,2.691870718626544,2.691937246853291,2.6915273017942996,2.6915134027046848,2.6905748237323377,2.6905663905768606,2.690348065551554,2.6903616523020437,2.690346816195167,2.690339788565607
1,3.003061224489796,2.694704102711815,2.6946608437472737,2.694395199347938,2.694415501389034,2.6938348630138877,2.693843452338959,2.692687641524104,2.6926951376623,2.6919169448123608,2.6918964866017965,2.691993624059525,2.6920543740130642,2.6914898211031923,2.69146374078898,2.690560768473195,2.6905542093522645,2.690369616948887,2.6903796117998238,2.690328388188743,2.690305118926407
2,3.0061224489795917,2.694618834139117,2.6945847891778567,2.694431743021907,2.6944390829905998,2.6938496991208147,2.6938578199372287,2.692707943565083,2.69272012478969,2.6918780585953246,2.6918927385326783,2.692097164468788,2.6921276175303372,2.6914375043052114,2.6914251669110656,2.690548118739966,2.690555302539089,2.6903750828829898,2.690379143291192,2.6902954364145493,2.690287471767715
3,3.0091836734693875,2.694542311061074,2.69451951030723,2.6944367404473955,2.6944136273544492,2.693882650895156,2.6938768726219107,2.6927235605196898,2.692733243031563,2.6919025772141025,2.691913196743251,2.6921493250973008,2.6921521361491503,2.691402522326878,2.6913669156703546,2.690541247279947,2.6905526476568102,2.690365400371142,2.690359153589296,2.690272167152207,2.690250147246229
4,3.012244897959184,2.694512170338545,2.6945131073558724,2.6944084737594034,2.694397541891119,2.69387171902685,2.693883587912401,2.692734336218388,2.6927443310693695,2.691930843902003,2.6919748837140567,2.6921160609839374,2.692078892631891,2.6913381804738554,2.69132428138425,2.690567796102786,2.690569201628702,2.6903483778906265,2.690339320056963,2.690237029004384,2.690236404326192
5,3.0153061224489797,2.6945280996324366,2.6945577718464175,2.6943734917809063,2.694349910179336,2.6938773411305226,2.69386719010997,2.692740426830718,2.692729026453831,2.69201704949157,2.6920448476708136,2.6920343843111687,2.6919851909040524,2.6912988257482264,2.69128976791456,2.69057513607147,2.6905807581751287,2.690315113777335,2.6903065244523097,2.690215009098392,2.6902132912333867
6,3.0183673469387755,2.6945819781262625,2.694623363056278,2.694320081795891,2.6942919712774773,2.6938720313659292,2.693857976106722,2.6927210618069686,2.692710598447377,2.6920792049710065,2.6921285545476623,2.691912103556354,2.69183776685228,2.691277430520427,2.6912624382440002,2.690599186181571,2.6906215184266613,2.690275759051761,2.6902610791144443,2.6902026717042586,2.6901998606524247
7,3.0214285714285714,2.694670838598617,2.69472128136234,2.6942537097385157,2.694223100507353,2.693849855290304,2.69383470684428,2.6926931074581826,2.6926918581018304,2.6921702518165387,2.6922163218327286,2.691751248923609,2.691667073538144,2.691260408039895,2.6912783675377177,2.6906293269039647,2.6906424451458415,2.6902300013748035,2.690207512960172,2.690199079804691,2.690211417198817
8,3.024489795918367,2.694765008835509,2.6948479348649688,2.6941871815115896,2.6941746879478568,2.693821432432824,2.69380878269955,2.6926804577249466,2.692669682026247,2.6922528655065916,2.6922828500595104,2.6915883640868077,2.6915124656873166,2.691284145810937,2.6913046040214903,2.6906529085054256,2.6906683692904854,2.690184243697838,2.690179558611456,2.6902079814687996,2.69021922567611
9,3.027551020408163,2.6948997831545585,2.694953036970058,2.6941337715265963,2.694116749045994,2.6937933219144217,2.693782390046143,2.692643914051093,2.6926359494042362,2.6923044014569415,2.692331574958029,2.691448436173354,2.6913976810708227,2.6913102261251485,2.691340054508473,2.6906650897299986,2.6906761777677732,2.6901678458955094,2.690154259145005,2.6902223490670267,2.690246867685744
10,3.0306122448979593,2.695002698885971,2.6950582952446513,2.694110814603211,2.694100663582655,2.6937706773301495,2.693754591866829,2.6926072142076847,2.6926087759031736,2.6923434438435896,2.6923525016772984,2.691342709390562,2.6913017929694654,2.6913511425462593,2.691375192656364,2.690688202822797,2.690678676480491,2.6901519166018097,2.6901514480931823,2.6902456183293717,2.690268887591735
11,3.033673469387755,2.6950887483062624,2.6951226370979255,2.694090200223009,2.6940856713061447,2.6937524054931723,2.693743972337633,2.6926098690900124,2.6925901917271795,2.6923329804840197,2.69232314180262,2.691275400316167,2.691264780787039,2.6913945576800833,2.6914195448074825,2.6906858602796064,2.6906828930582205,2.6901581633836527,2.690163629317754,2.690274665864921,2.6902982474663633
12,3.036734693877551,2.6951310702534155,2.69514153361304,2.694108784399053,2.694117217554575,2.6937435038289808,2.6937478765762815,2.692575355620285,2.6925814462326376,2.6923039329484233,2.6922870666374146,2.691271183738449,2.6913106946336383,2.6914545267858188,2.6914759220136455,2.690664777390868,2.690671492681354,2.690180183289627,2.690180339459176,2.690303869570021,2.690314332929597
13,3.039795918367347,2.695134818322499,2.6951104558731496,2.694135020882896,2.694162506723125,2.6937300732479597,2.693736320029818,2.6925930027790748,2.692591284914082,2.692255208049935,2.6922119490855643,2.691345520442441,2.6913928398149554,2.691496224054655,2.691510903991996,2.690664152712684,2.690650878301272,2.690200641500149,2.6902151652679183,2.690324171611,2.6903452544996944
14,3.0428571428571427,2.6950939019011697,2.6950522046321197,2.6941840581205687,2.6942156043690346,2.6937425668117037,2.6937606824791236,2.6925881615231666,2.692604559325535,2.6921704079862234,2.6921241818004717,2.691459211872101,2.6915212111819535,2.6915319868807157,2.691537296645288,2.6906371353812175,2.6906249541566356,2.6902390592084546,2.690264671013994,2.69035056426426,2.6903572795547372
15,3.0459183673469385,2.6950109758717145,2.6949752130454536,2.6942366872578614,2.6942721377449943,2.6937706773301318,2.6937694279737614,2.692613929498325,2.6926348562175315,2.692086544939769,2.6920439106535956,2.6916010138200996,2.6916969019215116,2.6915455736312226,2.691541513223013,2.6906227677829904,2.6906079316761056,2.6902806003076867,2.690297935127282,2.690349627246984,2.6903530629769956
16,3.048979591836735,2.6949239894340367,2.6948672998884664,2.6943043086716547,2.6943325753596357,2.6937867627934695,2.693797382322652,2.69265156635898,2.6926671833136004,2.6919954980941947,2.691975664561798,2.6917724879819134,2.6918549455023673,2.691533236237057,2.691521367351541,2.690589503669669,2.690573886715067,2.690322297576472,2.6903382268701534,2.6903505642642624,2.6903405694133227
17,3.0520408163265307,2.6947946810490904,2.694732994078013,2.694362403743088,2.6943861415142156,2.6938212762633205,2.6938318957924996,2.6926651531094636,2.6926893593891243,2.6919467731957147,2.6919061691136514,2.691910854199955,2.6919803496480794,2.6915157452478775,2.69149903510642,2.6905663905768598,2.690572637358696,2.690354780842026,2.6903694607793387,2.690341662600153,2.6903379145310606
