,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9
0,3.08,2.0862048751051487,2.0859812405523606,2.1093901011509866,2.109604365483372,2.0281695115095437,2.0285383836673216,2.132670902740888,2.1325259774616074,2.1116542475321847,2.1111160877007147,2.07266967235743,2.0715896046539943,2.027913399834634,2.028586177601203,2.0877309682221266,2.087554496860953,2.1645847485287204,2.163565274515274,2.36085353351781,2.3610980950649663
1,3.0803000000000003,1.9547261677163308,1.9546658863996011,1.9809554641500713,1.9820727001255072,2.025872579393794,2.0259681549929835,1.971472211807918,1.971218280337976,2.134667682490628,2.134517135092019,2.015377364672793,2.0150284822050004,2.11791164096753,2.1183676556784103,2.151065165806843,2.151213214329746,2.2196007629970462,2.2200645862154404,2.0644501644102813,2.0650304900526417
2,3.0806,2.1808266803706826,2.1798821676464604,2.040168637658211,2.0409732223377657,2.211744170281413,2.210878054454879,2.1763096607208663,2.1761085144856667,2.3227875271392415,2.322498301330827,2.1038170407065224,2.103612458763012,1.9280955383545233,1.9282710728110306,2.292094006211482,2.29301759270331,2.0822697220190842,2.0832676446264604,2.2152620453200527,2.215534404832546
3,3.0809,2.1369786831935245,2.1378576048143905,2.044740960831286,2.0447112886033656,2.2197306858526846,2.2192624897229454,1.9942451474636733,1.9947798715550213,2.0815026172420854,2.0815400979797793,2.122356847971661,2.1218842792339956,2.0829715500699417,2.082796640308087,2.1048914895895905,2.104184666795963,1.9562978625276637,1.9564134278388774,1.9985900897329707,1.9990289257813707
4,3.0812,2.0862576599123352,2.0864503729739745,1.7744517511676154,1.7743642964409354,2.135083410176193,2.1347170366299295,2.1784950831184635,2.1782889394966753,1.9708887683308474,1.9717998606171785,2.0536326269563108,2.053527681177247,2.07932717419625,2.079660127452301,2.1195367406248793,2.1192256511309133,2.0395851864630505,2.0389070989515967,2.0461549174954055,2.045984380523756
5,3.0815,2.0148332689401345,2.014567156295169,1.658173370998327,1.6582645738112403,1.9910355506582746,1.9916574172869794,1.9104746388372211,1.910159801362551,2.073281866172679,2.0733212208839022,1.9907079088520296,1.9902818787647598,1.9611297502250844,1.9618253286471599,2.1518344567606555,2.151750125333581,1.9821145335988541,1.982700481123089,1.980114315970925,1.980142114048328
6,3.0818,2.1545443018217356,2.154959087890497,2.064520753812966,2.0649133637329733,2.1798984224994595,2.1797812955282403,2.025947222393732,2.0265444141577356,2.310775602850485,2.310803400869888,2.049604084736782,2.0498349030083913,2.2597528455677076,2.2594020889623434,2.0879833355628716,2.0872459034536552,2.0291455744645788,2.0292542684383266,2.005143582620781,2.0041041191087845
7,3.0821,2.231536462481948,2.2318647306762895,1.901674176872789,1.9019896390033633,2.182597331155111,2.1824698968781404,1.912693490131248,1.9134087458710165,1.803426793406608,1.8037491270854353,2.0757090414010806,2.0764183628858306,2.028950054140048,2.0298908186595273,2.0008504864857954,2.0009263848603736,1.996663278771664,1.9967194997308497,2.223662087708207,2.2236033679796874
8,3.0824000000000003,1.9110896317836954,1.9111686535938248,2.1625960899294476,2.162099158641918,2.0971286130473374,2.096837825552438,2.156208444301739,2.1552498763451884,2.0816419251703153,2.082115430895949,1.981748505866947,1.9819399696607967,2.006882999271506,2.0067152733783176,1.9717236443529627,1.9716137010863173,2.0631264755621848,2.0635699967048353,1.932201231939073,1.9320256975995758
9,3.0827,2.057093025577223,2.0572979198128714,2.1028100575847066,2.1032048538929264,2.0900882052419223,2.090205020157683,2.1584622859283034,2.1586549990722106,2.190478892984277,2.190716270667687,2.129789887027035,2.130216854236249,2.120898850498108,2.1208217027935974,2.0718475964061525,2.0720047028729063,2.0977988940912637,2.09724761605773,2.1963043518180614,2.196281238715955
10,3.083,2.044992395209541,2.044314307582593,2.1146258360542545,2.115286432682615,2.021260582488792,2.0227232651590494,2.07413735951555,2.0748113868642064,2.081061279611451,2.0813164604322645,2.1042786815132932,2.104658173300175,2.0345952602377073,2.0352599172983292,2.090702262854488,2.0910514577180743,1.9521509334031797,1.9514541056013013,2.0740442789235267,2.0743750456929058
11,3.0833,2.043983226330754,2.043349178467686,2.154459347032379,2.154785116370029,2.053293425684012,2.0526418868508003,2.22438983590325,2.2244907213330762,2.2358223739361547,2.2359407503717543,2.1288994191229103,2.128488381237944,1.9635728678367175,1.9639005112300703,2.1752995321772866,2.174942216476059,2.103796422585004,2.103413495149161,2.1193312286544455,2.1190779218137306
12,3.0836,1.9740874239778983,1.9739787300991518,2.0662320570157693,2.0667580356381796,2.2034203382057838,2.2030773900720333,2.063298259168451,2.0636686930557846,2.1033878852241497,2.1032239073590873,2.187995172983554,2.187887416124447,2.110690991169751,2.111348464389055,2.152600619104951,2.152955748336043,2.071569929668667,2.0716620695947805,1.958858411677938,1.9592144779430665
13,3.0839,1.9539703385457388,1.954750248819542,2.097356934376373,2.0973325719780207,1.8336361923850617,1.8342311974530248,2.1387109094467243,2.138990140419185,2.117611795826033,2.1187761950225803,2.049831146914229,2.0497380700229604,2.1290071653974976,2.1294403793882037,2.0699048535902085,2.0695959506004025,2.032173382835197,2.0335464242378283,2.0448943213636044,2.044988960032216
14,3.0842,2.293570090296453,2.2929647774290682,2.2877727722685655,2.2887810022663695,2.0600386909445922,2.0605071992101145,2.1288372524711012,2.1295843670354633,2.0888200972861046,2.0886348803968575,1.907351872350619,1.9066928375256342,2.2026079466455375,2.2031036283726118,2.070939319654282,2.070829688766195,2.154534307339148,2.154423427049704,1.9465656930595427,1.9465238395594096
15,3.0845000000000002,2.097038660344568,2.0968765565097307,2.1033294862291907,2.1032554618891717,2.050843123857875,2.0507600417337066,2.215145852372877,2.2150181057691825,2.1735751132116583,2.173742526824953,2.0347839116814432,2.033906551970564,2.103717715490715,2.1037823696959594,2.0689309781780665,2.0689871991873754,2.195648413592317,2.1949206640189196,2.0327946243617667,2.0328980084755495
16,3.0848,2.055655950983268,2.055520083597653,1.7627084332933178,1.7624323259373582,2.0427435545337222,2.0425483427653557,2.109695879562331,2.109335128191701,2.1541604390675584,2.154371267799034,2.001174693956147,2.000816753698186,1.8408914972444996,1.8409958183708561,2.0662479875671553,2.065844133421395,2.0924619667417828,2.092303923224638,1.8856768170469562,1.885613724606203
17,3.0851,2.0483163060062837,2.048565864635881,2.0678240480057193,2.068027380588144,1.989310827070196,1.9887333125929816,2.113509226425437,2.1139121436102193,2.0304883175648625,2.0302487536316836,2.016361544607307,2.0169777890000984,2.0022232159446576,2.002406871209094,2.1088116487954127,2.109711497013034,2.1548388412171784,2.1555490998491047,2.068962526894347,2.068787929624366
18,3.0854,2.3916420173517228,2.3920202598199047,2.200870090488003,2.2007913810568156,2.0032320763935205,2.002895687494248,2.1807517400248133,2.180720506080769,2.2705329149308864,2.2705216707572817,1.9874617715270393,1.9878440742932362,2.180492791553911,2.1797894043830803,1.8615617714398418,1.8619506331425968,2.042094201113536,2.041140318331386,1.9354270675716394,1.9356844347480213
19,3.0857,2.1678967890220497,2.16816758688315,2.0825473893419506,2.0819461370485755,2.164342999348887,2.1644413861117653,1.9804603845319722,1.9802264427993816,2.0366513843413214,2.0361428967125685,2.0233926006975973,2.0231436666903346,2.026862998285899,2.0269179699000266,1.9488220262871054,1.9490762701266973,2.0568763027188735,2.056072967175117,1.9955588404376072,1.9954570179898192
20,3.086,2.0537041467451917,2.0547089407580987,2.1233354039176646,2.1232932381929883,2.108028614077449,2.108131685853164,2.0657360761908388,2.0653859443712297,2.386848245590026,2.387307071514428,2.130349601485848,2.129684944441949,2.117004927708096,2.1174656275336616,1.8072104461365432,1.8061494315199762,1.9691059312123111,1.9693298781041935,2.2183032857516873,2.2186921476348296
21,3.0863,2.0066930949218156,2.007102258743037,2.173206237313738,2.1732568362345375,2.3512084981971615,2.3509814277542262,2.141006599616693,2.141873964609253,2.2527342846590916,2.252502529257612,1.9668461766970486,1.9661958873326675,2.1476575482868516,2.1472955474681537,1.9773120104233397,1.9766395450177954,2.254619247599538,2.255520657688037,2.116858434251846,2.117172959424315
22,3.0866000000000002,1.9846700898349454,1.985546824805691,2.0268220830773163,2.027287467971469,2.118778380209955,2.1191328847685647,1.9510018480961844,1.9501319846829528,2.1028409820877143,2.1035627970997575,2.0957583894904865,2.0967356977767913,2.094750155061312,2.093870921250776,2.5747923120698295,2.5753136058588217,2.0810962650590437,2.08106097075865,2.0521237115042874,2.051756713407546
23,3.0869,2.2429652549281505,2.2436074237962798,2.213393633713163,2.2136994133956533,2.1242736694843707,2.1245597718964,2.2574196724846742,2.256996140900357,2.1250932505055586,2.1253190714806642,2.0447156604580288,2.0453003587069833,2.2901209327579988,2.290174655019622,2.179619804433081,2.179107256385959,2.167942393141842,2.1681188645283895,1.9744344313390803,1.9740218317903282
24,3.0872,2.0509630609829657,2.0508087656111558,2.119945902600282,2.1193458997230565,2.124486373068729,2.124393608438443,2.2025673495407814,2.2031482997384173,2.091296310186499,2.0920790313285873,1.8792007787556966,1.8799397722329605,2.112052475676162,2.11239292510097,2.270202142100828,2.270633169832211,2.251915012412799,2.2529457308627063,2.118783379760933,2.1188158629341722
25,3.0875,2.1460243303796025,2.1461308380180264,2.1498860828022464,2.1498576599735015,2.1502599508884854,2.150298368506924,2.23979376462554,2.239342434936684,2.05230299626274,2.0524095037594416,1.980780228760706,1.9813018344212097,2.004595739632444,2.005097355761038,2.1548503983629312,2.1549825175983397,2.2415869026027413,2.241219904422005,1.9822697643229659,1.9822132309411786
26,3.0878,2.124998004646004,2.1248224700498333,1.81193644543871,1.812432126970055,2.312999142342362,2.31291855877287,2.05713519267697,2.0573594519514526,2.0109837134021977,2.0109765296447923,2.0560722988536027,2.0567194648615286,2.1661742432437667,2.1669332266625227,1.9449181036064491,1.9450239864562395,2.129479109037057,2.1297764556161174,2.0782221223832322,2.0779079095679616
27,3.0881,2.1307915605345005,2.129760842219033,2.1633332068842845,2.1623849461152793,2.095919239115397,2.0958917533455272,2.0623568683587754,2.0620198547652944,2.048224481328181,2.0473633632629147,2.146565920406868,2.146360401404378,2.0586668973910998,2.059112604880039,2.3269875505218303,2.3273489267064615,2.2440094024160344,2.2441327763072323,2.011982865075899,2.0119753689608144
28,3.0884,1.97038121195871,1.9703565371745795,2.1002420072226804,2.0990585553066277,2.226468761397743,2.225909050167236,2.082497418426004,2.083771448575365,2.151769174717103,2.152123054547875,2.0533277782681356,2.0535707778360686,2.0473639915973267,2.0477831501630144,2.2337062785921873,2.233791234731003,2.1070194504069195,2.1068860817435353,1.9552327818811714,1.9550128953755723
29,3.0887000000000002,2.037916982052194,2.037308858372677,1.9760276936471768,1.9766892270708465,2.1828353345278475,2.182444910903616,1.961428961925924,1.961655095198647,2.0856492253111787,2.0857257483660585,2.1578401032195242,2.157336925291899,2.101696568869094,2.101637536842899,2.147961764310323,2.1471840404765077,2.0882066549404716,2.087795304739527,2.0525844115669987,2.052332041767746
30,3.089,2.531605815260593,2.5323591769359237,1.9874614633461534,1.9872909263506635,2.032052823452868,2.032185254992552,1.9731244840785394,1.9731157384754499,2.3206308250408125,2.320649565351484,2.1533761558114435,2.15247443350348,2.019850993980967,2.020074003992158,2.114974408493112,2.114668004097314,1.8094052533875866,1.8093309167671223,1.9561654243098137,1.9553292934655477
31,3.0893,1.890638314523294,1.8922958963815657,1.9222191964034379,1.9216013903266358,2.0579107252346143,2.057618688454257,1.9308216314084843,1.9304724366659065,1.9676173261750767,1.9680861466666142,2.03581525321713,2.0356531493836334,1.8830088126298792,1.884392473295401,2.060686488091688,2.061929908926367,2.058604119419419,2.058402660934475,2.1020779348419123,2.1023090656403283
32,3.0896,2.0256611215210545,2.0254677836789443,2.2507443660035924,2.251031717770773,2.111600833594181,2.1111694937620284,2.0501469216767005,2.050776284387089,2.00735400420727,2.0065850260430853,2.091734522525438,2.0919534720035835,2.1669822608931297,2.1668791890802024,1.9826417621187513,1.9831599321181947,2.061104703005788,2.0607876791054833,2.061708765493171,2.0615179264938717
33,3.0899,1.919421895300076,1.9185133018490286,2.142550802163919,2.142396506715587,1.9354779789799919,1.9351753227745634,2.0532637755555934,2.054290433516411,2.0607464665360267,2.0604962831307048,2.0222578883400297,2.0237149490706408,1.9685093687659758,1.967974020089066,1.97099840139868,1.9719085566821095,2.1243833265238883,2.124298058066757,2.0859140889049868,2.0859356402730627
34,3.0902,2.0641509428927276,2.0642955557866,2.0036609148543265,2.003066846268072,2.15313472466225,2.1536653883469117,1.998561667099812,1.9985104435517056,2.067286520031965,2.067694434563941,1.9721696665628592,1.9719069896219064,2.0248468507512625,2.0248555962310526,2.052627529389245,2.0517710963244853,2.3198015745609064,2.319440510782307,2.0366470192214763,2.036001414897258
35,3.0905,2.1517641769240226,2.1513115978792383,2.1823599532266833,2.1821410037148814,2.0385376033037135,2.038455145836376,2.0125763086834705,2.0119931720990776,1.97911326987288,1.9785872913153326,2.062599244004431,2.0625398996888262,2.066216752745049,2.066087756829539,2.0643305388111712,2.064182490189439,2.2263722535571615,2.2254824001696405,1.7969588689560232,1.7975751132456712
36,3.0908,2.2876956196181846,2.2868751052052048,1.5325897877185977,1.532511390752581,2.148203516869332,2.148460571941304,2.2493644647640894,2.248604231943524,2.2447718226240014,2.244545064609294,1.9029369634106998,1.903233685243212,2.1264197504276754,2.125889711442322,2.3057275713739194,2.3054789494661434,2.031386919399157,2.0313125828390532,1.9903452901390781,1.9905208245493613
37,3.0911,1.8497697318272108,1.8504721816411978,1.774916812604121,1.775184174563298,2.006484454063028,2.007649165474932,1.9357265991209394,1.935187502452738,2.0180531698264077,2.0171436391611186,2.028667067555936,2.028001161193432,2.1097786524758857,2.1097873979496806,1.9321565688310043,1.931635900020924,1.7518630915039177,1.7518174900230425,1.821456528566789,1.8219572076004638
38,3.0914,2.0231436684525526,2.0227894762163974,2.0672746431759386,2.067708794099156,2.229416933172085,2.228548631105371,2.225473962537072,2.2250913473993514,2.162038880796085,2.162256893361603,2.1523310694391204,2.152758349002258,2.0622753555385005,2.0619074205082413,2.0153811135106636,2.0154673191498707,1.9685146878883608,1.968460965630623,2.048738271088749,2.0492895490944285
39,3.0917,1.964430220643273,1.9646626007258743,2.0973478813482527,2.096700090594092,2.060680549118617,2.0598918935927,2.138157447600567,2.13886239653996,2.1340867359273776,2.1351774231802976,2.083318570910577,2.0838735970252364,2.0011937478539954,2.0010338303071595,2.0574684542512793,2.0567032241082726,2.1763043278056347,2.1766350946270316,2.152867045404213,2.1524313327254405
40,3.092,1.9042865791305894,1.9044037060821986,1.7524478186053423,1.7525989906386212,2.0601420792304754,2.061145936166669,1.9842743649409427,1.983273006724994,2.3358008177311844,2.3349272058246573,2.133030092969863,2.133217496337663,2.068650495493105,2.068487142285641,2.0081729635122123,2.007868745603024,2.0658834875748955,2.0655686500385495,2.0204210099806583,2.0191575995003133
41,3.0923,2.1361172476551396,2.135709957773761,2.161217423778773,2.161504775486576,2.038359565739304,2.038605376370605,2.1215391440515994,2.1216450269324345,2.123531553171708,2.123743631239717,1.9141221276608327,1.9141121328204596,2.0717329843737815,2.070746618272754,2.1234453508841122,2.1234447260967872,2.273520120131757,2.273728762542892,2.1397335058681874,2.1393065386985604
42,3.0926,1.9695282155545302,1.9696384711205301,2.1402348106014486,2.1405421519409624,2.108474013636128,2.10828317460091,2.049795858621225,2.050256558384489,2.0585566480048567,2.0585238525068625,2.12355716748971,2.1228316042918842,1.9730064200900093,1.9727243781492705,2.4928648442815575,2.493393634229271,2.1524775577182753,2.152694633186311,2.154784805165505,2.155486630568262
43,3.0929,2.0675613707442455,2.067456737208221,2.0766751085840953,2.07671883591759,2.081764357618438,2.0822631626578887,2.2135288786201666,2.213498894180467,1.9252720032615607,1.9254631545606096,2.02409255370175,2.0251929233423174,2.188393091868863,2.187754671179651,2.143923845992382,2.143553724465025,2.051323499593853,2.05113141117741,2.08706537290136,2.0869001456549916
44,3.0932,2.0596373372779073,2.0583048998668882,2.052303618683758,2.0525359987876173,2.173091621544408,2.1723479428341745,2.314259733420299,2.3141219919130163,1.9247656973401723,1.9247069776152377,2.0889903249873587,2.0890459210699737,2.0992503453389673,2.099060443477545,1.9250649165821154,1.9257542481558594,2.196120046090446,2.1950671517073124,2.064202166161787,2.064446102723469
45,3.0935,2.0499826308810625,2.049239889182036,2.069677785018771,2.0693929319282387,1.9383255824471308,1.9385417208102105,2.222728504947948,2.222806901992574,2.2663784998639547,2.267204948588942,2.123555002551725,2.1241828036051364,2.136852809786318,2.135567847772041,2.084327406781037,2.0845566634330046,2.061894295622275,2.0617415618876573,1.9731566563678649,1.973435887372864
46,3.0938,2.0510951802616773,2.0512082468838315,1.7762514405301235,1.77569297889861,2.1858294134716716,2.186179545368538,1.9619299507952774,1.9611337992495186,2.2349325208770763,2.234622680646279,2.0844713977060345,2.0834075714681655,2.1807345429327296,2.1802116875912394,2.1179491227063556,2.118618777220313,2.037232651484935,2.0376355686285645,2.010457714986003,2.01052580484251
47,3.0941,2.019045159507201,2.0184342248461435,2.0475054752331463,2.0469107821899373,2.1917319940178546,2.1914180935016176,2.064506697130486,2.0644192423853394,2.1148235475091033,2.115279249888872,2.0952514659251347,2.0957259085869895,2.0958164838566846,2.095717472550682,1.8536689646372073,1.853520916079273,2.12391822904236,2.1240191144858884,2.0982599072837953,2.0978629245485467
48,3.0944,2.0149753825321963,2.015066897844264,2.0553486102728993,2.0546920741176926,2.0623431536958,2.0624003117746965,2.2688247272823254,2.268061683306865,1.9733474932993944,1.9728746123660508,2.2494975094723086,2.2501590433335648,2.0921949095854764,2.09182728683518,2.0628566136811486,2.062621110191445,2.000146474082203,2.0005865593592693,2.045979706686621,2.0455886583445397
49,3.0947,2.0581499885060426,2.0578001692218,2.290715660554656,2.289074319910902,2.125716676167623,2.1258422364050937,1.9570190481907868,1.956307228096324,2.277126385627288,2.276689111181406,2.0828025693290475,2.0837108507228153,1.9519076264320963,1.9514900294487756,1.8948273998091987,1.8952534298923427,1.96907095601835,1.9689035424617474,2.0932553188553973,2.0929264261403655
50,3.0949999999999998,2.0883265946234766,2.088694529732186,1.9768263242185231,1.977174269661199,1.934937007682497,1.9342589202272458,2.1378335505833412,2.1384138762669473,2.0409294886357596,2.0410822223393397,2.0421641685309364,2.0424730716492205,2.164153719806281,2.1640400284990453,2.032396705334874,2.032266460046906,2.2369805284527415,2.2368671493733245,1.906592888814363,1.9063014767348267
51,3.0953,2.0028578893538835,2.0026064566208643,1.8951806543175054,1.8944488445842773,2.0115368527637925,2.011515301328916,1.874460105299008,1.8747671343073602,2.0078475009478165,2.0083060142066924,2.1632826119804816,2.16299932058236,2.0487189099244487,2.049272061995724,2.1455105261807224,2.145497720312033,2.176291208343029,2.1766101063419194,2.0721693125907596,2.071929436446324
52,3.0956,2.0137950696356954,2.0135817422326356,2.1973066539815407,2.1975918195948094,2.1844320137991518,2.1841887018072503,2.0069195408729334,2.0062117811226536,2.195340444350971,2.195038100274362,1.8402940034733188,1.8402418428150058,1.9556760202964543,1.9562107439189023,2.0264500889637898,2.026380125051475,2.021164697202296,2.0215797955220984,2.232642142351947,2.232105544183788
