,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9
0,3.5,3.3461786902756114,3.3514887726711975,3.334606197166339,3.334385374760437,3.366748423776888,3.364937479411133,3.3681608207550853,3.3649746464684784,3.364988391693444,3.3663530037885177,3.3754611321438617,3.375474562943183,3.385408209747812,3.385186135751389,3.3920023220925106,3.3939547552103386,3.383527925876265,3.387929413685206,3.4136346381777822,3.4120869973778345
1,3.5010666666666665,3.3551384608255304,3.3477104031204528,3.3363075112752525,3.3373966382866667,3.3617844132433254,3.3657826696118653,3.3687755043250105,3.3634241938898874,3.3628732289393,3.3707663592593295,3.3738632035928124,3.376881651516753,3.3854744260839644,3.3884191617732804,3.392815652886967,3.391185865470786,3.388453831088934,3.3857433496490716,3.410458770814528,3.414123449645943
2,3.5021333333333335,3.3480068132183796,3.3482213899445785,3.3355569590077865,3.3399053492227897,3.3610938297451134,3.361064157143167,3.369748443348542,3.3629741116964893,3.365438473312147,3.365916353461953,3.3747080817697843,3.376320378223355,3.386372714521883,3.3852392336891954,3.3933922324258066,3.389423648089051,3.3844165319932062,3.3833979938448806,3.4132720115081545,3.4164975416029075
3,3.5032,3.3494251467853533,3.346678433669069,3.3333665226418296,3.3344181696128583,3.36191934280243,3.3639623554789786,3.363097486776841,3.3669439468431928,3.3693164807987994,3.3665454038006266,3.3788859335774175,3.3811219716999723,3.388202712207005,3.38560748242132,3.3934812489548523,3.3903500464390564,3.3827167813481256,3.3843887329687132,3.415607998253176,3.416926696288746
4,3.5042666666666666,3.3437021499975366,3.3477803658004324,3.3346642935426036,3.3381681167430943,3.3627055008665785,3.362827313358505,3.363395770423348,3.3652454451625773,3.36913407252657,3.366276168338503,3.3787344493019282,3.3792157648519385,3.384948759003112,3.3886662222049413,3.39440265057836,3.393288223663894,3.3828011129127344,3.3830616038265577,3.413358842361853,3.4185239993277
5,3.505333333333333,3.349907085272115,3.352468582754875,3.336506159342116,3.3380559878005114,3.3630584449055605,3.3653791263088526,3.368037760491204,3.3653950557963137,3.368492527911976,3.368062748968444,3.377185244658688,3.3732688207339767,3.384433086080178,3.3829657141557434,3.3901635788042,3.3915141337775454,3.3848791062782655,3.3889501399035726,3.410986936912899,3.412558004300523
6,3.5064,3.3487792283333584,3.3502497218109384,3.33648585670294,3.3375518707718532,3.3613084066286105,3.3615592151865905,3.36772260816448,3.366477935899156,3.3667671643338455,3.3649837053760074,3.3794700087071634,3.3771155935218604,3.3843222061914195,3.3833879986744484,3.391901436146736,3.387129825002641,3.3886203095753116,3.3831665486776132,3.4108676224878836,3.4117796528762545
7,3.5074666666666667,3.3520066313903865,3.35011635238359,3.340507226176736,3.339341576101136,3.3607327643847995,3.362881972488739,3.362936944084956,3.366354249868189,3.364618894166143,3.3674811718872313,3.378412739762812,3.3768070024020473,3.381741656604263,3.384175093177153,3.391551615544767,3.393141735901638,3.383913352964851,3.3846782727653006,3.4106202501766156,3.4142396402276316
8,3.5085333333333333,3.3498308742005847,3.3502459737464854,3.3396845248027502,3.3371302134306196,3.3614689485926945,3.368767697183219,3.3647057227366566,3.364941851052611,3.370953138193805,3.3645067648181075,3.3745387938448506,3.377052188193009,3.3797558017557066,3.379661476831944,3.39090319777529,3.388976689986548,3.3839377174457224,3.3844977396250293,3.413636824284834,3.409046996818466
9,3.5096,3.3500854300057945,3.3524745157244715,3.3368338024244566,3.3409760490108518,3.361491748880577,3.364524565504283,3.36026394259468,3.363826799674185,3.367372791422609,3.3639376813867883,3.3792207617964958,3.3770275142765227,3.3838608797653196,3.380796831380888,3.3923221573290685,3.3892437399760564,3.3854347595665275,3.3856505856714603,3.406510487739833,3.410909788424999
