,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4
71,4.289e-07,3.699224474828696,3.704830971412448,3.662660459327178,3.6672090609561905,3.517009344912379,3.5172033060832093,3.452230101090112,3.4544667639968094,3.452230101090112,3.4544667639968094
72,4.348e-07,3.536825115310053,3.5421267696530174,3.599626568665517,3.60679632301274,3.5080489275362217,3.5078718301663487,3.4066419826455747,3.4122412911029687,3.4066419826455747,3.4122412911029687
73,4.407e-07,3.6645038695980556,3.6721502553357985,3.5646601902632407,3.5676495909625774,3.5505102292907633,3.553978760650434,3.435197920053056,3.441430030177769,3.435197920053056,3.441430030177769
74,4.466e-07,3.4810440783512893,3.482259703246363,3.5931189667703047,3.598018325580404,3.500946943706087,3.5044151607860545,3.4804187640542437,3.48333976367699,3.4804187640542437,3.48333976367699
75,4.525e-07,3.651778213164951,3.6530263215826047,3.55517034658925,3.5620368183216633,3.491435892293942,3.49703863843141,3.447189889204256,3.4541928532888377,3.447189889204256,3.4541928532888377
76,4.5840000000000003e-07,3.6157026823389424,3.6138517584865104,3.628281537381454,3.634397146080688,3.4844404217666787,3.489443163605005,3.5093541893448843,3.5140552112319146,3.5093541893448843,3.5140552112319146
77,4.643e-07,3.677237952082591,3.6827772955526528,3.5361135788093088,3.538298392690523,3.526627201284105,3.5337160590171885,3.4996085785551156,3.506290146111732,3.4996085785551156,3.506290146111732
78,4.702e-07,3.6475129072883408,3.6498579524891546,3.5849181775788237,3.5887240353898795,3.442032540671207,3.441492193654128,3.4857937969281703,3.4876450325564847,3.4857937969281703,3.4876450325564847
79,4.761e-07,3.6404078066556607,3.642481743354283,3.558670722900472,3.5636294258393573,3.5461502837219587,3.55252794556183,3.4172502748353337,3.4154696273291045,3.4172502748353337,3.4154696273291045
80,4.82e-07,3.600767539397858,3.612858829165036,3.5001070876769003,3.5057245137076944,3.4622281007665245,3.4662969469046003,3.297360993662408,3.3034203785991822,3.297360993662408,3.3034203785991822
81,4.879e-07,3.7338420225604776,3.7318561661751093,3.590556223159334,3.590165799107816,3.504834945067106,3.510773768925903,3.422458530782783,3.4224894528323184,3.422458530782783,3.4224894528323184
82,4.938e-07,3.674077385709915,3.676041377653006,3.6519931034992843,3.652875463318849,3.529730927644866,3.5312073569678115,3.4150733147168606,3.4157173571727144,3.4150733147168606,3.4157173571727144
83,4.997e-07,3.6093309525980075,3.6143187037127458,3.506786767210971,3.5107672225401787,3.5036074526334686,3.5079980087123275,3.440084470080109,3.4429670512162884,3.440084470080109,3.4429670512162884
84,5.056e-07,3.6106081163866,3.6125577415289225,3.6186770953107925,3.6252821409045652,3.487501351317876,3.4935791664273617,3.403602926703642,3.4083345566902015,3.403602926703642,3.4083345566902015
85,5.115e-07,3.5423800624271635,3.545727089444342,3.5662852546980703,3.5776725301197483,3.527607936899343,3.532223064878974,3.4325899249653546,3.4399701962654974,3.4325899249653546,3.4399701962654974
86,5.174e-07,3.6577407828241677,3.659676664031299,3.6008412502268983,3.6030847857453856,3.53690816006408,3.536804463254511,3.462791867576225,3.469369736987623,3.462791867576225,3.469369736987623
87,5.233e-07,3.6626126561913144,3.665299713978934,3.670096331741211,3.6712685419918194,3.5070800526009114,3.5112179260572685,3.454596071686262,3.462242454161692,3.454596071686262,3.462242454161692
88,5.292000000000001e-07,3.6470066046223875,3.6551068183389663,3.5866248007320256,3.5886465745743545,3.488833788948259,3.4941104529577345,3.4653780320359022,3.4706478245366026,3.4653780320359022,3.4706478245366026
89,5.351e-07,3.6835269151040713,3.6892842709101172,3.5839842814027807,3.586981491314476,3.517982249623401,3.5179154092835683,3.4863241563992613,3.4862604382245657,3.4863241563992613,3.4862604382245657
90,5.41e-07,3.6068740882672508,3.6120614235141177,3.5129164450359953,3.5159961123922563,3.411852421118168,3.41745516625085,3.4848208576402406,3.48754071038739,3.4848208576402406,3.48754071038739
91,5.469e-07,3.61707915978555,3.6185961934786812,3.5668274701808795,3.569479232446154,3.582836852053327,3.583073917253191,3.4479157647773135,3.4529125715494744,3.4479157647773135,3.4529125715494744
92,5.528e-07,3.5506264362253286,3.5556554156489524,3.6049891200904822,3.6075262543419657,3.5001070626114177,3.4996526080456296,3.436106512831222,3.4404467822758797,3.436106512831222,3.4404467822758797
93,5.587e-07,3.604415987395605,3.600527673041248,3.645568903793277,3.6494269227171077,3.4389350568468067,3.442172142748572,3.361742549045185,3.366633471201345,3.361742549045185,3.366633471201345
94,5.646e-07,3.6222593141423016,3.6258715215628583,3.6022505290573945,3.606352485246494,3.4668922548351686,3.469881030464801,3.316182276010307,3.3195483582364185,3.316182276010307,3.3195483582364185
95,5.705e-07,3.576243259987583,3.5822892163103313,3.5783674879628276,3.581592706608357,3.460569582872974,3.464841450284827,3.3808936411945583,3.3837709122401662,3.3808936411945583,3.3837709122401662
96,5.764e-07,3.632136737912615,3.6377947694037793,3.6230317660264255,3.6267395483743163,3.485466489409654,3.4861789358414454,3.4735007361021126,3.4788326841385677,3.4735007361021126,3.4788326841385677
97,5.823e-07,3.5536698598520706,3.5544410258487895,3.639845627553336,3.6459615498301563,3.528584629324805,3.5318310862834905,3.416090235657328,3.4216598731960337,3.416090235657328,3.4216598731960337
98,5.882e-07,3.6175167504306818,3.6152401069031304,3.5087657490825044,3.511038019683231,3.5609145696555617,3.5644315124364856,3.4575739206868765,3.4615147089610754,3.4575739206868765,3.4615147089610754
99,5.941e-07,3.5738279444580447,3.576666174639303,3.535081278760046,3.5374375689817126,3.5126496820087203,3.516887504891615,3.4454373442750548,3.4504354010279914,3.4454373442750548,3.4504354010279914
100,6e-07,3.583936829639453,3.5872373213400097,3.554957325205416,3.5589562065243636,3.5052634853011195,3.5090237407252456,3.4448207909561535,3.452320061938709,3.4448207909561535,3.452320061938709
