,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9
0,10.0,1.0023787737427172,1.0061949265694488,1.048597364828138,1.03175639114633,1.0328536393106125,1.0387299816214495,1.0141817348458304,1.0309027657506908,1.0036331068144506,1.0051517035530746,1.0678299145250512,1.0659883787285864,1.018696574295663,1.0005790691785714,1.0387165367441467,1.0103568325283743,1.0069698216080032,1.0320490414152068,1.0505907059280515,0.9992203958147324
1,11.9,0.9901279155016421,1.0077203811454323,1.0033848152852711,0.9839376863879336,1.008473734569599,1.0656373114881836,1.034801697939918,1.0105061234368473,0.9889194710282694,1.0129954606997658,1.008024602947928,1.0127612103202823,0.9601112569780261,1.0154370184322983,1.0101625507342575,1.0180912748981656,1.0577323413894384,0.973439041777062,0.9628054811935551,1.0393752656855713
2,13.8,0.9848740653670467,1.0277375370641708,1.0519259732190864,1.0016775745292192,1.0144262951534022,1.0126109825674687,1.014581197367655,1.0279739709113687,1.041789010111876,1.0257120180043136,1.0010691399081766,1.0081892046987713,1.0049152628593432,1.0407067652792994,0.9865544489069812,0.9577437261139408,0.9967791694642064,1.0135479935053198,1.0326359296978223,0.990588302293393
3,15.7,0.9744922416760987,1.0456413908151843,1.062652918079256,1.0402741723630897,0.9931038746582098,1.0078449992630436,1.0186466003520163,1.0260693335920432,1.0162147404661717,1.059168468534103,1.0125747396568723,1.0470419227919523,0.9936785721022868,1.0241328351744845,1.0173691373107554,0.982023037515341,1.0030137494299138,1.0646953014989715,1.025941584863196,1.0201049120881613
4,17.6,1.0264653776280157,1.0190279798590949,0.9993781405069191,1.0068333402012972,1.0029662756834443,1.0161803806679486,1.0058444719369157,1.0061471274715403,1.021643501824276,1.0128349263310223,1.054450286152578,1.0290605954590168,1.000873918778352,1.030302459528124,1.0253328353145263,0.9802573941277409,1.0140564805470114,1.0037277619155325,0.9931335536173637,1.0279124442567213
5,19.5,1.03562814427376,1.019173846355182,0.9626524413057205,0.9790286587440763,1.0025933368888835,1.0289662758475888,0.9794268829248335,1.0303258792244905,1.0296587328037983,1.0539658503629565,1.0018156151478175,1.0223156455786335,1.0118098324763114,1.0174697216460549,1.0129486181053773,1.0314462436579657,1.0481978968323369,0.9954976397919038,1.0069632684197938,1.0026645467534523
6,21.4,1.0167010515737838,0.9980675544009648,0.9957784276345062,1.0203629103187741,1.012659698910169,0.9590165004833022,1.0217762400717403,1.0448686779430814,1.0039941842040812,1.016242849196351,1.0528898249690823,1.0294769459197104,0.9961491798888332,1.0144134818695696,1.0621775402504814,1.0276126022569716,1.0012037463229868,1.0088982067141554,1.0457360323653448,0.9819271508348884
7,23.299999999999997,0.9877257112484611,0.9919316625569158,1.0285905289310049,1.0140418029517877,1.000122434576295,1.007771606177301,1.0008564331534835,0.9988652743058897,0.9792931988030967,0.9985232607707787,1.010486452879317,1.0098745836599328,0.9854534527376394,1.0074677013966662,0.9727290931139844,0.9997014013941096,0.969235903978529,1.008685189489442,1.0217040906442287,1.0174987641043678
8,25.2,1.0336344842276817,0.9889785131629945,0.9881654883726138,0.9726978698576992,0.9938609855578332,0.9996651714633156,0.9887723713843145,1.0083172683118264,1.0035387964115736,1.009755580092078,0.9925088716450307,0.9865491343660966,0.9862802125268144,0.9762922554166079,0.9968775377048321,1.0046313510802767,0.9913223007586871,1.0226417284179157,0.9878896938888073,1.0444560759498667
9,27.099999999999998,1.019395598204932,1.0331056962713432,1.0135095842077957,0.9925735208074886,1.0598990290217662,1.012739971423094,1.0073233952778784,0.9947552079935492,1.058721827882708,1.024229967525629,1.0029959463045275,0.9939924781501613,1.0301722184581588,1.0511672953770714,1.0128467959696341,1.0085255863814582,1.0298782980140886,0.9667596840285275,1.034863220507346,1.0205934126214713
10,29.0,1.0142860512977134,0.9907560313430358,1.0033841874666853,1.0577004805714063,1.0052741528829738,0.9938959624224454,1.0006006222052206,0.9947645841542061,1.0061387016126289,1.0057601357681007,1.0326268828729093,1.024931798193326,1.0114653100241529,0.9788852895760447,1.0056623837287002,0.9534515668664205,1.0028360271828474,1.0133671476872985,0.9997429368543801,1.041278966645298
11,30.9,1.0004775624044324,1.009705303767406,1.012939558967815,0.9907910065881067,0.9998744391268105,1.0238570394691922,1.0021835484903394,1.0379247644174543,1.0153370590775512,0.9724498618669969,1.021354270037584,1.0099998350549098,1.0201898734279058,1.0356618761171095,0.9911589390698267,0.9792241775722571,0.9690291390956961,1.0298945392465282,0.9953314700226752,1.0281785584604681
12,32.8,0.9659485334645672,0.9736152013300704,1.0259422063280221,1.0080830100480023,1.0135636066770115,1.005913200241979,1.0267146237877327,1.0257163839592007,0.9857223721588774,1.040238579091535,1.0027938622263382,1.025422786395226,1.000332955271932,1.0217562476467963,1.053968966020859,1.0340739407888568,1.010761307598084,1.0102903032753863,1.0152418047796912,1.030641034623677
13,34.7,0.9940062243798706,0.9882457653231188,1.0140845853497893,0.9768582142602894,1.0211359401613584,1.054523371509664,0.9920516084446426,0.9691075334583277,0.98125061908667,0.9957006667598071,0.9704365313135501,1.0140255604332158,1.0106922739940787,1.0181181343453003,1.0041678387471207,1.0192931442962931,1.0395305039557552,0.9980962973694256,0.979723292820139,0.9914397314329066
14,36.599999999999994,0.9969643753921533,1.0410675123661108,1.0135848532824137,1.0245216935132335,0.9909593551760035,0.9838792726045644,1.0375340353694391,0.9906154787407666,1.013797544636903,1.0180181880988644,0.9708035300949278,1.0352221049976202,1.0090737414375135,0.9840379458249023,1.0317301503669336,0.9875954788784201,1.0458406669253992,1.036840947842526,1.0532824594878796,0.996099822637236
15,38.5,1.0254911937959692,0.9833129955055583,1.0001864712420523,1.013529566865443,1.0122174336729126,0.9951478151061501,0.9594668886317848,0.9937326056155608,1.0111754600167737,1.0261770893943585,0.9795505669099142,0.9920569068455952,0.9984436233630217,1.0169699770466571,0.9647957044024965,1.0442274386048744,0.9989674080888539,1.0133065474462986,1.0301787711084203,0.9934268274478701
16,40.4,0.9631331177511697,1.015953006089455,1.0004369538757123,1.0240425632136723,1.0126300260886494,1.0327480631002082,1.0270025915785879,1.0005222257390451,1.0254927571994688,1.0296730911780323,0.9842512644265884,0.9773573318264109,0.9877432024599286,0.9894417019800442,1.017342904019991,1.0221048158894617,1.0538862099158506,1.005868213694429,1.0376830188794726,1.019490545783481
17,42.3,1.019854412296063,1.0000324867597252,1.0300344724029797,1.0152171311682028,1.0238892152332184,0.9778708147996665,0.9809076869456896,1.0071094479958322,1.0035381688298535,1.0200717985414693,1.0091109176668427,1.011900715181242,1.0073059133566307,1.0124204534928467,1.0263788592829293,1.0072306408674205,0.9982368523584993,1.0591575325166374,1.0105663947980992,1.0291127608308726
18,44.199999999999996,0.9958505833402668,1.0028816302747912,0.9827258093186437,0.9721709555185146,1.0138437712815118,1.0325890829645983,1.011807949453718,0.9687524028362099,1.0010522685002732,1.0088969612693095,1.0286120765070763,1.0217643697480017,1.0369437170835385,1.028450924098735,0.9955666695733767,1.0121624663102693,0.9744247754913927,1.006133389830365,1.0055237012478409,1.0088341795695686
19,46.1,1.008638025025216,1.0070060591723744,1.0005053563635349,1.0213711384695432,1.0236380860961232,1.016073869940343,1.026687448134377,1.0686985501326316,0.9937007572823978,1.055022798149483,1.0355107110620283,1.0379937908206962,0.9897343600573614,0.9974188206794463,0.9853647498829022,1.059673520714358,0.9715715585350168,0.964997159495023,0.9917998582545003,1.0119160159797305
20,48.0,1.0262517327125247,1.055092143162115,0.9805350594179758,1.0053072527090263,0.9919332228727054,0.9778289628773177,1.037233253145842,0.989353933123293,0.9916502554851027,0.9995655355393569,0.9974694321623541,1.0392478267354321,1.0066215770718097,1.0030587265207709,0.9792447908179395,1.0478299539386442,1.027804056852757,1.0199350049328164,1.0039707541071956,1.0395498629003819
21,49.9,0.9673243869985181,0.9932950285043599,0.993911573927795,0.9844617838103311,1.0110196168828127,1.0612377166602787,1.0163015688638875,1.0608391679077762,1.0316514492763524,0.99560570845178,1.0518938005268321,0.9951793682931942,0.9988777704304331,0.9714703795396132,1.0399752707655108,0.9948117481723597,1.0160888656087972,1.0235537584084733,0.9854784363717874,0.9896797076641999
22,51.8,1.0196901264220215,1.0381671398178391,1.0243089807504648,1.020348539454605,1.008977850964882,1.0055961685297654,0.9916724268457513,1.0416497089002874,1.0548694496887747,1.029333266476746,0.9880118256287888,0.9853060346314542,1.0278455972690113,1.011285102041244,1.0648071164187973,0.9825243482829311,1.001727230385484,1.0568762155019105,1.0252282018609158,0.9856333602296239
23,53.699999999999996,1.0207645672677974,1.0147614253859425,0.9946358961668912,1.0112448021881015,1.0207792544839327,1.0251388845431288,1.0265515868115493,1.0164552390441028,0.9993715764680065,1.0426563792651031,1.031211049473843,0.9848409560346426,0.9947886192141538,0.9517618078745546,1.0134043152310024,1.0262289308405603,0.9786607122578492,1.0212196487835454,1.0389514176628831,1.0245882158207993
24,55.599999999999994,1.0434503572117468,1.0359979424960704,0.9629732051043188,0.9841435158189646,1.004591379691688,1.0083363146958042,1.04230750407329,1.0190798182100946,0.9738703825943534,1.0037755452330017,1.0305679405572883,0.9633195858470429,1.010593898425192,0.9889051087196233,1.0374256468229932,1.028747634009957,1.0404803211013045,1.013094482609383,1.0297143156191373,0.9965630176983534
25,57.5,1.0088482397228933,1.032223649426109,1.0104336641416571,1.0323723161401859,0.9883213543750281,0.9920303677282349,0.9829350733774888,0.9863333061148578,0.9905217736450936,0.9912754538567927,1.0251066976280605,0.9760170813709859,0.9869842326147595,0.9572830183732978,1.0368887398405573,0.9387619666338894,0.9814773896322906,1.0349438022410937,0.9810026286208172,1.0542847516375577
26,59.4,1.0362206528549802,1.0136345100168178,0.9841132080381851,0.9884234776950346,1.0222806634753887,1.0480698256048808,0.9936973101691405,1.049360406879199,1.0547382549988307,1.0485792605591169,1.0218842997396687,1.0262142599894617,1.0363274633903286,1.0211968508128184,0.9889963125791319,1.0367737936754076,0.997264228556641,0.9830350160016317,0.9850036915659759,1.0445072922042493
27,61.3,1.049421315598895,1.03205811196789,0.9632177624841195,1.0241706305962053,0.9618825087597324,0.9656899228541445,0.988380371915275,0.9903025064043361,1.04158006175522,1.0195470750656341,1.0319334890454057,0.9650283945459686,1.0249011856714252,1.022179460242995,1.0261136795096257,1.0286804791233166,1.0305232788346894,1.0439435248582185,1.0437901728754777,0.9827698433678671
28,63.199999999999996,1.0173425911624996,0.9887776664076681,1.0039545137662118,1.043281689093133,0.9855021805267465,0.9735396240041145,1.00226413718549,0.9982808834059586,1.0018634051258772,1.0049059003755838,1.0178835641747652,1.0094279353942375,1.0109833798807193,1.0140105637397976,1.0313547248065893,1.0465718541266202,0.9880621029853782,1.068083549052239,1.0242796350188643,1.0080255305059673
29,65.1,0.9935071003581635,1.0114962363690354,0.9984695388703974,1.0309508685794002,1.028259448593866,0.9921531127011137,1.014161109322687,1.0264856830437419,1.0080108537419963,0.9823794116802603,1.0080602023531442,1.0720290080082213,1.0035234873108274,0.9953205448193023,1.0273964564608922,1.0453031341240615,1.029296410924996,1.0014048933201418,0.9862346156530962,1.0085580714011422
30,67.0,0.992954261219457,0.9925625933553397,1.0275385747811445,1.013984950823201,1.033399289086007,1.0779016010319014,1.0470556656827836,1.0435977661413334,1.0015354583991185,1.0247999881844851,0.9879056290208499,1.0090203346839939,0.9888719933333959,0.9976290291158694,1.0313069327884385,1.009498211900597,1.0102834254510553,1.016622657360675,1.0351068445801355,0.9931172957665533
31,68.9,1.0207117821098595,1.0572453981246501,0.999847576811329,1.02581539768515,1.0145793350501964,1.0492345518823738,0.9841341433000967,1.0599183927915927,0.9529661884527612,0.9654644127570079,1.0045795188320006,1.047658789187928,1.0384601088038794,0.9752299946726606,0.9968519420365842,1.0113222711666463,1.0114643810242245,0.9995261680667881,1.0027504459472052,1.0277356630943724
32,70.8,0.9803782684668505,1.006302062014218,1.0221457297704633,1.0038024009435975,0.9992581923625551,1.0155079201698627,1.0323154788827154,1.019791636227301,1.0081289151499704,1.056283405885803,1.0306194771162525,0.9861712155811396,0.9787056896360621,0.9833723424654829,0.9842896847115543,0.9955501043024811,1.0363955495007304,0.9849280994746977,1.0050436337227437,1.0361157000499452
33,72.69999999999999,1.0411855754492596,0.9876532583640397,0.9882894901032228,1.0252163279618889,0.9993675047230682,1.01930001037805,0.999337523577981,1.0426513839201221,0.9793828466752943,1.017973203690981,1.0101750470126252,1.0170277612699636,1.0310186426207852,0.953549010867655,0.9999325353048382,0.9988608985918279,1.0264472602917671,1.019725739650522,0.9919644700396666,1.0314496777217237
34,74.6,0.9814823804465389,1.009602538397871,0.9902497203358932,0.9616492056297591,1.0370527311534024,1.0455470708371344,0.9784761366539028,1.0250548576234648,1.0161941258808929,1.029129631104395,1.0108165902074364,1.0385944264597184,1.032874251848279,0.9650084051006882,1.0082051323733725,1.0254702730772505,1.0113325677298224,0.9911914230374331,0.99383912185188,1.0436408680731206
35,76.5,1.0261068172755343,0.9559908719891024,1.0092108541612432,1.0199431256203917,1.0210669140384359,0.976745784901919,1.0041703401705964,0.9664976351379166,0.9667403025414878,1.0038261476578099,1.0312885122890303,1.0544621465462851,1.0151121703426218,1.0082341712505218,1.033813139828998,0.9969322046887217,0.9735308698689111,0.9950244471386218,1.0302456063346535,1.0030531075982687
36,78.39999999999999,1.023494099650499,1.042602347673232,1.005427501406075,1.0286251978618561,1.0039101633004268,0.9921190760871168,1.0091480815888558,0.9852769834193357,1.0671152927404544,1.0314509248870058,0.9805797283986898,1.016225356428254,1.0433934979633968,1.0216378732689864,0.9878403527683111,0.9914719098614082,1.0110564680564207,1.0036018788128898,1.0185622707875692,1.0076635369139932
37,80.3,0.9918017353260855,0.9996839144528558,1.0208211031110677,0.9954926400498266,0.9796670639732279,0.9961716654875903,1.0187250052729644,1.0431495610473038,1.0454121461795052,1.014474703392766,0.989617549351931,1.0203070034814048,1.0131866172079287,1.0074370903597067,0.9891630923682796,1.0124810468138263,1.0041862691463244,1.0054437576761537,1.0346373995155091,1.0694887647823461
38,82.2,1.0398831351904378,1.0122989503934638,1.0366713542895039,1.0211721703209375,0.9982093538333702,0.9775006812143436,1.0032801716773616,1.0205934115368231,0.9863136414541616,0.9961529268785146,0.9745241017198089,0.9493146453397555,1.0383985760719672,1.0082569778061563,0.9821236069989755,1.021388938406454,0.9938075685943666,0.9947780126546558,1.0180943906988804,0.9692184185066063
39,84.1,1.0476603656364292,1.0278690233268648,1.0217475006633423,1.0272405954369193,1.0153376945413137,1.0025215078693406,0.9905373841752791,1.0229031512220155,0.9997916719977886,1.0169037560132976,0.9947445890031908,1.0205300102727712,1.0292376928949718,1.0127359043169728,0.9987603221530482,0.9858772966890245,1.0113950385578878,1.0299295167573417,0.9388491058086531,1.0166844978949159
40,86.0,1.0165230144069217,1.0013427413317222,1.0149528904567355,1.0390416857739802,1.0040185397390724,0.9719491843805246,1.0056680095888102,0.9792469815926977,1.0034916291383833,0.9971346077338328,0.9445674008704245,0.9844489751170667,1.0278955680554864,0.9887873533252848,1.0689718372281671,1.0231464596744984,1.0025811685649175,1.035717473911765,1.0329720146277503,1.0072596822870927
41,87.89999999999999,1.0307309715581527,0.9933902797778016,1.0224177833549641,1.035937981105022,0.9788437478368367,0.9963325108626089,1.006227716413295,1.0102290852916962,0.9632583623126137,0.9997060792925159,1.037642097154604,1.0087951434898728,1.0137878650148233,0.9583068647451533,1.023181449967913,1.0132119123948728,1.0261998923890214,0.9747667896681098,1.0313078690787778,1.0264213427670632
42,89.8,1.0668316961485562,1.0226192446625042,1.002780128987647,1.0202414104685322,1.0347158031074224,1.0582061604151949,1.0317476504618144,1.0157162483995001,0.996570830347016,1.0099008180643272,0.984579848283755,1.0226835843841717,1.0390841736958432,1.0182021489523736,1.0313459767920543,1.0204931549145566,0.9878740808883397,1.0289287851726292,0.9628563820895515,1.0284899467264874
43,91.7,1.0225124174730644,1.01558755553107,0.9677597935910045,0.9840354419181092,1.010250332693912,1.0012493604394441,1.0286617436880328,1.0126434563316407,0.9882804289969566,1.0049452561606123,1.0456410872387418,1.0001499182374842,0.9615745453064536,1.0402810470415034,1.0224649372281605,1.0155638282424515,1.0081920199800118,0.9898087024099458,1.0693360281095827,1.0038817337667583
44,93.6,0.9737417034767377,0.9742711132800382,1.0154698085920244,0.996369990407383,1.0080627128483974,0.9888826230044108,0.999305982281068,0.9647822694245094,1.0085034078740827,1.0089800453407975,0.999458398282855,1.0341917068055235,1.0176908522336925,1.0412308691339844,0.9941527060277385,1.0282104100853104,1.0243908306418044,1.0004797525702145,1.0324500906188963,0.9972773364557903
45,95.5,1.0497258503641569,1.0011125464238801,1.0072949721838262,0.9903531135860257,1.0098520867469243,1.0547573091999585,1.0055224584382065,0.993916574602898,1.0228316312097634,0.9850630247997936,1.0560753761417117,1.0451950639108503,1.005673622717749,0.9756366509935117,1.0234166409012002,1.0094051330917644,1.012363907435723,0.9706058204735319,1.0177867324644554,0.9840085755966343
46,97.39999999999999,1.0037261971564433,1.0234104028287734,0.9563360023785825,1.0156422253117232,0.9869070736536885,1.0035166122624384,1.000774598966883,0.9649175099218403,0.9839779770944707,1.0238117531809692,1.0252650628969446,1.0467280333099984,1.0464428659838332,0.9481227626957356,1.0253874948489872,1.0242540097192046,0.9731757411346087,1.0415004232077618,1.0302980776625295,1.0155104098939849
47,99.3,1.017190179189507,1.0386131539048933,0.9904761703249431,1.023986034665428,1.0142273311408412,0.9870226450434814,1.0221313694168905,1.0087354818709757,1.0569721083719028,1.0549840621703168,1.014600890316987,0.9752824667367682,1.019582367756857,0.9840020215079645,1.0201552041076152,1.0182489925709826,1.0287779329194522,0.9775719141837549,1.0261705397264291,1.026326385934447
48,101.19999999999999,0.998659433255235,1.0322976813072233,1.032435421044138,1.0132406473569144,1.0232348456348483,1.0017722063462826,1.0123152023409352,1.0073974231281384,1.056042583388724,1.039131317334083,1.0403047844923317,0.9859060328918856,0.995965842699684,1.0087935719810104,1.0184367134375056,1.0172404537216941,1.0346833075042337,0.9943457362179027,0.9901928808717191,0.9815423607284747
49,103.1,0.9795230911285365,1.0546776718517585,1.0243833263634836,0.9934877487401783,1.034546508530349,1.017178618749126,1.0356078392956503,1.0359167349687826,0.99560070737101,1.0192263071965577,1.0398203448233176,1.0220257997205369,1.0075173605214058,1.0071506815132134,0.9979954237499953,1.0084031624482672,1.0227504227921937,1.0118294999385649,1.019880339806955,1.0109305950508296
50,105.0,1.0037536878191617,0.9853425693123247,1.0276703772270224,1.0330144908985273,1.0075448495552437,0.9946227713282415,1.0193015860504615,1.0291955323161082,1.0381240402107352,0.994829237917541,0.9707654263671099,0.9819789946341614,0.98019211575573,1.019572069819916,1.042147895320095,1.0033763764488206,0.9568270026146708,1.0065225555381416,1.0345918051801246,0.9739341005779771
51,106.89999999999999,1.011916958686174,1.0095516191225127,0.9843206000118812,1.0207536442434526,0.9696606869955322,1.0106454303356585,1.0779006553346517,1.0398556336633769,1.0256807909801762,1.006869877289704,0.9742280065604132,0.9899614389917478,1.004253110024269,1.003636557334727,1.0133543465309327,1.030006045000544,0.967705442864446,1.0316701775836572,1.0116327275045536,0.9885777768950378
52,108.8,1.008223563815095,1.0115387158481506,0.9658157907260727,0.9901991356501287,1.0025998926463264,0.9882966660277203,1.0211250068795714,1.0253025381106204,1.0303671098554463,1.0333005946529232,0.9841438225820224,0.9650633765316424,0.985071467515932,0.9898305670098295,0.994958535799464,0.9877222891406076,1.0005278406914262,1.0087973264443166,1.0312807001115143,0.9946293339814972
53,110.69999999999999,1.0325981466878278,1.001634460047501,1.0171083329874466,0.9972882765719857,0.9988034217552954,1.0041856344099085,0.9986085342179966,1.0082416773370988,0.9901425906852312,0.9980410099179798,1.0306054163704725,1.017666802066223,0.977663415627462,1.0567097350887693,1.0081488978326636,0.9918698265460962,1.02471222500148,1.0308093791923383,0.9834872802172836,0.9961960265094185
