,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2
0,10.0,1.008861045827819,1.0554007209281844,1.0202098620643956,1.0087061120739842,1.0230961801756469,0.9676476594177816
1,11.9,0.9944007130208629,0.9642000607320068,1.0157296820975004,1.0324819493008999,1.015077516520836,0.9677882076510964
2,13.8,1.0365120645926542,0.9948367346485167,0.9968441281563257,1.0084534340155358,1.082601046622681,0.9471835597501473
3,15.7,1.0264057245332225,1.021013194084048,0.9933271919043882,1.0176033990501279,0.9907597681407874,1.012423264994897
4,17.6,1.0197285459561494,1.0134389759704245,1.0250885931378533,1.0125575651206427,1.0689655928011266,1.047214967390342
5,19.5,1.0249436649068477,1.0381911958765122,1.0310386478077378,1.0114250248089733,0.9960395502835717,0.9943457336211324
6,21.4,0.97200260285789,1.0104336614245932,0.9851192501436095,1.0568899661873763,1.013682920711968,1.0004047877811737
7,23.299999999999997,1.0244689069188304,1.0064744653735602,1.031284449628162,1.0324638357325744,0.9904711643751395,1.0567675286454783
8,25.2,1.0014239468431867,1.0008189510128078,1.0028644530945408,1.029739301425069,1.0313709660443346,0.97981073907109
9,27.099999999999998,1.0156609550500701,0.9995995819537459,0.992225889938702,1.0059325508126693,1.0187718590447035,1.003823644264274
10,29.0,1.0682281657891883,1.006973579979895,1.0639919255591717,1.0147704793862755,0.9971833392001265,1.0060443706494588
11,30.9,0.9937297996405494,1.0015207711397676,0.9947836330556338,1.017577786412014,0.991010267173388,1.0066031491365157
12,32.8,1.0221216853100454,0.9765062055501278,0.9997691857474926,1.0286002136643617,1.0186762765128803,1.0297621064861755
13,34.7,1.003969510790616,0.9754495625440003,1.0591416086726473,1.0256273839713737,1.0260390388303118,0.9868567964628896
14,36.599999999999994,0.99715615259368,1.0385141468722308,1.0173810145042603,0.9944416150239542,1.0173810145042603,0.9944416150239542
15,38.5,1.0220054990675194,1.0396635533793865,1.0365932627527759,0.9954073695652619,1.0365932627527759,0.9954073695652619
16,40.4,1.0032080275338786,1.0294944393532914,1.033430837105772,0.9976109143151489,1.033430837105772,0.9976109143151489
17,42.3,1.0424599170423572,1.01856009389423,1.006906430470887,1.0585981490914171,1.006906430470887,1.0585981490914171
18,44.199999999999996,1.0175165654364873,1.0078484359366164,1.0317717044429766,0.9907322858619504,1.0317717044429766,0.9907322858619504
19,46.1,1.0043396280990948,0.9989533513760912,0.9928177747306305,1.023918880057591,0.9928177747306305,1.023918880057591
20,48.0,1.055556267652949,0.986107177856829,1.0181899753421018,0.9736464311375432,1.0181899753421018,0.9736464311375432
21,49.9,1.0130785477123911,0.9957909260118317,0.972589483635871,0.9475961529071055,0.972589483635871,0.9475961529071055
22,51.8,1.0025071372858279,1.0256398672637477,0.9626474337356212,1.0187250064490316,0.9626474337356212,1.0187250064490316
23,53.699999999999996,0.9973972735747652,1.0234859816450603,1.0219783243391318,0.9883644475930294,1.0219783243391318,0.9883644475930294
24,55.599999999999994,1.019685136075133,1.011507788665727,1.0267814685503236,1.0393565313640942,1.0267814685503236,1.0393565313640942
25,57.5,1.0302624698574103,1.0112573001543685,1.0096356427604254,1.0106516789886677,1.0096356427604254,1.0106516789886677
26,59.4,1.0033670010103726,0.9933937262502142,0.989597882609874,1.037464689850074,0.989597882609874,1.037464689850074
27,61.3,0.9713323141472752,1.03217741996032,0.9887942299134832,1.0016160368198759,0.9887942299134832,1.0016160368198759
28,63.199999999999996,1.0324173002891768,1.0170005805483318,0.9982459072474273,1.0412533643733224,0.9982459072474273,1.0412533643733224
29,65.1,1.0358014958475075,1.00946916442503,0.999275686427439,0.9808039799108645,0.999275686427439,0.9808039799108645
30,67.0,1.041610039158025,1.0274742321104424,1.017336035716548,1.0263697966746086,1.017336035716548,1.0263697966746086
31,68.9,1.0317448338065993,1.0345527608803322,1.0036371683459389,1.0025389857790779,1.0036371683459389,1.0025389857790779
32,70.8,1.0005553327099312,1.0065878424705494,1.0329079879130854,1.0648951999890797,1.0329079879130854,1.0648951999890797
33,72.69999999999999,1.037174215888441,1.0083584883726242,0.9919226130731116,1.0551355598985448,0.9919226130731116,1.0551355598985448
34,74.6,1.0192631647968615,1.033055097302466,1.0102287730766577,1.0337872207414254,1.0102287730766577,1.0337872207414254
35,76.5,1.0500044521421337,1.0205471858523574,1.0457272915704503,1.0122121217931264,1.0457272915704503,1.0122121217931264
36,78.39999999999999,1.0163156311465886,1.0628740551173776,0.9988028039221992,1.011645229118196,0.9988028039221992,1.011645229118196
37,80.3,0.9866228547104456,1.0357024766447405,0.9980875568449504,1.038272397993689,0.9980875568449504,1.038272397993689
38,82.2,1.0310055328150742,1.0254199754498396,1.0214426644792847,1.0059556703499668,1.0214426644792847,1.0059556703499668
39,84.1,1.0128905218235973,1.0299819950155609,0.9832708310657062,1.031074538797964,0.9832708310657062,1.031074538797964
40,86.0,1.0009813638107454,1.0117167492272972,1.0529688646099207,0.982871359745561,1.0529688646099207,0.982871359745561
41,87.89999999999999,1.0324860178478668,0.9983246049542629,0.9997032799893956,1.0361466242428632,0.9997032799893956,1.0361466242428632
42,89.8,1.0014317567181066,1.0103980578966623,1.0443077181660663,1.03232952836175,1.0443077181660663,1.03232952836175
43,91.7,1.0208320419594972,1.0134324312954,1.0405733950919993,1.0017587760237996,1.0405733950919993,1.0017587760237996
44,93.6,0.9531745197638387,1.0086708262935278,0.9878022358979617,0.9917870613843283,0.9878022358979617,0.9917870613843283
45,95.5,1.0525887407613814,0.9723089942695061,1.028998444478953,1.0040297948194412,1.028998444478953,1.0040297948194412
46,97.39999999999999,1.0140767861552358,0.9932013247231166,0.989834940232319,1.0210450540048772,0.989834940232319,1.0210450540048772
47,99.3,1.0366251186581386,0.9744560193137839,1.0152714646817753,1.0214532739574547,1.0152714646817753,1.0214532739574547
48,101.19999999999999,1.0400064970167169,0.9936991941595893,0.984199111261904,1.04953844937571,0.984199111261904,1.04953844937571
49,103.1,1.011597441489689,1.0163506057513605,0.9568763650599413,0.988073656530359,0.9568763650599413,0.988073656530359
50,105.0,0.9991963527311689,1.0263007742377768,1.0395348729215128,0.9778052231030464,1.0395348729215128,0.9778052231030464
51,106.89999999999999,1.0134808424318187,0.9958861920809211,0.9921909164875976,1.0044901724606565,0.9921909164875976,1.0044901724606565
52,108.8,1.0540173849535581,1.0019999052234083,1.0578457136726824,0.9997520063873852,1.0578457136726824,0.9997520063873852
53,110.69999999999999,1.0434059866789451,1.000689963098364,1.038562559793559,0.9957072240496768,1.038562559793559,0.9957072240496768
54,112.6,1.003610938230186,1.034568700856833,1.0303780481795968,1.0095044613000221,1.0303780481795968,1.0095044613000221
55,114.5,1.0224942969721886,0.9971505404753893,1.0004909992706565,1.0393024903431671,1.0004909992706565,1.0393024903431671
56,116.39999999999999,1.0051863784431214,0.975452383145959,1.00054127956467,1.0099326804476634,1.00054127956467,1.0099326804476634
57,118.3,1.0149472781205577,1.0300794491241385,1.0275132764800419,1.0680138941989545,1.0275132764800419,1.0680138941989545
58,120.19999999999999,1.0345677436913612,0.9972542298632157,1.0160963677697135,0.9861171763754581,1.0160963677697135,0.9861171763754581
59,122.1,1.0340080376650813,0.9876698058382136,0.9997591867671792,1.0134842713720011,0.9997591867671792,1.0134842713720011
60,124.0,1.023543138779184,1.0083153840803374,1.0339168387014432,1.0226039386823587,1.0339168387014432,1.0226039386823587
61,125.89999999999999,1.0452075783475274,1.039432736038281,0.952006688362698,1.0397057285570963,0.952006688362698,1.0397057285570963
62,127.8,0.9998563168344615,1.0233070072873307,1.0013805405377498,1.0101784919693184,1.0013805405377498,1.0101784919693184
63,129.7,1.0293348423919177,1.011083011022524,1.0032548820695202,1.0164577439320965,1.0032548820695202,1.0164577439320965
64,131.6,1.0033791857147405,1.0167238560721201,1.0022785128630467,0.9966567217679351,1.0022785128630467,0.9966567217679351
