2860000000	605.05100000	606.45600000
2860200000	621.61100000	622.61100000
2860400000	613.01300000	613.39900000
2860600000	583.48700000	585.25700000
2860800000	606.69000000	605.86100000
2861000000	583.75300000	583.51400000
2861200000	609.96300000	610.94700000
2861400000	601.81900000	601.33200000
2861600000	624.67000000	624.16300000
2861800000	609.80000000	608.85200000
2862000000	582.93900000	583.13000000
2862200000	597.85100000	597.41700000
2862400000	606.44000000	605.94200000
2862600000	622.07400000	621.80500000
2862800000	632.70700000	632.62600000
2863000000	589.01700000	587.95700000
2863200000	580.40800000	582.10300000
2863400000	591.38700000	593.50500000
2863600000	567.45500000	567.52200000
2863800000	623.35900000	625.43000000
2864000000	629.96700000	628.83400000
2864200000	579.48600000	579.63900000
2864400000	589.28200000	591.41800000
2864600000	631.34700000	629.65000000
2864800000	567.45600000	569.24300000
2865000000	537.01900000	536.99200000
2865200000	593.09500000	593.89700000
2865400000	598.80000000	599.51400000
2865600000	600.13400000	601.50700000
2865800000	606.69100000	606.33600000
2866000000	614.27900000	615.64200000
2866200000	589.31800000	591.63900000
2866400000	622.60600000	623.03900000
2866600000	542.48400000	541.09000000
2866800000	569.16600000	569.41300000
2867000000	627.05900000	629.40600000
2867200000	601.20900000	602.13900000
2867400000	568.83800000	567.41500000
2867600000	543.96900000	544.06700000
2867800000	586.96700000	587.66200000
2868000000	610.31300000	610.75100000
2868200000	596.38800000	594.36600000
2868400000	609.59500000	608.84700000
2868600000	584.81500000	585.34000000
2868800000	576.82300000	577.56600000
2869000000	612.48800000	613.08800000
2869200000	596.12700000	597.76400000
2869400000	619.14100000	620.38200000
2869600000	603.70600000	604.31100000
2869800000	587.21600000	588.63300000
2870000000	580.46500000	579.81700000
2870200000	588.14500000	587.38400000
2870400000	594.05500000	594.28200000
2870600000	603.08700000	604.32200000
2870800000	595.51900000	596.35000000
2871000000	552.76500000	554.17400000
2871200000	570.02700000	570.21200000
2871400000	559.95000000	559.57900000
2871600000	589.98200000	590.31700000
2871800000	596.45600000	595.39400000
2872000000	583.65500000	583.00500000
2872200000	580.45900000	581.33100000
2872400000	598.55100000	599.70300000
2872600000	576.77600000	576.65200000
2872800000	582.32500000	584.48500000
2873000000	568.40000000	569.34800000
2873200000	564.18500000	564.57500000
2873400000	633.99100000	635.47000000
2873600000	588.81000000	588.30300000
2873800000	555.25200000	556.46400000
2874000000	597.69900000	598.70800000
2874200000	635.09900000	635.43700000
2874400000	554.92700000	555.85800000
2874600000	568.13700000	568.16100000
2874800000	561.80900000	562.21500000
2875000000	578.18900000	579.39200000
2875200000	578.82300000	579.62200000
2875400000	597.09400000	594.98500000
2875600000	629.00400000	631.90300000
2875800000	578.56300000	578.88600000
2876000000	622.96100000	623.46600000
2876200000	579.91000000	581.37600000
2876400000	613.56300000	615.97800000
2876600000	597.03300000	598.08400000
2876800000	572.02500000	571.95400000
2877000000	588.10700000	590.34300000
2877200000	589.84500000	592.03700000
2877400000	591.85900000	591.71400000
2877600000	569.60000000	568.60000000
2877800000	581.65900000	582.36400000
2878000000	580.56000000	580.81700000
2878200000	600.55700000	602.31100000
2878400000	615.11900000	615.93600000
2878600000	580.80000000	578.92400000
2878800000	590.15300000	589.72700000
2879000000	559.07100000	560.80700000
2879200000	593.29100000	595.31700000
2879400000	542.35600000	543.53700000
2879600000	567.05300000	567.46200000
2879800000	594.42500000	593.97200000
2880000000	527.58000000	527.84700000
