,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2
0,3.08,1.1820841024799509,1.1530899505744396,1.1646454426468638,1.1545857299760083,1.1929202807878154,1.1338525477550105
1,3.0807,1.1512652960419063,1.181551254752314,1.2269205517472497,1.1634916668529574,1.1476499933931017,1.1211973323038609
2,3.0814,1.1798477799281522,1.178469425146515,1.205196657820841,1.1742632142181069,1.1956204292250046,1.1834514987497615
3,3.0821,1.1843516688476452,1.1576487968856564,1.1525233728321576,1.156031223428429,1.1396891816052508,1.1837304386046117
4,3.0828,1.1551979027314037,1.1780162373198513,1.1521651258747707,1.1741332681463974,1.1274849568048648,1.1657195687500141
5,3.0835,1.1410078655869074,1.1131031492654642,1.1723248625635223,1.1814881546717133,1.212749245349348,1.1560736974906376
6,3.0842,1.1708743647591986,1.14434111044281,1.1619640302648429,1.1112166184594368,1.1742872577290087,1.1747595160830668
7,3.0849,1.1440787602631084,1.2015429510089626,1.1690031469278106,1.1692127348341805,1.1798099825272914,1.1250287463981936
8,3.0856,1.1711920078571552,1.1818223671837766,1.1526723687014018,1.1639170757720676,1.1641797520050303,1.1385688261979117
9,3.0863,1.2126021424141091,1.1719113260211584,1.188982364888161,1.1784872367966446,1.1594400544829002,1.1798590172681207
10,3.087,1.1371917340749311,1.1281849079393886,1.1676351266481164,1.153339503603418,1.1498491567706999,1.1942858207067364
11,3.0877,1.1655805811676665,1.2064616113815063,1.1309899904724299,1.1658198244474736,1.1500053225341889,1.1605650923681405
12,3.0884,1.1347333455581803,1.167217220098828,1.1581054447842032,1.1399680990357077,1.132612265837317,1.1614080836030602
13,3.0891,1.1389742413685935,1.1560380903424206,1.1800792178557653,1.1816221644816653,1.176696925113114,1.1408132648146405
14,3.0898,1.1421019787037816,1.1601968423448106,1.216013781084736,1.1953911833113444,1.242823454321301,1.1734707984215966
15,3.0905,1.1794951504780165,1.1742366606288348,1.1594709722775816,1.174229791877479,1.1956557256050873,1.1547968711213592
16,3.0912,1.1852649405350126,1.2076937811201116,1.1780877517420447,1.1523884432418154,1.1164342005084333,1.18918695068066
17,3.0919,1.1976452930089554,1.1897497537520272,1.1563788298384616,1.1505812666471589,1.1623856954095533,1.1394371171875481
18,3.0926,1.16052542175362,1.1629710074324657,1.1522956881332798,1.1727171411540858,1.1345028369266796,1.184198614129992
19,3.0933,1.1541056774469454,1.128725543794525,1.1574501702640105,1.1593525942673844,1.1756843535259787,1.1601465644764273
20,3.094,1.1301463771567009,1.1529934309589094,1.1815709398143195,1.225758667125328,1.1609377001656156,1.1641404078903101
21,3.0947,1.1642069316257635,1.213727487977088,1.166579118552841,1.1882255643686754,1.191564128643729,1.162774551774455
22,3.0954,1.1397844555719592,1.1685786861146654,1.1677203904408067,1.1580714100963219,1.1820812927035562,1.1411780781474261
23,3.0961,1.14457005547748,1.2098045342823764,1.140636175120931,1.1466727030601853,1.1467385998134914,1.1339250218094792
24,3.0968,1.112324178050033,1.1148072639204698,1.1490074032025253,1.2046613126334111,1.2024502876000287,1.1588044533907964
25,3.0975,1.1800058214734426,1.1902298316021906,1.159491910244461,1.20397417159459,1.193594614033843,1.1556835888567356
26,3.0982,1.1495618040511848,1.195098826115846,1.1796575578335733,1.1979695098711949,1.1819270072160888,1.1220215788632668
27,3.0989,1.1448242963839272,1.178888283998724,1.1550301913138232,1.1561417934352092,1.1648391026358436,1.1961832543690276
28,3.0996,1.1503567087122988,1.1784672487222465,1.1649890306677486,1.1565881194080678,1.1651817265562623,1.1641201021919128
29,3.1003,1.1940981105670367,1.167357469383337,1.1617066761958972,1.1615907915793189,1.15991855337275,1.1880347115230792
30,3.101,1.1516866418095568,1.1578393343249764,1.1475319430464297,1.166218063224724,1.148027608939729,1.179540740999319
31,3.1017,1.157445791125474,1.146165157982339,1.168726122621396,1.2177875374242095,1.1399652836669816,1.1931592106963758
32,3.1024,1.1785559583949585,1.1390863680936822,1.1715509000609534,1.1634204697275854,1.1428996734044539,1.1989917985286378
33,3.1031,1.1622791751380428,1.1813869822068843,1.1821515763514359,1.198487675306601,1.1647819370858583,1.1402370223992095
34,3.1038,1.1951138271262187,1.1647357138115277,1.1204311648165004,1.1897257121427092,1.131601849358517,1.1485832476734408
