,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1
136,2.936,3.968,4.183,4.102,4.037
137,2.9370000000000003,4.057,4.25,3.928,4.342
138,2.938,4.035,4.343,4.013,3.833
139,2.939,3.958,4.52,4.069,4.261
140,2.9400000000000004,3.766,4.419,3.916,4.15
141,2.9410000000000003,4.087,4.011,4.169,4.398
142,2.942,3.934,4.201,4.13,4.214
143,2.943,4.086,4.556,3.792,4.165
144,2.944,4.079,3.923,4.033,4.513
145,2.9450000000000003,3.968,3.924,4.048,4.331
146,2.946,3.839,4.093,3.783,4.282
147,2.947,3.964,4.407,3.959,4.176
148,2.9480000000000004,3.788,4.181,4.046,4.437
149,2.9490000000000003,3.741,4.248,3.857,4.025
150,2.95,3.726,3.883,3.885,4.184
