,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4
0,3.4,3.287582559987858,3.2867554843776614,3.276007573376204,3.274652957886679,3.2599627020291844,3.2652112536790083,3.263530240118508,3.2616640125503937,3.264012181191262,3.2595273003657996
1,3.4015,3.286832320414046,3.2881616363739274,3.277839756866417,3.274080440076135,3.2665099604435115,3.2650956880021984,3.260403098659571,3.263273496979643,3.2601685330707912,3.261288582009022
2,3.403,3.2883349848807657,3.2873554885126843,3.2751948668368343,3.274635153706151,3.261181763035123,3.262601969877204,3.2613132550511588,3.261742097359933,3.2627678216748826,3.260046408455527
3,3.4045,3.287108740168581,3.2873058269437077,3.2776323634461932,3.2758286028457078,3.263884747867016,3.265737857665202,3.2586224516967395,3.260228812889443,3.2645397222702437,3.2636208202580628
4,3.4059999999999997,3.2895771590913054,3.289138322253459,3.2768090370095253,3.277186654694943,3.2629208686276736,3.2621443933592453,3.2649345180787384,3.2644547659354513,3.264389487681729,3.2630445547682134
5,3.4074999999999998,3.2871015562051844,3.287352365254181,3.2771885292322493,3.2773400139317292,3.2669191246882585,3.26905115377274,3.2594748261475153,3.261839860092708,3.261059638175394,3.2627515793314226
6,3.409,3.2888822035107794,3.2857419431222787,3.278593743886101,3.2764295446978196,3.262615400320297,3.2657818975060624,3.2590878375525283,3.2625070169874077,3.25994396109527,3.2615375168579197
7,3.4105,3.286896037118138,3.2911126192634885,3.2753069968781,3.275687114297278,3.2668051216747203,3.2625701100671987,3.259828706468202,3.257286263788021,3.2613651058808006,3.2643654375681055
8,3.412,3.287601612000939,3.2897770566089513,3.275300437625925,3.2755056454714677,3.260996233264305,3.2628693331090064,3.26066921102645,3.259398615125707,3.2641908399170196,3.2632647536242274
9,3.4135,3.283913820998119,3.2881516416065595,3.2769923797391343,3.2766244440428203,3.2650101069126714,3.261953240973116,3.2597022089805496,3.260566139263422,3.262343040826678,3.2604346463069525
10,3.415,3.288229414267352,3.2859465261267427,3.27386617485209,3.273372991148592,3.25855155293612,3.2677040340038093,3.2616518317959007,3.2618767163490583,3.2630807852611428,3.2637810499565756
11,3.4165,3.289316668262548,3.2861329929598697,3.2755553067364898,3.2740270304382637,3.2651781457396427,3.2633737608828826,3.257784445483688,3.261207059992664,3.2642723601614323,3.262516075490472
12,3.418,3.2864534519389608,3.2880245198341087,3.274663265736021,3.272140499171455,3.262313680561425,3.260621425509323,3.2623164895928363,3.2606257969641255,3.263957209530283,3.261402898559105
13,3.4194999999999998,3.2857188305448215,3.286460011847048,3.2739511316291434,3.2740919959842403,3.2657375450668,3.264835508771812,3.2609912334428155,3.2587183400616113,3.261087123169551,3.265267161901005
14,3.421,3.284982959561916,3.2864756286211634,3.276578842530883,3.2726933399538036,3.2634315432384082,3.2668098058418007,3.260799457007586,3.2612008127250087,3.2641580441032048,3.263930973480702
15,3.4225,3.2873898461590945,3.2842530216836217,3.272206403697638,3.27289323790712,3.2665065243001696,3.263911608833561,3.261635902059353,3.2623349172037113,3.2650363426111935,3.26100029333121
16,3.424,3.286732370503437,3.2852306429489335,3.2732796013004335,3.274705742705029,3.2664043901396624,3.2691261146648176,3.2617211705938134,3.260770097392364,3.2602815994613836,3.260699509600925
17,3.4255,3.291332818642694,3.2891067756794756,3.273200579387892,3.2711869273840657,3.2696402253233927,3.2651759585565587,3.2586730503859807,3.2612245512414786,3.2613660419864017,3.257436186869364
18,3.427,3.2884433672228353,3.2879148887239786,3.2732021418245845,3.2718497118198053,3.266049259614123,3.2669993953609984,3.2620688041179444,3.260091695633282,3.2596219386744583,3.259827145660886
19,3.4285,3.2890824130789316,3.2902168295146486,3.273107502047817,3.274622347982933,3.2684255379126577,3.267738078894112,3.2599655109331795,3.260479308023426,3.2622284106948256,3.2600842012856184
20,3.4299999999999997,3.289665863211711,3.289616513548972,3.271209728348342,3.2734307731499284,3.2685620301292952,3.269532468491255,3.2576763751929416,3.259238696818469,3.2625573047630114,3.260590190763349
21,3.4314999999999998,3.2907603012233726,3.2897795550188524,3.2735366562980097,3.273989860357871,3.270000040778243,3.270208372042729,3.2561590311470208,3.255297599744248,3.263671418774939,3.263783861122768
22,3.433,3.2885389426422207,3.288080116251188,3.2742019390135355,3.2751417688012374,3.270638462300635,3.2700165953580527,3.259248067323283,3.2584497286299454,3.2594314120784715,3.2631988495732114
23,3.4345,3.2894875181127374,3.2898538920776264,3.274357171931195,3.2748769051816624,3.268379311872991,3.269014609955071,3.2591437462219885,3.2579359299111146,3.2620010286676817,3.2606742102095154
24,3.436,3.2892869965072475,3.2876522117806286,3.2761140810945273,3.2715311256119164,3.2695999336795927,3.26599303825503,3.259869621769899,3.2582969939191324,3.2611992524626,3.2624598547002983
25,3.4375,3.289588715666974,3.2897836158011984,3.273162474185134,3.2773940480795627,3.267955154726431,3.2685970124534167,3.2575117729520953,3.2606817043502088,3.2628015541168187,3.262958036138819
26,3.439,3.290239006981131,3.2902961657124017,3.275416002106763,3.2750927317784173,3.2667688892196987,3.267006267758423,3.258735206393621,3.262451419877867,3.263172613210885,3.261066196588944
27,3.4405,3.2916648365192773,3.288345605401251,3.2764582798391966,3.277554902463471,3.268300915585185,3.2684258506664863,3.2613526098107606,3.261296701044389,3.2617830153465635,3.2641824063739366
28,3.442,3.2901072000152998,3.2898438974097544,3.2747382272420085,3.279017276499159,3.269757977502699,3.271080735033458,3.264147109391229,3.260009238486795,3.2646384214358175,3.261764275379931
29,3.4435,3.290111572515981,3.2894709637789266,3.278089316808522,3.2753394804383795,3.2722048439617306,3.2681469311317763,3.2622280969365436,3.262334605744055,3.260679832696714,3.259525113147226
