,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4
0,3.4,3.7825804361465836,3.782006668479533,3.730325388121239,3.730534658501899,3.664988624107232,3.665177902734001,3.6061241720252557,3.609371256341132,3.5570562536889625,3.5603792365141453
1,3.4019999999999997,3.779923675418404,3.7799464761314976,3.7315025987938064,3.7364238211065524,3.667816547406784,3.6632576397859733,3.6060935633096807,3.603182245841748,3.5566745757074996,3.563191852848394
2,3.404,3.7846056470062472,3.778666821203198,3.7347802893017024,3.737939293846349,3.664660980959309,3.666455683706182,3.6082577624947416,3.6085800967998756,3.5590546039275863,3.557068748941393
3,3.4059999999999997,3.7828446764881423,3.7828918393557798,3.7323893316331436,3.7370794240490874,3.6658182006517688,3.6698854850616467,3.6066195427604226,3.603715409325825,3.5551284948801056,3.558626386709487
4,3.408,3.781009992554163,3.7804187347943956,3.7313420564904165,3.734091581444657,3.6667992583830293,3.663063052440616,3.6034783430968678,3.6055691445295404,3.5587535076781207,3.5579701605217604
5,3.4099999999999997,3.78021446335158,3.776167477208367,3.73156725208182,3.7296597933036555,3.6709864829759797,3.666184261043627,3.606037966401471,3.603898753176697,3.555322771135384,3.557794938465293
6,3.412,3.7762096434177415,3.776701267226746,3.7321738158056306,3.7278091820945773,3.66321234994065,3.664998620967796,3.606794453906666,3.6062631635102336,3.5563231945509752,3.5563375618039634
7,3.4139999999999997,3.7764460850833923,3.779948975172321,3.7357379242294426,3.731589115671817,3.6687938583553263,3.6655239750467032,3.6023473622143696,3.605926461359948,3.5596936498138843,3.552037895310871
8,3.416,3.7779831088152087,3.7789360579421327,3.731529146077608,3.733097403394844,3.6661527149768944,3.669330459020289,3.599339532850547,3.6057699792782243,3.5548801846314966,3.55411026815703
9,3.4179999999999997,3.7792162255585686,3.774562988292493,3.726250605814898,3.728474151506063,3.6691958398960014,3.668361894828455,3.603992141992746,3.6013772353891866,3.5588512706386988,3.556397218791408
10,3.42,3.7769530123871613,3.7815169192637277,3.7284991398518783,3.7316269082667834,3.6682466404064473,3.674537160296829,3.602144966034403,3.6042704370276177,3.5540574824364493,3.5576981106101617
11,3.4219999999999997,3.781693079259419,3.7782004964842106,3.728164311834035,3.732872832043615,3.6657026336579266,3.6667258572758685,3.60476112294179,3.600671035287679,3.5583221659173487,3.5560911247994773
12,3.424,3.7795157594205486,3.7822627870656462,3.73545931594316,3.732789124478495,3.668915985500381,3.670225935759542,3.6066879461847066,3.604930722809039,3.557050319241186,3.557116845874463
13,3.4259999999999997,3.777569571382346,3.7794392366382357,3.73908776598053,3.732205986777104,3.6693064079734174,3.6717161092698496,3.6077808217884937,3.6107724091697055,3.559394426593198,3.563995190000814
14,3.428,3.783879145402501,3.7823568025102263,3.730808891710769,3.72995870279154,3.669680903890342,3.6668254940443616,3.6057624833832853,3.608368957291382,3.560920517768053,3.56174353210831
15,3.4299999999999997,3.781126495482083,3.7772794074873954,3.729919035211725,3.7353849803700063,3.6676585047525063,3.6663457413372713,3.603769131955088,3.6035648622319036,3.5672507040873827,3.562007771966818
16,3.432,3.775464714792196,3.7762961628896217,3.7308101404481326,3.7342365060683047,3.66996981850168,3.6711417173542094,3.6051259351104155,3.603412752316518,3.5677710621385454,3.565056206320218
17,3.4339999999999997,3.777924390084211,3.7792252836572993,3.7360843081277553,3.7373595909687514,3.668538366119723,3.6668967086393223,3.604274498025611,3.608518567360112,3.5628860720255817,3.561111045277351
18,3.436,3.7839487969296135,3.7801010841101856,3.734568524058569,3.7300489687138763,3.6724629145633507,3.6672409072607106,3.6063865386004026,3.6086613079049856,3.5649678139288614,3.5655728167883627
19,3.4379999999999997,3.778644957076526,3.777469623947594,3.731144655573812,3.7321656949370317,3.6643751914473834,3.669178975397255,3.6104978636855094,3.6090098775439765,3.5629825838302085,3.5637528136535805
20,3.44,3.781465384648112,3.781418220817806,3.7295195529785508,3.724532426404948,3.666819873579209,3.6644457798768784,3.6060260980346794,3.6075690545586094,3.563446094710255,3.564136053862475
21,3.4419999999999997,3.781799587441192,3.7807351347084914,3.728818662353106,3.731865849992278,3.666056828013409,3.668771371022385,3.6065717553885324,3.612221979978436,3.56210459666721,3.5679162995870595
22,3.444,3.777642347418994,3.7815912577455904,3.726831557454861,3.73248709260608,3.6691289997030965,3.6622525312762573,3.606359363275058,3.6089624020788973,3.5649131562219853,3.567187923241339
23,3.4459999999999997,3.777414963005795,3.7797147204007078,3.7273250549320847,3.7320188946016404,3.6654836853745283,3.6693370199228204,3.606404029065776,3.6087525109590697,3.559771731655743,3.5613196875266584
24,3.448,3.780836332521545,3.782820626868842,3.7267709625302294,3.7265548247716547,3.6687723091956403,3.6641337538170133,3.601519349334383,3.60308135992184,3.5570228327599835,3.5606800168577055
25,3.4499999999999997,3.779132207854803,3.777799453320208,3.7298643755340097,3.727733594505611,3.6702815346792512,3.664035365065204,3.6076605706420404,3.6053817416339027,3.5607390495932187,3.560448885977271
26,3.452,3.7844622841943325,3.786031791010131,3.7337049050551516,3.733158621828986,3.668310670961983,3.6661383499424076,3.610731181684578,3.6012910290398232,3.557848033553803,3.5626471304725595
27,3.4539999999999997,3.782200007812969,3.778998837153559,3.7313189416261476,3.7299493317326333,3.67183635987073,3.665752921266429,3.6006132535028263,3.6037478930559534,3.5576222114243627,3.5588525184620994
28,3.456,3.781103070601662,3.7850597899701444,3.729668227091714,3.725516296920834,3.663438485744039,3.6628447279044622,3.604734885973136,3.600138185484349,3.5621473881911325,3.5556925792254757
29,3.4579999999999997,3.782233115245355,3.781682149037289,3.7244274789244614,3.7258892297784705,3.6625742436336366,3.6625601873464837,3.6017623517177753,3.6033024965699467,3.5554414587586844,3.562006522941823
30,3.46,3.7812483086080397,3.7847739989606657,3.7260997467905765,3.727305690095791,3.6638064218388893,3.666696813601984,3.6028589747303665,3.6038918820960344,3.5614399390612728,3.5616404614978747
31,3.4619999999999997,3.784297682066355,3.780845389399262,3.7319211332777904,3.7263274421237975,3.667519202937843,3.665436209631197,3.6003362084129975,3.6030170181567027,3.557353912387696,3.5570575042745576
32,3.464,3.7843966934565296,3.7805174337507825,3.728530373642502,3.7228745268666623,3.6598753161135336,3.6615616367377597,3.6030217042219324,3.6037494551284937,3.5614518097873695,3.5610973034230957
33,3.4659999999999997,3.786286660687155,3.7834481164478557,3.7304037866083823,3.724814156286045,3.66441548415158,3.6652978435058508,3.601991919416991,3.6032309706090984,3.5598048416830737,3.5560748824432555
34,3.468,3.7805683449142893,3.7799327332830033,3.727286637942771,3.7262912100545704,3.667428623874207,3.6674267505675173,3.6034492960855267,3.604778300948286,3.561605790596776,3.556353177010265
35,3.4699999999999998,3.783483724673075,3.77992929875577,3.729674785674657,3.728508822403536,3.6657473002039613,3.662515834255828,3.6094552743279062,3.604869504616703,3.5551188112631524,3.560149663965761
36,3.472,3.783470605392754,3.7854689550104785,3.7321728783892465,3.730374426683851,3.6642477574224097,3.6649196009533,3.6041839202970487,3.6043194750020597,3.564106384097411,3.561656703221176
37,3.4739999999999998,3.7818626807148865,3.7795257541927296,3.723838406791441,3.7310122239669705,3.662194125647754,3.6638654544013076,3.6047892320901593,3.604071476474853,3.5590830248168435,3.558498012246017
38,3.476,3.7818208275051526,3.783610845033792,3.7281540042073584,3.729289982685396,3.664879932942164,3.6671278414512396,3.605389861710685,3.601494986233417,3.556624912270469,3.559738001211382
39,3.4779999999999998,3.7836892425195656,3.780046738206503,3.727369095428326,3.731146219354816,3.6655152333495145,3.663605588161667,3.6014837425294632,3.604006821596162,3.561770707368244,3.561375596181019
40,3.48,3.7837991851081707,3.7801013960414522,3.728586906906886,3.7300330397187516,3.666063075598533,3.6645488528333154,3.6046861609258407,3.608010391082744,3.561052638625502,3.561562688066917
41,3.4819999999999998,3.785557033533402,3.78010701903003,3.7251333672602396,3.721968117160598,3.6664325735533465,3.6628968894095837,3.601486552592236,3.6025697468419886,3.563451406395543,3.560719059480684
42,3.484,3.7771750857460784,3.7796410067327897,3.7264086499836404,3.7285934651703183,3.668703907469867,3.6610909411719157,3.606136665010604,3.6040124449086672,3.5635594754302167,3.558275627630691
43,3.4859999999999998,3.7792840032608703,3.78094408849927,3.724765743693883,3.7287018486269186,3.6658197627613953,3.665898159488837,3.605064402882156,3.603339039061393,3.5585567331622734,3.561181633691881
44,3.488,3.7802435118569178,3.783191060708799,3.72597824684634,3.727913505220963,3.663559048540515,3.663905745118544,3.6081103397861662,3.6059045978351265,3.5595121783803982,3.5584339819741397
45,3.4899999999999998,3.7756917842397826,3.7815003658722546,3.7246417452221703,3.719046491851318,3.6665281502534226,3.6653206442995128,3.605344259412765,3.60889524758629,3.559017430985486,3.560255544855901
46,3.492,3.7817293100340037,3.77966505688121,3.7252414372911584,3.7239736504342598,3.6624343136826947,3.6653406352149704,3.6037316506713553,3.6112362339139126,3.5596611624766514,3.5676514336437135
