,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4
0,3.5,2.8069408339427993,2.806244317832613,2.800863029905313,2.800436062294249,2.7981934638903585,2.797356082622559,2.8000200281180443,2.802501249554675,2.8007821314359815,2.8031493497932316
1,3.501,2.8078269402865144,2.806028803470777,2.802230762645029,2.8025184273475205,2.801206912167114,2.797585339159219,2.804150087754536,2.8024484646098955,2.8023594435039714,2.803142165417057
2,3.502,2.8083457353092167,2.806288669512259,2.8021208197079326,2.803463877530112,2.8009982690604565,2.7960573765784806,2.8026483615664746,2.804701054814881,2.803705313657043,2.8058826298095765
3,3.503,2.80352540524761,2.8077176212108936,2.79781553550684,2.8001930619855493,2.8024044199596614,2.800678122012248,2.8026196263720715,2.8042803332290505,2.80115037950955,2.802535290482577
4,3.504,2.80837415816019,2.80738185696636,2.802237322579775,2.802966946521959,2.7987578603916363,2.8007555814438474,2.802358822765245,2.8035325937118203,2.8021498645037335,2.8061737300857272
5,3.505,2.808541571974068,2.8056674271945674,2.7989202805770383,2.8012144110597825,2.7996189789195713,2.7974985091824704,2.800003473708165,2.800248659762701,2.8010213831300272,2.802966631429372
6,3.5060000000000002,2.8060675338924255,2.8076542160255116,2.797559730266309,2.7984299074856045,2.798385239802212,2.798943389539141,2.8030312894508884,2.8008314845496587,2.8035069780081434,2.804603288829582
7,3.507,2.8098671396190804,2.8074252720200095,2.8000019112969077,2.7999000881172296,2.7982656136711213,2.798677589229067,2.800435438628856,2.8010769829704083,2.8023622545247573,2.8022179541713603
8,3.508,2.807047341807448,2.8103209685526944,2.8030119230313875,2.80011716345247,2.800821485172993,2.7988656168680546,2.796927245496366,2.800769953939239,2.804568930066386,2.8036059890188545
9,3.509,2.8116737090856425,2.8119598123633147,2.8018166010148176,2.8023388321347853,2.801084162503972,2.7981056965457736,2.7998263765319096,2.7995886874242943,2.8027851615222015,2.8032243104772534
10,3.51,2.806556969922354,2.8101632375398613,2.7981266258146524,2.800847412624474,2.8001993057307386,2.7995883702707953,2.798055101858974,2.8008008759018996,2.8038558604763186,2.8051998564114964
11,3.511,2.8096631818559517,2.8090294462042493,2.8025206134337735,2.798830950422801,2.8017838018500214,2.8014355435619436,2.801964650862176,2.798996804530876,2.803049401007853,2.803012857215309
12,3.512,2.815518292573607,2.812682253272316,2.799505916641837,2.799890717800483,2.7982943490787244,2.8018393981513645,2.7986747828345377,2.801546741303565,2.8016704238424874,2.802124564929045
13,3.513,2.8080608821350475,2.8135324406227684,2.8022039022923764,2.8049840324657556,2.7996058609229006,2.80141992686993,2.8020602269132326,2.7963006930372565,2.8048081821705706,2.8042868889877464
14,3.5140000000000002,2.8117736577866874,2.8101285680566797,2.799807947434842,2.798716635211103,2.798796590931828,2.803923638725338,2.7989118490617173,2.7982100226139224,2.804850973290031,2.8059544669277066
15,3.515,2.8128843362033566,2.8106258117955427,2.8019877634334627,2.799841055790819,2.8008901996053415,2.800109352468175,2.8018094188644467,2.800133718946818,2.804080744799987,2.8005094589390382
16,3.516,2.8099464742667615,2.8075726962879597,2.798983372277672,2.804338740393029,2.7961454560751955,2.8012743767382333,2.7984452136566422,2.7954886112488397,2.80420599290446,2.8013340344799538
17,3.517,2.81100561605914,2.813952848519365,2.8010938477736373,2.798397424601945,2.7964696645368203,2.799915389596692,2.799108310566907,2.796477789662522,2.803622231241491,2.8052245316812625
18,3.518,2.809474529990163,2.809006333468007,2.799141103677285,2.800882082426666,2.7981666026807304,2.8022104576547564,2.7991507875004538,2.79931351660236,2.802937895717527,2.8042113023394357
19,3.519,2.811773658059082,2.8146962156520265,2.801344031626994,2.7990249134931204,2.80168479063566,2.801871569390174,2.7988984176020075,2.795560761404574,2.8053935062614235,2.8048184901423565
20,3.52,2.8140365547407074,2.8143254693586868,2.7968857027380265,2.8005684939062023,2.8010538661279525,2.799633034778997,2.7992691644555343,2.7997086261522863,2.8053741415944486,2.80448241282639
21,3.521,2.8077045032232317,2.8133822042959453,2.800412324022679,2.7989583853362445,2.801290306471813,2.8035441459909705,2.7999728645324593,2.7971749308692466,2.805702409487199,2.804056069517064
22,3.5220000000000002,2.8130142689750923,2.8117898994762345,2.802405672607031,2.7981847211436612,2.7996439665294264,2.7981694130986523,2.8002314812835043,2.7953911609900643,2.8025918240066776,2.8038393066885337
23,3.523,2.811601559176101,2.8114766235600954,2.800137465479457,2.798344951483187,2.805246706585329,2.8047032362357376,2.7994268956734962,2.7981719176445123,2.803424520493191,2.800535383376358
24,3.524,2.8122387311440677,2.811802705532338,2.7944066668330074,2.7966174031966866,2.8052223442665,2.8032371164796874,2.799658338881872,2.7959774217863895,2.8027648597159724,2.8024378406358
25,3.525,2.811056840026753,2.8107498105939523,2.8004335629127053,2.7989037256738007,2.8033695484590697,2.8037087482031455,2.7985626530893493,2.7974894554741745,2.8054597216410797,2.8030465895976273
26,3.526,2.8087845719575353,2.807499296408975,2.7999613070398572,2.799499668794245,2.8009339272383493,2.801840647933998,2.7990255399195494,2.7972214691031887,2.80260400502159,2.8000212724016813
27,3.527,2.8125735588083307,2.8093905101749224,2.800531325079719,2.802865122264852,2.8012559494669578,2.7996861321754443,2.7972233427833353,2.7968354176830887,2.8015042587303407,2.8061103244896284
28,3.528,2.8145428569730218,2.809834656110033,2.7995558901024906,2.803134671957542,2.802918842315493,2.8009470458972263,2.800103422189012,2.797387633798834,2.8028897953685563,2.799202007174986
29,3.529,2.8102088383951673,2.810067036685753,2.801005768644101,2.80230010141576,2.803988291697963,2.8008867638499164,2.7990030508716646,2.800502591410749,2.8015279959810733,2.7998070078452186
30,3.5300000000000002,2.8106679771683956,2.808342299724793,2.8011441344495926,2.8004635472221846,2.805143009288561,2.79926884700151,2.7977371406633016,2.8003611017462338,2.8022573080153217,2.800164948550642
31,3.531,2.8096919172367705,2.808993215105679,2.799759222315876,2.8004891591857697,2.8054631568959225,2.805589654817384,2.8019234221636458,2.799438140020933,2.8022117068859687,2.801431171254435
32,3.532,2.81207693899249,2.8112829725278026,2.803707501918031,2.8038074497651526,2.8041703853409294,2.8020767761513743,2.801268134671482,2.799804825518413,2.8040123417111538,2.803992040139843
33,3.533,2.8136395717794653,2.8104836971695795,2.7995855611212783,2.800290511572912,2.8065266718481614,2.804151332986682,2.7993191385146776,2.8022916704915697,2.802946016036257,2.8005069593291054
34,3.534,2.8120525760226434,2.8131823076401177,2.8041213505129354,2.8046654448773474,2.8032471113908737,2.8010835376038767,2.8012806289387138,2.800190877367484,2.8040982355255926,2.799879158096582
35,3.535,2.813855086025277,2.8095332491844065,2.79793141349979,2.80361661122792,2.808233292880728,2.8024765705916996,2.8032271262477706,2.802920408963394,2.801729455112747,2.8020527266517656
36,3.536,2.8099168018407026,2.8113276368134246,2.8024462759250484,2.8060550428578637,2.8028410700994892,2.803123112048226,2.797934227421081,2.8021270672810887,2.803026287603699,2.804040139998731
