1000	0.313500
2000	0.254000
3000	0.293000
4000	0.275500
5000	0.242000
6000	0.296000
7000	0.270500
8000	0.258500
9000	0.258500
10000	0.269000
11000	0.282000
12000	0.284500
13000	0.292000
14000	0.304000
15000	0.283000
16000	0.283000
17000	0.269500
18000	0.270500
19000	0.240500
20000	0.312000
21000	0.310500
22000	0.314000
23000	0.292000
24000	0.273500
25000	0.298500
26000	0.304000
27000	0.276500
28000	0.257000
29000	0.293500
30000	0.273000
31000	0.271500
32000	0.309000
33000	0.276500
34000	0.308500
35000	0.274500
36000	0.274000
37000	0.262000
38000	0.248000
39000	0.221500
40000	0.184000
41000	0.236000
42000	0.209000
43000	0.213500
44000	0.277500
45000	0.261000
46000	0.272500
47000	0.309000
48000	0.270500
49000	0.238000
50000	0.283500
51000	0.307500
52000	0.339000
53000	0.279500
54000	0.313500
55000	0.311000
56000	0.282000
57000	0.272500
58000	0.266000
59000	0.303500
60000	0.289000
61000	0.230500
62000	0.259500
63000	0.210500
64000	0.254000
65000	0.256500
66000	0.308000
67000	0.305500
68000	0.277000
69000	0.243500
70000	0.293000
71000	0.263000
72000	0.211000
73000	0.252000
74000	0.292000
75000	0.225000
76000	0.262000
77000	0.249500
78000	0.253000
79000	0.261500
80000	0.281500
81000	0.277500
82000	0.286000
83000	0.271500
84000	0.286500
85000	0.236000
86000	0.261000
87000	0.243500
88000	0.238000
89000	0.287000
90000	0.280500
91000	0.213500
92000	0.297500
93000	0.272000
94000	0.279500
95000	0.286000
96000	0.280500
97000	0.260000
98000	0.279000
99000	0.289000
100000	0.000000
