1000	0.271050
2000	0.253700
3000	0.263900
4000	0.281450
5000	0.264600
6000	0.257250
7000	0.265050
8000	0.253950
9000	0.284700
10000	0.257450
11000	0.260300
12000	0.296750
13000	0.253850
14000	0.264750
15000	0.278050
16000	0.232200
17000	0.251050
18000	0.258500
19000	0.273150
20000	0.262200
21000	0.274150
22000	0.234650
23000	0.262950
24000	0.271100
25000	0.263900
26000	0.261000
27000	0.246450
28000	0.265000
29000	0.283850
30000	0.259150
31000	0.292650
32000	0.267000
33000	0.273900
34000	0.271750
35000	0.245150
36000	0.260000
37000	0.266450
38000	0.285100
39000	0.245850
40000	0.247100
41000	0.254100
42000	0.287800
43000	0.259550
44000	0.275850
45000	0.282950
46000	0.250100
47000	0.270300
48000	0.261900
49000	0.260450
50000	0.243600
51000	0.276550
52000	0.266650
53000	0.267050
54000	0.249100
55000	0.255500
56000	0.258150
57000	0.262800
58000	0.267500
59000	0.264750
60000	0.264850
61000	0.265950
62000	0.262150
63000	0.252850
64000	0.252650
65000	0.235050
66000	0.219500
67000	0.258800
68000	0.257450
69000	0.265400
70000	0.286750
71000	0.271450
72000	0.263850
73000	0.226350
74000	0.246400
75000	0.271350
76000	0.254000
77000	0.270800
78000	0.255250
79000	0.246400
80000	0.243900
81000	0.246800
82000	0.280550
83000	0.245450
84000	0.245900
85000	0.267500
86000	0.239050
87000	0.263900
88000	0.267950
89000	0.247950
90000	0.218550
91000	0.247750
92000	0.262000
93000	0.238600
94000	0.245950
95000	0.257800
96000	0.250650
97000	0.242400
98000	0.265700
99000	0.220750
100000	0.250000
