1000	0.240500
2000	0.282000
3000	0.235500
4000	0.283500
5000	0.271500
6000	0.262000
7000	0.260500
8000	0.314500
9000	0.278000
10000	0.249500
11000	0.233000
12000	0.268500
13000	0.316000
14000	0.249000
15000	0.201000
16000	0.287000
17000	0.278500
18000	0.260500
19000	0.243000
20000	0.235000
21000	0.245500
22000	0.276000
23000	0.288000
24000	0.257500
25000	0.274000
26000	0.262500
27000	0.279500
28000	0.256500
29000	0.275000
30000	0.259000
31000	0.287000
32000	0.262500
33000	0.276000
34000	0.223000
35000	0.295000
36000	0.287500
37000	0.257500
38000	0.270000
39000	0.260500
40000	0.252500
41000	0.292500
42000	0.261000
43000	0.264000
44000	0.295000
45000	0.265500
46000	0.269000
47000	0.278500
48000	0.248500
49000	0.255000
50000	0.286500
51000	0.289500
52000	0.232500
53000	0.328500
54000	0.267500
55000	0.275000
56000	0.300000
57000	0.252500
58000	0.295500
59000	0.283500
60000	0.268500
61000	0.358000
62000	0.291000
63000	0.282000
64000	0.318500
65000	0.224000
66000	0.241500
67000	0.273500
68000	0.276000
69000	0.268500
70000	0.268500
71000	0.268000
72000	0.263000
73000	0.274000
74000	0.310000
75000	0.270000
76000	0.306500
77000	0.249000
78000	0.269000
79000	0.306500
80000	0.277500
81000	0.212500
82000	0.312500
83000	0.298500
84000	0.247000
85000	0.275000
86000	0.272500
87000	0.285500
88000	0.288500
89000	0.247500
90000	0.266500
91000	0.295000
92000	0.273500
93000	0.259000
94000	0.319500
95000	0.280000
96000	0.256000
97000	0.259500
98000	0.299500
99000	0.265000
100000	0.000000
