,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12,Signal Run 13,Background Run 13,Signal Run 14,Background Run 14,Signal Run 15,Background Run 15,Signal Run 16,Background Run 16,Signal Run 17,Background Run 17,Signal Run 18,Background Run 18,Signal Run 19,Background Run 19,Signal Run 20,Background Run 20,Signal Run 21,Background Run 21,Signal Run 22,Background Run 22,Signal Run 23,Background Run 23,Signal Run 24,Background Run 24,Signal Run 25,Background Run 25,Signal Run 26,Background Run 26,Signal Run 27,Background Run 27,Signal Run 28,Background Run 28,Signal Run 29,Background Run 29,Signal Run 30,Background Run 30,Signal Run 31,Background Run 31,Signal Run 32,Background Run 32,Signal Run 33,Background Run 33,Signal Run 34,Background Run 34,Signal Run 35,Background Run 35
20,2.88,3.6396510438337115,3.6343453845766387,3.2455558942319964,3.2176154177078593,3.2357314707390716,3.243233489221806,3.0827112570119053,3.1022089270483515,2.8146761425763964,2.818128910933187,2.9327637164117584,2.931165058154966,2.7079461322835914,2.7140176816244335,2.6072220955734995,2.6260493895565475,2.5321469594208326,2.514264732283904,2.439776325719011,2.4269427961055983,2.4062501478850975,2.3961487306731986,2.29184350334831,2.290740959160841,2.264055781081534,2.2593948390391283,2.1434926480552563,2.167694862869338,2.0481357723463662,2.042108619913352,2.042902246826472,2.0407829786922123,1.9709732596295413,1.9598961400486525,1.8692625523885333,1.8674131409858332,1.8067031164854117,1.8071864400752744,1.7451234307064598,1.7309303370835674,1.6770209696143779,1.6726157584790309,1.7000631872107834,1.6914983842948634,1.6619707498774987,1.66361331549846,1.6302024203625778,1.6445301723199242,1.5769138400822083,1.6018186570361257,1.484720581349852,1.4868260943094793,1.480826563653868,1.4887387186728693,1.462705005000916,1.471095827487172,1.4237441073941874,1.4283765515502023,1.4323547226736133,1.4252435897586966,1.4034832727351712,1.4045808549444474,1.4010466728082784,1.3955232890587834,1.3995838938749194,1.402065806615321,1.3854318546859532,1.376061475655028,1.4145045794381164,1.3995998038922486,1.409594521382904,1.3903428322566802
21,2.884,3.653857736341352,3.6431814988946223,3.3840656321697344,3.353306434030303,3.099683901293973,3.110745225187871,3.0036769077533823,3.011541768371664,2.9108105016112624,2.9089418290359146,2.6854395261161312,2.6867347465229128,2.7481467551217147,2.7456497596306977,2.5881813786689327,2.5925281478662963,2.4858596471022882,2.512850099776908,2.5333754935712465,2.5558849606422904,2.309300850832622,2.310331438072032,2.2244392002464575,2.2045936601951106,2.181082194761785,2.2011016032313773,2.111738622058045,2.123576567062285,2.0561071011580907,2.0616296490742707,2.0068186513839765,2.0127027283379904,1.9435717668285089,1.9260038682864307,1.8085973691896045,1.8026572693700986,1.8217821557712746,1.8111619793987317,1.7185840814657565,1.726029764786139,1.7224282404681834,1.7206185772735954,1.6601385909744861,1.6462579815979637,1.6852186588181495,1.6671954476424145,1.6617955012178158,1.6588190360553074,1.5527024546844272,1.560134475336519,1.4940801173079423,1.5046708656140846,1.4786043737610268,1.5007013652744638,1.4806933746598683,1.4698393426437408,1.438822196061064,1.4427574571577106,1.4188844853864553,1.4306206783069935,1.3820187961715997,1.3993451614548578,1.3965788369585201,1.3975228837015832,1.3997940935176016,1.3878017968404035,1.3984500324381202,1.3913753756789662,1.4078874652514584,1.4099106621322108,1.4195349919959415,1.434576079297299
22,2.888,3.6061415541306414,3.6009171688055677,3.302956085842561,3.3029030354759072,3.143244220512068,3.1552821683109302,2.921756621223332,2.9287808922352183,2.8954703884677016,2.88810955888725,2.8407081844316004,2.844714138255993,2.735934036962023,2.7355088148845192,2.5988391913701925,2.606354741304551,2.5569234068725737,2.5649313297432013,2.480025967128902,2.4844547262878325,2.3390196621045156,2.330184576548806,2.296189494006632,2.2947565534141114,2.2382812898899527,2.2403362616012843,2.140411152235674,2.1438423385296534,2.0553141722323915,2.0872006033124757,1.9733577937609592,1.9775061299699945,1.9643693625595189,1.9808398789271258,1.8286826467349995,1.8267591568375665,1.7749787369149594,1.7738378347674029,1.7161304821490215,1.708192251343568,1.696300684507021,1.681869487391011,1.7130995055701486,1.710984380138209,1.6612299839687736,1.6501723653112021,1.620495847465732,1.614761891742578,1.5682137078015257,1.5682776741008841,1.5042896705890454,1.5035823141404816,1.5167420364725899,1.5162663626442507,1.4671846510483497,1.4501184349463752,1.4346797904220008,1.4347893719760343,1.414981514013599,1.4140767008531105,1.392728372462011,1.4114160079700513,1.4086848556251137,1.4036806959501893,1.387816347379607,1.3854237714787014,1.4052979587459562,1.3966157270755482,1.4179618395507838,1.4221993079781299,1.3913860422366142,1.3946069084208519
23,2.892,3.672839670368396,3.664986817164648,3.329369430063656,3.3412018932153433,3.177541030254188,3.169789383283248,3.0270614582079642,3.035790355836716,2.5645709429119283,2.5720414991847553,2.904721193317676,2.902351345422567,2.72873849615765,2.730114758552044,2.5557606015807566,2.5612170580283355,2.5209723156833803,2.5422192830323,2.4213161652838395,2.445376100825788,2.4104830303814646,2.3909301505564304,2.3060326329305156,2.3223925774024474,2.2156686735328472,2.2117910231212905,2.089296841584822,2.1075060421260825,2.0499660718404082,2.061890621589056,2.0201727644478744,2.0089737802731396,1.9742324194884198,1.9416323401709379,1.876529855722475,1.8786398339389823,1.8422453667253496,1.8342556379250574,1.6941353724581498,1.6857795675128466,1.7245668353771335,1.7187632441451213,1.7092479109857441,1.7132228582658586,1.6669246447152706,1.6682233744927606,1.6318731177555434,1.630716678645182,1.5575879962771095,1.555155905544951,1.5029732578967148,1.5039354558356948,1.4627849753389957,1.483177594131676,1.4666108176625052,1.4800968957320606,1.4087128358023802,1.4105665938381258,1.4295341924421523,1.426250149505965,1.3986104493394114,1.407201842250404,1.407175315834537,1.3968495542311152,1.3869436545901646,1.3799492656169918,1.4037760859262853,1.394453102942284,1.427761201733473,1.409708745751465,1.4069103189526482,1.4026908535729967
24,2.896,3.5818929829568056,3.5813124781571655,3.331092577838627,3.3430811233615234,3.12546248612073,3.131383445052013,3.0571764008576223,3.048981353497813,2.8636302407300054,2.87008752446801,2.7579125440474628,2.760355997953998,2.7177638984276724,2.7071480094239435,2.555410116332923,2.538134382350628,2.594483618946447,2.603198820493579,2.39129009448059,2.388272989818843,2.3861620574536415,2.381239128975187,2.2988251040378263,2.303267796745931,2.2422701801758076,2.2399793768769998,2.077087678003776,2.0867029044153353,2.0638076119251365,2.052700671303345,1.992329887862067,2.0027694038557176,1.9364488147676144,1.9407097345439994,1.830078100216744,1.8205917875679398,1.764634873032645,1.7729928692402268,1.727026410083651,1.746784561816607,1.6987322632097706,1.720852842422857,1.6972394497960486,1.695898295842706,1.6571797420753944,1.6469915412451628,1.6152981231377006,1.6166185034913998,1.5723280683768615,1.5596320924325937,1.5025303767171398,1.5058716550963944,1.486522817787421,1.488509241235325,1.4624673824132821,1.4609529723310193,1.422145908834313,1.4333333431367752,1.4262037464519453,1.4121325543130894,1.4137411592161178,1.408637860641319,1.4095652418943414,1.3889879534294973,1.3860248571355875,1.392969110672562,1.405804833107478,1.416405112824835,1.4259471521327363,1.4100205161437287,1.4023046644671946,1.4188651444098
25,2.9,3.606759506029759,3.609328292120501,3.2069831345406974,3.1953666483513525,3.169486596420275,3.1883235947995185,2.97107928147052,2.9788520523280164,2.916943061052437,2.9128864624177115,2.729408300494524,2.7306917393516494,2.741089327405153,2.756513445541795,2.639596411092157,2.6518821126806014,2.4200406346220125,2.421535325275498,2.4392935031065828,2.4351657192111955,2.2718801229332883,2.2658351319376515,2.2740805658552015,2.2764953768017957,2.235502857187055,2.2418298843464073,2.0932966949161464,2.100125498403624,2.0895875905710564,2.0898344510028783,2.042948327021423,2.0076449494581694,1.876531343837827,1.8774256842676547,1.8669675556314371,1.863868332949137,1.8272375731685924,1.8408222075379075,1.7352892327309204,1.720886280945246,1.741213981754842,1.7460609447572562,1.6541985266771175,1.6648989380922532,1.595920309933393,1.604985195266294,1.6314688233686423,1.6252040161165147,1.5505476189466127,1.5591038510261932,1.524398671631768,1.5147160632641379,1.4784393381148577,1.4878104269965702,1.473789804756802,1.4667886313211023,1.443533162813001,1.4576676176865018,1.4056488987164406,1.4187910608248626,1.4080758215884086,1.4164524438334452,1.368206292354126,1.3747304730922973,1.3861431197772016,1.3882943596752442,1.4187223190631248,1.4346586639857828,1.4366659278637834,1.4126701358062772,1.4009632841114785,1.419992931593796
26,2.904,3.636927682208884,3.6344918839070597,3.250693380890221,3.252367121538808,3.143839555295646,3.14294429407548,2.9930915378409986,2.9959545241665095,2.93942228867503,2.942420115789985,2.862837451388616,2.862501486147203,2.7513201186913117,2.7496804452604517,2.6377091390175176,2.646144937626761,2.452433287477325,2.4630451040482257,2.496531949571813,2.493397366672777,2.30546709430339,2.307515406593668,2.2682248472647033,2.270839050751649,2.21964871373891,2.2341310574288,2.1568210427478913,2.154700099255988,2.0506242652846915,2.0352609510530413,2.0298803931409926,2.037092143404664,1.958754784341804,1.9826763943178387,1.8566664773375683,1.848950749937051,1.7939842031540967,1.7949202766302623,1.7389284444126927,1.7350346079992611,1.7230951540103112,1.7238084194441423,1.6574454611214113,1.674182694762075,1.6576535685904492,1.6516051993623995,1.6285427910871808,1.620205631390305,1.5624976097944452,1.56759425313553,1.481894447639597,1.489932332342399,1.475642508824677,1.4651905450923997,1.4401341477874752,1.4451061823033942,1.444342160698267,1.432132607838692,1.3941675676537413,1.4043260564781297,1.399336285978866,1.4079847673566954,1.3706327088025718,1.3831904336440954,1.4030041188682587,1.3858350857389985,1.3884585157501041,1.3893773525212705,1.4181711219049067,1.4219089865993988,1.3957594753047529,1.3986432052157054
27,2.908,3.647211723433504,3.6595027845660573,3.3444023780634526,3.336164625735721,3.1274218332839627,3.1416163611431838,2.999749132218418,2.9869195535580597,2.9063035525518717,2.901965837002632,2.842406798626475,2.836849627515009,2.68854687706314,2.6830605350113896,2.6163557923284597,2.6179913171881126,2.4689828761176815,2.458426068033123,2.471138047930028,2.4514181974732105,2.3322251789039976,2.3198655494115195,2.289607928140777,2.306044874379999,2.2293844698995557,2.2190649725951115,2.071529223394882,2.0711545483226255,2.0468278660603167,2.029899120486467,2.008965041121591,2.0093819848938073,1.9021556224887928,1.9013016457588336,1.81776147267692,1.8115644917463538,1.7835304684681075,1.7772768518959772,1.765362999560557,1.7664501977080105,1.6903254814208044,1.690623125446924,1.7157476456343033,1.6972246631703347,1.5937755928297397,1.5995616065784444,1.5711857636751203,1.5838074090120269,1.593201174470797,1.576242624988023,1.5118408736071507,1.5147052553189828,1.4768902985104064,1.4744936221699128,1.446334499591543,1.4426778179828132,1.4245841156543022,1.4293677833630196,1.3936301554318467,1.4099283299556435,1.4159236045932158,1.3933836049263237,1.3846253452023003,1.3967090445161723,1.3731208866570417,1.3800799962897305,1.4174839164136934,1.4310596219586704,1.4237166688281202,1.4241474845062465,1.386021743547195,1.4039760121742326
28,2.912,3.5610988235289645,3.569782396049501,3.283948094758998,3.286919367795878,3.1146272133046606,3.139188388327977,3.055429986627673,3.0551039943217675,2.860831586672589,2.8557251693794474,2.8919853426498916,2.886597887585133,2.7345664202023374,2.7303569306632234,2.644204098482644,2.646798312421579,2.476086133569084,2.4619248535671026,2.380732950622288,2.3954787876402213,2.381586713170376,2.357549781380046,2.281599975583969,2.2864957225516376,2.217177253241679,2.2097862694548738,2.061251142884883,2.070586105501676,2.063906344776635,2.0753509613369863,2.0185855799159236,2.007909415974133,1.9548859141596877,1.9524924073619356,1.863575772077506,1.8611722698860091,1.7722578744143536,1.7730242026203555,1.7278589355287375,1.7258986378228611,1.712908499202241,1.7082125853043886,1.7483858554464613,1.7447325912278366,1.6498191932599409,1.657276475200965,1.6128746485367063,1.6084283595549278,1.5575689395559207,1.5555320036862947,1.5058343392905786,1.5083041811696458,1.4704351121270347,1.464615749033761,1.4565853682145842,1.4694639738284214,1.451361039391615,1.4390864120389806,1.4104224584460545,1.421570450064038,1.3767774754167574,1.3735577452958974,1.367208643503119,1.3722080215426755,1.3774691820999425,1.3778951799445571,1.400986405508256,1.4066063977846124,1.4156679688036466,1.4218777597521344,1.401766523371696,1.4059379428791208
29,2.916,3.671778090176364,3.6631490351111236,3.4007217932999003,3.3951917058499888,3.2430345922055035,3.228150730367717,3.0464120141759197,3.0645748645128625,2.937330012412634,2.938179975505652,2.8752623537695245,2.8703224158837073,2.680556968438857,2.6820522912045743,2.58062782556932,2.5870605636952457,2.5431422007618023,2.526470525371983,2.454129355907683,2.4519246851553205,2.3923950487206094,2.399690402670768,2.25929007538646,2.270205589618751,2.1958610337237396,2.2130209146217172,2.0554837639791543,2.058715580778773,2.08361883653806,2.0784227792633896,1.9726420495939014,1.9836200275598457,1.9113639594214398,1.9195635074451465,1.8727191594315642,1.8620707305568291,1.7620499972474328,1.7518217264839995,1.686544850327367,1.691761601423751,1.720384413696983,1.7107547404582806,1.6527025095003585,1.6457294038143027,1.6462922618375142,1.6447002623258618,1.6360423560093598,1.6447697676600448,1.5751245458486818,1.5836040819771118,1.520725572011763,1.5285975322577683,1.4786494532044205,1.4775152602785044,1.4530682483157022,1.4479109801408474,1.4249896020587185,1.44508373705716,1.413640047917443,1.4296706372637882,1.4032236906685223,1.3952283742109062,1.3959869793816093,1.4008748114637322,1.3864440945122531,1.3933434572480703,1.3995085386254296,1.4126186461377503,1.4240688257629832,1.4276490668441058,1.4141162156359388,1.41032512492994
30,2.92,3.6847562584663627,3.6785322990087144,3.2529707439523614,3.2473132344593805,3.150890242112159,3.1428228777962404,3.0944384636815574,3.0998422046069996,2.8879312387969085,2.886469090967636,2.8366812881003467,2.839756905672388,2.720670706148455,2.7011575432597925,2.5892195497386776,2.587870373906362,2.527616708342661,2.5328315280285327,2.4466925982224463,2.4531464002850947,2.376315913781105,2.3842465860953586,2.35056800749562,2.3602060234811892,2.178025281595218,2.1742832853626646,2.0800518749829875,2.0597476622536917,2.105299948944163,2.10131102678251,2.0068471919741735,1.9782642112514301,1.9469657078672913,1.9447219348823983,1.8061701903363576,1.8231584572899493,1.8013929645701154,1.7993465792449543,1.7223266305820095,1.7183217037142582,1.697925025192491,1.6979882654047456,1.6807854002119966,1.7014158146910536,1.6400023472035297,1.6439861829297089,1.621177113827328,1.6282913113796815,1.5367503498572779,1.5543772883800304,1.527509385873408,1.5173194836030777,1.4594600848168313,1.4573953776123716,1.450001603538379,1.4427260424936077,1.4493630071302015,1.4466782985584854,1.407962223260093,1.3997758634984625,1.4100476026064246,1.4134867653802052,1.404064193870911,1.4038370932985158,1.3827863333979424,1.388959704000152,1.3977186492903333,1.3878903504373923,1.4062074625200611,1.4114482682778042,1.450142570961708,1.4319254554879195
31,2.924,3.503986545413112,3.508033640977891,3.3466106697319695,3.336218854228055,3.167595749205805,3.1689701127585046,3.0064672830170904,2.992327936744003,2.944504746387816,2.9323709050011972,2.5739826730482402,2.581715943152758,2.7476733383284206,2.749947936448503,2.5854215102749394,2.5742746032325448,2.549833844144992,2.5477129746552474,2.407769077901272,2.414231927199833,2.4204561372381543,2.4258507421036044,2.304246156847429,2.300016542557405,2.201284091188609,2.200643345534321,2.1050365762277448,2.1235262617039434,2.0347302568086256,2.0396265087649454,2.035186902763846,2.0255407710450637,1.9137436289873047,1.915068059717894,1.8345705006619741,1.8285558936343005,1.7374767342058186,1.749350249221945,1.702218376147446,1.6843973490704054,1.7109108112925515,1.697181806481201,1.6890573583071586,1.6783552969146605,1.6530539402349456,1.6582485706358434,1.611754002074524,1.6119671340673272,1.5711564301840772,1.5713525321631503,1.5003343743366067,1.4841116225161757,1.4781315461974716,1.4775012649958021,1.4543981765781597,1.4428694023377726,1.4590464928575446,1.4246462462222405,1.4056764342078492,1.428340405821678,1.3982103923156655,1.407996794189748,1.39839828110335,1.4062425295561969,1.4066526288390606,1.3950447602330551,1.3979161991006022,1.403044125121939,1.4061521017145528,1.4100673783327682,1.0476010065240962,1.059714249071258
32,2.928,3.511916529134792,3.519550664278504,3.305798200364074,3.2961211315880936,3.211293164876984,3.167636621231249,3.0444812851825187,3.050663338657537,2.7311838714882066,2.734575460915356,2.7732043553619437,2.770207910731239,2.608882628454253,2.620819224998263,2.580340175029923,2.6025963863908985,2.4962734554798844,2.48086930355178,2.3863172498893075,2.3935898235113164,2.381576142719372,2.384405826583315,2.277067583276794,2.281681902750414,2.222061957816291,2.227528424293689,2.0982672924682984,2.0873926415399175,2.1134565751646335,2.1016880932322075,1.9859987012890292,1.9675185942074647,1.9410441620705907,1.939292812772951,1.8579125718828253,1.8646428129082964,1.7949981264078887,1.7818320153468754,1.6971423515224993,1.7241836583986867,1.7392958759764454,1.7617494991746765,1.6932412219240072,1.6995961010911513,1.6577542983238636,1.6481885303206967,1.634789580434385,1.647580840540708,1.5627394066705143,1.5719906925272398,1.500078609053292,1.4928532182949426,1.4844090810418313,1.4822633797953446,1.4401926988405136,1.4416127408784243,1.4341888022241105,1.431845886874403,1.408332142882223,1.414121286676974,1.3958775631996025,1.3938014788834208,1.4106025287601818,1.3836433600570885,1.3981664727806162,1.3890621070186278,1.4061964559262703,1.4154892327330644,1.4223794098722349,1.4296575582344657,1.2314654544173704,1.2311903944899767
33,2.932,3.565541398384627,3.5669100605614017,3.284738115001721,3.2748752932837415,3.1584173244398754,3.1671878461764105,3.085912425834601,3.058171084604829,2.890458323910377,2.8959333435159786,2.7844279804769756,2.7844240077790863,2.7080592410942668,2.708255926255982,2.5790325428582896,2.5813499072390527,2.4774891312759855,2.493422549785262,2.43865909687197,2.458391479600718,2.3270913241988356,2.3285330054638997,2.2210804915211866,2.210254737936366,2.1760013019163025,2.180829660891441,2.119292607616122,2.1099280335089263,2.031182367198759,2.0222339299884924,1.9970989677216815,2.003508779017805,1.9501709060471986,1.9061669420038208,1.838514183737256,1.8281623639054811,1.761000144279949,1.7604661457547663,1.701200435203723,1.7040800382063521,1.6846209280172604,1.6758915453365306,1.7285723397219785,1.7198631198593977,1.6680208416774938,1.6529966300502326,1.5981185581046258,1.5913667969353122,1.573081637580203,1.5717559396601117,1.4909050300321096,1.5138964732867568,1.4677562436769904,1.4707292713195588,1.4462228655421117,1.4372814883401022,1.4327760276585833,1.4354842834925245,1.4117102319765429,1.4117762610617497,1.398079390061224,1.3924216960310791,1.3760525985656757,1.3732859436212612,1.4084547094480724,1.387953463354826,1.409480855704378,1.4090776672855592,1.41193728934049,1.3951014860285738,1.1379291570197754,1.1521973073791802
34,2.936,3.593083541942827,3.595773491531486,3.132334198729901,3.1139259098122625,3.1855451746969012,3.1812052886122872,3.0358258826420976,3.0260323735101355,2.8555972027514067,2.8511635745214328,2.8947750937352446,2.895668478060799,2.6875872864990407,2.6878813501047216,2.5416979861331335,2.525935073027982,2.5175933766558596,2.5029980768969273,2.413570451875776,2.4192616701597593,2.3651986083044774,2.3709887219322274,2.247337903559091,2.2463109669364285,2.187050943041922,2.1884201620899395,2.1565206980709055,2.1604515301163882,2.0969995784348425,2.098406237665488,1.9796682501972305,2.0218363763201754,1.8927802385028736,1.8887423716817187,1.826157457187544,1.8148732298589079,1.7974531253087664,1.7999051635116328,1.7446219480717842,1.735042618863075,1.6916916720170796,1.7016895490261232,1.7460353330715406,1.7384540836130968,1.6515301804977152,1.6468359320143784,1.6385613352914905,1.6234171331820875,1.5204467859909585,1.5183255693876967,1.5004328235009046,1.5052281984493645,1.4727172164023548,1.4645870290093048,1.4368694369206811,1.4474493396275654,1.4496379982625194,1.4447765209054015,1.4299878927801724,1.4205976765743014,1.3772243497785734,1.3763721351151241,1.3917589936717016,1.406505581169474,1.4018575357774763,1.4103015323569925,1.395744660980094,1.3950141175477577,1.4315889572495062,1.4114516945783997,1.4315889572495062,1.4114516945783997
35,2.94,3.699984636880665,3.6944055722574034,3.268025808593543,3.268698664269192,3.2147488027194964,3.1906835887466216,3.0360167299330145,3.015255312696468,2.8322346887140513,2.8379822217926174,2.879311566649686,2.8793838604609077,2.680549309152808,2.6740372003924744,2.564532304250837,2.5820352088522744,2.4484070643511284,2.4453257864525924,2.5345862831754578,2.538039641543111,2.3301611097572215,2.33010829014954,2.2455818140773953,2.262378479138537,2.1936834716291016,2.1952088041261626,2.1627164207300886,2.164018814498848,2.1016186151849454,2.0971532283553005,2.0512276314080693,2.049370523623732,1.9480149029362288,1.9592644891351363,1.8541225125362988,1.8536674640337427,1.774962827350777,1.7745362691493203,1.7233423189894708,1.7138573324164972,1.7627458411286505,1.7680959984389937,1.7137105138141342,1.7305913678501972,1.6358518255233085,1.6351925397407807,1.6450255566039087,1.6405385904039032,1.5550900657541504,1.5697496223010348,1.5043079690749748,1.5081086731638913,1.4681669140074702,1.4650515502285473,1.4624694494881803,1.4482764359132407,1.4300792582642796,1.4333667626516782,1.3994205022957351,1.4095120494095699,1.341336252907092,1.353843274938192,1.3866092967484245,1.3962763139433116,1.3795713249611938,1.3856734130743857,1.4040033045942348,1.4106659167813342,1.407878205874265,1.4161522155929835,1.407878205874265,1.4161522155929835
36,2.944,3.605035600854975,3.596772467351523,3.2401858337762577,3.2219535233205265,3.1140547360804427,3.1016150018262256,3.022896595244923,3.0390594070762122,3.0073456553973985,3.008057441615012,2.8255698104456575,2.8278591973774128,2.734761257015892,2.742205705229956,2.5512230580033135,2.5401607425828843,2.5161254258166528,2.5094396806072874,2.3940900004288697,2.3888303859772555,2.332524111913249,2.316052391420034,2.2837226087892266,2.2889402539698245,2.2387712547974754,2.2382668865949107,2.15281199034432,2.145800266642394,2.039870317029449,2.044956589501248,2.0575081141252167,2.0489330514726407,1.9018267729791365,1.8910646920042338,1.8571133366973125,1.838391642615304,1.7355203829309913,1.7366559424147694,1.7376974580817368,1.7377819651401416,1.7145414800742997,1.7205623785257633,1.6822278455660322,1.660127680791975,1.642779316719304,1.6178762627418855,1.5824766436057918,1.5753852148561,1.5562980565543432,1.5515852313012737,1.4982704638231643,1.4945608093664302,1.4769646643004042,1.4804183646904676,1.4562040004868382,1.466946620720856,1.4425375602989128,1.431451588820027,1.4301943556301389,1.415719079948256,1.3794524119823115,1.390476598885863,1.3842336518829106,1.398328521933988,1.395411245772212,1.3785773372445946,1.4002465747661967,1.4086355280564566,1.399012110103823,1.410956209133696,1.399012110103823,1.410956209133696
37,2.948,3.579348325223852,3.5619009712207976,3.272608798392954,3.292334313086835,3.182932599042676,3.206045917791456,3.0451972511460137,3.017196345799656,2.9538918054922796,2.954617546613563,2.8243282999822985,2.824780108950199,2.6761730650555418,2.6732853132864935,2.665765146509204,2.67212001529963,2.4690839360710006,2.4576767039748875,2.495172903454796,2.495771041165972,2.365394147510272,2.350494692785143,2.2181328633044064,2.217229730944856,2.224442073435152,2.2224282319917026,2.1289125641488766,2.12496197082147,2.0579289112129757,2.0344995141293993,2.0155750221714674,2.020107212950465,1.895775099204063,1.894417821636744,1.8804224369826181,1.8884045928975706,1.7341026213782351,1.7239184730686834,1.6862163843513136,1.6908806030888004,1.7115682370106886,1.719357735156051,1.6736262200613892,1.674278830902355,1.6149389858041334,1.6212213751227567,1.6114832099304355,1.6071356595581348,1.544116293326187,1.5582928912655065,1.5275976315015425,1.5316359337430288,1.4803310460463672,1.4751177877508574,1.4396315985117585,1.4396503625000598,1.4406374672924362,1.4364408405641103,1.4083578415075073,1.4210331141184547,1.4079226278586514,1.412644117503895,1.3939622247588552,1.3876763789562216,1.4021245778805922,1.4096971282375579,1.4094618746437138,1.4054532612421131,1.4274840394885409,1.4249727667142187,1.4274840394885409,1.4249727667142187
38,2.952,3.5914555912270845,3.587117645659138,3.221571723983714,3.2277131573262356,3.1615456142371245,3.1646799295082575,2.921844771005983,2.925667381403719,2.8839653260479925,2.892019329267661,2.8336671686259653,2.830491972256987,2.748898956252988,2.752245936216687,2.5473460394296006,2.5450670254308956,2.5052757590782915,2.49964979446984,2.452517046934062,2.4604367694119538,2.3163460074154667,2.3354408611676765,2.259107041561753,2.2704644342335283,2.2100367632689224,2.2141431001172496,2.1247878887578993,2.1203510047231546,2.087793963526572,2.085704119383086,2.031187157074727,2.029696346864457,1.9099108622561143,1.9075412418503568,1.880880256152053,1.906073690676931,1.7698330255557644,1.7598031701291468,1.7180643819789656,1.7168321240706472,1.7169243568477497,1.718401484682969,1.6952910301173258,1.6958447056013422,1.6122762205969425,1.609591074509682,1.6298783513474076,1.650626454239801,1.5640321327363844,1.55787459514063,1.4957797403056783,1.5103895518756778,1.4713169213236807,1.4747668762756427,1.436006366545642,1.4232480668073786,1.4432343612978085,1.4342408216719658,1.4061402140464387,1.405679117356929,1.4126985879132845,1.4233397500878033,1.3961733714009439,1.391519557927079,1.3835234355904729,1.3846723878242373,1.3893095863187948,1.3891269524345946,1.4216650086858489,1.414688972649617,1.4216650086858489,1.414688972649617
39,2.956,3.6381518788684652,3.6296771250272912,3.2229870242352447,3.1864095050257637,3.148309599777873,3.146164394862766,3.0758052583663122,3.0835468755332083,2.9625152911700106,2.9611786915361513,2.844167696519053,2.842191767029943,2.68640839068768,2.6741334738253566,2.5739254944870567,2.5534945859317113,2.511085902995583,2.514247076738675,2.4446988265837883,2.439911586236914,2.348584229815279,2.3508036389300826,2.348024702861641,2.329094379565373,2.205639879541331,2.2148915959327873,2.0978899438295606,2.103085550682863,2.036598589537859,2.0324897701947817,1.9792720769251053,1.9852084991297245,1.9228684764634731,1.9182000655214138,1.8028241954474038,1.8302541375091674,1.6951676994399685,1.715930494709445,1.7400948334166215,1.7210318869754855,1.7355386696622692,1.7251813529678783,1.7327834768346346,1.7172952052893553,1.6307165482272385,1.636651156180825,1.6337330341031915,1.615246553710776,1.5677575991017303,1.5718781343084527,1.5212919641459182,1.5194357161455658,1.4799108187667591,1.4803800074870495,1.430884228664676,1.4530215501663253,1.409452651141739,1.4056062493739712,1.445671414879392,1.4337919211746601,1.3741124178060131,1.3712037749480785,1.3718025149121051,1.3692970540241423,1.392041639973268,1.3960288966025405,1.39096035677169,1.3910149149177433,1.4297839153971537,1.4111907564556971,1.4297839153971537,1.4111907564556971
40,2.96,3.4477707885163507,3.4564827630265578,3.2741430758439507,3.276754261439248,3.1519012132744106,3.13851412403225,2.95952429457752,2.951436014049308,2.9570807075681564,2.9517551708129517,2.7841359645357553,2.765995540760747,2.674442197357471,2.6785415276037843,2.5871507258992246,2.5955500567838543,2.4989012493280605,2.497699693713921,2.4841261097811222,2.461659154585729,2.365787279785122,2.371148601464071,2.2570636408443705,2.257307381933196,2.22302145600013,2.2237644368191396,2.118220657836049,2.1081263728222974,2.057034241900667,2.0704588427201087,1.9786636652872578,1.9778285325647398,1.948826884566373,1.944344977804715,1.8452456163857955,1.8546234779055606,1.7521987213490355,1.7686343016673687,1.7430267658041976,1.7406356297644818,1.7222904361080182,1.7169533672147452,1.6685096162054855,1.6598554160269585,1.6310679012231124,1.6278278079699415,1.6040347764048881,1.6021951275017323,1.5820772214489542,1.5959545288902486,1.5068292753512647,1.5140736502318388,1.4690629456169475,1.4680851057099358,1.435389726845894,1.4434321773412204,1.412233905466603,1.4154816842807547,1.4182726378435009,1.4309997666972172,1.3936744303659307,1.393523621009708,1.3873817112420173,1.383511347632869,1.3770159581108234,1.3801173266890072,1.4025802869093495,1.3943070468052967,1.4079474829814398,1.41502620463922,1.4079474829814398,1.41502620463922
