,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1
0,2.8,5.119137956775395,5.119137956775395,5.117619840248282,5.117656170993305
1,2.8019999999999996,5.119137956775395,5.119137956775395,5.119107983024644,5.11912107213302
2,2.804,5.119137956775395,5.119137956775395,5.119137956775395,5.119137956775395
3,2.806,5.119137956775395,5.119137956775395,5.119115527224729,5.119108779624372
4,2.808,5.119137956775395,5.119137956775395,5.119137956775395,5.119137956775395
5,2.8099999999999996,5.119135832527778,5.119134348678606,5.118276918557882,5.1180852522224605
6,2.812,5.119137956775395,5.119137956775395,5.113071226816709,5.113158523833041
7,2.814,5.119137956775395,5.119137956775395,5.118544245601782,5.118530156911882
8,2.816,5.119137956775395,5.119137956775395,5.114488971228962,5.114430210891149
9,2.8179999999999996,5.119137956775395,5.119137956775395,5.11501764557347,5.11510862857609
10,2.82,5.119137956775395,5.119137956775395,5.119137956775395,5.119137956775395
11,2.822,5.119137956775395,5.119137956775395,5.119137956775395,5.119137956775395
12,2.824,5.119137956775395,5.119137956775395,5.11543604040162,5.115540284551308
13,2.8259999999999996,5.1144947937204766,5.114444764989346,5.108263780716361,5.108371601955742
14,2.828,5.1190189676930915,5.118977841666091,5.111177212953199,5.111207249032005
15,2.83,5.119137956775395,5.119137956775395,5.114836160549004,5.11476768506417
16,2.832,5.119137956775395,5.119137956775395,5.11868250895727,5.118671809587382
17,2.8339999999999996,5.119137956775395,5.119137956775395,5.118289992243043,5.118265313537978
18,2.836,5.119137956775395,5.119137956775395,5.1185232066904165,5.118576000367697
19,2.838,5.1178602701231135,5.11779529329293,5.115903907659601,5.115766503611946
20,2.84,5.118575999921167,5.118534358452369,5.115015142216021,5.1152262074955726
21,2.8419999999999996,5.114149299351527,5.114132367748463,5.118012325202394,5.117937258210065
22,2.844,5.11912842890088,5.119121040893299,5.1054839722415855,5.105280904516701
23,2.846,5.119137956775395,5.119137956775395,5.119112044083096,5.119117073552354
24,2.848,5.119137956775395,5.119137956775395,5.118614533235397,5.118622920831648
25,2.8499999999999996,5.115996731526341,5.115985594734329,5.119137956775395,5.119137956775395
