,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7
30,3.0916,1.1787436709160175,1.1758957897639193,1.192137900046176,1.2335117844325123,1.2564656785169632,1.2069398081114269,1.212215472572673,1.2593497815277823,1.1909266388968385,1.1858174579180278,1.2173037444354318,1.234298247330006,1.190282931129435,1.1656602443131274,1.2418008808512944,1.1932891625480775
31,3.09172,1.2070715999078765,1.2180886211379796,1.2387687060090886,1.2016197941591362,1.1921275819216008,1.206345742225738,1.177479025722313,1.1997385941387733,1.2201478720125356,1.207624455569021,1.1930418022113678,1.2485176601395334,1.1648134894403075,1.1981534799279911,1.1881078160816967,1.1740739472945247
32,3.09184,1.1791878238224272,1.1713035183700051,1.1799214888238065,1.204929616220727,1.1749003851616546,1.190311355251205,1.2069013950312206,1.2126108948812893,1.2351534363138017,1.206888274240717,1.2298312250560985,1.1915503939208274,1.2008667381114928,1.2388174393697904,1.1952187610713867,1.1941321554504911
33,3.0919600000000003,1.2153288377813114,1.1643740333976311,1.1942549125149549,1.2380881428656512,1.2120393246239318,1.176852791299516,1.2090065312715768,1.2547444027168204,1.1587482328294656,1.1648566006642636,1.205085150994178,1.1925982704713871,1.2205217464998281,1.1934993701786396,1.140654312793834,1.2312689107272667
34,3.09208,1.2243650265181447,1.18786013078339,1.1929840147024215,1.1708450152025047,1.18969667468651,1.2374259854103276,1.2166181508245535,1.1823749061191589,1.2386406693561625,1.1879938199927955,1.1932725933721684,1.1918452259877514,1.1718207492211292,1.2007917848856406,1.1551357709524643,1.141648779131176
35,3.0922,1.1573483559145552,1.2312539191382457,1.2141191673507752,1.1830001973229791,1.2176657321162079,1.1744940260533085,1.2307485649897412,1.2248425999286823,1.1972261525657963,1.2180911486103667,1.1824714050907652,1.1509623306747685,1.1994175136042982,1.2143902782935512,1.1880369318419166,1.1783010768466646
36,3.09232,1.182006955763901,1.2458962157915763,1.1647653884507014,1.2416743833062656,1.254959288925841,1.1833949855885666,1.2256506219387815,1.2221487022937394,1.2065403246259963,1.2163829639589323,1.1988562279123016,1.1411634103581483,1.2090630662497581,1.2138605536425675,1.1842629668997378,1.1924405429448466
37,3.0924400000000003,1.2183138300904925,1.1762812253294075,1.2251443189887645,1.2294545532435568,1.200625627020026,1.2156339879643678,1.2011100684991478,1.2813613406304585,1.2071087866294796,1.2112153753399268,1.2029609605369977,1.204618825941172,1.2120770976145694,1.2000315598309996,1.1992522765474438,1.2142375375353125
38,3.09256,1.2112031816517221,1.1883339513004525,1.2096040377553012,1.2850569142294512,1.2043652206335782,1.2054218615916836,1.215809831009293,1.2498379152924035,1.2341195864716428,1.1529038021078788,1.225349210406503,1.1804049954046127,1.2289054652257219,1.1913664161875053,1.1738971558629536,1.2179930706235829
39,3.09268,1.1847461433668487,1.2308962978284779,1.1974504093847522,1.21179414020085,1.2179162311023815,1.1640538711346107,1.1943261106482428,1.190538107219816,1.2278863207059219,1.1876183889331546,1.2104854459227148,1.191785571900047,1.1772219777887662,1.1817467870418876,1.2350319253452766,1.2132474417043062
40,3.0928,1.1916837675172696,1.195076358647643,1.2484801816370228,1.223641980110347,1.226582315546807,1.1849216859331868,1.2017303679946827,1.2277120252920213,1.151988668774945,1.2046606915272045,1.1833725079255173,1.1963488050722575,1.156803321508044,1.2196437593191518,1.2389364477941922,1.2000699794861946
41,3.09292,1.2079214799185478,1.1746533229434917,1.2113656084133126,1.1559912452610237,1.1680055638932518,1.196448131992371,1.1805845848004766,1.189578934249327,1.1672400339453135,1.2075251128445899,1.223883406900311,1.1570035233679583,1.243139239804228,1.1912727294414045,1.2162720876799615,1.2103876819593706
42,3.0930400000000002,1.2241051535982028,1.2017347266851883,1.1678181614820047,1.2181061318855162,1.1896907478182157,1.2049114913970451,1.185736260193286,1.2201263080030185,1.2075957257769991,1.197964832306297,1.2241782700728374,1.236761954679953,1.1671269546172425,1.1855604148897032,1.1616307899376273,1.18475363433018
43,3.09316,1.1785700166270248,1.1767013227506113,1.1886294313500825,1.170383075188584,1.1504276054199087,1.213777777595707,1.253624364754145,1.1964765410392357,1.1802416446145065,1.1805901894859958,1.203015613942821,1.214693865688721,1.1875171860227478,1.2108455573684782,1.1987437975141424,1.210379568937756
44,3.09328,1.2064510029059565,1.2160328511034468,1.1760578963652604,1.1539701332180572,1.1768730886697207,1.19135205518665,1.215246707802288,1.1910728245913533,1.2285194147431462,1.232613193708675,1.281794879233084,1.2233436934574904,1.1722939377388113,1.1864243386672837,1.151951170968419,1.2286527838537213
45,3.0934,1.188728736240554,1.157921168161882,1.169549747238688,1.1742376010578537,1.2304840050321089,1.1969047629076606,1.2109024102400916,1.2533323129029041,1.1692096228223436,1.1805068122937072,1.2352437020647875,1.193593693333536,1.1580798251148776,1.177373775952,1.173294343321351,1.198594188802012
46,3.0935200000000003,1.193885722448352,1.1503157845262502,1.2089465564886035,1.179469852439182,1.193718316245246,1.2045504515799021,1.1921769410522798,1.1993965814041039,1.1961629587732114,1.2031336710939402,1.1884029794324942,1.2042668160044476,1.220705069100177,1.1961535985757115,1.1939138375417138,1.1712504278907616
47,3.09364,1.181670568295002,1.216536013877876,1.2370293277108246,1.227540550248072,1.2292593276707033,1.1933272726876758,1.2045214007575518,1.205580197088756,1.1839646812475362,1.2052394602443215,1.1949863913433418,1.1593091770404615,1.2252039546643838,1.1921122910370818,1.1627286394005023,1.1902523338471453
48,3.09376,1.1627811179949672,1.213442328147561,1.1534335234813433,1.222230213733966,1.2336860835366392,1.24181804623076,1.22650702417132,1.1891416427122705,1.188545109083685,1.2310068621463013,1.151382111232755,1.178498185023566,1.2037589826330255,1.1753682455521772,1.1980413621614985,1.2235398189400803
49,3.09388,1.1776973419843824,1.2044517389365084,1.1729186063881907,1.1922119287149942,1.2221287017584581,1.2052631761902486,1.1666487862256658,1.1995574216617135,1.1272953861250594,1.217328413969817,1.2386659659990278,1.2289669863360793,1.1802519436927477,1.1953474650422766,1.2074220435884355,1.2112066369756516
50,3.0940000000000003,1.1825398020963325,1.193603373414592,1.2197774489341158,1.1951594254610176,1.2191618414910967,1.200507866849591,1.2160266102800688,1.1931039473410383,1.1782873488671848,1.1966389675511673,1.2001258779441386,1.2164672997093067,1.1797497069823935,1.2073920674462535,1.2192286690839114,1.164535811023599
51,3.09412,1.1753385856684504,1.143217625341019,1.1982837354647367,1.191362982102077,1.2395889141700225,1.2259401451220815,1.2360192258805478,1.2284275874280897,1.2044720424505417,1.1858280856780739,1.1741520143585644,1.1690222167221296,1.1778107278715952,1.248483303989659,1.196058332247924,1.2170088913409163
52,3.09424,1.1736713326527621,1.167346844941366,1.2048780684857185,1.1956950799990085,1.2375353006539855,1.2073018004740081,1.1642762605543953,1.1485801493340764,1.2010835095365096,1.2261562773342458,1.183244432255302,1.2169101847113943,1.1664357511892083,1.227448099852746,1.1739258961135133,1.202685163071868
53,3.09436,1.204229360147519,1.202416874987336,1.187401004689226,1.2299424274103963,1.1875837313096584,1.1850975262999122,1.208847535432062,1.2214203263576249,1.181550634691348,1.2368363006085739,1.1956279275169133,1.1966374141189136,1.1990539634438124,1.171693931550806,1.2026180060438747,1.2190340675373967
54,3.09448,1.190209214916013,1.2187195477871864,1.1265582644514802,1.2172509511669292,1.264067013349294,1.204100999003918,1.1932772909203135,1.1986916348978147,1.2159007261387405,1.1754304084586218,1.226395539072028,1.2165185293808263,1.1845868616436885,1.2464740538401393,1.2458137682884398,1.214804108468798
55,3.0946000000000002,1.2180511452550031,1.1716027241953964,1.1706198273904929,1.2349063739944708,1.1932341798712987,1.205582409185773,1.2108024770063748,1.21978369399864,1.2194872841954827,1.19970109174239,1.1810343530944938,1.1966761403181263,1.197808031260365,1.2022032280505088,1.2338110048599287,1.2267325394809314
