,Frequency,Signal Run 0,Background Run 0
0,2.7,0.9213725264976802,0.9449117261437711
1,2.706,0.9192789497341516,0.9623775540565325
2,2.712,0.9345880944650902,0.9366669957324525
3,2.718,0.9595046895524671,0.9272094664631061
4,2.724,0.9346952189452216,0.9505931229230912
5,2.73,0.960144040640044,0.9234623716621059
6,2.736,0.9471302471848643,0.9273003515147007
7,2.742,0.9462594639617282,0.9507408558942511
8,2.748,0.9383098839609179,0.9422334506749103
9,2.754,0.9436283429245563,0.9244396763958739
10,2.7600000000000002,0.948784696547084,0.9616313891365894
11,2.766,0.95821786360008,0.9451178742401962
12,2.7720000000000002,0.9332850285653136,0.9464818511392126
13,2.778,0.9515950897945651,0.9446303218697549
14,2.7840000000000003,0.9373716291666806,0.97104081990315
15,2.79,0.9424445847258767,0.9293833216412983
16,2.7960000000000003,0.9380412794146394,0.9233614895568109
17,2.802,0.9334921054838257,0.9556004941673768
18,2.8080000000000003,0.9535990396610126,0.9245727301370873
19,2.814,0.9304062239211003,0.95613926570467
20,2.8200000000000003,0.9526954536993472,0.9382664702202186
21,2.826,0.9535106466001071,0.9292440253861064
22,2.8320000000000003,0.9443370309262453,0.9382455500220406
23,2.838,0.9494203027418022,0.9375025025270249
24,2.8440000000000003,0.9363937096887183,0.941161205608246
25,2.85,0.9605335262963158,0.944978574336966
26,2.856,0.939895300951841,0.9457803334282175
27,2.862,0.9396366959383522,0.949769807134534
28,2.868,0.9558078822880147,0.9241042249147904
29,2.874,0.94792765015588,0.9621711030709224
30,2.88,0.9526817154879847,0.9474707080577784
31,2.886,0.9368162965005672,0.9349360303460881
32,2.892,0.920805021275298,0.9627876513426916
33,2.898,0.9351118796561848,0.926362108819859
34,2.904,0.9350734725077717,0.9505112918702223
35,2.91,0.9486913135174486,0.9301772884008096
36,2.916,0.9426501013669901,0.9352599218331797
37,2.922,0.9526148762780006,0.9635613092253359
38,2.928,0.9270429908208992,0.9713550280411614
39,2.934,0.9332253737241158,0.9618112893003568
40,2.94,0.924373455655172,0.9374006728885231
41,2.946,0.9343766391136473,0.933685748376306
42,2.952,0.9325816451696012,0.9323008578087706
43,2.958,0.957011002187941,0.9533123224923474
44,2.964,0.9455523209560954,0.9349238515573511
45,2.97,0.9285122202186278,0.9363880838556897
46,2.976,0.9627564212277742,0.9385300916020675
47,2.982,0.9190125244454113,0.950294206650943
48,2.988,0.927677354082355,0.9563029366324952
49,2.9939999999999998,0.9300158053797805,0.9500671539842077
50,3.0,0.9324585816916428,0.9532551585247747
51,3.0060000000000002,0.9547422029938716,0.9374609634658091
52,3.012,0.0,0.0
53,3.018,0.0,0.0
54,3.024,0.0,0.0
55,3.03,0.0,0.0
56,3.036,0.0,0.0
57,3.042,0.0,0.0
58,3.048,0.0,0.0
59,3.054,0.0,0.0
60,3.06,0.0,0.0
61,3.066,0.0,0.0
62,3.072,0.0,0.0
63,3.078,0.0,0.0
64,3.084,0.0,0.0
65,3.09,0.0,0.0
66,3.096,0.0,0.0
67,3.102,0.0,0.0
68,3.108,0.0,0.0
69,3.114,0.0,0.0
70,3.12,0.0,0.0
71,3.126,0.0,0.0
72,3.132,0.0,0.0
73,3.138,0.0,0.0
74,3.144,0.0,0.0
75,3.15,0.0,0.0
76,3.1559999999999997,0.0,0.0
77,3.162,0.0,0.0
78,3.168,0.0,0.0
79,3.174,0.0,0.0
80,3.1799999999999997,0.0,0.0
81,3.186,0.0,0.0
82,3.1919999999999997,0.0,0.0
83,3.198,0.0,0.0
84,3.2039999999999997,0.0,0.0
85,3.21,0.0,0.0
86,3.2159999999999997,0.0,0.0
87,3.222,0.0,0.0
88,3.2279999999999998,0.0,0.0
89,3.234,0.0,0.0
90,3.2399999999999998,0.0,0.0
91,3.246,0.0,0.0
92,3.252,0.0,0.0
93,3.258,0.0,0.0
94,3.264,0.0,0.0
95,3.27,0.0,0.0
96,3.276,0.0,0.0
97,3.282,0.0,0.0
98,3.288,0.0,0.0
99,3.2939999999999996,0.0,0.0
100,3.3,0.0,0.0
