,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2
0,3.08,1.1739168451439181,1.2397232161245484,1.2007121424147686,1.2063757215022584,1.1898840637089128,1.1753751378265327
1,3.0807,1.2134285837993148,1.273733500082978,1.2189438189507804,1.1719409909637495,1.1887827739530779,1.2140435704932577
2,3.0814,1.2125072131424852,1.2240439673330181,1.1549577288083943,1.2064434940952156,1.1743781539777878,1.1978199035755717
3,3.0821,1.197786802669342,1.2377733003472449,1.1895917387794646,1.1915166547915659,1.212041191928879,1.1982759134466996
4,3.0828,1.191243051897212,1.1950248066036817,1.2008111518387852,1.2320559815025345,1.1670176565593187,1.211934683821203
5,3.0835,1.2050592467061558,1.2581416666382965,1.219906756136412,1.1968535407844423,1.202665502689359,1.2109567626101811
6,3.0842,1.1473585909314077,1.229449539276232,1.158418727724747,1.2297465695537235,1.230155730689265,1.1761141109096294
7,3.0849,1.1899306184365874,1.2278341562919877,1.2112843950036787,1.2136772040780883,1.1870818028385022,1.214421193569182
8,3.0856,1.2146245267295777,1.1843294933192805,1.2120293182393909,1.2131468620136192,1.1789844836588805,1.1559025481116343
9,3.0863,1.1942111900954693,1.212122085747607,1.2073442773495482,1.201886208303719,1.1974263681008896,1.2440443723791137
10,3.087,1.1842067442576785,1.2210589633253772,1.2295554425391686,1.188511675374798,1.2041771997654933,1.118946636088706
11,3.0877,1.212941032759175,1.233369063310061,1.1839984160540724,1.2198474092587492,1.172540053218765,1.2068442430207043
12,3.0884,1.179497652546093,1.231670276061874,1.204889004147512,1.2184075446362903,1.1899777599931418,1.1800595430763408
13,3.0891,1.197225540287061,1.2165010451793208,1.2139361261225294,1.2425835794251043,1.1339322068128959,1.245195962556426
14,3.0898,1.2722120932574614,1.1770954763542896,1.2044501778166257,1.2092835679634677,1.2227746235433892,1.1666575314494414
15,3.0905,1.199515272700055,1.2237416180443046,1.2417490374059437,1.1893490368072999,1.1773715853849271,1.165409109425813
