,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9
0,3.088,1.1727917869612694,1.1958115861935443,1.1777348188260621,1.214421186501084,1.1711095648556198,1.2126277665324683,1.1554312171694556,1.1926482582593605,1.2179318578517764,1.2118312891432153,1.1334755799654017,1.2221480755123055,1.193749557481683,1.1900911573784032,1.1991523338258325,1.2023478480495169,1.1974344926357758,1.1788657940272074,1.1928612620934103,1.1757502347946283
1,3.08812,1.1694382387871476,1.1713675332043147,1.2124765862334388,1.1680005713068782,1.1948489590166376,1.1955498512792926,1.174173255378472,1.1712526036201747,1.1888174448356934,1.1568261050338415,1.184896701361231,1.1978058422050544,1.1988068891398684,1.2466277157567012,1.192343406504065,1.1761319059311879,1.195904349520442,1.1894789702986934,1.1488524982966715,1.15770784395104
2,3.08824,1.1732265878248973,1.1889642488011067,1.2041266069509808,1.1764376976015278,1.2152638748124884,1.199193574862976,1.1834237006051722,1.2030168551995994,1.2133845417662568,1.1833075326533948,1.2346908574689277,1.233256296813714,1.242003271896118,1.2285921945674212,1.2170063905597508,1.1722842571758343,1.2092698315877537,1.258926575848839,1.203282035486327,1.1923568362773151
3,3.08836,1.2002517478217625,1.1527947965092227,1.165876381572978,1.1978708165897907,1.1798068743958194,1.1602502501688097,1.1889639260723848,1.202401241078945,1.2249409797792123,1.1768106217024479,1.1966755136399188,1.1837732242867305,1.1722958075571694,1.1539232715887635,1.1743341159962533,1.1808516353833993,1.2148306548122105,1.2119756057390452,1.2348473390290238,1.217389317808866
4,3.08848,1.2356203677754187,1.1769905363765072,1.1552054128685298,1.1713469329548318,1.1943595407851428,1.2016400945811445,1.1903029238594236,1.1603967427953903,1.1973139224035376,1.1983761763798828,1.2239252570216452,1.1694751251194306,1.2221880481017093,1.2528597524516027,1.1867713326551512,1.2147894409228457,1.2112809615994047,1.2291828118994528,1.2251911571928857,1.172146515863083
5,3.0886,1.188313034900667,1.2320803609791497,1.2029275462977715,1.1943464205477003,1.1877445676819325,1.1758311471431024,1.1786846474548347,1.2304399675305635,1.180164799009326,1.1531371131372365,1.254327725500778,1.1745624354307365,1.215031194947006,1.1940768896867966,1.2526798465854192,1.2098667263427176,1.2122085948010604,1.207772809151053,1.1952640620615311,1.1787511708650664
6,3.08872,1.1609149172831759,1.1773559588322409,1.1923534152249433,1.205037979984978,1.2078777455585918,1.169509779138195,1.2191496468215857,1.2328184108739624,1.1578955696339803,1.268024299095142,1.2157570508654494,1.2456938427422541,1.2225625366371766,1.2049452226325708,1.188067208027867,1.1779109765056228,1.2261050595668885,1.1865973691494338,1.2064869137761511,1.1480098149493383
7,3.0888400000000003,1.1866882461811006,1.2152751188090154,1.1920541923227896,1.200930772954417,1.1880256747167415,1.1927438343202856,1.208874729367688,1.1675823348338212,1.1812489204496215,1.2334552603115039,1.1834952472311808,1.2179290388256392,1.2039623109085842,1.2002689391764154,1.2128598154355716,1.176431137283692,1.1843541577334464,1.1792331051783533,1.2016310338111347,1.2068217408202377
8,3.08896,1.1658901050883754,1.2393309205094034,1.245109760711572,1.1654594048011049,1.2185780780849225,1.215362880820112,1.2008670632093503,1.1858571160052704,1.2162742771273372,1.2091552096166824,1.2074423452911205,1.2094188136056148,1.206534709890213,1.2190428180033233,1.1909019726145549,1.1851281292847866,1.1872279814136433,1.2015610671661543,1.1993631675091254,1.170863738475669
9,3.08908,1.2431367390013726,1.2083153273703484,1.1899515377099146,1.170094462680151,1.1830498433344774,1.1988446744541734,1.1617291728795966,1.18138071805439,1.179512972406537,1.2134067206231285,1.2209961754592122,1.158790404060365,1.1870708486233208,1.1544735969029267,1.1921747452803266,1.1757093298284462,1.190464080390566,1.2177878864605398,1.1837654106331164,1.1918158792990143
10,3.0892,1.2077912481635926,1.2046447587497229,1.1748610186963087,1.1701488326132161,1.1958796793614856,1.1759026598672249,1.245880293635027,1.1679340515996213,1.1897610178056868,1.19459972379482,1.1679246694056968,1.1602936666767114,1.2019146406852126,1.1978658158182098,1.2152969817965922,1.2365064679149282,1.1649462287813828,1.1681888985345181,1.2118113076840078,1.1970084632342117
11,3.0893200000000003,1.201117539140865,1.196006169990314,1.1806164420525966,1.1712166743524048,1.1659906927780677,1.2101668618185057,1.204448315981061,1.169941727088777,1.1769671167666895,1.2174836470577672,1.198799702779033,1.1960333413110753,1.2255965776627342,1.1883089743667454,1.1798237102898719,1.1954842652954318,1.2063882219626705,1.20513171124335,1.1796625688909959,1.2345403148273912
