,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12
22,3.2544,1.0840754030586586,1.0810695450195988,1.0655065295564659,1.0610873348875494,1.0675221419397443,1.0708721332126518,1.068504188267148,1.0637552272164077,1.059208961769984,1.0614979158808713,1.0639569973573768,1.0649773686881294,1.0442430072669677,1.0399097040240055,1.0525436475382752,1.0526009309182682,1.0398470802871989,1.0360972078255974,1.0541668880467345,1.048675506744311,1.05235971231918,1.0539876072409555,1.0599144950850297,1.0612611789893698,1.066622926741125,1.0671815555151865
23,3.2546,1.0769251913518854,1.0765129863559637,1.0766971186176713,1.0772309335207535,1.0527858490221698,1.0507844318312074,1.062080172522581,1.0615794189155168,1.0510983448852067,1.0580248317899583,1.0648284895438431,1.0635185393942899,1.0614834040694718,1.0648776837905845,1.0573748266998209,1.0604733702320508,1.0433903436932654,1.0471460437408158,1.0658740514065277,1.066883675475156,1.0619781735220157,1.0635981205589453,1.0558636680233937,1.0587698627822877,1.0658625603733793,1.0650565622572359
24,3.2548,1.0785870815973149,1.0802607060314446,1.0686966656057701,1.0646333008987012,1.069881245744434,1.0661259227483995,1.0435869468423746,1.0433015026791588,1.0540684570551513,1.0536563139394186,1.0621796027819004,1.0619840030916385,1.0641662134225265,1.063350862242085,1.0550825015507628,1.054324604280306,1.0607602836184011,1.062948118835696,1.0648747477310951,1.0664229663173217,1.0537382990254425,1.053993011836653,1.070595667136649,1.0726848967732217,1.0698961586531313,1.0724910317317855
25,3.255,1.0858166141745074,1.085227658985741,1.0739445205183948,1.0730016686269142,1.0619673398136462,1.0596760110747714,1.0656183597622344,1.0657124038462464,1.0612842144326897,1.0598700189130115,1.048152160399088,1.046490749328939,1.0485374047912555,1.045697115480623,1.0458380416478015,1.0446880536373073,1.0520867459597651,1.0540466375801298,1.0438485730254126,1.0467625737172606,1.056536519867108,1.0525225181762734,1.0601091896216062,1.0565174828162425,1.071901683581419,1.0681327275923604
26,3.2552,1.087766981902964,1.087116601009321,1.0633988236012701,1.0642117117535235,1.0685742924649217,1.066292131131154,1.0720871666105052,1.0708374925242201,1.050143690551387,1.052590638675543,1.066073668267758,1.0651045964827124,1.0581285576303467,1.0594901858965013,1.0578669125778168,1.0572465060683094,1.053953030270223,1.0541457254212778,1.0603127052111518,1.0568658451265425,1.0597797490064385,1.060723722707452,1.069076542024705,1.0621654365117468,1.0673599768079216,1.070107707993793
27,3.2554,1.073961780186369,1.0777061562707733,1.0600664797752162,1.0621564133581145,1.0642874963873632,1.0591729178673763,1.0666993060184913,1.0706653483612811,1.0571329246720098,1.0596167903497513,1.0589395839893616,1.058015633201953,1.0472874098559768,1.041815984735784,1.0614886186979782,1.0583907933646202,1.0434267141311875,1.0461966193742853,1.0579795413732636,1.0570789980461333,1.0522752715092032,1.050077100906312,1.0544741325706621,1.0602131195505837,1.0720903996265576,1.0698207937409263
28,3.2556,1.0767682715914724,1.0740567593159822,1.07162233019936,1.0732130746636892,1.0590105642694068,1.0571617850703803,1.0601540746915772,1.0609390208926746,1.0598541523267833,1.0569020153220507,1.0536491593373578,1.0536396641739179,1.0458677164384527,1.0466841771462827,1.0442951345849476,1.0427467285500893,1.0420635861380099,1.0440586326931913,1.0532395160126424,1.0508996187061526,1.058946830217095,1.0598623968153598,1.0718993098694674,1.0662340198725584,1.067524690668568,1.063690091555221
29,3.2558,1.0768870705103861,1.073389471491557,1.0590830735989727,1.0604896019142502,1.0638536781615568,1.0700103027592114,1.0761653194208505,1.0776505388127176,1.0696585325520156,1.0691229554240544,1.0565156059953398,1.0547079457545583,1.0558093532096782,1.0534318671357983,1.0410583522310712,1.038745475018715,1.0529824794107518,1.0558412439051188,1.0465370513777548,1.0508615621393729,1.0473764371355747,1.0514262174132438,1.065865056801587,1.0660554866217047,1.0730138843860277,1.070270152921794
30,3.2560000000000002,1.0710456362575147,1.0721036739678094,1.0705116333664209,1.0667772046153918,1.0650691182279242,1.0650813776934624,1.050210891645985,1.049187553364713,1.0617676951933375,1.061919271543871,1.0519545637725203,1.0543191842232027,1.0551594291373119,1.0542705373530037,1.0430126674773745,1.0475698335327996,1.0558128515393344,1.0562218077925634,1.049614995971377,1.0534962243376436,1.0557820551811448,1.0539866540559402,1.0643706074510089,1.0629194177826995,1.0699673760583348,1.0761075075608848
31,3.2562,1.0709542183322474,1.0749357057102327,1.0699069823378098,1.0720393603712128,1.0519239752797176,1.0516999993456748,1.062798026747422,1.0645521376404907,1.061810312981012,1.0639220000855965,1.0669996329791074,1.0693341240038825,1.0378527995268458,1.0408291895244064,1.047290484055231,1.0480041846573174,1.0691795635691137,1.0634589276394988,1.0562878516468184,1.0574589053791923,1.0553996947133928,1.0553577159116612,1.0644681026089646,1.0601594887887393,1.0705313930597506,1.0765900040269412
32,3.2564,1.0780784612414325,1.0755827710295598,1.0715853828220472,1.0674534879375928,1.0629434681578755,1.063987967243601,1.06956800345618,1.0702813938614968,1.060419852983101,1.0541709637910501,1.0584955365125304,1.059917882953805,1.0636527339769306,1.062567789438395,1.0477657351603593,1.0467439267022525,1.050212543472527,1.0487084271253002,1.0662834752148185,1.0663507832500971,1.0597759894895356,1.0571080619238078,1.060340769972523,1.058759755967401,1.0773328169298555,1.075463971220487
33,3.2566,1.0767020273432142,1.0779833039913265,1.0616746201295337,1.0617249034937617,1.0707313478580003,1.0674964541291905,1.0608304968520523,1.0570343688486588,1.058825224968909,1.0623166077240742,1.057551345809136,1.059222765192691,1.0557053267055423,1.0495408648238242,1.039783909384833,1.033507204529151,1.0384734730430434,1.0361728395989531,1.038605045376354,1.044093413400885,1.0588231146671623,1.059622024166096,1.0586276394829048,1.054406528273577,1.069968637280685,1.07091954421245
34,3.2568,1.069066893808742,1.073557083268198,1.0584959271383185,1.059555278858848,1.0718643147169469,1.073529063211398,1.0491519748897673,1.0480895648655024,1.0578003575759432,1.0569946871702751,1.0447672017672485,1.0496514184839378,1.0465899914556365,1.0389846586678155,1.0471547738902514,1.0503030577012011,1.0553016834658444,1.0505890941400324,1.0465407520917036,1.0461140398668378,1.052243522999069,1.050140407344204,1.0608511917601091,1.0660628452812453,1.0756494053651013,1.0769897314740462
35,3.257,1.0770160327029472,1.0777372328634258,1.0678398800668296,1.0702170704019152,1.0648783116827785,1.0645524036325917,1.0536969023088616,1.057374081704835,1.0547582663575414,1.0569643881195088,1.0654600643732175,1.0607887220692163,1.042145858093945,1.0480838162855863,1.0504531016946712,1.054700355850092,1.0616910282894256,1.0623335057625882,1.0558499567240989,1.054048652672453,1.0639332734115694,1.0630924668396966,1.0539983382314329,1.0546472622412602,1.0539983382314329,1.0546472622412602
36,3.2572,1.0774924392296847,1.078032937786007,1.0627743885912975,1.0595355239832256,1.0587465014311255,1.0566659394956466,1.056220514324565,1.053738757953319,1.0611521905163799,1.0634276347495304,1.0684967666417458,1.066904508238592,1.0539949932865664,1.0565916149220969,1.056536360794771,1.0536980062232169,1.0454298842251688,1.0429509207196492,1.0506021656970406,1.0539887770277496,1.0584355371368568,1.06312765023536,1.0672067294909864,1.0635910660649985,1.0672067294909864,1.0635910660649985
37,3.2574,1.0816113048692801,1.0822978824889429,1.079437412630431,1.079430325542081,1.0684315866316592,1.0661092720181056,1.0577655624022693,1.0594929991919162,1.0515834639772585,1.056690501162949,1.0570630097265152,1.0583061677108991,1.0595190754400852,1.055903304465399,1.050124606268431,1.0442622168748832,1.0455060138800782,1.0440135789509806,1.0603664890929472,1.060683744095071,1.0614189866842614,1.063581974536056,1.0566699162665738,1.0541784149174507,1.0566699162665738,1.0541784149174507
38,3.2576,1.0749219933604235,1.073522353871297,1.0724209126794484,1.0701156086550976,1.0577302534753719,1.0550559863823943,1.073303435001737,1.0742314784612133,1.0712081255187047,1.075473464114304,1.0492234694101226,1.0488819616914151,1.0483155539194937,1.050974218903743,1.0476031338290628,1.0513106563600803,1.0591193168464326,1.0547220952374474,1.0629921568501361,1.0600471421115416,1.0536538615272069,1.0537464857901109,1.0549870974019449,1.052169468192007,1.0549870974019449,1.052169468192007
39,3.2578,1.0777610790539687,1.077842678990861,1.0754466217546361,1.076316288858463,1.0702295924702234,1.0703177037870257,1.0744010760069085,1.0688195386235804,1.0669639649399354,1.0644669020534363,1.0566790073644172,1.0576834793531855,1.0632381547368022,1.0632877399612066,1.055695819449899,1.0580297658967823,1.0487324140662004,1.0472759302613535,1.0456983813796294,1.0417039023345116,1.053840934872557,1.0545151756968334,1.0638884850972272,1.062791969666297,1.0638884850972272,1.062791969666297
40,3.258,1.0783467578113506,1.0811779743974335,1.0569484309411683,1.0601524951643486,1.0558078570723124,1.055050410886333,1.055258316712896,1.061559759316854,1.049162235466571,1.0455889244730585,1.050548805070969,1.05000340467927,1.0639240116889859,1.0636901030345518,1.0505574085177682,1.0525033085521074,1.0437733610555142,1.042662913218649,1.0514880432644247,1.0523628032953334,1.0596740116156445,1.0581058503092655,1.0599526647383786,1.0576933517057074,1.0599526647383786,1.0576933517057074
41,3.2582,1.0767476254899913,1.0814663364849095,1.07937989995551,1.0830532951411285,1.0679312698697907,1.0666852970335614,1.0570379584518097,1.061972243026353,1.0568015212609343,1.0577243182784994,1.0696851114334107,1.070805867038362,1.0520435810155218,1.052491814334473,1.0626218511329442,1.0591968695673784,1.061536424725563,1.0621295198350214,1.0664842459679686,1.0659681739153308,1.0560841629203903,1.0524976564535966,1.0650591682547732,1.0637842440838032,1.0650591682547732,1.0637842440838032
42,3.2584,1.0782807446336309,1.0751992202688831,1.0685178689629036,1.0632725590402845,1.0736998500694317,1.073288487215503,1.0641209886478908,1.0589813454543735,1.057749041096325,1.0619885807602771,1.0629959685707306,1.065379872792733,1.053845837203506,1.0503200175943253,1.0559176538871253,1.0571610314343138,1.0612913968851045,1.0624186151338082,1.060436763827494,1.0620275067089036,1.055366147294826,1.0578046502540344,1.0589060103774934,1.0584561046967784,1.0589060103774934,1.0584561046967784
43,3.2586,1.0731894944631872,1.073229022978103,1.0721530844917448,1.0730230820973383,1.0648068322526516,1.0651708753022644,1.0537864486963084,1.0532083636830332,1.0620079897038257,1.0652298159412739,1.0492278249851443,1.0479474197582404,1.0423736928148177,1.037720715502201,1.0637511825825048,1.0626400306531252,1.0544897977249814,1.0504245567232262,1.0482417344443498,1.0514603726798049,1.0574694639474276,1.057323760433575,1.068706955752854,1.0667854626798277,1.068706955752854,1.0667854626798277
44,3.2588,1.0719866137615293,1.0745911177855885,1.0717365379384591,1.0691903729834975,1.0624666254217063,1.063349287588066,1.0669272795807794,1.0670677547320688,1.06672865237744,1.0669836108199844,1.0621063111556885,1.06604902256523,1.061433758119706,1.0612647680630851,1.048376896941382,1.0491024221594554,1.0545767183003547,1.0556734547871296,1.0496682673752906,1.0540052380319513,1.0571596280250448,1.052881908767692,1.0573948797293926,1.060540930976029,1.0573948797293926,1.060540930976029
45,3.259,1.075538073979739,1.0787223408437503,1.0655310623022294,1.0630693414751595,1.062580253431337,1.0588564903800224,1.0613357346099697,1.0628336173317086,1.062539335826231,1.0653535127853313,1.061087611744881,1.0581798742622845,1.037053110927604,1.0350981838734203,1.053804435153033,1.0540203075175496,1.058175125940231,1.0594284644821363,1.0592972393428879,1.0597254845630062,1.0427881142424504,1.044889525642255,1.0679676095382993,1.0664611366896284,1.0679676095382993,1.0664611366896284
46,3.2592,1.0773439212196263,1.0817572901910322,1.062045676480437,1.064323649868304,1.0666656711762208,1.068151810121052,1.0780060552363193,1.0781578673195635,1.0530292374821437,1.0566962819057475,1.0457777623351772,1.0507499798913413,1.0611175946869082,1.0629716086172045,1.0409107072923895,1.0428653570671902,1.052859951438662,1.0536895596953597,1.057298099062201,1.0589550898481874,1.0571553017500075,1.0569309215015925,1.0673029728473777,1.0642390837743512,1.0673029728473777,1.0642390837743512
47,3.2594,1.0771331914314672,1.0779774199430117,1.0753309780759908,1.077870143532379,1.05435208991823,1.0535665179422233,1.0740959687925857,1.074192449326735,1.057369597544813,1.0600597009672004,1.0588910481710914,1.0601302562500956,1.0471657358530813,1.0511780356729037,1.0492366488217948,1.055936692239936,1.0493084096032905,1.04285787258998,1.0558394161339053,1.0536208475875763,1.0584419081169112,1.059314575492553,1.0671484783469862,1.0661241258820944,1.0671484783469862,1.0661241258820944
48,3.2596,1.0729471395913843,1.065582600619693,1.0565883710712198,1.0546529022004463,1.0619309695652759,1.0589932451899216,1.0512288229572746,1.047653140743745,1.0549180412846888,1.049038958312046,1.058401460553823,1.0668742293620306,1.0452140899174582,1.0468975012152666,1.048340277348224,1.0457970654728077,1.0510875653294,1.0550609301156364,1.0579959389367746,1.0601193552476804,1.065852625762629,1.0679347343877235,1.0689553084685957,1.0685355612308527,1.0689553084685957,1.0685355612308527
49,3.2598,1.0731129091017542,1.0795747051880817,1.063005936328312,1.0633900005666084,1.0697174694005205,1.0688168180522635,1.0712223505104028,1.0688938244651767,1.047454820939125,1.0513021264504359,1.0500649956239607,1.0505103566484235,1.0564350395764297,1.057690865426548,1.0582025164159818,1.0593246613210299,1.0548582275878804,1.054425219641212,1.0502440589542508,1.0513053141308453,1.0624535048112245,1.0650279030174434,1.0748241816860078,1.0725883867982338,1.0748241816860078,1.0725883867982338
50,3.26,1.0795256218959002,1.079907232965679,1.0732290501210633,1.0708996968422786,1.0635344996769054,1.0588447612354484,1.0633153189450675,1.062927726778039,1.053803875885691,1.0507034268369628,1.0723233510513643,1.0716568253983731,1.0496353771413898,1.047714449320486,1.0543882253428971,1.0506070225292075,1.0620455781254476,1.0634171862078867,1.06828417407689,1.0706941292052647,1.053746171171447,1.0518676105578844,1.063820430017889,1.0611634337979912,1.063820430017889,1.0611634337979912
51,3.2602,1.0778649320070164,1.0749936748660296,1.0764718302761411,1.0756191377566422,1.0617709103783837,1.0605809108929636,1.062897803971978,1.0670684878885461,1.0589193324014612,1.0584774048602617,1.0565592573377929,1.055144283337162,1.0494562679200874,1.042715182939203,1.0534519488458371,1.0524900795372873,1.0429314755841752,1.0465665210457955,1.051721610419141,1.053557662441388,1.0561836416444865,1.0593985018978458,1.0648372857504063,1.0661446761424156,1.0648372857504063,1.0661446761424156
52,3.2604,1.078675224470245,1.078518073909746,1.0698109080834237,1.0678781413306113,1.0591455571232005,1.0615488100066133,1.0591524120555573,1.0600006056539608,1.0649355625203676,1.0637869793549664,1.0595484674457951,1.063634255764485,1.0641104484940391,1.0598674389514984,1.0645488110645158,1.0606158610302703,1.04672420361295,1.0465529812837984,1.0600278886797088,1.0559383478363629,1.0575519709087953,1.0618084519311464,1.0489755692267408,1.0517184719069317,1.0489755692267408,1.0517184719069317
53,3.2606,1.0684643515381564,1.0668636931118296,1.0632020326981149,1.0653044636988604,1.0746483509573568,1.0744052764942258,1.0538115918365394,1.0589213593199467,1.0572394480036464,1.061054161629672,1.064385473566341,1.0682048434397904,1.0439745704569476,1.044589698278185,1.0526472158269249,1.0552753682054417,1.0538398106244908,1.0451630541271675,1.053814869563399,1.0490030213810217,1.0628974466464047,1.0610087473388614,1.0508158223440085,1.0507650513356663,1.0508158223440085,1.0507650513356663
54,3.2608,1.0722151310747448,1.0704357380058105,1.0633578438005549,1.063775017563715,1.0717212032370125,1.0694239411170634,1.0628852002424956,1.0650755212445155,1.0495684770033735,1.0535027097529122,1.0463613314310882,1.04169968608727,1.0505670300710945,1.0488049229407534,1.046841672092245,1.0454571492002742,1.0461674173209319,1.0506952741425892,1.060253300832768,1.0609510273143343,1.0518510737537357,1.057343749636128,1.0557204024973008,1.0584411623502799,1.0557204024973008,1.0584411623502799
55,3.261,1.0792259962956423,1.0854364864979633,1.0688662635056303,1.066259648638191,1.0725103788791404,1.0758664763929093,1.0723919876805337,1.071381786950249,1.0657578946132864,1.0651615358168802,1.0513261919511125,1.0487551057482092,1.0449606123620196,1.0443004599083248,1.0575656013780295,1.0563052809317346,1.0481830299951425,1.0549096225859442,1.0553037893466357,1.0537053187019692,1.0617851856541924,1.0626727522748112,1.0607193996226518,1.0630276272118244,1.0607193996226518,1.0630276272118244
