,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11
13,3.0493,1.8239872556289198,1.8241871524661717,1.8666774014717367,1.8691022432211604,1.837254622391504,1.8383895049111412,1.8610621745323515,1.8599236997480864,1.7717996692280127,1.7731478793716455,1.7252338731184178,1.7270477800166022,1.755362375678198,1.7548237475759774,1.704976521199481,1.7046271703541682,1.7349516660073299,1.7361321500530116,1.7141730242242685,1.7138324189770275,1.752943312198789,1.7547828309578695,1.752943312198789,1.7547828309578695
14,3.0504000000000002,1.864368748438672,1.8659582402296542,1.8653369980587882,1.8652982680722598,1.862118348392872,1.86157003763574,1.8379742518366706,1.8370914262955977,1.8084412219698396,1.810381001900707,1.7209752905234477,1.7220583248534787,1.6918106651977036,1.6903011323048431,1.6960333269870298,1.69760064252273,1.720949834919601,1.722067539055308,1.7276666789610955,1.7275626700473552,1.7611703189367727,1.7630251423505459,1.7611703189367727,1.7630251423505459
15,3.0515000000000003,1.8609078794735887,1.8619339122261522,1.841678587500835,1.8427755214581667,1.8390607208127043,1.8391027301882483,1.8224264977203088,1.822273295597099,1.827280397100293,1.8266093372412584,1.6864326609250473,1.6901045146975573,1.7455274556845657,1.746712156645026,1.7210112088418041,1.7194095359755281,1.6813876121361713,1.6840985556885453,1.7674954881703206,1.767323701789078,1.7405111391876684,1.7404069742321875,1.7405111391876684,1.7404069742321875
16,3.0526,1.8364124015602479,1.8362217188554697,1.8327456995457228,1.8326649600114175,1.8673559560772621,1.8690250943193063,1.8616557742159703,1.8606965818483614,1.8001323829246851,1.8025918941595547,1.7301349357568712,1.731490485725979,1.7717473528477332,1.7730042037734735,1.7080639898806285,1.7078986065421222,1.732155766789237,1.73459044689678,1.7571416147679384,1.7575443754842115,1.7966131079818113,1.7947531308051998,1.7966131079818113,1.7947531308051998
17,3.0537,1.8414541752362417,1.8416437650827169,1.8718575381067755,1.8723785190347804,1.8453649663105316,1.8463511758170452,1.8703356681850776,1.8717669603015847,1.7896075053637737,1.790808135329675,1.7217687869235088,1.7222621258115034,1.767783150686997,1.7695041369717555,1.7212232870367339,1.7215329706970917,1.6858418732728606,1.687803828701977,1.7380495981625261,1.737991815421536,1.7618299744872656,1.7644593981047616,1.7618299744872656,1.7644593981047616
18,3.0548,1.8627261589110353,1.8643014393277613,1.8548594397218814,1.8546404903513662,1.824354411470818,1.824764043756455,1.7895256735228549,1.7894165108564761,1.794803885241643,1.795620651016472,1.7672168790909921,1.7684478060530806,1.7390768794180917,1.739636121779597,1.7139003519705291,1.714346996398887,1.699145785298276,1.7014410062170373,1.7425557078332028,1.7423033382016684,1.7533927689732014,1.7529612731771453,1.7533927689732014,1.7529612731771453
19,3.0559000000000003,1.84198390184004,1.8435451270659338,1.8777901015783014,1.8798012509486826,1.8462432623017377,1.846846544731702,1.8236127621805218,1.8241790321667608,1.7684506227867005,1.7703691632919483,1.717093076044257,1.7188090648830323,1.7144539697460637,1.7154646977926122,1.70946560946965,1.711856562210084,1.733807415005712,1.7334182411269519,1.7774309819689247,1.7757946395482227,1.730190691095961,1.7304450911235734,1.730190691095961,1.7304450911235734
20,3.057,1.8663066554003727,1.8674440369184,1.7851479364526226,1.7877729871847614,1.8600870523476578,1.8621673845817936,1.8546151912053128,1.8533691158051333,1.7651771529807487,1.7659617478409773,1.7453508287432913,1.7478551608621522,1.7335765947802793,1.7358697854235143,1.744592937244372,1.7458321411699753,1.7144096198235044,1.715572769161421,1.7060556510962561,1.707401362407535,1.7770961526033875,1.7782226021066532,1.7770961526033875,1.7782226021066532
21,3.0581,1.837925995184554,1.8411081022363214,1.8364997003600447,1.8375369772028698,1.8433736499511957,1.8454688182781778,1.8547493399976167,1.8552712578729371,1.7819160081664251,1.7849442882573652,1.7495004029541636,1.7512683963639508,1.7106385966415196,1.7123833206021677,1.7327698238689033,1.7332014759294918,1.6373278743017203,1.6382889404551306,1.7796874726091971,1.7821671296335635,1.7663517014091858,1.7682110537097973,1.7663517014091858,1.7682110537097973
22,3.0592,1.9109431438451183,1.9119179531369113,1.800506097151084,1.801962688795623,1.842742882609312,1.846430978565832,1.8643326731902843,1.8654058691495952,1.6924907917388168,1.6942344222146721,1.727663086551248,1.7308792381586733,1.7434850717819546,1.745331149738479,1.7523753245328513,1.7515129572118608,1.7218112646794959,1.723821164069407,1.7213010605078511,1.7249088849531162,1.6953547738558934,1.6971971035183653,1.6953547738558934,1.6971971035183653
23,3.0603000000000002,1.8791790712876113,1.881904851489454,1.8401357925759176,1.841973749933572,1.8725187611349463,1.8728350040508914,1.843180627398303,1.8474051650616392,1.7864597560552393,1.790531872159452,1.7233257947801601,1.7245295482441823,1.698002623683655,1.6986226160237792,1.6996041420689008,1.69946202808825,1.7137067008940357,1.714009825637762,1.7248373578831466,1.7273254479961786,1.7338024173827766,1.735887121958325,1.7338024173827766,1.735887121958325
24,3.0614,1.8634988857669577,1.8658714109160006,1.8565021854976047,1.8579675226062717,1.871647646961941,1.8741402662249398,1.851772907956013,1.8541017057234044,1.8060775942001912,1.8077240878127656,1.7202234905257154,1.7241280367036311,1.7085838820485701,1.7097756104118038,1.7467624442489385,1.7476718184274824,1.7365667702617398,1.7398208711187502,1.730837384751923,1.7341322457915243,1.7817321969535977,1.786823786550255,1.7817321969535977,1.786823786550255
25,3.0625,1.8169391740414145,1.8210720402364096,1.8179069559732597,1.8239071391897455,1.8150451561856047,1.8187165419051614,1.8765421522439996,1.8782265951569252,1.7661029238865367,1.7680298975566813,1.7287395626586168,1.7331249542431422,1.7294025013929923,1.7314120885683915,1.7142322100382825,1.7165655363653773,1.700609089318233,1.703011442410075,1.716627537866437,1.7182437344983261,1.7674025645515858,1.7702093964597028,1.7674025645515858,1.7702093964597028
26,3.0636,1.842481612552242,1.8445998939151413,1.8370167765863414,1.843405977973856,1.80982987578253,1.8131622176903306,1.8565406044927677,1.8602354154972873,1.79857225359121,1.8032582715781078,1.715674590986963,1.7221946613730197,1.670977522589406,1.674029071601554,1.7303276483153678,1.7343215231755713,1.713558497417071,1.7176009412947677,1.7012629714915073,1.7051436234087205,1.7646035420250064,1.7686409885614325,1.7646035420250064,1.7686409885614325
27,3.0647,1.8697198927871261,1.8723346366938167,1.870344257415591,1.875314503931186,1.8483773167809021,1.8543156572023192,1.827772174845535,1.834371892473321,1.769814444059019,1.7718098199454202,1.74815281770217,1.7507400752949858,1.6678610059914236,1.6730762811089301,1.6971258893788315,1.6993319374669904,1.7017909805053595,1.7037584020369185,1.7310318152220454,1.7358454230022973,1.7357389174964895,1.7396620478649598,1.7357389174964895,1.7396620478649598
28,3.0658000000000003,1.8507120495941236,1.8537286171554088,1.8206510080056164,1.8259418702904306,1.8190910316959958,1.8223298281470062,1.831219926130816,1.8383920043135578,1.7795362994758261,1.7832768679750879,1.7222944592663243,1.7252224778598064,1.7215317218331598,1.723984829869865,1.712350837748421,1.7180769429998082,1.7240949288013816,1.7260176857999225,1.696977527953605,1.7022170096530078,1.7244964451844025,1.7279488813490016,1.7244964451844025,1.7279488813490016
29,3.0669,1.8426280988811852,1.8454416463267627,1.775769027863261,1.780716941850618,1.8228912582881556,1.828425276181385,1.8641437082187193,1.8685306621122615,1.826538910057448,1.833052422510196,1.7581934135575965,1.7626923404299024,1.7333507860097574,1.7367020241427986,1.6966917370749302,1.7036968694175356,1.6444404509714563,1.6510525045657323,1.7342354732753376,1.7383605305401413,1.731949623643761,1.7354297013820343,1.731949623643761,1.7354297013820343
30,3.068,1.844092966178988,1.8475603947100936,1.8462318622334228,1.8526551084801937,1.8653771351937298,1.8700551888275239,1.8330538229334392,1.839620276498295,1.7415404516149626,1.749030802442617,1.7280561643514234,1.7359039866645298,1.7268519432705631,1.7325797662433944,1.6945231701183698,1.6995007557549844,1.6764198643249244,1.680974543130678,1.71446224941936,1.7187748660276152,1.7582946123158376,1.7634305541493396,1.7582946123158376,1.7634305541493396
31,3.0691,1.8578558637917613,1.8657516313731444,1.8286051819709903,1.8355214547887868,1.8747740031204836,1.8821548803695405,1.7884365481450295,1.7961333553094072,1.7746188427624043,1.7793215708074077,1.740834253227018,1.746031256948454,1.7393236281494437,1.7456459882422886,1.7475506296750198,1.7531800666049389,1.7117005482898209,1.7173615310603048,1.7507816159366412,1.7571651945562732,1.7516146239788009,1.7567165205852213,1.7516146239788009,1.7567165205852213
32,3.0702000000000003,1.8155231884082796,1.8221567946135169,1.817139696399951,1.8218778750777929,1.831722791582614,1.8368474893718119,1.8474534210140818,1.853820758780734,1.7849417889593029,1.7923381261221292,1.7335138148054052,1.7414990661952496,1.7030278417131017,1.7104786814296866,1.7013997746466918,1.7061488846537645,1.6929822478931864,1.697598613697181,1.7205314563060603,1.7302529983974277,1.7438840850152055,1.7530782434317624,1.7438840850152055,1.7530782434317624
33,3.0713,1.8337409709416437,1.8408362139277987,1.8298384510326295,1.8383723262936176,1.7968606361443076,1.8058805100842665,1.8348021394755187,1.8413228352682807,1.8171798332534022,1.8244710687766537,1.7442565482169727,1.7534811598004112,1.6914792731555381,1.7011709864494493,1.7000257973298332,1.7072417581024983,1.6692354501013555,1.6771921218697652,1.706652224391799,1.7144666261036685,1.7370644811294365,1.7449446305599208,1.7370644811294365,1.7449446305599208
34,3.0724,1.8427307018565109,1.850206685826274,1.8309247650148464,1.8408380842766259,1.7687393775512577,1.778320211478247,1.7841675047739949,1.793443808579777,1.7400455983747833,1.747576397016296,1.7276624627015784,1.734865305550421,1.697045619973171,1.7010168504577778,1.6667511131117236,1.6734162643555732,1.7258894711183366,1.7363734320386075,1.7191779370627285,1.7276198273336965,1.7464341740151326,1.754299487458351,1.7464341740151326,1.754299487458351
35,3.0735,1.8474946481532881,1.854846789745772,1.7941457888672177,1.8037993981287066,1.8277434423972463,1.834418277255795,1.7907064734216716,1.799779757350504,1.7872249863859098,1.7974692280284374,1.736044071106581,1.74453000132848,1.7141488150169553,1.7222454148215958,1.6766113292979898,1.6825702827471583,1.710992632767736,1.7194687241459814,1.6774655796931237,1.6876298612584648,1.6996274107272524,1.707398085137932,1.6996274107272524,1.707398085137932
36,3.0746,1.771386758185023,1.781991906949102,1.8496296406057826,1.858157893994832,1.8389245456911627,1.8512517752098252,1.827934124411126,1.8375863283070186,1.766232856488169,1.7759589279330346,1.7527203027813043,1.7596587510963264,1.7054059901452157,1.7140043622561407,1.6818889142456601,1.6908463193608698,1.7067754359839868,1.7134579223094668,1.7222347956752164,1.7304247848831251,1.7289255626586713,1.7363888959444975,1.7289255626586713,1.7363888959444975
37,3.0757,1.8386440607748504,1.8464837631869562,1.8416578181552072,1.8550237298859722,1.8351077623361265,1.843331485140589,1.8162535931280077,1.8261066309560683,1.7420223896637934,1.7509273223835575,1.7293996903932183,1.7401883377001917,1.6983822707561502,1.7091478047099449,1.7048497112664625,1.7135591194882014,1.6863225630535765,1.697153844263964,1.7094781026348533,1.7199903300695674,1.7583948765920407,1.7681449982560946,1.7583948765920407,1.7681449982560946
38,3.0768,1.8352334789420248,1.8456466963259048,1.8645308551910798,1.8761823403873021,1.8161249092543008,1.8277877936111744,1.7860209210968159,1.7960338758165788,1.7201179211185993,1.730518487697146,1.749692336420367,1.7588180927656631,1.6994084612234759,1.7083394738562554,1.7211369257343896,1.7346549446460084,1.7131766641733688,1.7259260175818552,1.7458262068582484,1.7553820532835307,1.7039106731261668,1.7140487188670246,1.7039106731261668,1.7140487188670246
39,3.0779,1.8378296389517172,1.8495148560539796,1.7944104943679025,1.8060807186349253,1.8143615993625393,1.8246865810411337,1.805183839481814,1.817829810072571,1.7629845335546706,1.7751732395347184,1.735628349362727,1.7459989313578894,1.6664298695417972,1.6781033718713116,1.6677152979046994,1.676134543307467,1.702906496713718,1.713573019403007,1.7474513063004051,1.7592425611742666,1.7167855788129769,1.7293206679332878,1.7167855788129769,1.7293206679332878
40,3.079,1.8273837816087255,1.8368485822345857,1.8151693072518316,1.827774986334557,1.8100813101387387,1.8209455443944795,1.8236360319060962,1.836403658741256,1.7662476928544668,1.7799086075902824,1.7345940379808535,1.7485195030730039,1.6555842192065857,1.6666271093773248,1.6629460417374045,1.6726102691172875,1.6471904322323039,1.6580751228204416,1.7322871064781187,1.7445709193723644,1.6620088748041522,1.672047283849757,1.6620088748041522,1.672047283849757
41,3.0801000000000003,1.8129721621399941,1.8250495203396453,1.8559240485994537,1.869405057421373,1.800019946127031,1.8115316588184787,1.8081391868094117,1.820895569192548,1.785686249614565,1.798116081376831,1.757377585097508,1.7687865374968628,1.7091186002554841,1.7194312430673175,1.6878505221802242,1.69858201091991,1.6098795565625936,1.621506519697511,1.725738143672832,1.7386396062643246,1.7375807771951568,1.7484465723645404,1.7375807771951568,1.7484465723645404
42,3.0812,1.8784389844824325,1.8926391539140168,1.7535451959226902,1.7673005932327268,1.814848378568326,1.8283186110098801,1.8122940729778416,1.8284983628550864,1.7346616614094732,1.745630996893879,1.758515591111402,1.7716349102118565,1.6916974450528268,1.7031527788922276,1.7122499521395225,1.7252095095488458,1.6927259737868234,1.703913633490575,1.6857348966916792,1.6976955944169714,1.7514982772754506,1.766648578935517,1.7514982772754506,1.766648578935517
43,3.0823,1.8593603977512325,1.8716089179537356,1.8311168531575173,1.8459187421351606,1.8219793837354896,1.837095016736507,1.7648207742765512,1.7798808101232881,1.7316928805228826,1.7464769647437137,1.7716099252069266,1.7854999404635636,1.6620488506472375,1.6727252114963724,1.6695406050440142,1.681705728252083,1.6927578313080847,1.7078564399181837,1.672499545013279,1.6851373929181537,1.7446846086263283,1.7602446984601496,1.7446846086263283,1.7602446984601496
44,3.0834,1.8354090133074674,1.8516553129927538,1.7880142655548896,1.8015900683547177,1.828599092462732,1.8440008283639768,1.8129488903575162,1.8270055388605997,1.7664191656313515,1.7813145990026134,1.7131065410920145,1.725863858942969,1.6634259497053958,1.6781032128928233,1.6985354721350592,1.7115175177071247,1.7015987350669275,1.7158562157098172,1.6958812182028022,1.7086255738299851,1.7481365763305856,1.7611714076780955,1.7481365763305856,1.7611714076780955
45,3.0845000000000002,1.8514262126429266,1.8660692777879337,1.7420447261103273,1.7559058495921054,1.7414353553405577,1.7528780401744988,1.7832464160661312,1.7998923522804497,1.7462767563324146,1.7606793189924557,1.7423464405798819,1.7547603427035239,1.6815447187285255,1.6956187000899188,1.6907771352013539,1.7046749576047213,1.7133162766919237,1.7260023812923448,1.7456881573882943,1.7587579710994763,1.7714840517215926,1.7849430395554398,1.7714840517215926,1.7849430395554398
46,3.0856,1.8126998009674462,1.8275797744705242,1.8046745691885613,1.8178287147956698,1.817239800404712,1.831974380151446,1.7896264027307929,1.8026281269009092,1.7383035287509387,1.7546274427809114,1.7114561474827947,1.725683643894259,1.7193222379081645,1.7359542737274511,1.691556421391446,1.7036372134948117,1.6800248764774723,1.693230556267228,1.718874969404776,1.7332275574339078,1.7230342273062123,1.736228195038114,1.7230342273062123,1.736228195038114
47,3.0867,1.8240159950606922,1.8388156977832106,1.829594985731519,1.8454694457703256,1.813920263515058,1.828762912420801,1.7944831139100976,1.8096943222650035,1.7791643058644753,1.7936836837068502,1.7341373989261522,1.7480077361173043,1.7004968046854045,1.7143696399856643,1.7096781556792033,1.7238881609146601,1.7017928528822153,1.7171596043570168,1.721135051435973,1.734750832486856,1.7578678023524654,1.770400705445897,1.7578678023524654,1.770400705445897
48,3.0878,1.842481924549648,1.856929465582224,1.7371063386296608,1.7481906146088615,1.7907320815488867,1.8071579752673868,1.8063412105281125,1.8211944790137913,1.7609473070714057,1.7772395190987218,1.699871500888697,1.7160533001443752,1.6717694531640863,1.6842965768774756,1.671273460008746,1.6845433252036874,1.7232202248236594,1.7368364744145848,1.7207947580852556,1.73565677041788,1.7542599763111926,1.7697729030929703,1.7542599763111926,1.7697729030929703
49,3.0889,1.84986217697341,1.8652779682150384,1.7698834741879195,1.7830665107353427,1.8075410633266054,1.8210956271817316,1.820426904072086,1.8354315006559805,1.7728046184277328,1.791065970234207,1.7302772071958286,1.7457810758889816,1.683961436939022,1.69914593846895,1.6588089657539087,1.6725895044754706,1.6985214176664112,1.7130100288090406,1.7028541803735902,1.7154904668061295,1.7418935514106288,1.7565275569039227,1.7418935514106288,1.7565275569039227
50,3.09,1.8201622019383297,1.8336347773253308,1.7590770211098972,1.7742001495389652,1.8240177072352444,1.839457079524658,1.820248715011619,1.837114069838736,1.7837628664648393,1.7994222806560611,1.7117756658642207,1.7255477722935813,1.6939072387637326,1.708816882323229,1.7489408498594652,1.7640289960373425,1.7290882876836036,1.7452457250160018,1.7401847454590733,1.7540096373823248,1.7575389085303763,1.7745168601021775,1.7575389085303763,1.7745168601021775
51,3.0911,1.8228534637362672,1.8402635374007592,1.813324321767413,1.8274579617406943,1.8256212531383533,1.8396716550327123,1.7942276202160703,1.8102988534057638,1.7543135427839243,1.7676683652841108,1.7176643431175784,1.733095436450539,1.6774916540724245,1.6931418524373165,1.690676406928505,1.7058213978317618,1.7028003024379417,1.7174791279631338,1.7442567050513802,1.7609786949361368,1.6774480856947467,1.6964534265046367,1.6774480856947467,1.6964534265046367
52,3.0922,1.7929156416218675,1.8073194543984212,1.7690993601790497,1.786094959245839,1.7856150351573428,1.802567063224495,1.7995761080859494,1.816707575018042,1.7944773354210202,1.8108273307176082,1.7151072265713774,1.731924947671988,1.7132520906754123,1.7308209863413409,1.6722824700619299,1.6863402096001163,1.6881594250762486,1.701393059129859,1.6938274378329077,1.7094562411251684,1.7333549932812213,1.7484172151070638,1.7333549932812213,1.7484172151070638
53,3.0933,1.8280162669217592,1.8417824405356438,1.8157982035464144,1.831343927239208,1.7792773700882476,1.797012743640778,1.7877522140599207,1.803458010914038,1.7991005721616675,1.8134422294020307,1.6907502743825054,1.705582770190555,1.6568243640530391,1.6718870532232821,1.6120262510988892,1.6239433767229765,1.7299158298809285,1.7458465094042765,1.751157673912458,1.7665149001206795,1.670529312981909,1.6856435380192183,1.670529312981909,1.6856435380192183
54,3.0944000000000003,1.7879268135773723,1.799714477044343,1.8175572959753068,1.833652423517196,1.811349872744683,1.8281499484445194,1.8049244400867992,1.8213389335514543,1.7739504351858533,1.7908167258681988,1.7437974115083188,1.7590109616985123,1.6805360186377238,1.695234677226554,1.6979462456574328,1.7151611051140774,1.7084041265801098,1.7243566694929062,1.7249031054600839,1.7406039035537713,1.701150372046157,1.7176352959852492,1.701150372046157,1.7176352959852492
55,3.0955,1.8267898687360946,1.8397038261902086,1.830693322317233,1.8457622610941982,1.782562236460016,1.7959464192288652,1.778499179876694,1.7936927407950154,1.7742240426823022,1.78943493843671,1.7088971529588708,1.7223681647882114,1.683938948410088,1.697570501975872,1.6992085621361492,1.7112792032780804,1.6518862910830305,1.6665710503076925,1.6658656318055851,1.6806205112533112,1.7448496804328746,1.759135272396373,1.7448496804328746,1.759135272396373
56,3.0966,1.8276281870763373,1.8408668207405827,1.8025622235114178,1.8182349123633854,1.7916686278586444,1.8076984757909054,1.825477890107505,1.8416973283227944,1.753029050121445,1.768182319006142,1.7126320985771109,1.7263515758980852,1.741827177597882,1.7574111613424948,1.7110952363149219,1.7257131558561232,1.6876136135006385,1.7014291344513808,1.7363659364199042,1.7497513679423873,1.709871342329508,1.724476612237559,1.709871342329508,1.724476612237559
57,3.0977,1.7687385979472408,1.7842355958190605,1.7990882413244884,1.8155349055286434,1.7893395176932618,1.8049436481107382,1.8152046012728438,1.8298717157636755,1.7378799986924278,1.7516588206295667,1.6979930992685903,1.7112966974185506,1.6309160253716695,1.6428720372804047,1.6570483074016273,1.6711271296451613,1.7029283599182772,1.71903004425251,1.71771635074736,1.7324692009342988,1.7293915686168067,1.743559720744457,1.7293915686168067,1.743559720744457
58,3.0988,1.8237529993826955,1.8382758137114015,1.7886839191408834,1.8024288532100181,1.810668817567946,1.8268151683558103,1.8219850091347503,1.8350546673841623,1.7236042447519657,1.7386838012215442,1.7138862943958224,1.727046841637065,1.7448520234131637,1.7579988282245649,1.645195529135361,1.659360556723917,1.6980488491251284,1.710907676978941,1.7360528198758094,1.7514253503629624,1.7418025029653867,1.7558736739990017,1.7418025029653867,1.7558736739990017
59,3.0999,1.8532483965573987,1.8673464307381868,1.8052050787017877,1.8212788108102609,1.8486198473598079,1.8640003444127726,1.7893460792579798,1.8072010787159152,1.7370199756235893,1.7506482507299688,1.6652807730255603,1.6771490183349118,1.6896449094008936,1.7028860397549566,1.7339637392435105,1.7473860266663646,1.6997881068315097,1.713238972741607,1.7316030836547325,1.7456030414423798,1.712829965311024,1.725303211366275,1.712829965311024,1.725303211366275
60,3.101,1.839954322062103,1.8534114367318975,1.7730063926447341,1.7866373229440147,1.8332093665288307,1.8475057353847468,1.776915940787574,1.789005167123758,1.7652969327550292,1.7789719027090072,1.7147561577082637,1.7274749017434319,1.6803275329463996,1.6919618365042906,1.7103679555707545,1.7224023655266893,1.697952808340382,1.7096919020805754,1.7094342192330947,1.7215913783898915,1.7166440907848146,1.7313970969430872,1.7166440907848146,1.7313970969430872
61,3.1021,1.8076253908918216,1.8198517342296139,1.81666134866569,1.8308677637763735,1.7978526283290335,1.810850916680248,1.8010895465546986,1.8136188584133193,1.7129983168577414,1.726367194050305,1.7396033260094268,1.7514002027997588,1.691031535240836,1.7028601137258326,1.6824227011584385,1.693107495284694,1.7048217569916473,1.717479126534406,1.7017934806252675,1.7147241465390661,1.7394652722306618,1.7509337249573913,1.7394652722306618,1.7509337249573913
