,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3
11,2.872,1.4556742138648364,1.457261362665557,1.5436776521496574,1.5434116957518191,1.5282504640256964,1.527634063826838,1.586600632701496,1.5847261323070296
12,2.874,1.5151144388207065,1.5160347446312405,1.580439283740625,1.579065930753307,1.525027754169326,1.5253970945599349,1.59459587731896,1.5922480275416313
13,2.876,1.4548244954167224,1.4531869041440975,1.5423111708028636,1.5413633792285615,1.5166260008323382,1.5157653517283856,1.564278569752509,1.5626659653365749
14,2.878,1.4688296023589313,1.4710381487862567,1.5577072785894777,1.553720275674127,1.5251231748197562,1.523936912618907,1.554119759589766,1.5536695233488782
15,2.88,1.454885090350973,1.4566452746565224,1.5269255234043122,1.525542956396848,1.5398641515025542,1.5367788704591052,1.5797988336935158,1.5811918641437372
16,2.882,1.5078823934953212,1.5084513183705122,1.5403182920560075,1.5383597725127482,1.510690475433748,1.5112064588560485,1.5653197510121286,1.5664202761729689
17,2.884,1.4500505588347237,1.4504539439082837,1.5245736136744366,1.5239506542761054,1.5090392967962885,1.5103676729972084,1.5671869120752486,1.5668185085327737
18,2.886,1.4876989159560063,1.4881547742149606,1.5512632629391525,1.5517922084785685,1.5392560280601608,1.5381167729961385,1.5804917567987846,1.580191911595389
19,2.888,1.46804126116827,1.4668209541466988,1.4974515379114455,1.4952706333791392,1.5364504472543528,1.5366503441387,1.5680592737948613,1.569856314032884
20,2.89,1.5136789299884126,1.5135458736921676,1.5476783954497286,1.5499604977316164,1.5358496631407323,1.5384511317494654,1.573325459154822,1.5722219666428046
21,2.892,1.4751369697519239,1.47438204726475,1.5543540098812791,1.5558266866100317,1.5537899257471968,1.5534351090941836,1.592199303547652,1.5940414769401445
22,2.894,1.4900759684450455,1.492592793092941,1.5340510613185079,1.5323917622957424,1.5255399915162065,1.5256438439106628,1.5667262118562417,1.5674839454018703
23,2.896,1.4938476142902646,1.4932571381743156,1.531776923832775,1.5323584984319902,1.534486929370024,1.5372728338186499,1.5806151323779922,1.5802176814347362
24,2.898,1.5053193427643174,1.5050660361297268,1.5410287067029298,1.5407927349241572,1.549393915647027,1.5494674713292969,1.631156681313659,1.6303709933613868
25,2.9,1.4974777694171881,1.4958740667161665,1.5608979724062075,1.560506768240937,1.524725098085684,1.5231145240003503,1.5957265430532157,1.597171109437653
26,2.902,1.4767547272020467,1.4756554514840912,1.5665550500751455,1.5642453058218235,1.5374513354579347,1.5360162956137247,1.5638005376038482,1.5652661869638205
27,2.904,1.5142794007635525,1.5131340549516072,1.5468759978228985,1.5485000026124731,1.5471168106572504,1.5492049505869128,1.5770116799682583,1.5765886172406878
28,2.906,1.4949443903977708,1.4989596597056198,1.562191211630483,1.5609552873744645,1.528518138371462,1.5309090906363163,1.5902657732344627,1.590002471775393
29,2.908,1.4764814299887203,1.4780290678343575,1.551523596759595,1.550579709445217,1.5453585005041073,1.5456680280642912,1.5701583452537553,1.5690734370436878
30,2.91,1.4788250657058724,1.4780122045730946,1.5396736258421446,1.539548378109858,1.5280630628551135,1.5267164145977892,1.570362614498555,1.5697207585930124
