,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3
69,9.315436241610739e-07,1.6003239193095007,1.6004577877628796,1.5351621448381472,1.533822774285233,1.5352908907078724,1.535116043504196,1.5414116664755853,1.5416915843316172
70,9.448993288590604e-07,1.5574094663242177,1.5582800166115955,1.5384686862719281,1.539298507630005,1.5625464970878697,1.5619908466980232,1.55657595589089,1.556981183979646
71,9.58255033557047e-07,1.5845820516657367,1.5836282318281831,1.5482613141034733,1.5488740601311992,1.525121522030776,1.5257817432987841,1.5507094246114783,1.5517232133073637
72,9.716107382550335e-07,1.5829946211899055,1.5828707476438062,1.550790820166377,1.5507553386166415,1.5440484292620658,1.5445044436577309,1.5283650316715656,1.5279456858562206
73,9.8496644295302e-07,1.5791436116593125,1.5801036157284258,1.533684221702096,1.5333247823598675,1.571005689755355,1.5707860532831244,1.5197085672133874,1.5212997450512968
74,9.983221476510067e-07,1.5816806129366918,1.5827338812558889,1.5492118860245176,1.548385000665654,1.5795415919537488,1.578946024635263,1.5500237163599466,1.552674097201672
75,1.0116778523489931e-06,1.5973733201159042,1.5973377134673907,1.5567388098806094,1.5576588970777079,1.5646146174802964,1.5651807001436384,1.548108018191303,1.5471693156343267
76,1.0250335570469798e-06,1.5710796523925097,1.5706312590027853,1.5444098038637193,1.5446025168729876,1.5568285134682756,1.5562866683175882,1.5553368464859443,1.5561698536710065
77,1.0383892617449663e-06,1.5892920550473406,1.5885557478980892,1.5434343097618513,1.5438435357300808,1.5764696174873898,1.5762955824913873,1.5540185906323118,1.5557343293473058
78,1.051744966442953e-06,1.570268509232333,1.5712953537066667,1.537632243762493,1.5366172056704224,1.5628074251296513,1.5635070637777158,1.544063045490857,1.54458977348074
79,1.0651006711409395e-06,1.5987644117948832,1.5987086280780132,1.5449513374166306,1.5451173141683674,1.5386259191114344,1.538149727588938,1.5436194000263237,1.5451514211575836
80,1.0784563758389262e-06,1.576019223807185,1.5762816507262316,1.5603109014947014,1.561281899955558,1.5769233815704677,1.5767003717906802,1.5510286343125783,1.5509810963547486
81,1.0918120805369126e-06,1.5838614245335982,1.5840379583099222,1.5657370984320285,1.5650029776158871,1.5796213633940563,1.5793490040007765,1.5579439990233752,1.5584819087248483
82,1.1051677852348991e-06,1.585672862154663,1.585737828604988,1.5601126291519707,1.560139365360689,1.5531359844426176,1.5527570551748113,1.5392624019725938,1.5389691785974287
83,1.1185234899328858e-06,1.5861443691749002,1.5856341952137716,1.5768328037058488,1.5770565631626512,1.5702285907141413,1.5702138483125065,1.5419101589924495,1.542088941560265
84,1.1318791946308723e-06,1.574287056024339,1.5752255087281892,1.5505553804113483,1.5506255315700028,1.5708676980876957,1.5716650986864036,1.5470784247078149,1.54756879642452
85,1.145234899328859e-06,1.5823435189868817,1.5818364684755186,1.5468489809149688,1.5457605432238812,1.5788148426445356,1.57967839650645,1.5391128528776532,1.5382276225415168
86,1.1585906040268455e-06,1.5674166697232514,1.5670908380768,1.56649576930138,1.566615082675039,1.562904436756779,1.563628562714344,1.5438013059739049,1.5441364453675306
87,1.1719463087248321e-06,1.5911393516566101,1.5910039840831975,1.5606764008796556,1.561184138649371,1.5751897147578282,1.574769306943326,1.5608410037494662,1.5625793557920618
88,1.1853020134228186e-06,1.588139714028009,1.5895272471192938,1.5423208832416908,1.5420454629394271,1.576109053762643,1.5765272752036872,1.5575749400367356,1.5591103968407394
