,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4
0,2.9,9.108509430380048,9.107747926158273,9.12310533812344,9.125828978213447,9.134004599707893,9.132837372476883,9.104037910888994,9.110174857280525,9.052872784513887,9.060641731404164
1,2.91,9.112279114464497,9.105403475434398,9.126394634643864,9.130269263312504,9.151895390569626,9.135519472486344,9.104641666516411,9.110149857764897,9.059308320110235,9.058540267983124
2,2.92,9.112047974549947,9.105621478836317,9.134957881236629,9.128455171677247,9.1384342752419,9.136527392859684,9.100145472935775,9.1013408156721,9.063196394951515,9.064051918193305
3,2.9299999999999997,9.110708019157554,9.105182328640444,9.128428316416732,9.128617605145806,9.134896641916017,9.141362497046819,9.103613737461814,9.11038475593412,9.054844917560468,9.063495621985771
4,2.94,9.116673173869769,9.108753363636518,9.129569931624939,9.12712739574906,9.14159706102097,9.137281722400454,9.114326540281828,9.09894607888372,9.052175321201739,9.058624610687723
5,2.95,9.125006856145253,9.110384433184908,9.135964564506928,9.136366555443972,9.137877341596928,9.134514343860928,9.097136333025006,9.103378549796027,9.060939397196613,9.054826178925447
6,2.96,9.111593827320347,9.111957079196303,9.131496783203925,9.131358102092443,9.135255842273185,9.131857528302417,9.1014032762562,9.106384232503373,9.06298462412092,9.05890946996644
7,2.9699999999999998,9.10828141919004,9.116811541710026,9.136201002716291,9.13321560994643,9.13734666864941,9.139169827750216,9.105937271140586,9.099928703604766,9.051686810892718,9.057028215735718
8,2.98,9.106951755796029,9.09989808649745,9.12468798055165,9.124967531829313,9.142201138677606,9.140541019966916,9.100449068031551,9.100459059262365,9.053767959902048,9.062915281022995
9,2.99,9.106892426760217,9.102062010809853,9.13293230492127,9.127943546750885,9.132530009228798,9.134620218871575,9.100442826783084,9.098342309182026,9.054512587326267,9.060610185947773
10,3.0,9.111549167023291,9.108608444715486,9.125232707003503,9.122294476475771,9.13665919925559,9.123377070225912,9.09361528292566,9.089952727488397,9.051945746471754,9.058362249502219
11,3.01,9.109223755695309,9.105028035542473,9.131033572621453,9.121793799981305,9.131262520924441,9.13186222987484,9.098199873672145,9.102962200498721,9.056232671451056,9.050568622396488
12,3.02,9.119096035602993,9.11153292148008,9.124679853825768,9.122063347266339,9.135465116540919,9.13445748796138,9.105206384332632,9.103983561281133,9.055849438789991,9.047952739770796
13,3.0300000000000002,9.10903104016602,9.106650968118334,9.124015194333834,9.124203538763648,9.13221172435064,9.135918029075498,9.09673903493515,9.096811808155724,9.055984668624868,9.054334251822693
14,3.04,9.110943525832198,9.117874455121623,9.120453840422554,9.119273485120276,9.138105988284467,9.13073060559986,9.10653103396547,9.09746679714487,9.056551261253713,9.0579346489871
15,3.05,9.1073175221457,9.111353004255504,9.119372819418958,9.12452743218883,9.134107045826589,9.133976799847483,9.109699767993602,9.10677435663196,9.058144213668767,9.061262365515198
16,3.06,9.109602317252714,9.108070899148322,9.11743190643976,9.12603105216664,9.13907113538832,9.127168004976452,9.104823131969232,9.10309525439081,9.061155844200684,9.052830000068145
17,3.0700000000000003,9.10973600190262,9.10838073207636,9.117676468161745,9.126139447744194,9.136653275359501,9.138938387294854,9.101846182830162,9.11112032303645,9.048853525859867,9.055203816388905
18,3.08,9.101047513013302,9.097245655535396,9.12586613748205,9.130966419545485,9.135042516507987,9.135545390009964,9.104049151341078,9.1059004103249,9.054646906670405,9.058264475848372
19,3.09,9.102614233360736,9.104807523746887,9.12878938609351,9.13130125823021,9.139887298267336,9.141995929793888,9.11044535554062,9.102914396637505,9.060128228905013,9.055359978758842
20,3.1,9.108699023013296,9.104627295590104,9.127316687952046,9.122377572750606,9.13997317886694,9.13244036983459,9.101711558564471,9.113347340609314,9.059361110508844,9.058129851916302
