,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4
80,3.32,3.7311715306039823,3.729491143966701,3.753576901946035,3.7589763185513543,3.7568177376510348,3.7539104789823523,3.7612932530507477,3.764512539831129,3.7676040710417684,3.7655994753115705
81,3.324,3.730591201901747,3.7308251453177204,3.755570565099197,3.748635690106269,3.754842189284541,3.751881519832198,3.764576880410769,3.758862625373595,3.7657447128406676,3.7648139415774513
82,3.328,3.730613066163421,3.7329159469089186,3.749395924159812,3.7513233717371377,3.754186275550245,3.7521535698114414,3.766632076829864,3.762453907711687,3.761242025236189,3.768039160073684
83,3.332,3.7341793604429907,3.735057659900929,3.753003133512686,3.7480081992682956,3.7518740249806433,3.7542365630257004,3.7623686405691332,3.7610755549863186,3.762446406553905,3.7650478827564484
84,3.336,3.7347471935709713,3.7308635631312965,3.7471061616394756,3.7514045788641788,3.7569561054314287,3.7559463098641053,3.763669846094983,3.7615312577100797,3.7656903671511768,3.762229955574191
85,3.34,3.7324046468585568,3.738323169754052,3.7500237249618076,3.751463612202053,3.7523415971604672,3.7518206149113356,3.7630179936304917,3.7622583832483314,3.764133040199023,3.7667888640143454
86,3.344,3.7300714689217154,3.734033497461969,3.748516063998554,3.7476355776353567,3.7513052539055236,3.752562422816748,3.761883575649798,3.7638850502482284,3.7684939262910504,3.762103457834608
87,3.348,3.7312767874710304,3.7380776708703642,3.746581431603891,3.747872331748952,3.7539610787447266,3.753964826404559,3.76068669097054,3.760797571811525,3.7666567460821843,3.7668838174398926
88,3.352,3.7326379647694177,3.7317246821558876,3.7472289107824954,3.748724706305246,3.75155606364695,3.7505996785781126,3.76403434819522,3.7656913072066898,3.7677558685279746,3.764900771196022
89,3.356,3.729596712408018,3.7355305416655367,3.750874540623803,3.7489383454363736,3.754754109190346,3.7487425085688217,3.75915997494405,3.7610137094617366,3.761601527740009,3.761981956729393
90,3.36,3.7311531014115076,3.7354377771423244,3.7516325878505894,3.7506918193558936,3.756969848088699,3.7569223711698063,3.762184358914173,3.757287811129168,3.7657606433920368,3.7660848511375953
91,3.364,3.7305012486206706,3.7332635791085993,3.7549377661070102,3.7511237868860103,3.7500334075773343,3.756071245095571,3.7604193267116623,3.7609927833353503,3.769546512610758,3.7662906829858813
92,3.368,3.733545934202005,3.736660271664178,3.7502064459517133,3.748971766016075,3.7519880295631785,3.7500343454091865,3.7634455868950316,3.7611364592711,3.7659289933909066,3.763766666459931
93,3.372,3.7304119185611673,3.7321257279047084,3.7534447824408335,3.7507314874197375,3.75086954133484,3.750493484011854,3.75899099961317,3.7672448869098725,3.76500853056228,3.7605939186505513
94,3.376,3.729298740461443,3.734521060680094,3.7476024690771355,3.7459161466725166,3.7537833579435294,3.7549883645583257,3.7606785689247553,3.7589444610169873,3.7659792811046726,3.7620459872548135
95,3.38,3.735121377267672,3.7323512356111843,3.7531833534452006,3.7497772896423474,3.750130857656752,3.751131907474728,3.7596175515307944,3.7632528718249394,3.763333139566331,3.763209764743494
96,3.384,3.734593521334831,3.7345419860500795,3.749330331059468,3.749648918024507,3.750270473093661,3.7464240122076315,3.759061273856904,3.763544909850927,3.762112827350036,3.7604130753960416
97,3.388,3.7339585342499277,3.734417363118253,3.752831971438219,3.7500074834020096,3.7515360749354474,3.7526898571918372,3.761851716517871,3.7642323697366957,3.7584206604003043,3.760898138602174
98,3.392,3.735697954864675,3.736163655628793,3.7503582393239787,3.750016540897528,3.7502436134845536,3.753464772721011,3.763728566880458,3.7633612542636556,3.760360601785209,3.7620562944519222
99,3.396,3.737865903085996,3.7316003719827586,3.750720242205607,3.74866036228656,3.7551820161478573,3.7556324081485957,3.76630505547004,3.765310877602171,3.763952508217769,3.764837992473075
100,3.4,3.727135787077574,3.735430903046322,3.753670291082175,3.7531149501504544,3.757781930253643,3.75409882310966,3.7673107902765666,3.764158969681516,3.765225291467534,3.762977070716036
101,3.404,3.7352132049709166,3.7316987574860105,3.7511609528932994,3.7485557286175943,3.7505097265882896,3.7510175898137437,3.768400854587918,3.7694643719341547,3.765093798535014,3.7609009489376763
102,3.408,3.737911817893233,3.7302776113658247,3.743186608344256,3.74492509148792,3.7548300080649186,3.755471553660037,3.7640777618656642,3.7672086549788717,3.763605185666441,3.761645566166277
103,3.412,3.733766133526299,3.729500511250004,3.750137728265722,3.742987961231097,3.759705317574297,3.7531424380254674,3.7697467275916843,3.7667804375190297,3.764060576782184,3.7625700925207184
104,3.416,3.7356589120175085,3.7338414059318494,3.7475884117729965,3.7502117529732115,3.7565891065668766,3.7543274545692764,3.768740367602545,3.7668691417008047,3.7621859144510363,3.764102431414239
105,3.42,3.7300883348785625,3.734173113734042,3.7498572470155187,3.748596642288722,3.755388783911605,3.7548212626709114,3.7646574639942703,3.7714802129368517,3.764580935645052,3.7614787781703303
106,3.424,3.731818697541978,3.729886874225441,3.742650009697647,3.7449966175109077,3.752782933947515,3.756194306842973,3.7619529143973263,3.7687844079288815,3.7648723474514183,3.7587979647384047
107,3.428,3.7310553385468603,3.7338810755147644,3.7471751854868005,3.7499040970717767,3.75465978142917,3.7520592429466806,3.7662288445351884,3.7624985724306548,3.7657375285215635,3.7642760914775217
108,3.432,3.733288879911667,3.7338117362516345,3.7430098243136043,3.7449057244971544,3.7560056546180114,3.7536118832181287,3.765471420582273,3.7685485924576687,3.7554075193097534,3.7660055171899485
109,3.436,3.7339716551491238,3.73418435677265,3.747268261460643,3.7424904022978853,3.755562132322532,3.7527157807775775,3.7687197527340777,3.7671121408639383,3.760690120535767,3.762062228055923
110,3.44,3.7312458650628244,3.7364494438786315,3.745942380336287,3.7438212820073096,3.7535225537051873,3.755986913956139,3.7704070106268164,3.764618733622937,3.7574139885902813,3.7567362133061852
111,3.444,3.7313792354983573,3.734266190052486,3.7440314858703214,3.7455722574961756,3.752662371416025,3.7519386812990843,3.7702467813800253,3.76612764521025,3.758506553350028,3.756771818904556
112,3.448,3.739950772176977,3.7349414690713094,3.750808632621229,3.7462188011397397,3.7542827889946504,3.7589125994234944,3.764103059470941,3.7668953758755297,3.760842229409029,3.7551932553059326
113,3.452,3.7352294474650005,3.735015181545992,3.7478941907801144,3.7480890912337563,3.7516781885946475,3.755194195695256,3.764968552313912,3.7689896141858563,3.758879174616807,3.75859963096636
114,3.456,3.7384749682575307,3.7364425738116673,3.746432440785495,3.749363748767027,3.7575611055552915,3.7559794177897556,3.767966077563714,3.7678526964481325,3.7636030008651256,3.7569489165947547
115,3.46,3.7371487749562666,3.7393488932462664,3.7414990359168323,3.744924151865016,3.7514726684688493,3.75257054356402,3.7649513755236166,3.764704002283649,3.764999158444872,3.756322050009216
116,3.464,3.736522533738309,3.7367439813990986,3.7458455554771035,3.7448841732346194,3.753712458270941,3.754555773746376,3.7659852201517543,3.766281004566249,3.7612876265752755,3.7604614889017265
117,3.468,3.736353245173814,3.736663398668874,3.748626315432946,3.749664218942442,3.7564095095465957,3.7577135293287602,3.767936091644708,3.7638794248068215,3.7525742873263104,3.7577616250731896
118,3.472,3.739954832793289,3.7345426114556974,3.745896466221916,3.7485057515823894,3.752548055598233,3.7541990811445523,3.763398734105252,3.7649829215802972,3.7585783938924973,3.7598952182551844
119,3.476,3.737395521655283,3.7361277353106797,3.7496198666141947,3.7489786342466718,3.7551254820210436,3.7568973842202573,3.7623845669358222,3.75993020509056,3.756242404286677,3.7541875223270624
120,3.48,3.734570409007241,3.7357879116333517,3.7557423499861775,3.7481846668106575,3.7521985467724117,3.7556236641124867,3.7618951323239442,3.762232458459801,3.7609399928612866,3.760550818819803
121,3.484,3.736344188053142,3.736123363259042,3.7462753324682816,3.746989655540199,3.754047597927087,3.75694798323433,3.765192813669542,3.76315885767776,3.76118674275968,3.7570023267067456
122,3.488,3.737742531081226,3.7347109643508585,3.753137750495077,3.7490323573179762,3.7547063215182024,3.7554487528428786,3.7657019284167146,3.7614244368395977,3.758776105557899,3.756788996977336
123,3.492,3.7342552593847493,3.735423720756977,3.749277231904157,3.7494118492736854,3.7504422603132332,3.756530386398962,3.761980714024838,3.761339793673138,3.7628499522899728,3.7589913066984533
124,3.496,3.73353531560503,3.7368895318345,3.750521593618447,3.752849460424628,3.755975357614698,3.747734277280911,3.7653736595899003,3.7597353032388754,3.756331421672534,3.76539989328046
125,3.5,3.7363179517906007,3.735194152213396,3.751145023283997,3.7502101913759462,3.7533701334050673,3.7476936718589102,3.7620797270266766,3.7624076834166282,3.7598949066877014,3.7614291193539806
126,3.504,3.734674107360816,3.7338885725543745,3.750464435317721,3.753075593327265,3.7495570920087267,3.755447192661685,3.7586889645742776,3.765027589090569,3.7621537471740227,3.7619832078702093
127,3.508,3.7354127908146015,3.733360095128036,3.7546354183119615,3.755283210756352,3.7540282330598105,3.7539726364729593,3.766231346650988,3.766453730546434,3.758940084087434,3.7647139936206893
128,3.512,3.7328150617584415,3.7328915860850107,3.7498906660776425,3.7499303340322303,3.752290376810427,3.7500268509709946,3.7604514994299705,3.7618345392903323,3.7605970454439213,3.754349002272886
129,3.516,3.734965207764644,3.731603808553194,3.753315159156303,3.7554421924048946,3.751924313656051,3.7542256324403995,3.764647783370045,3.76302830171599,3.7579774518124975,3.758391927924393
130,3.52,3.7318062046546103,3.7338726430626785,3.7497882180263877,3.75471225452505,3.7477192851613355,3.748799979234252,3.7619045040558827,3.7627687471857834,3.7605136504849956,3.7603274973941505
131,3.524,3.728593478884687,3.7354480847139024,3.74489979164737,3.747109907610761,3.7491404295745903,3.747073678228589,3.7599564411464006,3.7609802908672028,3.7537427518868216,3.7570710434167176
132,3.528,3.729032003803263,3.732008288409707,3.743813161695346,3.745654716947138,3.7434708410455477,3.7482346462122176,3.759650348068869,3.76027596389203,3.755546199910346,3.755702994553665
133,3.532,3.731563203402546,3.736198324042822,3.747197363747101,3.747195487470478,3.7492872310914453,3.7505600140188133,3.7618623372539983,3.763543036095749,3.7551782643560605,3.7604458737993722
134,3.536,3.737492660058264,3.728368280733995,3.750834244933035,3.751026333473087,3.744623685916102,3.7495470981256416,3.7578284707114036,3.7599214589758962,3.7557129907132887,3.7550423972551097
135,3.54,3.7331127212155417,3.734130323274544,3.747110532289973,3.7455700708844217,3.749567086071613,3.748934599886923,3.7602038140716645,3.7637051417898766,3.7585549684546913,3.7551507788888556
136,3.544,3.733321676835772,3.734159995730859,3.7467338511655592,3.749764795100622,3.7538664408144955,3.74954085020944,3.7666530027453184,3.760699808425167,3.7604137021785635,3.7559944073246725
137,3.548,3.733423187180728,3.731046594933373,3.749904097170375,3.752426865384239,3.7503032700286285,3.75501678788463,3.7625626046439713,3.7625198127757895,3.7597587257220675,3.7525945912637324
138,3.552,3.7329474938939176,3.730135186325273,3.7508776590674135,3.749180094810579,3.746926566023946,3.7457003203766606,3.762323353093836,3.761989460799993,3.7589603856770966,3.7527573202459523
139,3.556,3.7337036651436373,3.7332785720480777,3.7507339834895035,3.746264090190487,3.748146252298323,3.750372298076567,3.7630501674342187,3.7621718677443745,3.7533951171912294,3.7552747789169203
140,3.56,3.736859858154926,3.7359493895427267,3.7496885841680965,3.7517859444179997,3.744462205980517,3.755722050286745,3.7632837939201114,3.76208066412058,3.75552558714014,3.7541931459810303
141,3.564,3.7338598362890782,3.735056721535118,3.7483152240312947,3.749109504366559,3.7483249114907564,3.7513542917056566,3.759072207530485,3.7656147871555934,3.7552900844792605,3.7529034963188517
142,3.5679999999999996,3.737497342961479,3.737547007566388,3.7481499967659873,3.7535238016952004,3.748811847033187,3.749040791952635,3.764945443566594,3.7644425759851563,3.7562430315912745,3.749109193256254
143,3.572,3.731590062919522,3.7336080903295694,3.746918754277147,3.7534488391952037,3.754551088638769,3.7523565906135112,3.7641749015611476,3.765705678230492,3.756224914917845,3.754123493602695
144,3.5759999999999996,3.739983880753489,3.737795001564932,3.7500090426809196,3.751713480090494,3.7498616225803985,3.7533779412807244,3.76619167662981,3.764352622010194,3.7576042082006453,3.7544561358351327
145,3.58,3.7363166984614753,3.7370569451552966,3.7553581709831003,3.7586314909360454,3.7544261539488915,3.7447280069528612,3.7667623215176147,3.759875857578113,3.758724256765063,3.7563361093155336
146,3.5839999999999996,3.7380545565421213,3.7360074832811123,3.753719326503263,3.7523640839406425,3.7549471362492115,3.7539123560237404,3.761336045175694,3.7632182047138354,3.753614068615615,3.7545841955216637
147,3.588,3.736505665666808,3.7380579928916466,3.749539907903947,3.750996972292246,3.7531792941642643,3.7556086704985336,3.7646393495212367,3.7605823708438457,3.7559478705610694,3.753397305178782
148,3.5919999999999996,3.7321179175107737,3.7314851182240862,3.7547006962749445,3.7525696034831664,3.752971900251201,3.748633504605225,3.7630954534860344,3.7611152208449186,3.7536884062863756,3.7567215358919976
