1000	134.976000
1990	168.213500
2980	140.638500
3970	186.981500
4960	141.242500
5950	149.991500
6940	154.333000
7930	143.841000
8920	173.693000
9910	142.074500
10900	118.905500
11890	147.526500
12880	176.735000
13870	140.337000
14860	159.207500
15850	152.474500
16840	132.615000
17830	129.201000
18820	127.257500
19810	143.252000
20800	149.776000
21790	166.175500
22780	141.555000
23770	151.928000
24760	135.816000
25750	137.123000
26740	166.207000
27730	139.708000
28720	149.232000
29710	143.524500
30700	141.507000
31690	154.879500
32680	151.062000
33670	115.093500
34660	141.773000
35650	136.595500
36640	141.470000
37630	144.473500
38620	145.406000
39610	156.517000
40600	146.182500
41590	155.835500
42580	131.998500
43570	149.708000
44560	138.790500
45550	149.133500
46540	148.816000
47530	137.869500
48520	158.158000
49510	125.056000
50500	164.360000
51490	152.127500
52480	130.698500
53470	137.267500
54460	157.231000
55450	152.468000
56440	168.192500
57430	150.756500
58420	144.733500
59410	152.471000
60400	142.343000
61390	132.310500
62380	156.793500
63370	153.181000
64360	141.243000
65350	118.987000
66340	141.776000
67330	143.600500
68320	162.377500
69310	150.652000
70300	163.588500
71290	152.761000
72280	153.133000
73270	128.201500
74260	134.323500
75250	154.910000
76240	155.645000
77230	132.764000
78220	143.160000
79210	152.839500
80200	137.359000
81190	175.160000
82180	163.300500
83170	117.360500
84160	123.286000
85150	127.011500
86140	150.879500
87130	165.683000
88120	155.705000
89110	154.276500
90100	134.797500
91090	179.575500
92080	169.619500
93070	165.531000
94060	149.696500
95050	131.026500
96040	157.893500
97030	153.786000
98020	155.221500
99010	165.151500
100000	154.517000
