1000	223069.658500
1990	211284.417500
2980	235218.359500
3970	214814.940000
4960	207700.070000
5950	217861.144000
6940	210704.388000
7930	221256.051500
8920	209605.576500
9910	206607.725000
10900	219600.906000
11890	216116.195500
12880	209105.359000
13870	219107.180000
14860	218918.019000
15850	229393.894000
16840	214764.098000
17830	216365.732500
18820	225320.948500
19810	234109.378000
20800	209375.020000
21790	214305.142000
22780	188941.596000
23770	201210.924500
24760	209436.593500
25750	211345.275000
26740	219105.736500
27730	220955.200000
28720	199063.782000
29710	216392.221000
30700	219327.210500
31690	213142.410500
32680	223019.745000
33670	216040.961500
34660	200293.604500
35650	247833.392500
36640	214293.036500
37630	222053.211000
38620	221700.920500
39610	222069.444500
40600	215335.081500
41590	235637.085500
42580	228457.604500
43570	215256.214000
44560	226153.356500
45550	219367.151000
46540	218504.884500
47530	208652.714000
48520	227862.515500
49510	222245.757000
50500	217703.304500
51490	218458.987000
52480	218477.130000
53470	217821.367500
54460	221244.616500
55450	224553.741000
56440	236791.992000
57430	231972.442000
58420	220820.894500
59410	210294.240500
60400	208700.092000
61390	225414.274500
62380	224402.159000
63370	221379.703500
64360	225116.111000
65350	219044.014000
66340	226335.484500
67330	208477.846500
68320	228023.712000
69310	228196.249500
70300	218201.811500
71290	216148.710500
72280	222910.985000
73270	220051.977500
74260	232512.990000
75250	212982.441500
76240	216420.257500
77230	223743.426000
78220	218491.726500
79210	220369.304500
80200	219704.273000
81190	219765.497500
82180	217410.501000
83170	218728.008500
84160	219957.702500
85150	224748.697500
86140	225711.759000
87130	235635.035000
88120	216114.315000
89110	221879.917500
90100	215091.822000
91090	223535.551000
92080	230277.547000
93070	218911.395500
94060	224515.509000
95050	217420.308500
96040	222292.694000
97030	227321.680500
98020	212740.816000
99010	217297.979500
100000	215055.051500
