,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3
0,3.088,2.3182070773103076,2.322742550995188,2.2241802697459314,2.2298067426032993,2.234295980306902,2.234140435450529,2.2062401397897533,2.2071427989412142
1,3.08822,2.3003125523174086,2.3079030129222455,2.304434178397406,2.3119812239863156,2.225408690801758,2.2325200229662485,2.2539720789461857,2.258332017463188
2,3.0884400000000003,2.185765698370612,2.195976681119265,2.2680851259315196,2.2744696451787965,2.1924535049242486,2.197945359442654,2.1792262830635245,2.1840519183991662
3,3.08866,2.1745271229211145,2.1845475788389486,2.2928211073670557,2.3022946590209443,2.237470597834375,2.2443532978670717,2.182456779621802,2.1927049305365736
4,3.08888,2.1813326766704653,2.190427047794448,2.25224485498124,2.262381189110126,2.2277518536639165,2.2339958206179955,2.1834475224389744,2.1915780158862574
5,3.0891,2.210528888135884,2.2174062774025622,2.3079105207495476,2.3164561139401485,2.341131510499826,2.3526621262612353,2.2920668056936333,2.297973759483315
6,3.08932,2.3431885753595636,2.349807662545724,2.2785544173718817,2.28603930662834,2.2857600581171793,2.2932533808486393,2.1493473068969187,2.1614563726816263
7,3.08954,2.275505354229003,2.2780618481002857,2.251983116197616,2.2553838627571583,2.305013253460144,2.3102764770409583,2.175296728740465,2.1792715535859855
8,3.08976,2.2903467560207162,2.293365511326437,2.208982803401478,2.213690999065061,2.2205652560536784,2.2251438320197483,2.195708694610088,2.2013445373472407
9,3.08998,2.201501333791675,2.204623785692542,2.377912542787556,2.378922022293924,2.0905173607119925,2.092252402646264,2.200524021447853,2.202933091331518
10,3.0902000000000003,2.309566219630172,2.313393620930646,2.2642608383030534,2.2710645166168755,2.2046881280275623,2.206280431153412,2.157700178789358,2.1601286134247255
11,3.09042,2.244023769704013,2.2456057664094513,2.2250760564847947,2.230566973781193,2.3236043041278016,2.327673143379042,2.162148200436535,2.163940400493159
12,3.09064,2.280744228809077,2.288500854247772,2.1757936632793213,2.180058963204055,2.201356098989384,2.205417753763205,2.1995029875653938,2.2039072782382023
13,3.09086,2.262580459132046,2.273501076711001,2.2419576544876674,2.2451335163164385,2.216423946296597,2.224491659892262,2.1853381090484527,2.190204036532548
14,3.09108,2.160548402585008,2.169496599275158,2.215851123843998,2.2263007339905765,2.2178856930188005,2.218272993243615,2.1426726205604365,2.14838529790145
15,3.0913,2.227819007504583,2.239091318230044,2.3005930425188414,2.3090627370345036,2.273548547430145,2.2829062211150863,2.191502117892462,2.196379914025255
16,3.09152,2.2872424223569032,2.2916042354091917,2.253890871320015,2.264016898591741,2.235440698583141,2.2438779091446275,2.1060168520299496,2.1125581650797645
17,3.09174,2.256653199141918,2.2640518831038645,2.3343834183308076,2.345069782618287,2.1033829042161525,2.1139162203759487,2.168364368851726,2.1786456272339123
18,3.0919600000000003,2.220343798416395,2.230131562222187,2.291466807068894,2.302999609051276,2.319494851495723,2.3296193178615887,2.166719921979852,2.177969120078065
19,3.09218,2.2582223904866243,2.266379433448333,2.238046866459115,2.2454889653402432,2.198743382911203,2.209075240098659,2.2445204082994668,2.25716482340064
20,3.0924,2.299931499611257,2.30567759833513,2.2671955705403417,2.2745808238684515,2.235810510220874,2.24382418912127,2.187748745461783,2.1961903285109345
21,3.09262,2.210585708842802,2.2117682239480216,2.2661995304301534,2.27137561149446,2.1695293895675154,2.1758105238711396,2.3325812367056487,2.3418052304769446
22,3.09284,2.1836124375348898,2.1880182897544826,2.2753279403835176,2.272849843651531,2.1260649510853837,2.127367716879268,2.1260649510853837,2.127367716879268
23,3.09306,2.2515220925031545,2.254682961942692,2.2034890684293895,2.207253688596861,2.1594133884574247,2.1644158078703386,2.1594133884574247,2.1644158078703386
24,3.09328,2.3136250716089535,2.3154166476005473,2.3329451358026394,2.3348891327594226,2.22254797840503,2.2256991653155254,2.22254797840503,2.2256991653155254
25,3.0935,2.2238938513572606,2.227413598352803,2.266656786790112,2.2714989768149825,2.206098023685382,2.209701789411479,2.206098023685382,2.209701789411479
26,3.0937200000000002,2.2707628022827633,2.2742025903378282,2.3232897670244586,2.32812477379575,2.106142725150457,2.108192917789546,2.106142725150457,2.108192917789546
27,3.09394,2.270204650727174,2.2725690562305503,2.2600005320302863,2.2665993159513382,2.2800583158902707,2.280299441537746,2.2800583158902707,2.280299441537746
28,3.09416,2.251714807152095,2.2544580802742447,2.2586065663676456,2.25941021452524,2.212229887438385,2.2158320912963734,2.212229887438385,2.2158320912963734
29,3.09438,2.2571417004866805,2.26002240169343,2.00096138379444,2.003071231910762,2.263478119844786,2.2672071340104516,2.263478119844786,2.2672071340104516
30,3.0946,2.2059783999631755,2.2107181425403413,2.271747292378918,2.275846429354932,2.1814641726047164,2.18730334854159,2.1814641726047164,2.18730334854159
31,3.09482,2.2763467906728896,2.2746801501144995,2.228150116716058,2.228653293726032,2.2139767786547937,2.2131871852242093,2.2139767786547937,2.2131871852242093
32,3.09504,2.204011600364417,2.2028278357035633,2.260217609435668,2.262216266046664,2.305200030336992,2.304186802739455,2.305200030336992,2.304186802739455
33,3.09526,2.256927120526476,2.259124424734473,2.318105266564169,2.3186874659179275,2.236576048979741,2.237897554993667,2.236576048979741,2.237897554993667
34,3.0954800000000002,2.2845091411834466,2.2836236602714406,2.2910245324105563,2.2888606481573905,2.267978602758355,2.270305527700679,2.267978602758355,2.270305527700679
35,3.0957,2.3056969637243734,2.3072377320096775,2.2709136583101968,2.2688934503468046,2.3279358162337327,2.3299747648846934,2.3279358162337327,2.3299747648846934
36,3.09592,2.1509914576153393,2.151047991016,2.294284098975236,2.292976336208885,2.2136381937311915,2.2136775488574583,2.2136381937311915,2.2136775488574583
37,3.09614,2.3164945263875616,2.3177566876287754,2.1812399101523963,2.1813407953022277,2.29450679702492,2.2917772672202674,2.29450679702492,2.2917772672202674
38,3.09636,2.183207962104358,2.183459082588339,2.280765760843506,2.2817755534574973,2.207358311033894,2.205572044669205,2.207358311033894,2.205572044669205
39,3.09658,2.253322102209348,2.2530881603298187,2.216865907935837,2.218083093167447,2.2518741065711922,2.2511572890537415,2.2518741065711922,2.2511572890537415
40,3.0968,2.236862786211187,2.236653519312832,2.2662891677771224,2.26461253248124,2.2738552669109766,2.2700231805749818,2.2738552669109766,2.2700231805749818
41,3.09702,2.2343906257265727,2.2390113679353134,2.3264069127604117,2.327838674469393,2.214803532937735,2.214466519663501,2.214803532937735,2.214466519663501
42,3.09724,2.2930425571373396,2.293752816019627,2.2903729911690345,2.2932649369680194,2.229252954878515,2.231816945023557,2.229252954878515,2.231816945023557
43,3.09746,2.2838772815365624,2.284881450860356,2.2447471573734172,2.245226285266631,2.1411371617415162,2.142195365472834,2.1411371617415162,2.142195365472834
44,3.09768,2.2745995683283025,2.2732287126164956,2.242227517177164,2.23831922069152,2.262321209605614,2.2625373482845683,2.262321209605614,2.2625373482845683
45,3.0979,2.270829327196837,2.273437669738449,2.2810175042086827,2.2838148119004993,2.1950087495751256,2.1957321261037173,2.1950087495751256,2.1957321261037173
46,3.0981199999999998,2.3894584632913127,2.3954016492386025,2.217408449963962,2.2179537940418923,2.1841865215913248,2.18523160736768,2.1841865215913248,2.18523160736768
47,3.09834,2.2939573960187376,2.293789669884918,2.2255686069196225,2.2282847058564945,2.260458734096067,2.2624552045895716,2.260458734096067,2.2624552045895716
48,3.09856,2.2339467864284432,2.237318485043503,2.2958023823756086,2.3008063644187313,2.269703967186352,2.2705247938126103,2.269703967186352,2.2705247938126103
49,3.09878,2.2784072908547497,2.284694048324355,2.2734810881834386,2.280023964027438,2.1320727745275563,2.1351271359204897,2.1320727745275563,2.1351271359204897
50,3.099,2.2562278324245026,2.2599737115637737,2.22145448248934,2.2270853275968383,2.241327677129112,2.243356318076039,2.241327677129112,2.243356318076039
51,3.09922,2.3717525889373845,2.378342003739854,2.2490040196535537,2.2587577389934084,2.1797666209972104,2.187154060530589,2.1797666209972104,2.187154060530589
52,3.09944,2.239941826234129,2.248256599999608,2.259370859573445,2.2671521592038717,2.172308897861862,2.1762543621065644,2.172308897861862,2.1762543621065644
53,3.09966,2.246521551920133,2.255920766168372,2.2415831587960957,2.2489677873210483,2.1816974927677046,2.1886426600581763,2.1816974927677046,2.1886426600581763
54,3.0998799999999997,2.2418695737319423,2.2479929780243193,2.2628122104934336,2.2670581457535315,2.2380156268961136,2.2415285026176583,2.2380156268961136,2.2415285026176583
55,3.1001,2.2831567156995485,2.2828218884439466,2.128277556092554,2.132118386847362,2.216104120181937,2.218655305204105,2.216104120181937,2.218655305204105
56,3.10032,2.2433325825946993,2.2449089572165164,2.197269153499929,2.196511419463371,2.209671804957181,2.211984674242372,2.209671804957181,2.211984674242372
57,3.10054,2.1726824600017824,2.1728039595821946,2.320193242429033,2.3200083379530754,2.1515296374437476,2.152735266286647,2.1515296374437476,2.152735266286647
58,3.10076,2.267319277055099,2.2670478547259214,2.285008572798958,2.286060842936603,2.2215281869110046,2.2209141286545253,2.2215281869110046,2.2209141286545253
59,3.10098,2.2935979007133254,2.291380294464023,2.2181040176591624,2.218267058291676,2.2531137751988646,2.2557736525884886,2.2531137751988646,2.2557736525884886
60,3.1012,2.2908411976849727,2.289369768853874,2.3219351587690507,2.319684131465616,2.212225797705993,2.2190472788788624,2.212225797705993,2.2190472788788624
61,3.10142,1.970821948237039,1.970398105156015,2.3105919430292308,2.3097901685057005,2.2598443620709254,2.2596026117557666,2.2598443620709254,2.2596026117557666
62,3.1016399999999997,2.264262708720774,2.2661042590294755,2.300675182800136,2.303056141990003,2.2462457562778724,2.2500222454823136,2.2462457562778724,2.2500222454823136
63,3.10186,2.3344130956920486,2.3400683048234496,2.3093603876484186,2.3143996636350495,2.33681998279019,2.340719222715111,2.33681998279019,2.340719222715111
64,3.10208,2.2755337783686818,2.277407499651606,2.2138262290412913,2.219236875233022,2.208413391293938,2.2099813323979123,2.208413391293938,2.2099813323979123
65,3.1023,2.2585528498087375,2.262667914824985,2.2693719645088666,2.275041852714489,2.212715858174596,2.217325355328737,2.212715858174596,2.217325355328737
66,3.10252,2.2666174331397895,2.2728067409831785,2.2237364287564003,2.229233280745404,2.20485866467394,2.208879715391194,2.20485866467394,2.208879715391194
67,3.10274,2.205411825979122,2.209324495305894,2.19512025176508,2.201707166914799,2.23151709820118,2.238201462525289,2.23151709820118,2.238201462525289
68,3.10296,2.2868847949007773,2.2903536310180153,2.168204757437907,2.1710279887206188,2.224854600687832,2.2277946472764545,2.224854600687832,2.2277946472764545
69,3.10318,2.1765682719043644,2.1777570334839234,2.2200420874066196,2.2248867762377214,2.2096308881063633,2.2107378171747114,2.2096308881063633,2.2107378171747114
70,3.1033999999999997,2.2983039067019,2.298990427036723,2.284880835408485,2.288353107729742,2.226977890624542,2.230926478860659,2.226977890624542,2.230926478860659
71,3.10362,2.3763648976471115,2.3769030581177883,2.3074460660161904,2.308381521558731,2.1916679828101437,2.1897039950159924,2.1916679828101437,2.1897039950159924
72,3.10384,2.331491171768746,2.334889419417926,2.2430470921253547,2.2442364782117914,2.1782858101505904,2.1788377131525207,2.1782858101505904,2.1788377131525207
73,3.10406,2.321241449125682,2.3206320760426005,2.282558592894027,2.283473745979928,2.28080043743883,2.2806742523655656,2.28080043743883,2.2806742523655656
74,3.10428,2.2300066287764775,2.229896372707029,2.187973326096507,2.1914274817058477,2.0368294322313445,2.0397738501089497,2.0368294322313445,2.0397738501089497
75,3.1045,2.2858287723264117,2.2897723634089555,2.243896657813635,2.243127367798788,2.167197776399177,2.168795077437985,2.167197776399177,2.168795077437985
