2500000000	3.39738610	3.39740229
2501000000	3.39613829	3.39616936
2502000000	3.39843789	3.39847159
2503000000	3.40139477	3.40140986
2504000000	3.40012247	3.40014929
2505000000	3.40090647	3.40090756
2506000000	3.39624970	3.39625380
2507000000	3.40226226	3.40224687
2508000000	3.40368001	3.40370280
2509000000	3.40291331	3.40291170
2510000000	3.39931237	3.39933059
2511000000	3.39950672	3.39955039
2512000000	3.40013732	3.40011789
2513000000	3.39545935	3.39547197
2514000000	3.40188600	3.40192136
2515000000	3.39654842	3.39654253
2516000000	3.40102776	3.40105057
2517000000	3.39558351	3.39560112
2518000000	3.39736750	3.39735915
2519000000	3.40489405	3.40487873
2520000000	3.40155089	3.40153359
2521000000	3.40283308	3.40282840
2522000000	3.39174285	3.39174435
2523000000	3.40351651	3.40348485
2524000000	3.39465661	3.39464527
2525000000	3.40242910	3.40244284
2526000000	3.39510891	3.39510988
2527000000	3.39647541	3.39648575
2528000000	3.40127412	3.40126256
2529000000	3.40213281	3.40215125
2530000000	3.40289518	3.40292802
2531000000	3.39689784	3.39690986
2532000000	3.39518370	3.39517295
2533000000	3.39528170	3.39527149
2534000000	3.39984092	3.39987041
2535000000	3.39670800	3.39672234
2536000000	3.39964418	3.39964408
2537000000	3.39951380	3.39951812
2538000000	3.39599218	3.39599447
2539000000	3.39838294	3.39840324
2540000000	3.39531404	3.39530217
2541000000	3.40487772	3.40486952
2542000000	3.39551722	3.39552442
2543000000	3.39941079	3.39941210
2544000000	3.39535185	3.39535635
2545000000	3.39698633	3.39699315
2546000000	3.39653260	3.39653686
2547000000	3.39944086	3.39944769
2548000000	3.39640404	3.39639067
2549000000	3.39447020	3.39449863
2550000000	3.39441946	3.39442891
2551000000	3.40045809	3.40045326
2552000000	3.39726544	3.39727220
2553000000	3.39736794	3.39737531
2554000000	3.39814837	3.39813836
2555000000	3.39271533	3.39273941
2556000000	3.40107911	3.40108994
2557000000	3.39653525	3.39654039
2558000000	3.39589474	3.39590461
2559000000	3.39848622	3.39848957
2560000000	3.39668809	3.39669977
2561000000	3.40206544	3.40204633
2562000000	3.39495208	3.39495891
2563000000	3.39528044	3.39529625
2564000000	3.39754777	3.39755115
2565000000	3.39537537	3.39536366
2566000000	3.39291077	3.39290557
2567000000	3.39810588	3.39807911
2568000000	3.39883017	3.39883650
2569000000	3.39771834	3.39772045
2570000000	3.39476964	3.39476528
2571000000	3.40005482	3.40004588
2572000000	3.40229204	3.40228141
2573000000	3.39718649	3.39720391
2574000000	3.40355936	3.40356113
2575000000	3.39983886	3.39984388
2576000000	3.39949575	3.39950649
2577000000	3.39612023	3.39613144
2578000000	3.39710835	3.39711201
2579000000	3.40033646	3.40036145
2580000000	3.40099976	3.40102053
2581000000	3.39780501	3.39780697
2582000000	3.40533720	3.40532654
2583000000	3.40034602	3.40032521
2584000000	3.39641176	3.39642650
2585000000	3.40101086	3.40100405
2586000000	3.39583644	3.39584355
2587000000	3.39761143	3.39762526
2588000000	3.40035027	3.40035060
2589000000	3.39732659	3.39731953
2590000000	3.39673119	3.39671885
2591000000	3.39509985	3.39509458
2592000000	3.39651288	3.39648692
2593000000	3.39925225	3.39924014
2594000000	3.40134928	3.40136677
2595000000	3.39853034	3.39851132
2596000000	3.39565662	3.39566976
2597000000	3.39548918	3.39546633
2598000000	3.39767412	3.39766552
2599000000	3.40235143	3.40234876
2600000000	3.39383705	3.39385948
