2500000000	5.36863275	5.36861987
2504000000	5.36632144	5.36632723
2508000000	5.36831934	5.36832862
2512000000	5.37241482	5.37240706
2516000000	5.37623519	5.37623868
2520000000	5.36081594	5.36082128
2524000000	5.36745136	5.36745031
2528000000	5.35858443	5.35858735
2532000000	5.36179438	5.36178939
2536000000	5.37947711	5.37949195
2540000000	5.36131561	5.36130788
2544000000	5.38939002	5.38938093
2548000000	5.37180713	5.37179808
2552000000	5.36924271	5.36922969
2556000000	5.36677637	5.36675735
2560000000	5.36405128	5.36409085
2564000000	5.36387314	5.36387396
2568000000	5.36630702	5.36627800
2572000000	5.38559602	5.38556535
2576000000	5.37840938	5.37842829
2580000000	5.34640236	5.34640070
2584000000	5.37432881	5.37432653
2588000000	5.37827169	5.37826254
2592000000	5.37085288	5.37085939
2596000000	5.37524109	5.37527395
2600000000	5.36226848	5.36230405
2604000000	5.37035625	5.37039886
2608000000	5.38205505	5.38205805
2612000000	5.37405176	5.37409500
2616000000	5.37266355	5.37269390
2620000000	5.35309982	5.35313982
2624000000	5.38132303	5.38130914
2628000000	5.36427140	5.36426376
2632000000	5.35778882	5.35781771
2636000000	5.35456422	5.35456057
2640000000	5.37710740	5.37708453
2644000000	5.37261646	5.37263718
2648000000	5.38090554	5.38090443
2652000000	5.37449301	5.37445513
2656000000	5.38007132	5.38006960
2660000000	5.36653253	5.36652270
2664000000	5.37352546	5.37352031
2668000000	5.38108747	5.38108520
2672000000	5.35753259	5.35752399
2676000000	5.37140285	5.37141961
2680000000	5.38620869	5.38621722
2684000000	5.37870770	5.37868353
2688000000	5.37517170	5.37517321
2692000000	5.37924562	5.37922722
2696000000	5.37010958	5.37013078
2700000000	5.37021735	5.37022154
2704000000	5.38262140	5.38265340
2708000000	5.37867195	5.37868482
2712000000	5.35152581	5.35151114
2716000000	5.36560788	5.36559430
2720000000	5.37441562	5.37440392
2724000000	5.37187131	5.37187524
2728000000	5.36741025	5.36742708
2732000000	5.37354411	5.37353075
2736000000	5.37148781	5.37149534
2740000000	5.37068475	5.37064234
2744000000	5.37332949	5.37332014
2748000000	5.37480337	5.37481173
2752000000	5.38396262	5.38395826
2756000000	5.37186041	5.37188379
2760000000	5.36339772	5.36338603
2764000000	5.37332210	5.37333050
2768000000	5.37450670	5.37445495
2772000000	5.36329828	5.36329525
2776000000	5.36369678	5.36357697
2780000000	5.36367560	5.36361430
2784000000	5.36059835	5.36056488
2788000000	5.38326415	5.38324634
2792000000	5.36273705	5.36275525
2796000000	5.36737578	5.36738454
2800000000	5.37999679	5.37998016
2804000000	5.37388480	5.37391817
2808000000	5.35587492	5.35584857
2812000000	5.38421545	5.38422951
2816000000	5.38514452	5.38514469
2820000000	5.36579251	5.36578045
2824000000	5.37314169	5.37313129
2828000000	5.36918514	5.36916527
2832000000	5.36338024	5.36337218
2836000000	5.36920285	5.36920315
2840000000	5.36598220	5.36595932
2844000000	5.36928332	5.36925061
2848000000	5.36953755	5.36956557
2852000000	5.36636534	5.36634868
2856000000	5.37311417	5.37311537
2860000000	5.38327028	5.38326680
2864000000	5.36375398	5.36375121
2868000000	5.36035590	5.36032046
2872000000	5.37168802	5.37165218
2876000000	5.38357978	5.38359099
2880000000	5.37754722	5.37754222
2884000000	5.37310787	5.37310858
2888000000	5.37036376	5.37037938
2892000000	5.37911250	5.37912973
2896000000	5.36995898	5.36996087
2900000000	5.39111067	5.39111245
