,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9
50,3.099,2.6194936528319266,2.62204233943836,2.443831368956558,2.438340761579616,2.3651431908996137,2.3610503015945636,2.327004728307687,2.3292838656693258,2.2668182789593456,2.2648870871630726,2.220004293786859,2.219895599685709,2.3172585096294043,2.3169214954788195,2.1811918383632403,2.1837483326008527,2.2346242568025385,2.238380757407828,2.1798259588594373,2.18268823195411
51,3.09922,2.5106794171039715,2.506746444946601,2.402673832355473,2.401495377406305,2.355828933745295,2.3544877499512897,2.43100485604596,2.4296158850903073,2.307964232444822,2.307035961583614,2.3202072974726025,2.32257732544012,2.350348939104035,2.3524119379270316,2.2891283291103393,2.2926196534780274,2.3360500666614015,2.334150733677405,2.27922156564534,2.2777826206313634
52,3.09944,2.485091661250269,2.483768905697437,2.2937856181467193,2.2927683296578802,2.3398418601483955,2.337489011134985,2.3242780247600248,2.3247337278014024,2.3325934166306923,2.3369058810197747,2.3221541090343654,2.3247255955169357,2.268106040805471,2.267018163907952,2.2930900389361457,2.29311440144695,2.359830624470001,2.3602782062276018,2.146752088883487,2.14513011315701
53,3.09966,2.4167116202347185,2.4175614949313786,2.4435124861094466,2.4457788169296175,2.3932243349771163,2.393213715954312,2.274006126531305,2.2725877952929263,2.4149309664864975,2.415816447718211,2.2186827871923813,2.221350473934798,2.302926518886187,2.302954316806877,2.2227141493854377,2.226231396934846,2.154992206486722,2.1597919185777354,2.3622156370906695,2.362545154680232
54,3.0998799999999997,2.4991734697995125,2.5067992260878,2.469379458812073,2.4697489552082317,2.327104678887432,2.331063887151713,2.379856873008783,2.379038544055039,2.291443703347508,2.29207119205608,2.319780332779678,2.318440398776295,2.1719022404631323,2.172738059434035,2.14144390146759,2.141467951756469,2.223578392010503,2.2223418420382575,2.2360275913432024,2.2358682982332514
55,3.1001,2.5236570999137466,2.526082412321376,2.4040743740392827,2.4059577791698956,2.3334667178946544,2.334164483224058,2.4180149849035533,2.4208657027406666,2.405044810074015,2.4068010921142493,2.2609934573893495,2.2606745594055035,2.1429634373229836,2.1434591186849414,2.2728614233772766,2.2755743990348547,2.344823382182517,2.343514681448919,2.339192816110018,2.3373787519078757
56,3.10032,2.5334789009102034,2.5329704134493034,2.3800208455032053,2.3797363046329387,2.4105716536816058,2.409630576985038,2.3472168111184,2.3455898372758592,2.34202479984464,2.3431991943089874,2.2989576278006245,2.2988117653461093,2.2202219932446146,2.2200280317875487,2.308650449777403,2.3056991593039635,2.2875204078811002,2.286827327723912,2.3254417830292033,2.3238144976874664
57,3.10054,2.5349859390844514,2.537505578509793,2.3963408754805227,2.39679532926663,2.3626054315950156,2.361322655445542,2.329029942744358,2.327845865734457,2.3651166418225547,2.3671480946743713,2.2087051179229094,2.208115422677055,2.276607277793953,2.276360842143565,2.2813179815932068,2.283502791984682,2.2687094833889945,2.2704976239025627,2.2878683477299204,2.286844500531194
58,3.10076,2.540410024250987,2.5365082844743885,2.398714323337632,2.402821893200222,2.2752514543900806,2.2757390152794934,2.398036537184507,2.3937318811640753,2.2711107508077237,2.2701487471020263,2.3084799055415415,2.309678974363311,2.2924919108259183,2.2890761724302786,2.3266224252819376,2.3277818279413003,2.295363861467642,2.289299802026322,2.3350743364443627,2.335092451695974
59,3.10098,2.5671743589035185,2.5694341316408353,2.3791990758728137,2.3790575859231056,2.3580877646952945,2.356486402814848,2.5297043240425356,2.5340861276673605,2.2631573412325072,2.262324020952321,2.536637000737384,2.535074682109284,2.3050595029578336,2.301995457910036,2.2300787873606205,2.230948026413541,2.251498056604789,2.2534292477304954,2.2458572094110134,2.247042223990524
60,3.1012,2.583809848625327,2.584244625954088,2.422973992324484,2.4269759917978155,2.241737463701589,2.2409903488401683,2.3713387470610376,2.372208298591918,2.3122960668668,2.3148260128983966,2.259270909910866,2.257831339667939,2.257496211888553,2.2576561296386273,2.3847702607503933,2.3835590107806275,2.3128823288701144,2.315522842478947,2.2573678470103995,2.2561044364211043
61,3.10142,2.503991019255318,2.5029930950150265,2.502749757701434,2.5035415375656873,2.5752689492313903,2.5744587417979665,2.3677534069750568,2.3668757353606797,2.3561849973607734,2.3521614473687182,2.199094447607578,2.20208571728208,2.1091308966650377,2.1101344417520576,2.1530619521308494,2.151797603971074,2.3583698176933265,2.358296730564761,2.271581125617935,2.2706862742969878
62,3.1016399999999997,2.4504442105675426,2.4535754090295834,2.391077625176257,2.391473045795192,2.4121495801376045,2.413077851122275,2.28899777063836,2.290641922880642,2.4844413662807634,2.4794351968795145,2.3224595773657337,2.32560608006429,2.3108074541107895,2.311262844219785,2.3040412595663975,2.3020875799123006,2.2928514088243985,2.290057224909228,2.3945964406432965,2.3948800442312916
63,3.10186,2.569049031782505,2.571895379177748,2.4221831573613843,2.422629489666299,2.344217108442168,2.345601082952541,2.3197918968497486,2.320220112959316,2.376814994726142,2.3777735619643927,2.3753960255541147,2.376948350418949,2.282824072919056,2.2817180807614372,2.2843879542666783,2.2838066922416758,2.2755269055028218,2.274278799669695,2.2335373192704435,2.235888294306872
64,3.10208,2.415948563996416,2.415488176099873,2.3323819586866104,2.3359885368372653,2.31427786372055,2.3175058870206207,2.299768793660079,2.3030302366664577,2.307291768905831,2.306974432682982,2.3438348037310552,2.3444001381273694,2.2626482307885873,2.2637267372166066,2.3461483145296125,2.346795480475326,2.2885114634068064,2.2914477616631777,2.3196475936996985,2.319499544802417
65,3.1023,2.4782008467059287,2.480289770552935,2.447098440244202,2.4449867167245665,2.409567479218934,2.4119218905486086,2.329282627935393,2.327896155574519,2.3419360972441576,2.347114052642998,2.2292713937221293,2.23055823034443,2.268836287634037,2.269802039562321,2.286931645359928,2.28703815323619,2.2607776371471786,2.2658253465807436,2.167084113215783,2.1665696919539448
66,3.10252,2.433182191942922,2.436606989179245,2.3602797560425066,2.359535452439513,2.373076289382864,2.3739589595127875,2.3266146260659353,2.324225857716862,2.2599786714074463,2.263566508463843,2.288077614325165,2.2900693998754087,2.298697454044124,2.299255603743851,2.342005446328989,2.3457026018626026,2.2163655409580474,2.2151730309163926,2.248445257671955,2.2462813738524066
