,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2
0,3.2,1.795719183268895,1.7954836192886396,1.7385301884103879,1.738598402719371,1.7157744754397077,1.7160488940788357
1,3.201,1.7826985501341082,1.782441872271873,1.7661862377912174,1.764983119005918,1.6953082118486913,1.6950487854848202
2,3.202,1.7246650921555349,1.7249662465714701,1.7801942712484335,1.779864694039058,1.7206426958483654,1.7206841115646494
3,3.2030000000000003,1.7871938136503487,1.7873330844421649,1.73107110211438,1.7316273414122547,1.7237785836207833,1.7240085878273563
4,3.204,1.7733933305363099,1.773658285266009,1.7351404953821763,1.7347023501970034,1.7239092302362842,1.7232244332081303
5,3.205,1.7825627397411719,1.781787927499626,1.7580669377479796,1.7574971117027283,1.6930465774909884,1.693586887756228
6,3.206,1.7985128726624686,1.7985273963843573,1.6995256270888217,1.6999057088878549,1.7204382425476825,1.720572172378676
7,3.2070000000000003,1.7764255322923388,1.7766011276509162,1.7447022896959243,1.7452804863742668,1.714674323517268,1.7149105434043752
8,3.208,1.7379288778217927,1.7381981115229563,1.7409088132342925,1.7409592242689782,1.7423989375461337,1.7424366053851177
9,3.209,1.7753205391117568,1.7762894059101235,1.7315970391935596,1.7315813599848384,1.704766553969789,1.7045148735318187
10,3.21,1.7430673718179186,1.7428523909057065,1.740236006870974,1.741017909205141,1.6936072209803799,1.6924747838404073
11,3.2110000000000003,1.7660054714006888,1.7664260005992942,1.727610696951441,1.7282856865788163,1.710859490498752,1.7108460287097107
12,3.212,1.7625033939941765,1.7624312443016283,1.7762480515218937,1.77599399734139,1.7102063908117848,1.7095840923030707
13,3.213,1.7795925475727068,1.7794202630110125,1.7642385077891762,1.764069471543206,1.6764404885103679,1.6764045075454443
14,3.214,1.778788004646551,1.7791639324880244,1.7246505274674786,1.7244253019154494,1.6949603584887,1.6947118326337054
15,3.2150000000000003,1.8021641446060606,1.8016154949257377,1.7318286469754272,1.7321006916620056,1.7161326215716364,1.7166330152935905
16,3.216,1.7843542686656284,1.7854691838631378,1.6929936731558963,1.693302073947597,1.737888177184956,1.7378856472514121
17,3.217,1.7752523630298742,1.77480066252227,1.6966606269411764,1.696455765530617,1.67681085014791,1.676402376982427
18,3.218,1.7930176943855625,1.7925773316814833,1.7249831188310738,1.7255768073102693,1.7555932033648312,1.7557935981827983
19,3.2190000000000003,1.791003840961781,1.791328483203677,1.7588676687389826,1.7586354779827753,1.6762075423108742,1.6761117800267538
20,3.22,1.7941346992701948,1.7939536380419234,1.690148986502155,1.68954805184266,1.687986364165607,1.6879039699468696
21,3.221,1.7517599303188298,1.7520548380927823,1.7247580043513786,1.725318179123715,1.7051627214997196,1.704842295867654
22,3.222,1.7562417483944874,1.7557262999729693,1.7085122205600907,1.70945400765587,1.7440570367907857,1.7439432838597069
23,3.2230000000000003,1.7657395369947728,1.7655183404096664,1.7356124322281898,1.7359394169200433,1.6932417287059358,1.6941046197281433
