,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1
0,3.2,0.005686609383515922,0.005651940121968148,0.005668493913553987,0.005654751143211185
1,3.201,0.005641945379844956,0.005593533347861378,0.005600404733041271,0.005663808878266675
2,3.202,0.005628202609543591,0.005586974298360611,0.005599780062423244,0.0058546459856921584
3,3.2030000000000003,0.005727213023397476,0.00562226823139207,0.005689420404841671,0.005672241941843639
4,3.204,0.005672866613139846,0.005711908574637197,0.00564506873677993,0.005600404732996255
5,3.205,0.005647567422321173,0.005694730111685786,0.005582913934383062,0.005618520203182692
6,3.206,0.005627890273864315,0.005730961051846559,0.005504205340409067,0.005760320606564003
7,3.2070000000000003,0.0056460057438776825,0.005655375814482996,0.005639446694305379,0.005662559535438413
8,3.208,0.005716281274230831,0.005695042447263829,0.0057109715675330176,0.00567255427752314
9,3.209,0.005640696037109972,0.00565069077925166,0.005534814238003231,0.005719716966874321
10,3.21,0.005641945379874827,0.005604152761269061,0.005548557008382002,0.00559696904066166
11,3.2110000000000003,0.005464538707748532,0.005803422931769232,0.005675989970119126,0.005651003114993303
12,3.212,0.005643819394042361,0.005626640930987879,0.005665058220971566,0.0057234649950994925
13,3.213,0.00568161201258442,0.005740018786755228,0.005599155390304819,0.005710346896079086
14,3.214,0.005567921821374393,0.005673491284670819,0.005629139616629553,0.005723777330788512
15,3.2150000000000003,0.005711596238929178,0.005637572680216608,0.005702226168038278,0.005669430920554078
16,3.216,0.005711283903149917,0.005656937493086744,0.005606026775398968,0.005721590980995759
17,3.217,0.005652877129151642,0.005684423033843887,0.005762194620692473,0.005576979556299792
18,3.218,0.0056241422455138535,0.005750950535852848,0.005672554277610728,0.005731273387353009
19,3.2190000000000003,0.005673803620256955,0.005558864086283087,0.005692231426045459,0.005649441436473284
20,3.22,0.005768128998854273,0.005692543761724245,0.0057347090801004265,0.005604777432697653
21,3.221,0.005562924450254407,0.005718155288489928,0.00565818683572029,0.005593533347834059
22,3.222,0.005711596238802174,0.00554543365154554,0.005762819292131045,0.005689108069082817
23,3.2230000000000003,0.005742829807875438,0.005687858726448397,0.005734396744266247,0.00561008713941485
24,3.224,0.0056884833977104724,0.0056472550866079035,0.0057578219210369305,0.0056788009914277935
25,3.225,0.005693168433206169,0.005648192093672445,0.005747514843562523,0.005718155289172331
26,3.226,0.0057528245500211095,0.005735021415693329,0.005620706552981178,0.005664745885248025
27,3.227,0.005738144772556735,0.005667556906525659,0.005677551648543861,0.005658186835819592
28,3.228,0.00570253850392266,0.005699415146876337,0.0056038404256769725,0.005682549019841664
29,3.229,0.005708160546221114,0.005595719697712814,0.005672866613200966,0.005648192093641237
30,3.23,0.005685672376676106,0.005545121315870992,0.005632575309179429,0.0056225805671728316
31,3.231,0.005677863984310017,0.005714407259942893,0.005642882387029213,0.0055604257646832324
32,3.232,0.005747514843238071,0.005678176320137975,0.005747514843238071,0.005678176320137975
33,3.233,0.005690982083271798,0.005685984712298933,0.005690982083271798,0.005685984712298933
34,3.234,0.005619769545807346,0.005680362669789686,0.005619769545807346,0.005680362669789686
35,3.235,0.005633824651946581,0.005659748514197301,0.005633824651946581,0.005659748514197301
36,3.236,0.005637885015894912,0.005740331122410506,0.005637885015894912,0.005740331122410506
37,3.237,0.005606026775482448,0.005677863984303696,0.005606026775482448,0.005677863984303696
38,3.238,0.005670992599071957,0.005671929606254748,0.005670992599071957,0.005671929606254748
39,3.239,0.005629451952245879,0.005799987239290227,0.005629451952245879,0.005799987239290227
40,3.24,0.005640696037154571,0.0058324701511844445,0.005640696037154571,0.0058324701511844445
41,3.241,0.005657562164429341,0.005626016259839758,0.005657562164429341,0.005626016259839758
42,3.242,0.005666307563687323,0.005647255086633048,0.005666307563687323,0.005647255086633048
43,3.243,0.0056303889592768655,0.005653814136088543,0.0056303889592768655,0.005653814136088543
44,3.244,0.005571669849629048,0.0056791133270239795,0.005571669849629048,0.0056791133270239795
45,3.245,0.0058146670185979694,0.005797488554999299,0.0058146670185979694,0.005797488554999299
46,3.246,0.005585724955708917,0.005765317977714542,0.005585724955708917,0.005765317977714542
47,3.247,0.005587911305397627,0.005693793104459323,0.005587911305397627,0.005693793104459323
48,3.248,0.005583538605856595,0.0056887957334680024,0.005583538605856595,0.0056887957334680024
49,3.249,0.005782496441032467,0.005719092295547431,0.005782496441032467,0.005719092295547431
50,3.25,0.005679113327014295,0.0056878587264585796,0.005679113327014295,0.0056878587264585796
51,3.251,0.005525756503089111,0.005681612012621454,0.005525756503089111,0.005681612012621454
52,3.252,0.005651940122095527,0.005711596238876862,0.005651940122095527,0.005711596238876862
53,3.253,0.005646005743866791,0.005827785115835564,0.005646005743866791,0.005827785115835564
54,3.254,0.005616333853260082,0.005654126471863754,0.005616333853260082,0.005654126471863754
55,3.255,0.005621643560091549,0.005632262973480293,0.005621643560091549,0.005632262973480293
56,3.256,0.005716905945485296,0.005727525359118666,0.005716905945485296,0.005727525359118666
57,3.257,0.005670992599040083,0.005650690779152706,0.005670992599040083,0.005650690779152706
