,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12,Signal Run 13,Background Run 13,Signal Run 14,Background Run 14,Signal Run 15,Background Run 15,Signal Run 16,Background Run 16,Signal Run 17,Background Run 17,Signal Run 18,Background Run 18,Signal Run 19,Background Run 19,Signal Run 20,Background Run 20,Signal Run 21,Background Run 21,Signal Run 22,Background Run 22,Signal Run 23,Background Run 23,Signal Run 24,Background Run 24,Signal Run 25,Background Run 25,Signal Run 26,Background Run 26,Signal Run 27,Background Run 27,Signal Run 28,Background Run 28,Signal Run 29,Background Run 29
29,3.229,2.4991087714783324,2.499104367534252,2.4975401553126666,2.4975478700232014,2.495833455202673,2.4958359538943373,2.4946157490548018,2.4946115012789787,2.4933719003477735,2.4933738368338063,2.4916703538002754,2.491673071127444,2.4900477034458377,2.4900527320627663,2.4892336297093323,2.4892368467748165,2.489234004513078,2.489227882718562,2.4893623435623966,2.489359876104402,2.4891052906600364,2.4891031980057874,2.48842727068428,2.488427707955316,2.4874478460310243,2.4874427861804698,2.48641913468689,2.486418135210238,2.48548993373832,2.4854860919999466,2.484909362739596,2.4849084257302367,2.484557984230292,2.4845554543050277,2.48409544517776,2.484095164074952,2.4833793513937192,2.4833826309264664,2.4823645390281146,2.4823645702617605,2.4820747220347568,2.482080593960044,2.481647883040364,2.481644790909496,2.4809303212776976,2.4809346315207192,2.480461129461345,2.4804534772183047,2.480061026468166,2.480060870299941,2.4791793943700147,2.479175677566258,2.477415286868889,2.4774186601025403,2.4763011827555337,2.4762988714658127,2.475962266475176,2.4759637344564833,2.475962266475176,2.4759637344564833
30,3.23,2.499102868319245,2.4991063977212407,2.4975278804898324,2.497526662377642,2.495813871706752,2.495812185089879,2.4945973836711013,2.4945993201571377,2.4933464136928944,2.493353285094945,2.491658078977554,2.4916625453888757,2.490030212604343,2.4900304000062157,2.4892360659336794,2.489238752027192,2.4892376900832454,2.4892324740644494,2.4893700895064788,2.4893702144410605,2.4890952334261915,2.489093390641109,2.488420649151444,2.4884189625345887,2.487434384329856,2.4874336971896582,2.4864022685183977,2.4864045798081538,2.485486498037334,2.4854865917382707,2.4849116115620555,2.4849112679919583,2.4845565787162553,2.484553174248922,2.4840858252150255,2.4840856378131537,2.4833708246085804,2.483369950066513,2.4823647576636327,2.4823649450655028,2.482069724651534,2.4820731291188554,2.4816351084795083,2.481636232890733,2.480925230193547,2.4809244181187764,2.480450916059408,2.4804553824706526,2.480054842206446,2.4800601519261045,2.4791660888372418,2.4791640586503165,2.4774051047006465,2.4774022624389582,2.476282692437773,2.476285472232166,2.4759545517648958,2.4759550202695695,2.4759545517648958,2.4759550202695695
31,3.231,2.4990815982063452,2.4990870016270974,2.497503705647916,2.4975017691618704,2.4957927889958347,2.4957960060613527,2.494592792325178,2.494592761091532,2.493339604758134,2.4933390737861583,2.4916565172952727,2.4916501143979244,2.4900167509031217,2.4900153141554267,2.489229912905518,2.489235316326188,2.489238189821573,2.489231786924247,2.489368933861596,2.4893741498803923,2.4890840830147543,2.4890954208280647,2.4884105606839633,2.4884113102914545,2.4874210787969147,2.4874222344417958,2.4864012690417465,2.486398364312729,2.4854873101121133,2.485483811943838,2.484916202907912,2.484916046739685,2.48455358028631,2.4845540800246346,2.4840886050094517,2.4840838887290198,2.4833635159356,2.4833590807579817,2.4823631959813732,2.482367631158986,2.4820648209692466,2.4820639776608275,2.481627924741131,2.4816265816943908,2.4809174842495647,2.480917734118727,2.4804584746015133,2.480457693760386,2.4800545923372845,2.4800511878699765,2.4791508155848367,2.479150409547451,2.477388894438932,2.47739320468193,2.4762850037274933,2.4762885331293623,2.475960736026577,2.4759600176527465,2.475960736026577,2.4759600176527465
32,3.232,2.4990696981872356,2.4990730401873527,2.4974882762268478,2.497487432918409,2.4957837312385522,2.4957822944908443,2.4945787059509477,2.494579455558444,2.49332617429049,2.493319896327708,2.4916343101732505,2.4916336542666904,2.4900056629589593,2.4900034766037735,2.489221823391337,2.489224884288596,2.4892312559522733,2.4892270706437793,2.489365841730692,2.4893654669269463,2.4890778675193035,2.4890785858931497,2.4884074373194194,2.4884024711697936,2.487405524441506,2.4874132079182747,2.4863840905368053,2.486381529377886,2.48547781508394,2.4854780337194575,2.484913454347127,2.4849100186461475,2.484550488155428,2.4845481456320346,2.4840865748225105,2.4840806404299145,2.4833516159167774,2.4833454316550263,2.482366163177664,2.4823605411215355,2.4820591052121843,2.482059729885087,2.481619273021433,2.481621553077525,2.480920482679495,2.480924949090741,2.480460879592186,2.480465252302494,2.4800459718512515,2.4800470962624748,2.479133324743635,2.4791351050614,2.4773830849809793,2.4773881760651006,2.476277226549923,2.4762766018770237,2.4759493045125613,2.4759501165873274,2.4759493045125613,2.4759501165873274
33,3.233,2.499057142261558,2.4990579543363536,2.497457198749194,2.4974583543940914,2.495757494976078,2.4957555897236836,2.4945715846797176,2.4945721468853392,2.4933051228133007,2.4933090894863006,2.4916240343038467,2.491621035873867,2.4900011340803574,2.4900054130897957,2.4892132653724746,2.489222291896021,2.4892369717094,2.489237752550536,2.4893811462169846,2.489377273244943,2.489072713967801,2.4890730575378996,2.4883976924220375,2.4883980672257837,2.487400214721788,2.487404368796627,2.486366974499153,2.486367911508512,2.4854712247847806,2.4854728801679804,2.4849077385900418,2.4849081133937836,2.4845460217441557,2.484545147202089,2.48407536194387,2.4840728320186054,2.4833457752251236,2.4833405279727305,2.482363039813149,2.4823629773458573,2.482060541959862,2.4820639776608266,2.48160968429238,2.481610215264346,2.4809146107542177,2.480911518623354,2.4804641591249172,2.480468656769807,2.480043816729745,2.4800419114773966,2.479120112911798,2.4791233299772335,2.477373589952923,2.477371309896842,2.476276664344315,2.4762758210359026,2.4759390286434058,2.4759404029237806,2.4759390286434058,2.4759404029237806
34,3.234,2.4990428060180627,2.499046366653703,2.497441644393544,2.497442144131878,2.495747781312233,2.4957467506019224,2.4945459106229166,2.4945481594454084,2.49328847528015,2.4932860390557856,2.491605918789396,2.4916128838923663,2.4899880784165305,2.4899922949586744,2.4892176068491962,2.489223447540902,2.489240563578629,2.489241937859031,2.489383176403942,2.489379678235646,2.4890636249769647,2.4890685911265966,2.4883830750759697,2.488386542010614,2.487392406310439,2.4873927498805397,2.486352232218547,2.486354824611111,2.4854711310838438,2.485468663625865,2.4849071451507805,2.484904990029257,2.484538213332842,2.484536526715997,2.4840665540559113,2.4840676784671407,2.483329346327747,2.483328909056715,2.4823608846916323,2.4823655072711155,2.482064820969246,2.4820605107262184,2.4816028128904524,2.481599939395101,2.4808985566606436,2.480901711258797,2.4804668764520375,2.4804724360408588,2.480048907813887,2.4800412868044956,2.4791050270612645,2.4791084939958585,2.4773569424201822,2.477355661840739,2.4762697929424444,2.4762682312602,2.4759423706434047,2.4759435262882636,2.4759423706434047,2.4759435262882636
35,3.235,2.4990322802793727,2.4990293130830077,2.4974096923738083,2.4974121285981856,2.4957261051620456,2.4957264174985063,2.4945335420992016,2.494528544715882,2.4932614894102803,2.493266892830984,2.491593862602195,2.4915992035555914,2.4899837369398017,2.48997761514528,2.489218106587524,2.4892152643257854,2.4892391268309377,2.48923806488699,2.4893883299554473,2.4893838635441417,2.4890615010890724,2.4890602829768986,2.4883673645523094,2.4883699569448816,2.4873763209830586,2.4873778201980383,2.486343018293168,2.486341956349228,2.4854702565417743,2.485468101420249,2.4849070202161987,2.484908175861075,2.4845367453515137,2.4845344652954098,2.484059932523121,2.4840596201866694,2.4833297523651345,2.4833258169258396,2.4823743151590496,2.482374565028213,2.482052108875674,2.4820517653055765,2.481592380852982,2.4815898821613724,2.4808988377634478,2.4809015550905724,2.4804724985081497,2.4804728420782447,2.480030604897889,2.4800347589726814,2.4790909406873674,2.479090784519142,2.477338264700523,2.4773314245322844,2.476263077708797,2.476261703428424,2.475940246755555,2.4759396533163023,2.475940246755555,2.4759396533163023
36,3.236,2.4990176941667097,2.4990162574189965,2.4973940755508663,2.497394294186388,2.4957073025072742,2.495704241609989,2.494514364640717,2.494512396921035,2.4932495269239854,2.4932490584192992,2.4915808694056243,2.49157968252709,2.4899624668272002,2.489965215388006,2.489218169054816,2.4892164199706692,2.4892443428497337,2.4892415630552867,2.4893900478059483,2.4893878926844097,2.489054629687067,2.489053661444056,2.4883641787204756,2.488368926234583,2.4873720419736376,2.4873685750389987,2.4863293379565077,2.486327869975175,2.4854578255509443,2.4854564200369054,2.4849064267769396,2.484906364309648,2.484533309650536,2.4845374012580645,2.4840591516819908,2.4840625561493237,2.483309575430334,2.4833100127013648,2.482370067383308,2.4823719101683737,2.4820528272495124,2.48205232751119,2.481584072703381,2.4815844475071214,2.4808914353895632,2.480892528567141,2.4804828056110213,2.4804757155735904,2.480027731402545,2.4800297928231183,2.479081601827513,2.479081570593868,2.4773283011677942,2.477327582793959,2.4762630152415084,2.4762690745686124,2.475936061447146,2.4759350307368657,2.475936061447146,2.4759350307368657
37,3.237,2.4989994849511166,2.499000984166124,2.497371524858541,2.4973589064656054,2.4956944030115604,2.495693996974165,2.4944929071260913,2.494494781144836,2.4932235405307788,2.493226507727119,2.491565814788445,2.4915625352556563,2.489958937425256,2.489956876004651,2.4892134840079927,2.489212796867793,2.4892409383823764,2.4892385021580283,2.4893917344228065,2.4893922653947795,2.4890446036868683,2.4890456968644603,2.4883574322530593,2.488355933038078,2.4873640461604167,2.4873643272632253,2.4863122843861465,2.4863103791337804,2.4854638224108427,2.4854616048220253,2.4849027412067968,2.4849053023657093,2.484536870286095,2.484530873426204,2.484059370317509,2.484062837252129,2.483300642607805,2.4832984874862865,2.482376095476825,2.482375814374018,2.482049391548546,2.482048517006482,2.4815732033948783,2.481573172161233,2.480882689968939,2.480883845613807,2.4804765588820077,2.480481556265219,2.480015519047334,2.4800176741688413,2.479072169266723,2.479069451939608,2.4773179003640364,2.47731493316777,2.4762601417461805,2.4762573931854326,2.475926472718176,2.475927097391073,2.475926472718176,2.475927097391073
38,3.238,2.4989843366328284,2.4989835870253247,2.4973503484466355,2.4973475374185075,2.495671821085649,2.4956715399828373,2.4944878160418353,2.494488784284854,2.4932039570349387,2.4932100163622004,2.4915471995356664,2.491546855965565,2.4899374486771375,2.4899363242658974,2.4892092986994965,2.489206081634012,2.4892377525505354,2.4892398764384294,2.4893978874509686,2.4894029785351837,2.4890450097242596,2.489039981107337,2.488349436439827,2.488348436963171,2.4873589863098626,2.487355519375222,2.4863041011710676,2.4863042885729394,2.485451422653656,2.4854494549340007,2.484903678216155,2.484907769823686,2.4845307797252683,2.4845297802486215,2.484046283420153,2.4840570590277604,2.4832812777477806,2.483278529187002,2.482371223028182,2.4823727222431473,2.482045050071871,2.482048173436386,2.481564083170504,2.4815681123107236,2.4808758498006647,2.4808741319501855,2.4804798696483847,2.48048199353625,2.4800151130099475,2.480012551851054,2.4790605191171364,2.4790568335470287,2.4773082804014033,2.477306406382708,2.4762609850545916,2.476256518643376,2.475910980830332,2.4759109495966865,2.475910980830332,2.4759109495966865
39,3.239,2.4989762158848783,2.4989736234922653,2.497326173604726,2.49732742295056,2.495654174075774,2.4956537368047327,2.494472855125527,2.4944693569572047,2.493194586941236,2.4931979601749683,2.4915359866568965,2.491531551479222,2.489927828714317,2.4899244554806015,2.489211110250935,2.489216701073478,2.4892327239336125,2.4892301627746836,2.48940266619873,2.4894014480865554,2.489025551163127,2.489027237779982,2.4883411907574273,2.488339035635893,2.487350272122796,2.4873502408891546,2.4862845489090795,2.486285298516568,2.48543702394317,2.4854376798497215,2.4849054897675815,2.484907644889104,2.484535558472994,2.4845328723795004,2.484049344317386,2.484046970560347,2.4832732507009636,2.4832760929626776,2.4823649138318578,2.4823674437571155,2.4820377726325527,2.4820407085951963,2.4815626151891834,2.4815672065350145,2.4808647306230145,2.480864918024885,2.4804729982464693,2.480474185124984,2.4800094597201947,2.480007898037942,2.479040310948824,2.4790398424441484,2.4772917265695975,2.4772918827378234,2.476260297914405,2.4762605477835655,2.475903672157438,2.475904983970519,2.475903672157438,2.475904983970519
