,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12,Signal Run 13,Background Run 13,Signal Run 14,Background Run 14
0,3.2,1.0736324283516963,1.0740327535480718,0.9685595159539836,1.064745707215901,1.0030381790121128,0.9934171697135938,1.0011787796700198,0.9869349496272393,0.9952899318771037,0.9888331996395591,0.9987515545836361,0.9838881104982503,0.9902772870347873,0.9823433273684513,1.00829800720723,0.9692521145560818,1.0061991085881994,0.9659632464150582,0.9824349056442799,0.9946730085596737,0.9813729623666863,0.9870870854410554,0.9704006979808577,1.0032095234343725,0.9712337931521048,1.0028948458689797,0.9843935023773646,0.9894397556332191,0.9707615979237664,0.9944873549854965
1,3.201,1.070284000156767,1.0642973355658458,1.013741220864124,1.0142226537822243,1.0077037285649009,0.9915267568317456,0.9892535448639995,0.9999360286042018,0.9746475311889939,1.0084621106150642,0.9839032595198303,0.9965340615483111,0.9948303016524538,0.9814453012447768,0.9741635328467412,1.000017389216034,0.9910819870930063,0.9830213781228844,0.9905847186974844,0.9808019516654336,0.9873245567586364,0.9850466263662021,0.9910224253915396,0.9803084266140674,0.9939110314102416,0.971770847776065,0.9886250308664978,0.9799300026827883,0.9914917406138395,0.9770900865698735
2,3.202,1.0696815372404764,1.0727092596519732,1.0268933401836096,1.0023183444164958,0.9882308001082103,1.013320871279842,0.9821965326471792,1.0100193868222527,0.98956182009968,0.9953070514063868,0.9862634888423508,0.9925346618273206,0.9883526727909384,0.9905349955035153,0.9880127890650996,0.986134464177888,0.9785326741012821,0.9942705010810455,0.982543408988753,0.9895822768057265,1.0005479541670346,0.9751852769091991,0.9974456759220286,0.9771302867321647,0.9769937955465033,0.9915930935227681,0.987551219161325,0.9830718514650049,0.9834674882330658,0.9858861236416169
3,3.2030000000000003,1.0678512488094385,1.0663242982089611,0.9874871335596632,1.0435316003242694,1.0011296223282378,1.0017694411835276,1.0074971512739008,0.9865978462774572,0.9991866682556271,0.9835325176115042,0.9788896129631874,1.0011871836612185,0.995966142075246,0.9812997552338607,0.9791169000947523,0.9973628758458098,0.988539512450821,0.9890887568213373,0.9865583954525364,0.9866642145788362,0.9942442654939001,0.9781880740528837,0.9853291036469843,0.9833286231010406,0.9928786364841373,0.974345153246687,0.9939252136426969,0.9803545317409925,0.9873566317387044,0.9800872023573707
4,3.204,1.0740987468134164,1.0678591170626475,1.020732080836313,1.0080880032115977,0.9987637369889814,1.0040188224751383,0.9774471860928283,1.0121021063034705,0.9830004515858167,1.0022285373433166,1.006281882337211,0.9764442122519887,0.9940343143168571,0.9842867469015951,0.9836145365702434,0.9941402888785884,0.9767416764968797,0.996109659410355,0.9902160065048647,0.9834535593868717,0.9794074020212172,0.9911803430042879,0.9901614727051885,0.9818211050507005,0.9896206014659837,0.9860861770373441,0.9729128153493967,0.997810984257,0.9870737167351196,0.9760754022643934
5,3.205,1.0619552496836089,1.058348455700831,1.038722750450574,0.9843801717919568,0.9865167014449002,1.0140483624725147,1.0098793966564308,0.9818224786397124,0.9913446959646782,0.9944960397940206,0.9956827918195091,0.986091422263586,0.9750422271467692,1.0052587608872245,0.9901532255866978,0.9819062770642997,1.0045152449693584,0.969290595488809,0.9846763194764375,0.9861585725871944,0.9802499893839937,0.9947218246582381,0.9789883107455304,0.9917774357614889,1.0002487992724423,0.9703833925468723,0.9786812544871484,0.994317883763268,0.9786812544871484,0.994317883763268
6,3.206,1.0665678245387804,1.065867037305971,1.0074958446281526,1.0194803596744373,1.0200597069905324,0.9841104356890197,0.9957108092172892,0.9936418039468459,0.9920873346243241,0.9893456818196698,0.9666139032220921,1.009183853418251,0.9657754405602935,1.0131721354026166,0.9968114173307487,0.9723552940008708,0.9883280612073191,0.987811803636804,0.998727720434721,0.9762800150070136,0.9602077384710955,1.0085081471697357,0.982319715118143,0.9909745748513414,0.9946625437779146,0.9792715987368654,0.9819757410399694,0.9908686933209186,0.9819757410399694,0.9908686933209186
7,3.2070000000000003,1.0656142949759535,1.0620445465121462,0.9958905335473961,1.0334186028321313,1.0128970949946732,0.9909886669886886,0.9839489559294831,1.0039208380489644,1.0009555224117077,0.9891762096073334,1.0160101755888704,0.9678703711874239,0.9900281049028589,0.9880428336633337,0.9997745772224101,0.9765714244449215,0.9862127955257199,0.9878894147704043,0.9888462236493033,0.9823222760818948,0.9674947210253833,1.0026815491050745,0.9877768477542439,0.9813725250673444,0.9817115659570301,0.9878800129498649,0.9815924101444056,0.9885252047976026,0.9815924101444056,0.9885252047976026
8,3.208,1.058625967835731,1.0614173137085632,1.0122517175419672,1.012333484182028,1.010680821160665,0.9882949540547732,0.995419806483283,0.998561968820497,1.0009498704057302,0.9835362673984569,0.9806281062453002,0.9992727180174618,0.9992077848082183,0.9810593176440465,0.9982282652843485,0.9765152663840414,0.9856574621728338,0.9806301971026818,0.9807650646925041,0.9938197051410611,0.9720938378383193,0.9990467745333728,0.9901003179819876,0.983076413807036,1.0027327124336654,0.9662486581634595,0.985639688765501,0.9869783005639223,0.985639688765501,0.9869783005639223
9,3.209,1.0549718230737017,1.0614411118669074,1.0120099417168387,1.0174718241612504,1.004802691007267,0.9959215134375903,0.984144385021129,1.0087389982896644,0.984506911331523,0.9974998365057116,0.968718579330592,1.012417999162949,1.0068779105581385,0.9715376630392654,0.9816841123904593,0.9902538911071459,0.9950417209261992,0.978091781673664,0.9921253454113655,0.984076979048859,0.9948171152719304,0.9754119373101575,0.9927559543098451,0.9795493895111002,0.9813137433229884,0.9872881983564128,0.9879230827447733,0.98469912055721,0.9879230827447733,0.98469912055721
10,3.21,1.058956044001704,1.0569392899459065,1.0263144880900468,1.0009031790100371,0.9996015790545787,1.0019694303065303,0.9882401412097795,1.0025167647558986,0.9834633971291223,1.0016907282289393,1.0011873038884322,0.9742280301406818,0.9915499005858109,0.9834988172222784,1.0016760786412808,0.9744608432420601,0.9692528627356807,1.001678611013712,0.9905577622746914,0.9817013202328797,0.9771144503727061,0.9948434183247308,0.9831420971086648,0.9868549899654961,0.9873309280283568,0.9857227414917307,0.9913990738693851,0.9829138744040862,0.9913990738693851,0.9829138744040862
11,3.2110000000000003,1.0582462907539567,1.059470738955684,1.0168440220535457,1.0069756454273968,1.0042564789214603,0.9962132643618925,1.002331111697258,0.9883152239159348,0.9713144382463648,1.0142814268842917,0.9849097604495397,0.9928138272396647,0.997185220149186,0.9787802025175794,0.9943998707498609,0.9809549338155957,0.9735754635664382,1.0010662410924793,0.9918227235743431,0.9818076097567359,0.9810435122028782,0.996397321983425,0.990397224996457,0.9841249872287772,0.9797810503389687,0.9909460907187984,0.9867609758004005,0.985119339776917,0.9867609758004005,0.985119339776917
12,3.212,1.0586573550483651,1.055002213101326,0.9961562986650664,1.0312004197952453,0.9910944548145332,1.0117646580514716,1.0128158268273502,0.982416700042983,1.0090133209355459,0.9737825773369768,1.0025335383900504,0.9770634467826778,0.9807499481861618,0.997769913398846,0.9885191802033733,0.9839074760318829,0.987096361163328,0.9859243500366902,0.9815988432331327,0.9898793072052519,0.9823405186078932,0.9898668450449599,0.9741221777194634,0.9996822194199695,0.9916326320908422,0.9754052854837826,0.9922226082237819,0.9792041968083575,0.9922226082237819,0.9792041968083575
13,3.213,1.0483579535198446,1.0555180666025865,1.0117958015494226,1.0091024352710158,1.0048895507877866,0.9963327973199313,0.9850001254160549,1.0090175717090641,0.9821403747517202,0.9990308147689481,0.987131158300226,0.9904924244566305,0.9892305239829798,0.9886128804543319,0.9804779332757094,0.9937623919271382,0.9857541928369646,0.9875377873099526,0.999002202068471,0.972888829780259,0.9905234383292558,0.9817016981698984,0.9946549553260029,0.9715223878522469,0.993536730723952,0.9780058584520278,0.9923795563561755,0.9770318058088775,0.9923795563561755,0.9770318058088775
