,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1
0,2.5,0.005533262326226147,0.0030508976132883952,0.005333338670706595,0.002354288619922451
1,2.566666666666667,0.0064516616279230435,0.003444497313273989,0.005839395428268084,0.002907202483613488
2,2.6333333333333333,0.004774177190075456,0.002148117348677892,0.004667967748318109,0.0026947835992616365
3,2.7,0.006264233198150627,0.0033320402567469857,0.006685947162717919,0.0034382496998900535
4,2.7666666666666666,0.005608233698947074,0.00293219294077352,0.004739815312704336,0.0021293745056198683
5,2.8333333333333335,0.00464610109721288,0.0021856030343915343,0.006776537570122706,0.0030633928417281102
6,2.9,0.006676575741480537,0.0028947072557753304,0.005808157354799056,0.0026010693853612834
7,2.966666666666667,0.00688899462755118,0.003581944831909285,0.006732804271873336,0.0036819066586575642
8,3.033333333333333,0.005202138768559805,0.0026323074556781423,0.006392309291135827,0.0036537923942577145
9,3.1,0.006476652083567522,0.0033289164490174833,0.006732804269797617,0.003172726091742622
