,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6
14,3.08968,1.1986323667471726,1.1865523524529908,1.215937785401013,1.1853454882482966,1.1967164770512488,1.1798714501783039,1.2596145886994778,1.212424292044094,1.232658836539173,1.2359449462224321,1.2459301094384452,1.2659710001247995,1.2680911552397442,1.277535028225909
15,3.0898,1.1650909380010313,1.1935559319884785,1.2407546524990603,1.2110887553216885,1.2223207403352967,1.2241797777927654,1.2070452103433627,1.262142665788524,1.2075724400796983,1.1838115839958445,1.1987816554027713,1.1831519311892675,1.2470054925715353,1.2553842809328537
16,3.08992,1.1894277474946253,1.1506796508253767,1.189265331847301,1.1687353227237602,1.2509306487391245,1.1913976713028978,1.1973904985081658,1.2111137233566305,1.2098300211310815,1.2423272750315484,1.245511267979849,1.2599306745190675,1.2581003779537239,1.259913505391965
17,3.09004,1.1966843005108085,1.1926135987741135,1.193686777544782,1.2415751701506978,1.2045867881895893,1.2550472685755958,1.2161810985215789,1.2236125770309596,1.2453613296679609,1.2860734370915083,1.2259835496338152,1.2341758759725898,1.2568319703826196,1.2385498637024182
18,3.09016,1.1993422953934254,1.1940628459316711,1.1762976527163642,1.1979111618194473,1.2219499977198842,1.1654223342781111,1.1597280987596699,1.1935231261325503,1.2108835380416711,1.2116278333979766,1.236320075194709,1.2621751412032562,1.236900706145653,1.199238624045954
19,3.09028,1.1873366275869477,1.1975782231475742,1.1974707776367222,1.1796053146049377,1.2280646500884391,1.2625624458569187,1.1944101576853625,1.2111365347490481,1.217329580587546,1.217738738228195,1.2139488297210765,1.2238380910183966,1.2534221841229518,1.2373923357229764
20,3.0904000000000003,1.1832231446492343,1.2326928639714345,1.202344194701691,1.1974826300169616,1.199474748414086,1.2472722282464908,1.186412117814265,1.1608743764128349,1.2297784556767688,1.2539247199194166,1.2728333778650203,1.217776222693673,1.24467200219968,1.211976086654293
21,3.09052,1.2069699325470247,1.2515034757223549,1.2050674792839589,1.262795753094273,1.192481485447924,1.2009152310616955,1.2453685247996003,1.208434800717321,1.216104889751,1.2219999850048417,1.2484690994319434,1.1522485292787752,1.2299711731564067,1.2173105324414752
22,3.09064,1.1786111478990446,1.213551518522617,1.2160833410942147,1.2151825538557341,1.2165231200090416,1.23129860845026,1.1700458868570713,1.2081324478940767,1.1859898323930398,1.2275261827270816,1.228363248819394,1.2248750409221643,1.2284859947673983,1.2837221497563183
23,3.09076,1.150099632978026,1.1852730206669415,1.1882808182638112,1.2199154283112907,1.2315219175699699,1.1981170097659246,1.2080781063626933,1.2077232892354388,1.2357334906458588,1.2698061957407136,1.2437905971699321,1.2277545036997821,1.2342630202072342,1.2436650284660833
24,3.0908800000000003,1.2201384298063267,1.1841960760880528,1.1356280530349485,1.2014181178732684,1.2540034349520892,1.195475872198932,1.1966043470568792,1.2049231942865481,1.258407391723234,1.1688474567999552,1.2005048279810786,1.2589849298535576,1.25875784820011,1.2562179174637165
25,3.091,1.1964606697261315,1.1664065179110643,1.1512605963704388,1.209239057171314,1.1694668045357612,1.2229273188903165,1.206211262909614,1.242684906623753,1.2436712730167272,1.1984587142896033,1.2782912010320693,1.1815808654439188,1.1560699830535186,1.1972815014894138
26,3.09112,1.158751102562027,1.2085956505591453,1.206190017341668,1.1645727718184216,1.1797821206083055,1.2115132056053317,1.1956907536000807,1.217061902576174,1.2346118946683236,1.232255914748383,1.2096219968296908,1.2429988033901054,1.1957282350747023,1.2604638485967414
27,3.09124,1.1535153657260016,1.1759000418320966,1.1575898298691583,1.1774558100970967,1.1957800960119152,1.2086784273946403,1.2146965564385717,1.2536729785452707,1.1780551920692959,1.2434788880327599,1.2358284609389136,1.270798827233231,1.2399372670018498,1.195601429366579
28,3.09136,1.2132626062726286,1.1680775395885408,1.200499518369109,1.1862643765941627,1.189859707066447,1.2133559974076042,1.2390723999406141,1.2149230008976697,1.1984490117394953,1.210036465179182,1.2136015036210204,1.2073175603255129,1.180665723614495,1.2129746496478016
29,3.0914800000000002,1.185912047596285,1.1937149066703172,1.2270804686232062,1.2151869299954592,1.2081839761934703,1.200968033282781,1.2242937895356465,1.2423772553656145,1.2219515729925254,1.1981251200412308,1.2433286345476084,1.2412172216757853,1.2413084259054312,1.2306005377410982
30,3.0916,1.2081299509730297,1.1936421278518132,1.147526901339746,1.2139207054816759,1.2023826068066852,1.2227408529371147,1.232386793981488,1.1960246551805207,1.2517655212318404,1.2480502564000466,1.249785309387305,1.224673596762875,1.219122089137179,1.2324474014494353
31,3.09172,1.1664889772901192,1.2050184293508042,1.2220090189798516,1.2488282987618686,1.2269161860006852,1.187180775078689,1.2441110418767953,1.2004023905277446,1.2186198502254533,1.1799966948454745,1.2242522540758918,1.1885244660899426,1.2432024590043074,1.2196521362466577
32,3.09184,1.1877126854060636,1.2027249178178752,1.227932216948213,1.2115431955580411,1.1537746113451959,1.2069112021233934,1.2100695806617474,1.2086256418280334,1.181505277418883,1.2119792140900532,1.2254822405451418,1.2768047738111428,1.230059886791036,1.239065543643896
33,3.0919600000000003,1.2230338090691202,1.143811314764363,1.2285209816205944,1.2364599971792245,1.216232951009847,1.2198417121961507,1.2565649283919138,1.25508506276846,1.2231518713260734,1.1784331323697106,1.2100342751792827,1.2143501802768284,1.2052483201079436,1.2601021586837797
34,3.09208,1.182738389696039,1.196048078291718,1.2338363595300639,1.2181910038712134,1.220807145244179,1.212955581105982,1.2851804378667544,1.218895948979374,1.1955205345995519,1.2549657634064966,1.2562528894774971,1.2114807231299438,1.2515578302185517,1.2335552570080133
35,3.0922,1.1643841246356215,1.205539410735711,1.2257545914727335,1.2286287286035054,1.2460125570859995,1.2278963055512941,1.2255856193738959,1.2417547720372852,1.2483304271486262,1.2269714621173695,1.1719742677492362,1.2072095060288675,1.2576665437444832,1.2403867269800504
36,3.09232,1.1779783499038567,1.1983137844877392,1.2005529228070386,1.1925636217198128,1.2263664624203794,1.267908441932636,1.2156085946866266,1.2466622347435985,1.1826593657957805,1.2048591373416184,1.2845660833653518,1.2984354818760395,1.2073160035328772,1.2551434814656157
37,3.0924400000000003,1.1397321718466253,1.237048749326456,1.1722791010704259,1.1977462514343329,1.198476503703243,1.2856655106470163,1.2394784394447442,1.268954148638539,1.2677479101808262,1.2762803648963212,1.2823384873309605,1.209236575537739,1.2281539849737666,1.248402894726349
38,3.09256,1.194199353118469,1.1732158040819245,1.2132260655732057,1.1700202810494316,1.1979967606404724,1.1796671519499176,1.2214002820463978,1.1973024259303489,1.2300667503414737,1.2042385316450819,1.2347499492263463,1.214264898856159,1.234155885349846,1.233243236940844
39,3.09268,1.2337985669416711,1.1892237905672776,1.2176119451707546,1.1915110355188467,1.2042575848013795,1.2356785297936046,1.2075471335288432,1.2364471963381596,1.2297690860950679,1.2169454009672704,1.1999641711007487,1.213683964868393,1.2608961305006745,1.2462583765960813
40,3.0928,1.2107308003704953,1.2151413284365014,1.2020749609334784,1.2263046274955136,1.1815171429983342,1.2067225641842694,1.2294102003667289,1.2188772186471533,1.228471006654987,1.1837575418184916,1.1947840370698564,1.1918914768147193,1.2266694400378584,1.257566906039625
41,3.09292,1.1973720717376075,1.2009951866582047,1.155657399869016,1.1726732775070983,1.2173383305504477,1.1820556189593272,1.1864470898366126,1.2073462867487652,1.2210179798386434,1.221982478050325,1.251386036785321,1.2360021101218917,1.2380635611073822,1.2539600144918728
42,3.0930400000000002,1.2383299775989274,1.1764125901203373,1.1838128260224265,1.1690342239615106,1.208338586931446,1.1984199806446822,1.256539933102111,1.2558724618820647,1.1983112787158525,1.1960780676785534,1.2419031248290315,1.2234233022037075,1.2065423280873318,1.2050396873739548
43,3.09316,1.1666463945161967,1.206840613110546,1.1846289668324474,1.211723398599458,1.1665042719678214,1.2302319766958536,1.2076764366134194,1.2054688243429006,1.2378652168913005,1.1994016394277964,1.2696700303706687,1.2561626332506721,1.2618344034607367,1.2297103751603118
44,3.09328,1.1992586078929597,1.1590134605496663,1.2323849125034225,1.2210704495962996,1.1836594894152557,1.2448562774361527,1.227077971336449,1.2258686062245083,1.1981897774667145,1.2096763498272793,1.2271167004561099,1.2750016521803804,1.2289282767898349,1.2094286504214802
45,3.0934,1.2336848710324293,1.1816530192684014,1.1985798896459114,1.2324317572206382,1.197047873513945,1.20828800029259,1.214795885651562,1.2390208529662436,1.225051212123367,1.2192592080728226,1.2367954565975448,1.2303000496842234,1.2342717546915878,1.2782524725260738
46,3.0935200000000003,1.180603550587,1.193896995031486,1.1915522648082393,1.2107923265704816,1.1864720886346622,1.2126404371481536,1.2243431393367141,1.2023857296420355,1.2563297406364031,1.2592903943877372,1.2143014560036982,1.1722144611499912,1.2466066315493092,1.2537994957946486
47,3.09364,1.217704690440488,1.1863577747678644,1.1878029665629715,1.2037981318171902,1.221786661942015,1.2438090038250147,1.2204470321667735,1.227474336447147,1.213297915160641,1.2246189393673181,1.2401471528707748,1.2421255106222433,1.2320550881062,1.2178580603030587
48,3.09376,1.2042263466266654,1.192337172307096,1.1903794453552836,1.219430661625277,1.2056452931070265,1.2250037404327196,1.2269574029602492,1.2069705557457537,1.2263105673875656,1.22155645589997,1.1975473077596335,1.2276264273218362,1.2674033757620273,1.2230965942147587
49,3.09388,1.2022854767055686,1.2157913000411866,1.244154463470853,1.2205981872033909,1.230287870138235,1.194754050711933,1.218295634594456,1.2959501917337757,1.2393453857714223,1.2066844618338604,1.1754702703736801,1.2080356255193019,1.2145997362154743,1.2282851768024794
50,3.0940000000000003,1.1956008088801355,1.1808190612906801,1.215696350076541,1.1770179084974919,1.1950960621546542,1.2205469767734953,1.2075552580427038,1.2534077935622259,1.2212156935575469,1.1810174140079235,1.1808946586959364,1.2309066300343734,1.2720060080051672,1.278812180631584
51,3.09412,1.1654048536015515,1.1893227942905251,1.203382094598986,1.2380935377527236,1.1897575833566287,1.1898084838033416,1.231347017914766,1.232426142608884,1.204774196703173,1.2542679779346066,1.268115215337949,1.2283198417271994,1.2515543939921823,1.2344094968374146
52,3.09424,1.2029460749491372,1.2146965646991084,1.2066872591630042,1.197306797927715,1.206991179626958,1.1867475626410127,1.1968729703067076,1.2017854263758985,1.2144979273405543,1.2443053191617688,1.2413006266175552,1.2209233434876656,1.2931160244959494,1.2276551798130722
53,3.09436,1.2058152063611034,1.205404799233872,1.1654713814032338,1.1564510411758246,1.201946900741921,1.221268478036578,1.2374273162588165,1.2114426243317415,1.2208202716151808,1.232581697785618,1.2059841885188016,1.1599420529705509,1.2971539512431047,1.2833020549347849
54,3.09448,1.220517610940877,1.2075180811161499,1.178863513858361,1.1725670771694408,1.2280880764853779,1.2431890135925405,1.2352696864007404,1.2270086251092416,1.210633655941903,1.2561189086076365,1.236358483603607,1.217000681140665,1.2333403621077992,1.2811737642158123
55,3.0946000000000002,1.1750945175630032,1.2008149816969749,1.182975451816898,1.2158022495727434,1.210542461715203,1.2055113011306968,1.2389184139239602,1.2312189561041809,1.2364990387714385,1.2293661613666227,1.2706248578865216,1.2109453794683005,1.196767085855977,1.2250849560223456
56,3.09472,1.1729637567029436,1.1800585226539497,1.1733026446908017,1.1854263657817166,1.2307089081533917,1.234839893566012,1.2335521191402958,1.2030950620056908,1.2166571143706741,1.2296513263900557,1.2471001293650341,1.2292337363807924,1.2280421750638257,1.224673904878439
57,3.09484,1.1872088854520397,1.187544338743041,1.2229935169012571,1.2493926819206924,1.1952969009666023,1.1977531164678998,1.2033274450423714,1.169630791465861,1.192299091516357,1.2477176190443442,1.223935219237678,1.2236147784039517,1.2305377424513095,1.280245500020717
58,3.09496,1.1388373249966515,1.201535856533755,1.2282804817261144,1.2589430713391114,1.1737483526871615,1.2192151602567476,1.2050409225442027,1.216205147466572,1.2236600511515632,1.2053388980033433,1.2678350481623653,1.2510340427306403,1.243611316973981,1.2504971281435333
59,3.0950800000000003,1.1967448971242793,1.1764360173278479,1.2510609012403993,1.2318189528341177,1.2455874621641037,1.2347864892165985,1.1799804400612206,1.2284344569828622,1.219245783234136,1.2200010140094764,1.218423069375848,1.2334400038359168,1.2776961889247018,1.2318117749887743
60,3.0952,1.2440720004072159,1.2077923079031985,1.1880203427505325,1.2027480549548013,1.2122565585929765,1.1905615329062231,1.257907046717512,1.2616169970867959,1.2520291412057616,1.2527272085825643,1.2444252603401929,1.2401162388819544,1.3141892151274943,1.3254733639649439
61,3.09532,1.2122016042334083,1.1579496310275372,1.1822330234859217,1.2132794834998353,1.23565386058373,1.2208127988523287,1.2263061807263098,1.1908198492348239,1.2131792243526833,1.2573082785488547,1.153645304841945,1.1918930333149633,1.1837119422235542,1.1850231425133417
62,3.09544,1.168883982281761,1.2089713970900389,1.185436060644925,1.1824197944781007,1.1707427189803135,1.2326029296182859,1.2019925007218808,1.203471111224103,1.215615149151708,1.2408280525280249,1.2146568984561403,1.2678731410647341,1.221272233207494,1.2250802617478018
63,3.09556,1.2079266216327178,1.2127294440167358,1.1842279273451755,1.1814209504481432,1.223363649533101,1.1962523386894441,1.2175535212652482,1.2373567248934718,1.2215414528058932,1.2218272497395621,1.2220989780370688,1.159910495301226,1.2489844714396527,1.2331966808047445
64,3.09568,1.1894752099853858,1.2192745050342464,1.229916819725938,1.2369781696675823,1.227589589164696,1.2212166170118899,1.2095192300355402,1.2360411636364474,1.2367545249419936,1.2445948674206646,1.2465288679296105,1.2632705272535545,1.238451162771572,1.2286649754988022
65,3.0958,1.2039096240347609,1.1564138722533244,1.1600729168982467,1.1853992093427284,1.2168954246507355,1.2323202656994536,1.2037687671016226,1.1823573347368412,1.2249924963335561,1.2647047678249559,1.2387709998965413,1.2001497132278762,1.1824504109272915,1.194658486284821
66,3.09592,1.1980845115317291,1.221760083161163,1.2278594544283903,1.254417892937783,1.2313751209560737,1.2254963011275817,1.2219765529066071,1.2005648141256593,1.2343107955809092,1.2470654654116506,1.1968582735918125,1.206013555114317,1.2063905487795155,1.221307222421305
67,3.09604,1.2124458395248963,1.1616236795415567,1.2458760756120841,1.2404429345635208,1.1906305561496298,1.1834998761081517,1.255941183602228,1.245520015908107,1.2798597571983492,1.2357959729962247,1.2320888169678748,1.2476623434805056,1.2092750015472165,1.1943336502811088
68,3.0961600000000002,1.2171555914582448,1.212180051519507,1.2032227986041113,1.221583314572212,1.2619093439390758,1.200897447523224,1.2225312642200639,1.2314294816712654,1.211386408119251,1.2636406515898362,1.183031041928206,1.2121510023360853,1.2827207849821503,1.2406806333534064
69,3.09628,1.210574628702462,1.1529675194195028,1.2173280135703657,1.2113308015710682,1.2343426688714456,1.1857096662305162,1.2156801047369168,1.2650945770574422,1.196832366513868,1.2035679414962812,1.216867303861493,1.1810011652075174,1.2101236156688402,1.215529571772583
70,3.0964,1.2272828688901276,1.1995390797046155,1.1917618553678426,1.1771159770948703,1.212609517592753,1.1897791191307943,1.2643587259310742,1.1842844608479026,1.1911203039669405,1.2106761419880572,1.1826475067405313,1.2206456780205888,1.2187638282734967,1.228311718470096
71,3.09652,1.181799193426354,1.1634171231583688,1.2107698411036225,1.2233748717216182,1.2565745965482555,1.2058302106105327,1.2116737524777728,1.2055106847090582,1.2340384498413492,1.2335215200029153,1.2409732922488033,1.25903676415358,1.2075658710676893,1.2488214271399052
72,3.0966400000000003,1.1797349312257448,1.2053288914298277,1.2262074918912111,1.2169532056419483,1.2104528159164845,1.2286446697894247,1.191772780994857,1.2466765983267267,1.2043194209400676,1.224510235507084,1.2207521810069388,1.2146925002162603,1.2250677647418529,1.2167611362457527
73,3.09676,1.1815717987399992,1.2206028889502272,1.1403215702075302,1.1847770180788657,1.1984183991621593,1.210185149613425,1.2234710908556012,1.1619619388214137,1.2294801716660761,1.2685562194641862,1.2178312066105623,1.2178618066582934,1.2914412793805543,1.2710246387164947
74,3.09688,1.2161761100882909,1.199323889299248,1.186025758010467,1.2008290490659919,1.1865767154048703,1.2309706491099657,1.221241005214344,1.2092103399598972,1.2087318295698388,1.2478097550717093,1.20408861250787,1.2383202859058315,1.2157547682451262,1.2187441574549978
75,3.097,1.1830388532883738,1.209594516587088,1.1898544010451169,1.1994107103994767,1.2031865722722765,1.2483085595506864,1.204460910402404,1.192834111313966,1.2323055772010534,1.265724880472351,1.2528874372805852,1.2481117981050258,1.2189787243034333,1.235464574612612
76,3.09712,1.1802437323194586,1.2411859888570433,1.1665002277938288,1.2479250125207997,1.218244722374295,1.2137436091738731,1.211413571048609,1.253945340057886,1.2062821679071798,1.2505852147256988,1.1869637144282952,1.2089264281639922,1.2747695740094551,1.2368885345988465
77,3.09724,1.182198990909298,1.1761998786275207,1.2100527173127702,1.1828245811704121,1.231299544206017,1.1860919717676257,1.2193157472640086,1.2041948090661736,1.2565839787110695,1.2198392124928374,1.2386213720929526,1.208948602148997,1.2591285969447532,1.2638783300062137
78,3.09736,1.1734182123763721,1.191462941700202,1.2007706181813218,1.1936518105640876,1.2043125468816946,1.203336190469359,1.2457655062207882,1.189161309654996,1.2777602160100077,1.2259463626922702,1.2266716268848585,1.2393531974248382,1.188602853192445,1.1959090755772277
79,3.09748,1.2326182327034922,1.1831712905289504,1.2617990800430612,1.18156243917152,1.1977937276405726,1.1940853337743644,1.1550258351383478,1.233391584870979,1.2167736103351772,1.233230112083776,1.2740240269341208,1.2288105222775345,1.2437446741724447,1.204692981244844
80,3.0976,1.2290947431353252,1.2046120956970163,1.2392760474924853,1.20938337106945,1.2146909260575178,1.2078191806692185,1.210446577055119,1.2392098330130499,1.2125120684239838,1.2482642094297423,1.227820723023289,1.1960446444639294,1.2750363122441506,1.248573423595427
81,3.0977200000000003,1.1925320887092772,1.2019418981584462,1.2485943554533356,1.1604349209025926,1.2396852015678648,1.2150479481116199,1.2614311576703996,1.2038912136996973,1.198717626701756,1.2301014065897515,1.2208593256351146,1.2344348059517873,1.207835106088914,1.2215964333849518
82,3.09784,1.2529136686907063,1.2016626808804471,1.2100470920059738,1.239323211299694,1.1784499738510041,1.185379827278949,1.1999163813734013,1.232489550115989,1.2136421068216363,1.2323849241521423,1.1704781735993028,1.1918605464493108,1.213718635895997,1.2274365464348993
83,3.09796,1.191854299248977,1.1875106066745325,1.1534666535491434,1.2032159254583632,1.239256683630191,1.2242032054580423,1.2709615402040717,1.2843399398925184,1.2124827004807985,1.1877976580705347,1.2205013727574188,1.2418331660277098,1.202129002302069,1.2370675034234278
84,3.09808,1.203010716908798,1.2397148787349566,1.1876564725266276,1.191823683166206,1.2350079503405431,1.2207715412283149,1.2112324145960964,1.246158737819303,1.213018056002846,1.263262394927411,1.1875811980042736,1.2556625721378996,1.1875811980042736,1.2556625721378996
85,3.0982000000000003,1.1594610420385543,1.193429426921545,1.1918817749965864,1.167596840530924,1.2442416027631955,1.187171090953996,1.1688399442459354,1.1933076201436947,1.2239958198514405,1.2217279184438867,1.259673011053539,1.271686178476402,1.259673011053539,1.271686178476402
86,3.09832,1.1783974991777768,1.2150051511957658,1.2131345628462635,1.2196630476221184,1.2175554060855915,1.2522462186638932,1.1979983149842177,1.2138673004273735,1.2347652528320632,1.2729002278025172,1.2214986789127111,1.242872312892769,1.2214986789127111,1.242872312892769
87,3.09844,1.2087290122691423,1.1868824981510535,1.2195175055214502,1.185047197677241,1.191062842259781,1.2429782038313297,1.2048591403338829,1.231034670693185,1.234308939873113,1.281026968739688,1.2913082184806144,1.2275827101298655,1.2913082184806144,1.2275827101298655
88,3.09856,1.2150445019093794,1.1492928647605227,1.2006656836200547,1.272729691220769,1.2431946488674999,1.2132504319886956,1.2400934314212322,1.2214583861564772,1.1851305922806559,1.2247854108109735,1.2705164717149742,1.23629039894466,1.2705164717149742,1.23629039894466
89,3.09868,1.1515801026886383,1.2095692060583838,1.189397445411814,1.2542236251825871,1.2013144162876819,1.2031759400992323,1.2311586792171507,1.2461996642121058,1.236194506629713,1.1939310458299441,1.204934100217555,1.1696863735446272,1.204934100217555,1.1696863735446272
90,3.0988,1.1730246675925575,1.1833411902133386,1.2354080557539355,1.2332732069615369,1.2324523942885834,1.2448094326204953,1.204291315467685,1.1935856107219283,1.199413216239516,1.2410560622210751,1.277218319951678,1.2391126908702998,1.277218319951678,1.2391126908702998
91,3.09892,1.2648271988638622,1.1544364545869978,1.1809589949781025,1.2236903455316628,1.225681507937321,1.2513419977475597,1.1816161521473536,1.2494526625646831,1.1866138834085844,1.1936546342021639,1.2450661800488632,1.194786226633465,1.2450661800488632,1.194786226633465
92,3.09904,1.1880734383720684,1.2148867686811404,1.1773511748503336,1.2070080374863226,1.2249037771095679,1.1998576676094768,1.2108757231134064,1.2421726732441716,1.2136471000943374,1.2348730078355281,1.2509631245365305,1.2143127017961999,1.2509631245365305,1.2143127017961999
93,3.09916,1.16384128515399,1.1719208494552507,1.2226302693958437,1.1871258074949076,1.2392307421469555,1.2268690245741216,1.2551109797599334,1.191223378535297,1.2357806737181025,1.2207640492153147,1.2226930500970365,1.2309759639636364,1.2226930500970365,1.2309759639636364
94,3.0992800000000003,1.1839393252627688,1.188153096700458,1.2278616301612026,1.223587899218689,1.2061375462171933,1.2159456041870789,1.2020599658594688,1.188859601296935,1.2542833044047959,1.249104091035911,1.2352168986110965,1.1945807111415052,1.2352168986110965,1.1945807111415052
95,3.0994,1.182298934663042,1.2035132772339734,1.1846124278237566,1.2106345999607877,1.1696523361495315,1.2016227010297922,1.2288198860306159,1.2204695176009286,1.221432147800496,1.2559705392370044,1.201497450337881,1.2327653521506308,1.201497450337881,1.2327653521506308
96,3.09952,1.237688412805787,1.2246326794225637,1.2112236601212136,1.207291958679963,1.231288929550188,1.2326020064511505,1.213647101972704,1.2432346313563971,1.2457492636147667,1.2279447111402366,1.2329318250874695,1.252904009679222,1.2329318250874695,1.252904009679222
97,3.09964,1.2174844955113706,1.1970578635536508,1.2198904408175733,1.2226914968406681,1.1891856888144237,1.2020224817759528,1.1975688635999742,1.1772125094090844,1.2764043452222864,1.2406425272659276,1.2049284765958554,1.23097597937407,1.2049284765958554,1.23097597937407
98,3.0997600000000003,1.1667753861495713,1.15914714567563,1.18212309554344,1.2180785611503893,1.1919839212380339,1.2206534860276557,1.2697862226736092,1.2299374320310994,1.2262381019595687,1.2233502111190033,1.2155111387705144,1.255765977447405,1.2155111387705144,1.255765977447405
99,3.09988,1.1652027626552335,1.193420681304238,1.2141065427940552,1.2396920746711713,1.2075686929337104,1.2333338024757585,1.1830894575315105,1.2146847001109307,1.198052666223831,1.2352137708624025,1.246321476501107,1.2373473517817988,1.246321476501107,1.2373473517817988
100,3.1,1.1826546833213143,1.1948802327848538,1.2404157732005023,1.1878701066930202,1.209634806315541,1.1684876280320013,1.1989191043617753,1.2391963979786509,1.1943124020321507,1.238874057620755,1.2793903135584659,1.2578948691164007,1.2793903135584659,1.2578948691164007
