,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9
0,10.0,0.7235069958768546,0.7236205933665315,0.7559636737164899,0.7558734703860212,0.7912463904403224,0.7908043066206397,0.816638661620605,0.81594555138895,0.844897419254231,0.844873462901545,0.7853115855517963,0.7845738109561061,0.7106128228939373,0.710190229011704,0.663705154051169,0.6636179179370667,0.6124944632415236,0.612620335617183,0.6363515879760764,0.6364044044043367
1,16.0,0.7279388281579571,0.728034872212444,0.756726778981152,0.7567185332389136,0.7887655175153293,0.7894073729918811,0.8173605069477512,0.8177728249121637,0.843841121920717,0.843581599904739,0.7881782276292126,0.7879438176407375,0.712625843957084,0.7117103175983385,0.6664918060475179,0.6664467980776072,0.6124469253400178,0.6123516621276415,0.6365371481996247,0.6360423729508343
2,22.0,0.7281362259753689,0.7281404737745628,0.7563128993143629,0.755741038895104,0.7903338312707257,0.7895603251286772,0.8201112091126823,0.819054849268237,0.8413057458364039,0.8406442442379517,0.7845137170155891,0.7842363604861441,0.7105816515155826,0.7099716858320144,0.6641349316883659,0.6643109968512666,0.6137813286417226,0.6140319177415138,0.6373462920520262,0.6371372439607211
3,28.0,0.7264320139538691,0.7258777381909862,0.755415269909645,0.7555210901786322,0.7916833518984558,0.7916140127518143,0.8141429525667467,0.814606306625965,0.8372348515769762,0.8373037846549701,0.7851333339677224,0.7851159367229107,0.7099771205322886,0.7096540689080069,0.6623396418237122,0.6623675648774929,0.6128980356779427,0.6127750680514555,0.6375002124011591,0.6377723216058349
4,34.0,0.7246982858337229,0.724668957261394,0.760426083972577,0.7601542246190293,0.7886695984016343,0.7889348361956284,0.8171660450498845,0.8166989429190137,0.8388400525111774,0.8385095047384818,0.7867324442836163,0.7869147249916036,0.7105719690308905,0.7105546654819085,0.6616354436508,0.6615117576408373,0.6128056147500036,0.6129065312810321,0.6350750297175142,0.6349023065757476
5,40.0,0.7253518852103034,0.7250479487054118,0.7584787476395352,0.7589439132559322,0.7890828533972115,0.7883138761707789,0.8172386637468237,0.8178961986079456,0.832458946951301,0.8327834978112704,0.7852788524426523,0.7855107324700371,0.7115541171572911,0.7113186139849527,0.658525677616512,0.6591238056570812,0.6126788053610519,0.6125703614750966,0.6372166403933704,0.6368191585521563
6,46.0,0.7278585258911875,0.7284382572190432,0.7592359496670739,0.7597099232086655,0.7888752420081251,0.7890492457460737,0.8167247108449194,0.8171551444396662,0.8360016457018699,0.8357294427314659,0.7840500506166493,0.7843803172703496,0.7081516899209189,0.7075073045462801,0.6606341179807752,0.6606375224732755,0.6137327600090893,0.6136361537547866,0.6380107295136745,0.6376011601683618
7,52.0,0.7246824190538631,0.7249237004802881,0.7604561309042585,0.7611747279284303,0.7876658051943517,0.7874590371245802,0.820061984565818,0.820912357191138,0.8349312618583697,0.8354073905833936,0.7869536735588551,0.7867068949654835,0.7057195419647092,0.7053528254323552,0.660223923957871,0.6604167304561955,0.612331859859943,0.6130759436091417,0.6383463058875656,0.6382648168069334
8,58.0,0.7263862875466129,0.7258359160155278,0.7581423903734708,0.7583782683351111,0.788580019730519,0.7898500814781044,0.8187561600107663,0.8192480930583289,0.8324530749869388,0.8329319210393338,0.7865354524170947,0.7859932641324271,0.7068418675633853,0.7063998462444275,0.6582878319293525,0.6582138077258898,0.6134525300135278,0.612945823449635,0.6397926200634317,0.6399401374887169
9,64.0,0.7247721538895303,0.7246607115319097,0.760040346038122,0.7608636701153063,0.7885621539843447,0.7896933812997368,0.8183067987393174,0.8193804933471228,0.8315691260001531,0.8316238476849256,0.7860500160333351,0.7868560365896848,0.7045575806088158,0.7049399765231886,0.659424899863586,0.6589202859616371,0.6124542340497051,0.612200552814743,0.6384189558004089,0.6377198487697648
10,70.0,0.726407838878644,0.727357285193865,0.7561019771788892,0.756911027380078,0.7893337235841691,0.7902372561952824,0.8231338955580315,0.8233981963303406,0.8347799963840277,0.8346886061670599,0.7844841385419055,0.7852378423980098,0.7058308906039181,0.7063340990134032,0.658046019541183,0.6585660317375023,0.6132653143866368,0.6126837402954428,0.6359842155447836,0.6360292547616353
11,76.0,0.7258409134408023,0.7259086284045619,0.7553547075286903,0.7565276944594822,0.7873913221621599,0.7887260379439398,0.8221289466222063,0.8226926550468279,0.8289930834686058,0.8294566249444167,0.7835549629521472,0.7841666152982099,0.7038442621456581,0.7040237942536319,0.6568204661324277,0.6568031313498802,0.6119933163024943,0.6123098400401855,0.6353384559209928,0.6353638490266629
12,82.0,0.7263893484521141,0.7262090042615157,0.7600452809873275,0.760718276579696,0.7849744786125655,0.7855694833237087,0.8226146953523715,0.8237810607923777,0.8291352287066535,0.8299079852400162,0.7853745216770156,0.7852055778251662,0.6989173424046574,0.6990738551823391,0.6586687286014323,0.6586977760716938,0.6114975727998433,0.6111658381975742,0.6333210934739972,0.6329848611962318
13,88.0,0.7270203345337143,0.7275722365185778,0.7570231568973631,0.7581011929558106,0.7820142287366636,0.7828239036301595,0.8198454715535473,0.8212833527733997,0.8262998828425063,0.8270247266335226,0.7831771583961776,0.7838317884944526,0.7016998091010062,0.7018789976372416,0.6569547091832356,0.6566523656023694,0.6121338998028768,0.6121586682315426,0.633682219121132,0.6335355762445541
14,94.0,0.7227264622037585,0.7226805797006649,0.7606649604076362,0.7616172177919723,0.7836172432767333,0.7851001011834562,0.8194939658809273,0.8203938441413782,0.8252448035880252,0.8266047563553844,0.7843721027433919,0.7850404445037241,0.700541783232194,0.700747395603303,0.6568425484404915,0.6574984590867627,0.6126265511373605,0.6130284994180938,0.6338375137693498,0.6344540385277554
15,100.0,0.7268572626298212,0.7269043632654975,0.762052461376055,0.7629506529753852,0.7901904366739323,0.7917088699466563,0.8185916826203431,0.8198873249253066,0.8238043611836332,0.8243869348395773,0.7785969964653574,0.7792158950599981,0.7017340101521873,0.7024175315257684,0.6554631683668792,0.6561643680813337,0.6104830352423729,0.61063614352618,0.6341232096943443,0.6344768704562872
16,106.0,0.7250935500862498,0.7252098648967481,0.7606571207116128,0.7609750499897564,0.7920725567983924,0.7940597163436914,0.8213688398001381,0.8226864082699019,0.8219227719981863,0.8229468985059979,0.7783986928179344,0.7789193609781554,0.7019843806241264,0.701872438534655,0.6546742640559503,0.6547237697040944,0.6137363831512315,0.6138428593120694,0.6359210919554362,0.6358192696383687
17,112.0,0.7209015000909265,0.7209299228797786,0.7593981469988065,0.7608101977672421,0.789622699102856,0.7907236608166245,0.8181555332314516,0.8196233989358698,0.8244786373957524,0.8256851695567208,0.7795108674613015,0.7803604904544469,0.7001426147418417,0.7002749837533431,0.6534625784893329,0.65338155789626,0.6132880838558779,0.6128095814406083,0.6298640696620396,0.629870597534916
18,118.0,0.7199323139831316,0.7196298142210922,0.7614073263822393,0.7634368077543225,0.7883135637903753,0.7899350999846382,0.8223088535564659,0.8242028113828468,0.8212621762039369,0.8222738091648178,0.7746266441277053,0.7752397331981189,0.6991530329559618,0.6995094110775681,0.6526950381071258,0.6526315084739954,0.6154757956354784,0.6150949302006944,0.6324572591857255,0.6325434958140974
19,124.0,0.7224550401026161,0.7232976979183237,0.7623673297183517,0.7643211314820152,0.7905102087658734,0.7922275703878878,0.8221279471546874,0.8237352407618428,0.8236977600660077,0.8244610527252487,0.7754602128832777,0.7757723639312347,0.6983371113388326,0.6985484082781248,0.6546128271024065,0.6546595216862275,0.6159296857716716,0.6159630747577168,0.6332404789279381,0.6331976260980802
20,130.0,0.7203669329176399,0.7206383549919255,0.7620367507343907,0.7634469587197961,0.7907333745482085,0.7922771072321846,0.8233568427127328,0.8250636473384025,0.8243968672092747,0.8254421390196943,0.7725380995324134,0.7730341554234891,0.6960997063771854,0.6964573026220955,0.6527908635260428,0.6524928926876604,0.6144214349336186,0.6142289095434336,0.6339997423328572,0.6341898627145787
21,136.0,0.7230804665989836,0.7238627181545501,0.7629283520095791,0.7641464093942179,0.78962532273991,0.791354834325151,0.8277649687708956,0.8295942412877579,0.8218089246135071,0.8227619941068162,0.77274183788859,0.7738694420660913,0.6943731309137257,0.6947588063762913,0.6525585150028517,0.6523772025450755,0.6118940239242825,0.6119644249899776,0.6347253356427789,0.6352129271121286
