,sweep,average contrast
143,2.904974874371859,0.9876705035594201
144,2.9057788944723617,0.9885559858284033
145,2.9065829145728643,0.9896179211392602
146,2.9073869346733665,0.9908274690073777
147,2.908190954773869,0.9907498100562717
148,2.9089949748743718,0.9910454653653357
149,2.9097989949748744,0.9924012124876439
150,2.9106030150753766,0.9920404125098369
151,2.911407035175879,0.993930917545405
152,2.912211055276382,0.9919032486685807
153,2.9130150753768844,0.9929699230517143
154,2.9138190954773866,0.9931701062897023
155,2.9146231155778892,0.9958173869787632
156,2.915427135678392,0.9938441939132117
157,2.9162311557788945,0.9946665183047512
158,2.9170351758793966,0.9946251451416714
159,2.9178391959798993,0.9959134017626347
160,2.918643216080402,0.9953066097980798
161,2.9194472361809045,0.9953652525171763
162,2.9202512562814067,0.9966671036621748
163,2.9210552763819093,0.9955118047533822
