,Duration,Signal Run 0,Background Run 0
0,20.0,0.17408367859499368,0.17349835660528887
1,23.8,0.17693720139515984,0.17685849214264532
2,27.6,0.17693314099824728,0.17758155533272038
3,31.4,0.17440851046458514,0.1742223568332885
4,35.2,0.1752577583448687,0.17369356808965045
5,39.0,0.17270470496808024,0.17320663263717648
6,42.8,0.1645785992567294,0.16451456990351462
7,46.599999999999994,0.17262693275454108,0.17381850340379384
8,50.4,0.18154637780103552,0.18143643471761786
9,54.199999999999996,0.1695307230975969,0.168680225886084
10,58.0,0.1844108325444097,0.18445674628298445
11,61.8,0.1645511134701278,0.16472321188265204
12,65.6,0.16726220997423757,0.16792030678647255
13,69.4,0.18219885255560525,0.18181686280964504
14,73.19999999999999,0.1803498097753304,0.17980790280094838
15,77.0,0.173644843286867,0.17372761294546765
16,80.8,0.17763746386190996,0.1775106545127899
17,84.6,0.17698186576120312,0.17639217103512198
18,88.39999999999999,0.17407618248334497,0.17392282437851106
19,92.2,0.17192073580595443,0.17160277540491767
20,96.0,0.16603003532793026,0.1657429964175122
21,99.8,0.17680414528027186,0.1769809287634041
22,103.6,0.1757159586105177,0.1757902951313561
23,107.39999999999999,1.0336875763613,1.03222427513777
24,111.19999999999999,1.018114386092821,1.019046405771805
25,115.0,1.0223734282171781,1.0321680469717718
26,118.8,1.020125217327059,0.9721387810522172
27,122.6,1.0018096903589544,0.9944990769862009
28,126.39999999999999,1.0246007254233416,1.0391269610106204
29,130.2,1.0335710717554716,0.9743891707308151
30,134.0,1.0124835456439272,1.0015823099462837
31,137.8,1.0312972445974509,1.0205556094603316
32,141.6,1.0030159267018273,1.0131054119421092
33,145.39999999999998,1.0370973686529952,1.006275191798544
34,149.2,1.0521642848776234,1.031392203608157
35,153.0,0.9792251130013253,1.0202454670688819
36,156.79999999999998,1.0271884312393775,1.048208506616702
37,160.6,0.9873162381832082,1.0044552000985743
38,164.4,1.012747156616612,0.9897015624642977
39,168.2,1.0068655123769996,1.007415229428838
40,172.0,1.0609441117759089,1.0014017676923073
41,175.79999999999998,0.998259959089444,1.0248537179136905
42,179.6,1.0112185804856897,1.0651491277629574
43,183.4,0.9997876078215611,0.9892930388329368
44,187.2,1.0211565651563534,1.0523516831089155
45,191.0,1.0774571384314735,1.0217431290252184
46,194.79999999999998,1.0520515221254731,1.0108034725041253
47,198.6,1.010851574991407,0.9764621681336776
48,202.39999999999998,1.0101828621304776,0.9875008290662745
49,206.2,1.0114915587976356,1.0140002614407282
50,210.0,1.0297133795715285,1.0242018576310643
51,213.79999999999998,1.003663416652027,0.9747352521759319
52,217.6,0.9990073796945322,1.0295434768594935
53,221.39999999999998,1.0404062891381651,0.9774863217729597
54,225.2,1.023616857096471,0.9980066594898553
55,229.0,0.9831096596005289,1.0256233097850787
56,232.79999999999998,0.995401437370663,1.0132606364087686
57,236.6,1.0180744042061254,1.0088254420804394
58,240.39999999999998,1.0126081692053808,1.044009437098217
59,244.2,1.010177857247049,1.0576020980302452
60,248.0,1.0414601254763876,0.9774532159521188
61,251.79999999999998,0.9838224223863813,1.0450398396021823
62,255.6,1.0223600014406962,0.972024464502003
63,259.4,1.0484221482411835,1.015915516482549
64,263.2,0.9923345867764187,1.027631646171888
65,267.0,1.00596098069662,1.007485501171776
66,270.79999999999995,1.022314397377315,1.005651444153287
67,274.6,1.016161953688768,1.030052574981603
68,278.4,1.0315864845026008,1.0465824724849362
69,282.2,1.0280561143205733,1.0346417799590035
70,286.0,1.0276238344487227,1.0641786902879995
71,289.8,1.0197166758221747,1.0169771609687113
72,293.59999999999997,1.0120097380499995,1.0266403055407827
73,297.4,1.017251704597349,1.004165658062505
74,301.2,0.9485206830652211,1.0230477800943765
75,305.0,1.024913675411676,1.0143572699016399
76,308.8,0.9786476079742549,0.9962347635221798
77,312.59999999999997,1.037221699527488,0.9857158213059697
78,316.4,0.9831359033145748,1.009482279903655
79,320.2,1.0093357954779514,0.9843462187918054
80,324.0,0.9821923307217414,1.0216669199523922
81,327.8,1.0264959876064101,0.9879893389680615
82,331.59999999999997,1.0103268444084443,1.0174500294268403
83,335.4,1.0311588863460168,1.0169062612713495
84,339.2,0.9953661358549521,1.0286614301310832
85,343.0,1.0296287387784906,1.0200743036137079
86,346.8,1.0010888169515526,1.0128261837971624
87,350.59999999999997,1.0053912826703935,1.0077250696342686
88,354.4,0.0,0.0
89,358.2,0.0,0.0
90,362.0,0.0,0.0
91,365.8,0.0,0.0
92,369.59999999999997,0.0,0.0
93,373.4,0.0,0.0
94,377.2,0.0,0.0
95,381.0,0.0,0.0
96,384.79999999999995,0.0,0.0
97,388.59999999999997,0.0,0.0
98,392.4,0.0,0.0
99,396.2,0.0,0.0
100,400.0,0.0,0.0
