,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1
0,2.8,2154.52,2154.795,1984.343,1984.589
1,2.8009999999999997,2054.21,2054.414,2027.202,2027.436
2,2.802,2109.978,2110.233,2132.296,2132.584
3,2.803,2102.31,2102.542,2124.724,2124.966
4,2.804,2134.608,2134.879,2072.218,2072.456
5,2.8049999999999997,2006.1,2006.345,2061.084,2061.344
6,2.806,2105.532,2105.785,2045.077,2045.32
7,2.807,2171.682,2171.968,2122.218,2122.471
8,2.808,2062.055,2062.32,2070.994,2071.238
9,2.8089999999999997,2112.842,2113.084,2163.899,2164.169
10,2.81,2115.026,2115.286,1975.358,1975.604
11,2.811,2024.776,2025.008,2043.326,2043.56
12,2.812,2023.956,2024.187,2067.601,2067.872
13,2.8129999999999997,2087.21,2087.427,2167.744,2168.026
14,2.814,2113.409,2113.651,2057.969,2058.212
15,2.815,2064.221,2064.469,2046.595,2046.81
16,2.816,2103.182,2103.44,2007.548,2007.796
17,2.8169999999999997,2067.428,2067.654,2107.538,2107.78
18,2.818,2107.116,2107.404,2058.231,2058.466
19,2.819,2011.349,2011.586,2052.478,2052.699
20,2.82,2016.795,2017.028,2052.279,2052.526
21,2.8209999999999997,2021.811,2022.069,2108.031,2108.28
22,2.822,2013.702,2013.936,2131.891,2132.111
23,2.823,1973.508,1973.713,2127.728,2127.984
24,2.824,1969.342,1969.581,2072.673,2072.913
25,2.8249999999999997,2008.669,2008.881,2112.992,2113.234
26,2.826,2110.89,2111.128,2098.678,2098.957
27,2.827,2113.319,2113.566,2063.917,2064.134
28,2.828,2207.715,2208.012,2042.445,2042.669
29,2.8289999999999997,2142.948,2143.231,2097.136,2097.394
30,2.83,2098.353,2098.614,1897.019,1897.226
31,2.831,1977.121,1977.372,2113.398,2113.642
32,2.832,2014.312,2014.578,2126.686,2126.941
33,2.8329999999999997,2083.283,2083.541,2010.389,2010.631
34,2.834,2075.638,2075.885,2038.266,2038.49
35,2.835,2071.283,2071.536,2038.951,2039.177
36,2.836,2127.345,2127.627,2029.05,2029.288
37,2.8369999999999997,2053.81,2054.045,2029.246,2029.527
38,2.838,2047.45,2047.663,2060.341,2060.602
39,2.839,2036.372,2036.613,2048.941,2049.167
40,2.84,2121.184,2121.417,2066.29,2066.543
41,2.8409999999999997,2173.641,2173.889,1991.723,1991.96
42,2.842,2040.327,2040.558,2107.262,2107.513
43,2.843,2056.288,2056.48,2026.565,2026.798
44,2.844,2154.77,2155.042,2087.243,2087.482
45,2.8449999999999998,2088.497,2088.775,2090.233,2090.471
46,2.846,2012.986,2013.194,2065.815,2066.062
47,2.847,2042.466,2042.726,2148.307,2148.595
48,2.848,2067.126,2067.386,2118.592,2118.849
49,2.8489999999999998,2101.739,2101.964,2098.541,2098.788
50,2.85,2093.17,2093.415,2082.666,2082.923
51,2.851,2151.209,2151.482,2004.356,2004.621
52,2.852,2069.605,2069.832,2086.245,2086.47
53,2.8529999999999998,2125.89,2126.146,2000.791,2001.033
54,2.854,2058.178,2058.445,2047.053,2047.296
55,2.855,2069.594,2069.835,2076.731,2076.983
56,2.856,2021.336,2021.593,2074.418,2074.669
57,2.8569999999999998,2018.727,2018.976,1986.102,1986.353
58,2.858,2073.4,2073.66,2055.415,2055.657
59,2.859,2045.124,2045.345,2026.205,2026.452
60,2.86,2024.247,2024.476,2062.84,2063.075
61,2.8609999999999998,2045.447,2045.687,2012.827,2013.089
62,2.862,2114.111,2114.363,2134.662,2134.907
63,2.863,2071.239,2071.485,2109.595,2109.849
64,2.864,2011.27,2011.515,2089.321,2089.588
65,2.8649999999999998,2072.553,2072.79,2037.303,2037.529
66,2.866,1983.751,1983.977,2108.203,2108.44
67,2.867,2022.44,2022.665,2121.126,2121.353
68,2.868,2036.038,2036.271,2041.184,2041.4
69,2.8689999999999998,2097.255,2097.482,2005.507,2005.757
70,2.87,2057.263,2057.536,2057.73,2058.011
71,2.871,2023.237,2023.468,2107.909,2108.169
72,2.872,2000.871,2001.102,2006.977,2007.211
73,2.873,2067.424,2067.686,2083.391,2083.617
74,2.874,2090.889,2091.149,2113.011,2113.271
75,2.875,2109.48,2109.746,2072.149,2072.382
76,2.876,1925.142,1925.38,2062.21,2062.477
77,2.877,2101.536,2101.791,1915.492,1915.722
78,2.878,1974.158,1974.39,2070.774,2071.016
79,2.879,2011.538,2011.767,2059.956,2060.195
80,2.88,2071.258,2071.512,1983.278,1983.52
81,2.8810000000000002,1867.205,1867.43,2063.697,2063.951
82,2.882,2086.739,2087.007,2095.182,2095.447
83,2.883,1970.14,1970.344,2097.347,2097.629
84,2.884,2009.815,2010.055,2059.785,2060.014
85,2.8850000000000002,2014.31,2014.542,2042.044,2042.282
86,2.886,1982.071,1982.306,2059.773,2060.016
87,2.887,2047.534,2047.762,1953.506,1953.74
88,2.888,2010.311,2010.538,1941.754,1942.015
89,2.8890000000000002,2035.166,2035.424,2093.093,2093.322
90,2.89,2109.821,2110.089,2185.827,2186.089
91,2.891,2042.854,2043.122,2071.901,2072.171
92,2.892,1972.118,1972.359,2156.041,2156.302
93,2.8930000000000002,2072.67,2072.916,2013.415,2013.677
94,2.894,2063.293,2063.529,2147.968,2148.221
95,2.895,2025.635,2025.906,2066.607,2066.852
96,2.896,2118.376,2118.639,2083.397,2083.65
97,2.8970000000000002,2000.269,2000.499,2073.306,2073.558
98,2.898,2045.098,2045.331,2045.344,2045.586
99,2.899,1955.818,1956.083,1996.201,1996.447
100,2.9,1995.58,1995.843,2109.009,2109.258
101,2.9010000000000002,2063.334,2063.581,2050.453,2050.675
102,2.902,2077.795,2078.032,2087.162,2087.42
103,2.903,2015.254,2015.494,2016.789,2017.002
104,2.904,2096.911,2097.147,2134.794,2135.023
105,2.9050000000000002,2053.686,2053.93,1989.416,1989.663
106,2.906,2147.937,2148.19,2147.143,2147.384
107,2.907,2132.399,2132.675,1975.187,1975.43
108,2.908,1997.523,1997.74,2040.343,2040.583
109,2.9090000000000003,2054.439,2054.689,2005.567,2005.818
110,2.91,2053.173,2053.412,1877.608,1877.851
111,2.911,2050.259,2050.511,2085.222,2085.47
112,2.912,2034.899,2035.117,2059.411,2059.662
113,2.9130000000000003,2043.425,2043.648,2007.842,2008.062
114,2.914,2112.503,2112.758,2034.491,2034.738
115,2.915,2151.376,2151.623,1922.658,1922.885
116,2.916,2106.941,2107.212,2103.98,2104.213
117,2.9170000000000003,1998.908,1999.17,2094.08,2094.321
118,2.918,2019.669,2019.926,2029.563,2029.824
119,2.919,1933.837,1934.088,2046.205,2046.46
120,2.92,1986.788,1986.993,2017.464,2017.702
121,2.9210000000000003,2044.33,2044.569,2065.665,2065.928
122,2.922,1987.553,1987.803,2005.385,2005.626
123,2.923,2020.886,2021.13,2100.393,2100.677
124,2.924,2194.459,2194.735,2063.852,2064.09
125,2.9250000000000003,2159.127,2159.374,2025.665,2025.908
126,2.926,2112.252,2112.496,2121.533,2121.762
127,2.927,2080.08,2080.332,2151.84,2152.103
128,2.928,2042.262,2042.509,2128.371,2128.631
129,2.9290000000000003,2087.891,2088.111,2026.308,2026.553
130,2.93,2138.981,2139.249,2055.181,2055.435
131,2.931,2097.867,2098.114,1990.143,1990.412
132,2.932,2096.112,2096.393,2039.583,2039.818
133,2.9330000000000003,2070.487,2070.703,2031.91,2032.174
134,2.934,2093.723,2093.95,2008.948,2009.215
135,2.935,2088.701,2088.937,2173.983,2174.271
136,2.936,2017.891,2018.132,2140.52,2140.728
137,2.9370000000000003,1973.351,1973.593,2136.431,2136.679
138,2.938,2055.585,2055.833,1983.228,1983.467
139,2.939,2053.444,2053.703,1901.786,1902.0
140,2.9400000000000004,2036.901,2037.141,2088.882,2089.099
141,2.9410000000000003,2129.069,2129.336,2097.637,2097.901
142,2.942,2067.846,2068.094,2108.201,2108.463
143,2.943,2081.392,2081.614,2050.713,2050.96
144,2.944,2055.084,2055.325,2012.704,2012.93
145,2.9450000000000003,2080.445,2080.7,2159.227,2159.464
146,2.946,2010.381,2010.632,2168.378,2168.631
147,2.947,2100.453,2100.716,2093.712,2093.995
148,2.9480000000000004,2050.637,2050.888,2019.931,2020.181
149,2.9490000000000003,2100.724,2101.005,2090.845,2091.092
150,2.95,2008.473,2008.72,2049.816,2050.054
