,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1
136,2.936,3.953,3.87,3.855,4.229
137,2.9370000000000003,4.263,4.068,3.544,3.694
138,2.938,3.734,3.981,3.848,4.412
139,2.939,3.683,3.926,3.846,4.203
140,2.9400000000000004,3.55,3.874,3.878,4.285
141,2.9410000000000003,3.585,2.943,3.922,4.254
142,2.942,3.796,3.863,3.964,4.052
143,2.943,4.084,3.853,3.964,3.569
144,2.944,3.961,3.741,4.009,3.845
145,2.9450000000000003,3.855,4.061,4.209,3.636
146,2.946,4.111,4.398,4.15,4.246
147,2.947,4.114,3.8,3.951,3.945
148,2.9480000000000004,4.164,3.901,3.77,4.227
149,2.9490000000000003,4.26,4.695,4.087,3.49
150,2.95,3.668,3.767,3.855,4.279
