,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4
0,2.8,5.119137956775396,5.119137956775396,4.850759389189427,4.851315287157028,4.5190986284606085,4.517994805555585,4.749036932035598,4.750131544530271,4.47393388184953,4.475354451583542
1,2.8019999999999996,5.119137956775396,5.119137956775396,4.722104038690885,4.71980970406393,4.683836429108399,4.68373974558137,4.544951464804081,4.544073493977714,4.5181917602729715,4.518495403479666
2,2.804,5.119137956775396,5.119137956775396,4.6898603221786255,4.690998819387088,4.7043751083527905,4.701628121322992,4.649014493497979,4.648580586005436,4.456222194884906,4.453264820947188
3,2.806,5.119137956775396,5.119137956775396,4.574899210795705,4.575535389432116,4.610815674201979,4.610880490058032,4.586007055478978,4.586065314980191,4.555852279402494,4.5552874849887
4,2.808,5.119137956775396,5.119137956775396,4.435196756347012,4.438597716792337,4.66204432224071,4.662533521118028,4.425283017816928,4.423292486047771,4.493405443140976,4.494686857451073
5,2.8099999999999996,5.119137956775396,5.119137956775396,4.534809371027946,4.5363177360135145,4.585410114290367,4.585414331277316,4.537750055066247,4.53703406568702,4.432131844199441,4.431427406141815
6,2.812,5.119137956775396,5.119137956775396,4.665607798872701,4.6648454171149805,4.413562600721169,4.415939397447939,4.620112313170282,4.619171555553994,4.401299269558798,4.403671382274826
7,2.814,5.119137956775396,5.119137956775396,4.5021898267746625,4.504273769268885,4.5775936893138205,4.579486448274446,4.545113280598105,4.543392341640756,4.505320518580917,4.5039588187099175
8,2.816,5.119137956775396,5.119137956775396,4.842615498524915,4.842644553647792,4.533221706600313,4.533950820221278,4.516145785898779,4.515699387372897,4.338355561380167,4.341090040935216
9,2.8179999999999996,5.119137956775396,5.119137956775396,4.782267881928546,4.78130728637285,4.2371497928559,4.2367218219087865,4.67262758332331,4.670640639458681,4.484083115652845,4.482124600910659
10,2.82,5.119137956775396,5.119137956775396,4.608997345403725,4.608075802252162,4.614578687628913,4.616741033772167,3.775314324656376,3.7750152185941688,4.5304042432941065,4.532619539878173
11,2.822,5.119137956775396,5.119137956775396,4.465260869788986,4.465080466986821,4.50529147288769,4.5042095156303885,4.598559608783378,4.596668253255906,4.530650483067117,4.530561613213882
12,2.824,5.119137956775396,5.119137956775396,4.601558986334213,4.602896632259299,4.661706983907743,4.662041085861205,4.593840057142479,4.590837543037802,4.516614964580716,4.513469684080937
13,2.8259999999999996,5.119137956775396,5.119137956775396,4.55573813474206,4.554372528867843,4.567608538723034,4.567032805922234,4.411363584635159,4.411033072248104,4.435735285940773,4.4299309661004225
14,2.828,5.119137956775396,5.119137956775396,4.645811569866792,4.647320715269109,4.4684673603614256,4.468419562613617,4.581192285451744,4.578604934653098,4.347847708197735,4.3486611630508145
15,2.83,5.119137956775396,5.119137956775396,4.673061163680824,4.675845321551516,4.6237692698228985,4.62469815493643,4.603812684203851,4.600251619779292,4.166749957002778,4.165512433341013
16,2.832,5.119137956775396,5.119137956775396,4.4772883881561105,4.476179412090985,4.457408243821887,4.458204831401696,4.402174686618356,4.402252468520815,4.407012436846467,4.404175020857118
17,2.8339999999999996,5.119137956775396,5.119137956775396,4.570760028214432,4.5709880697087355,4.5415460191279395,4.539588754157793,4.504527318067785,4.505933999572264,4.285710598798119,4.288716078416305
18,2.836,5.119137956775396,5.119137956775396,4.26993287837948,4.271594932971358,4.461953901876205,4.463239222315874,4.6060383101366265,4.60313216504423,4.354795571446586,4.3565941476470496
19,2.838,5.119137956775396,5.119137956775396,4.496957567318004,4.494630746388618,4.563443968781596,4.563234041482858,4.567299916734719,4.5715485460203364,4.440228071514259,4.4390586539274794
20,2.84,5.119137956775396,5.119137956775396,4.85511607014065,4.854458178983881,4.465877514368176,4.464835703937427,4.4690396980482765,4.468186876240551,4.618623271171853,4.615300398954516
21,2.8419999999999996,5.119137956775396,5.119137956775396,4.603756124461281,4.602310863745166,4.636435221303501,4.636178281500637,4.7656416648682045,4.767334496660971,4.577661936077524,4.581667847567882
22,2.844,5.119137956775396,5.119137956775396,4.518880302471172,4.5193024963592014,4.077345501587928,4.076768054337629,4.492273643755474,4.4931031913657025,4.490601554784662,4.490551252619354
23,2.846,5.119137956775396,5.119137956775396,4.387470482096034,4.386410554313835,4.5899457932682255,4.587078697937955,4.413707989045568,4.4133456148476835,4.339893483569906,4.344882156113648
24,2.848,5.119137956775396,5.119137956775396,4.517116377650205,4.5187137724789626,4.4437351540472205,4.442492789844947,4.30006001290668,4.302043205553757,4.0850587746751135,4.083641165992993
