,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2
0,2.8,0.9545816026674311,0.9347264840042792,0.9509590213126677,0.9494014611677323,0.9327983386278486,0.9620361037865949
1,2.8019999999999996,0.9553696982503983,0.9338376623648237,0.9479116928439726,0.9420268971620016,0.9642492647887726,0.9301375502818316
2,2.804,0.9471875001808677,0.9501115790080905,0.9400162168054067,0.9513639794674064,0.9571099452623284,0.9439288955976972
3,2.806,0.9558014387663551,0.9288859559806869,0.942040524119171,0.9468582773347737,0.942040524119171,0.9468582773347737
4,2.808,0.9567248083094891,0.9366015870783782,0.9491886737438615,0.9497066932321244,0.9491886737438615,0.9497066932321244
5,2.8099999999999996,0.9511219648609498,0.940527750445325,0.9397004456972267,0.953744324562622,0.9397004456972267,0.953744324562622
6,2.812,0.9475591207118313,0.9463999518744367,0.9691598393573715,0.9265043921175211,0.9691598393573715,0.9265043921175211
7,2.814,0.9605217128162383,0.9402938163379209,0.9507780925788282,0.9513493379033476,0.9507780925788282,0.9513493379033476
8,2.816,0.9580601918459605,0.9382270255641001,0.9546268725347847,0.9434595054749585,0.9546268725347847,0.9434595054749585
9,2.8179999999999996,0.937102871324749,0.9581503065327023,0.9549208331441102,0.9361070991560438,0.9549208331441102,0.9361070991560438
10,2.82,0.9399759773994225,0.9555667818887569,0.9444853286550384,0.949187257503581,0.9444853286550384,0.949187257503581
11,2.822,0.930504202393014,0.9682399929048353,0.9527804876343026,0.9459095011549825,0.9527804876343026,0.9459095011549825
12,2.824,0.9310379630314237,0.9617364203895011,0.948129608557065,0.9479159323477492,0.948129608557065,0.9479159323477492
13,2.8259999999999996,0.9354819451044346,0.9656050456422481,0.9388980223224757,0.9495485299737526,0.9388980223224757,0.9495485299737526
14,2.828,0.9729676448142194,0.9242881779967352,0.9392106552294818,0.9610505943995087,0.9392106552294818,0.9610505943995087
15,2.83,0.9592631391915882,0.9383061332544362,0.9409661088153222,0.9483837878903804,0.9409661088153222,0.9483837878903804
16,2.832,0.9615636075146782,0.9360944754578808,0.9240683881759469,0.9674703490064263,0.9240683881759469,0.9674703490064263
17,2.8339999999999996,0.9490471280945514,0.9428605669510083,0.9295672984777331,0.9628571787322898,0.9295672984777331,0.9628571787322898
18,2.836,0.9340938935860049,0.960088970169348,0.9609758700205151,0.9365869843242648,0.9609758700205151,0.9365869843242648
19,2.838,0.9547584994767423,0.9430767912774448,0.9461069862488386,0.9492225334891986,0.9461069862488386,0.9492225334891986
20,2.84,0.9376761703505435,0.9586803751639698,0.940189170531357,0.9578449980167859,0.940189170531357,0.9578449980167859
21,2.8419999999999996,0.9544931079303435,0.9435691101058017,0.9653054503936671,0.9306075701249018,0.9653054503936671,0.9306075701249018
22,2.844,0.9337362044222295,0.9571856820668793,0.9486670124487208,0.9429690154033409,0.9486670124487208,0.9429690154033409
23,2.846,0.9281172532993929,0.9627049962596993,0.9664605077958395,0.9284128506210171,0.9664605077958395,0.9284128506210171
24,2.848,0.9396863471513194,0.9556589473033746,0.9337995810464963,0.9613825538370555,0.9337995810464963,0.9613825538370555
25,2.8499999999999996,0.9661563345274621,0.924664757768553,0.9509528409349132,0.9410036499700002,0.9509528409349132,0.9410036499700002
26,2.852,0.9633565148744888,0.9330957244653311,0.951920650892619,0.9492364745207226,0.951920650892619,0.9492364745207226
27,2.854,0.9456412917471371,0.9499466498411259,0.9583774618979444,0.9384093870841531,0.9583774618979444,0.9384093870841531
28,2.856,0.9368572757590057,0.9527741641532,0.9385916553701962,0.9515276311461064,0.9385916553701962,0.9515276311461064
29,2.8579999999999997,0.9609985761996832,0.9371793506479371,0.9306623523525722,0.9716535659030362,0.9306623523525722,0.9716535659030362
30,2.86,0.9436978476746546,0.9495426157678585,0.9502062519939675,0.9453795211890179,0.9502062519939675,0.9453795211890179
31,2.862,0.9428492965309268,0.9564197177328552,0.9197631808047548,0.9758883438515584,0.9197631808047548,0.9758883438515584
32,2.864,0.9604814917581874,0.9344728965308399,0.9580644182153246,0.9393574422176935,0.9580644182153246,0.9393574422176935
33,2.8659999999999997,0.9424978726486765,0.952258438392535,0.9265907471261374,0.9747572925767588,0.9265907471261374,0.9747572925767588
34,2.868,0.9485037747963122,0.9439319913574414,0.9498430058435275,0.947367399764401,0.9498430058435275,0.947367399764401
35,2.87,0.9519057821304224,0.9433217369617803,0.9343537884075181,0.9630501972450813,0.9343537884075181,0.9630501972450813
36,2.872,0.937985379988547,0.9525357260240935,0.9707232559549756,0.9311278022131444,0.9707232559549756,0.9311278022131444
37,2.8739999999999997,0.9598871076572901,0.9413882045415277,0.9412113407702005,0.9513668160381772,0.9412113407702005,0.9513668160381772
38,2.876,0.9535300155736444,0.942118840194393,0.9580394392554193,0.9380333767601986,0.9580394392554193,0.9380333767601986
39,2.878,0.9367037717956953,0.95981015591952,0.9337792991777949,0.9591378867101119,0.9337792991777949,0.9591378867101119
40,2.88,0.9458423014538663,0.953248922661009,0.9465920339675938,0.942442143871161,0.9465920339675938,0.942442143871161
41,2.8819999999999997,0.9580030032991115,0.9328118916403928,0.9398627776069556,0.9534639231219577,0.9398627776069556,0.9534639231219577
42,2.884,0.9442327091766116,0.9532605200906713,0.9461470444944731,0.9503784220758377,0.9461470444944731,0.9503784220758377
43,2.886,0.9408061643786363,0.9498378353757696,0.9402777601409914,0.9560023321248504,0.9402777601409914,0.9560023321248504
44,2.888,0.9601484941013397,0.9389805084767715,0.9362568039168394,0.9552386609497074,0.9362568039168394,0.9552386609497074
45,2.8899999999999997,0.9457520341003212,0.9546536791469714,0.9546794037451127,0.9347580770200847,0.9546794037451127,0.9347580770200847
46,2.892,0.9478649513567073,0.9503653054127832,0.9499878517310048,0.9414989173252069,0.9499878517310048,0.9414989173252069
47,2.894,0.951228181535868,0.9494371177927751,0.9594554055960177,0.9402518522811882,0.9594554055960177,0.9402518522811882
48,2.896,0.9363138642533091,0.9591973014079304,0.9570384274866712,0.945193769773888,0.9570384274866712,0.945193769773888
49,2.8979999999999997,0.9536569915867505,0.9406919343575768,0.9347329743483295,0.9563344944844026,0.9347329743483295,0.9563344944844026
50,2.9,0.9493396613500932,0.9392844060320531,0.9308439997524314,0.9673321150492419,0.9308439997524314,0.9673321150492419
51,2.902,0.9519120362131694,0.9485707905271744,0.9519064356340997,0.9485749635087365,0.9519064356340997,0.9485749635087365
52,2.904,0.9453637189811963,0.942347705891502,0.9656352128909528,0.9318711302872256,0.9656352128909528,0.9318711302872256
53,2.9059999999999997,0.9388971512360711,0.9503245193104889,0.972939039293426,0.9248633652651348,0.972939039293426,0.9248633652651348
54,2.908,0.9391474640183455,0.9589713023441182,0.9387090505209246,0.9587658118150728,0.9387090505209246,0.9587658118150728
55,2.91,0.9393857409307137,0.9565917047075676,0.9482997268447354,0.9442643318513912,0.9482997268447354,0.9442643318513912
56,2.912,0.950397325124348,0.9464548407672039,0.9488007915292219,0.9476539423151935,0.9488007915292219,0.9476539423151935
57,2.9139999999999997,0.9262055752647073,0.9674988691957147,0.9523166660966739,0.9418648030970047,0.9523166660966739,0.9418648030970047
58,2.916,0.9418911517205917,0.9442532067174245,0.9438958725287501,0.9569810043575923,0.9438958725287501,0.9569810043575923
59,2.918,0.9446912893572739,0.9502478154099036,0.9524796011192705,0.9450445464903747,0.9524796011192705,0.9450445464903747
60,2.92,0.9483560848213861,0.9494212860777037,0.9555595471102897,0.9397973798166426,0.9555595471102897,0.9397973798166426
61,2.9219999999999997,0.9408681346469633,0.950538858101283,0.9332221998332799,0.9665119642452632,0.9332221998332799,0.9665119642452632
62,2.924,0.949819234698231,0.9433450505560946,0.941918294848422,0.955794013060712,0.941918294848422,0.955794013060712
63,2.926,0.9558019396496764,0.9315250665630294,0.9561102640478568,0.9415857545759468,0.9561102640478568,0.9415857545759468
64,2.928,0.933283676770425,0.9650102730097416,0.9642323931370503,0.9344488646947698,0.9642323931370503,0.9344488646947698
65,2.9299999999999997,0.9504372433971155,0.9398377440727977,0.9481610978420285,0.953256504500584,0.9481610978420285,0.953256504500584
66,2.932,0.9461318675679071,0.955109313339856,0.9335221437601382,0.9654814081160917,0.9335221437601382,0.9654814081160917
67,2.934,0.950242966383054,0.9479417362472812,0.9229553685886641,0.9675192108387959,0.9229553685886641,0.9675192108387959
68,2.936,0.9543166366330422,0.9457713337117688,0.9508237725037201,0.9481931965515792,0.9508237725037201,0.9481931965515792
69,2.9379999999999997,0.9367150080776482,0.963291084278762,0.9495479899543184,0.9531288516286343,0.9495479899543184,0.9531288516286343
70,2.94,0.9313512376280422,0.9643105518488972,0.9316162088352934,0.9625657514586772,0.9316162088352934,0.9625657514586772
