,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1
0,3.08,0.00556885882853622,0.005571669849805121,1.3996373661816974,1.397477250315418
1,3.0807,0.005550431022939818,0.00567942566291974,1.5073030390711546,1.509167061021843
2,3.0814,0.005613522832315322,0.005638822023223915,1.4806673398364207,1.4778585019962618
3,3.0821,0.005653501800673002,0.005717530617263738,1.5620970793466395,1.5607887033039256
4,3.0828,0.005604777433006212,0.005683798362700715,1.4029628244580505,1.4035737543610154
5,3.0835,0.0055829139346321,0.005576979556493494,1.3407573681669027,1.341025352603892
6,3.0842,0.005595407362245586,0.005579165906294358,1.4645208034055446,1.4633620364370081
7,3.0849,0.005740018786875972,0.005570420507035218,1.4702496777484895,1.4707006913083003
8,3.0856,0.005538562266594418,0.005659436178787999,1.5313176102367263,1.5323264557762841
9,3.0863,0.005547620001638295,0.005640696037382182,1.4621364218870334,1.4600315892285711
10,3.087,1.3510360850271335,1.3518309801425785,1.473398637358197,1.471578343035324
11,3.0877,1.550507246099303,1.5515354567900983,1.5660193976901051,1.5654909251555555
12,3.0884,1.6706017015725774,1.6726337607078527,1.49519219624156,1.494107453302719
13,3.0891,1.4771010886779943,1.4765426317654433,1.5726553098325897,1.575294862075146
14,3.0898,1.6129022943472882,1.613207446293015,1.4552675345519819,1.4559234403332662
15,3.0905,1.530233493574911,1.5317348931239065,1.3755343999255982,1.3713272336311666
16,3.0912,1.5649718287246848,1.5655612063847282,1.5011243978330036,1.5011022218576209
17,3.0919,1.4904715644164148,1.49055027277395,1.5438385427797872,1.5467632575739756
18,3.0926,1.5203546221594952,1.518621469360296,1.4930498846017453,1.492768469579029
19,3.0933,1.513296139919963,1.5127479901562997,1.5412905165380795,1.5441596361283971
20,3.094,1.5904162822272987,1.5931092442083834,1.4056651627105705,1.4065840554907045
21,3.0947,1.604359279223223,1.6035953051064222,1.4401289151683292,1.4417333855319172
22,3.0954,1.5204920464951628,1.5202412410652477,1.3170251319014388,1.315721753281741
23,3.0961,1.6422843825804527,1.6429590287728226,1.3189950223769475,1.3187645183771666
24,3.0968,1.6229701327763868,1.623145041114776,1.4297309426252722,1.42952542552127
25,3.0975,1.5687676493007765,1.567775357958561,1.4954892322161886,1.4946952739895085
26,3.0982,1.4707366239444446,1.4723011153338537,1.4989986487346696,1.4987225434451155
27,3.0989,1.423773762466002,1.4224660118159163,1.423773762466002,1.4224660118159163
28,3.0996,1.6735938854051722,1.6696840619994078,1.6735938854051722,1.6696840619994078
29,3.1003,1.6067308796983766,1.6086183267081393,1.6067308796983766,1.6086183267081393
30,3.101,1.5466501925332274,1.5471589878027967,1.5466501925332274,1.5471589878027967
31,3.1017,1.4848288881399714,1.4872079520525,1.4848288881399714,1.4872079520525
32,3.1024,1.6016947504934642,1.6019518028784534,1.6016947504934642,1.6019518028784534
33,3.1031,1.5538707699709007,1.5538036174959544,1.5538707699709007,1.5538036174959544
