,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2
0,2.7,2.330032509573648,2.3300359452738286,2.329284463943777,2.3292775925434244,2.328671347630645,2.328678843703753
1,2.706,2.3300250135005274,2.3300247011641453,2.329251668623908,2.3292576030151215,2.3286594788482264,2.3286832164130664
2,2.712,2.330012832381701,2.330017829763787,2.3292544796513237,2.3292476082509728,2.3286713476306415,2.328671972303404
3,2.718,2.330008459672383,2.330012207708941,2.3292407368506147,2.329239487505099,2.3286685366032325,2.328680405385647
4,2.724,2.3299944045352796,2.3299847221074987,2.3292407368506183,2.329243235541656,2.3286532321206384,2.328663851557539
5,2.73,2.3299753520160964,2.329981911080073,2.3292241830224922,2.329216374613001,2.3286604158573656,2.3286432373565003
6,2.736,2.3299709793067787,2.3299653572519365,2.3292273063862887,2.329215749940241,2.3286604158573674,2.3286497964204655
7,2.742,2.3299669189338337,2.329967855942974,2.3292116895673085,2.3292276187226686,2.3286579171663324,2.328635428947011
8,2.748,2.3299347482866897,2.3299475540782737,2.329200757794013,2.329206692185231,2.3286460483839106,2.3286391769835606
9,2.754,2.329936934641356,2.329920380813206,2.329203881157814,2.329217623958522,2.328632305583217,2.3286404263290814
10,2.7600000000000002,2.3299331866047885,2.3299391209960123,2.3291829546203773,2.3291801435929544,2.3286460483839133,2.328650108756843
11,2.766,2.3299175697857897,2.329906950348872,2.3291979467665955,2.3291913877026245,2.328634179601496,2.328630743901322
12,2.7720000000000002,2.3299166327766487,2.3298982049302315,2.3291779572382985,2.329176083220019,2.328637302965286,2.328630743901318
13,2.778,2.329902889975926,2.329884149793129,2.3291885766752074,2.3291923247117627,2.3286441743656363,2.3286176257733833
14,2.7840000000000003,2.3298813387657065,2.329876966056391,2.329167650137768,2.3291579677100014,2.3286188751189036,2.328612316054936
15,2.79,2.329880714092946,2.3298763413836276,2.329165463783113,2.3291595293919007,2.328630119228559,2.3286301192285617
16,2.7960000000000003,2.329866658955851,2.329865409610332,2.3291779572382993,2.329161091073797,2.3286066940001047,2.3286126283913107
17,2.802,2.3298463570911454,2.329848543445807,2.329161091073798,2.3291582800463773,2.328598260917855,2.32860950502752
18,2.8080000000000003,2.329845732418383,2.3298572888644475,2.3291445372456727,2.329147660609475,2.3285901401719946,2.3285973239087223
19,2.814,2.329839173354405,2.329834800645089,2.32913672883618,2.3291329807996264,2.3285838934444065,2.3285876414809574
20,2.8200000000000003,2.3298319896176674,2.329834488308709,2.32913860285446,2.3291535950006854,2.328590452508372,2.328595449890443
21,2.826,2.329819808498849,2.3298238688717894,2.3291307944449686,2.3291414138818762,2.328585455126305,2.328564216252503
22,2.8320000000000003,2.3298088767255485,2.3298126247621127,2.329121736689961,2.329140164536359,2.328563279243365,2.3285923265266506
23,2.838,2.3298041916798495,2.329801068316047,2.329117051644264,2.3291204873444395,2.328559531206809,2.3285551584974993
24,2.8440000000000003,2.3297735827146124,2.329789199533612,2.329117051644261,2.3291201750080592,2.3285717123256067,2.3285673396162974
25,2.85,2.32978919953361,2.329793572242928,2.329117363980644,2.329109867907533,2.3285485994335358,2.3285542214883628
26,2.856,2.329773582714616,2.329759215241135,2.3290945634249285,2.3290786342695644,2.328559531206816,2.328543914387842
27,2.862,2.329771084023569,2.329754842531815,2.329107681552876,2.329102996507179,2.328545476069743,2.3285492241062933
28,2.868,2.3297570288864717,2.329746409449556,2.32908363165164,2.329088004360953,2.32851986448663,2.328527985232496
29,2.874,2.329748283467836,2.329741099731099,2.3290976867887276,2.32908519333354,2.3285379799966335,2.3285364183147395
30,2.88,2.3297451601040375,2.329741412067476,2.3290836316516397,2.329066453150761,2.3285048723404183,2.328519864486629
31,2.886,2.3297254829120986,2.329715488147941,2.3290705135236975,2.329074886233014,2.328519239813872,2.3285192398138705
32,2.892,2.3297357900126365,2.3297201731936394,2.329078009596812,2.3290683271690393,2.3285073710314563,2.3285179904683546
33,2.898,2.329713926466041,2.3297086167475816,2.329059581750411,2.3290614557686893,2.3284980009400744,2.3285020613130114
34,2.904,2.329705805720161,2.3297017453472235,2.3290586447412718,2.329066453150762,2.328515804113698,2.3285170534592172
35,2.91,2.329695186283246,2.329703307029121,2.329049899322642,2.329058957077652,2.3285020613130016,2.3284805101028283
36,2.916,2.329711115438622,2.3297017453472244,2.329057707732133,2.3290558337138565,2.328499874958349,2.328499874958352
37,2.922,2.3296986219834217,2.3296901889011687,2.329032096149001,2.329041466240393,2.328493940567139,2.328478323748173
38,2.928,2.329661453954216,2.329675821427692,2.329050523995402,2.3290555213774726,2.328484258139385,2.3284855074849014
39,2.934,2.3296573935812774,2.3296742597457905,2.3290399045584933,2.329038342876598,2.328468016647657,2.328487069166797
40,2.94,2.3296492728353986,2.329657705917658,2.3290367811946937,2.3290295974579673,2.3284814471119653,2.3284667673021393
41,2.946,2.329668325354574,2.3296467741443547,2.32903178381262,2.329034907176417,2.328457709547136,2.3284583342198997
42,2.952,2.329650522180915,2.3296489604990174,2.3290264740941726,2.3290149176481236,2.32845646020162,2.328445528428343
43,2.958,2.329644275453316,2.329642713771419,2.3290217890484723,2.3290164793300216,2.328457084874381,2.3284455284283423
44,2.964,2.329639278071243,2.3296252229341463,2.3290039858748393,2.3290258494214138,2.3284402187098925,2.3284533368378244
45,2.97,2.329626159943282,2.3296355300346803,2.329001174847421,2.32902022736658,2.3284517751559277,2.3284520874923094
46,2.976,2.3296164775155077,2.3296252229341485,2.3289952404562073,2.329013668302605,2.3284408433826522,2.328434908991446
47,2.982,2.329613041815329,2.3296158528427493,2.3290027365293198,2.3290055475567355,2.328449276464894,2.328441468055411
48,2.988,2.329610230787909,2.32961429116085,2.3289786866280946,2.3289974268108646,2.32840960974472,2.328416168808685
49,2.9939999999999998,2.3296064827513496,2.329597737332716,2.328992117092413,2.3289880567194805,2.328414607126786,2.328429599272994
50,3.0,2.329607107424108,2.3296046087330713,2.328977749618951,2.328977749618956,2.328417105817824,2.3284249142273046
51,3.0060000000000002,2.32958961658684,2.329595238641674,2.3289702535458434,2.3289777496189537,2.3283943052621296,2.328407423390062
52,3.012,2.329585868550281,2.3295883672413176,2.3289696288730792,2.3289599464453166,2.3284086727355815,2.3284167934814435
53,3.018,2.3295780601407823,2.3295833698592414,2.3289733769096403,2.328961508127216,2.328397428625925,2.328384935170753
54,3.024,2.329577435468026,2.3295886795776997,2.3289686918639445,2.3289618204635927,2.3283999273169584,2.328406174044547
55,3.03,2.329562443321791,2.329554010239534,2.3289624451363524,2.328966505509289,2.328387746198171,2.3283836858252367
56,3.036,2.3295593199579936,2.329569314722151,2.3289505763539293,2.3289618204635922,2.328379313115924,2.3283724417155796
57,3.042,2.329550574539351,2.32954182912072,2.328957760090664,2.3289558860723827,2.328376189752132,2.328374315733854
58,3.048,2.329548700521078,2.329554947248674,2.3289343348621907,2.328933397853051,2.328353701532815,2.328357449569373
59,3.054,2.3295462018300364,2.3295499498665952,2.3289262141163225,2.3289293374801203,2.3283593235876503,2.328350265832646
60,3.06,2.3295449524845186,2.3295455771572775,2.3289227784161475,2.328920904397871,2.328357449569372,2.328349328823513
61,3.066,2.329541829120721,2.329534333047601,2.3289371458896055,2.3289312114983947,2.328343706768684,2.3283543262055795
62,3.072,2.329529335665521,2.329535894729505,2.32891497000666,2.3289159070157974,2.3283508905054084,2.3283352736864424
63,3.078,2.329514343519292,2.3295308973474262,2.328907473933548,2.3289099726245848,2.3283321503226526,2.3283290269588592
64,3.084,2.3295184038922305,2.32952152725603,2.3289137206611374,2.3289155946794176,2.3283296516316154,2.3283190321947176
65,3.09,2.3295240259470673,2.329519653237753,2.3289193427159733,2.328911534306484,2.328333399668169,2.328341208077647
66,3.096,2.329508409128075,2.329500288382199,2.328902788887857,2.3289077862699292,2.3283209062129973,2.3283056017304142
67,3.102,2.3295012253913416,2.3294965403456436,2.328888421414396,2.328895292814742,2.3283087250942054,2.328313097803516
68,3.108,2.329487482590628,2.3294837345540684,2.328904038233376,2.3289031012242356,2.328306538739547,2.3283062264031678
69,3.114,2.329484359226829,2.329492792309085,2.328866870204207,2.3288843610414616,2.328298417993688,2.328309974439716
70,3.12,2.329485920908728,2.329470928762498,2.3288859227233583,2.3288824870231855,2.328282176501964,2.3282902972478277
71,3.126,2.3294843592268264,2.3294868579178694,2.328855313758162,2.3288568754400623,2.328294357620758,2.3282881108931686
72,3.132,2.329484046890453,2.3294671807259393,2.3288571877764443,2.328835011893492,2.3282824888383473,2.3283006043483425
73,3.138,2.32945562427989,2.3294649943712846,2.3288581247855817,2.3288599988038587,2.328264373328347,2.3282784284654143
74,3.144,2.329459684652826,2.3294631203530045,2.328840946284707,2.328829077502287,2.3282781161290393,2.3282834258474825
75,3.15,2.3294456295157326,2.3294468788612503,2.328841883293849,2.3288421956302265,2.3282668720193787,2.328277179119894
76,3.1559999999999997,2.3294549996071274,2.329459059980067,2.3288340748843597,2.3288475053486737,2.328270307719551,2.328260937628173
77,3.162,2.3294300126967458,2.3294365717607204,2.328826578811251,2.3288137730196876,2.3282396987543845,2.3282521922095567
78,3.168,2.329431262042263,2.3294443801702114,2.3288206444200403,2.328812836010552,2.3282575019280056,2.3282600006190406
79,3.174,2.329429075687601,2.3294222042872517,2.3288162717107244,2.3288040905919263,2.32824594548197,2.3282550032369653
80,3.1799999999999997,2.3294103355048175,2.329415020550516,2.3288203320836582,2.3288203320836582,2.328255940246106,2.328247194827489
81,3.186,2.3294250153146687,2.329414395877756,2.3287928464822643,2.3288006548917473,2.328244383800079,2.3282450084728343
82,3.1919999999999997,2.329397842049624,2.3293897213037527,2.328809712646753,2.328805027601061,2.3282275176355944,2.328233764363181
83,3.198,2.329399403731524,2.3294122095230985,2.3287772296632885,2.3287684842446614,2.328224706608181,2.328216898198707
84,3.2039999999999997,2.329383474576157,2.329376290839422,2.3287975315279517,2.328794408164158,2.3281978456795707,2.3282193968897347
85,3.21,2.329390658312889,2.3293691071026905,2.3287822270453598,2.3287719199448333,2.328228454644733,2.3282168981987033
86,3.2159999999999997,2.3293750414939027,2.329384411585296,2.32877660499053,2.328772544617592,2.32821627352594,2.3282187722169794
87,3.222,2.3293900336401343,2.329373167475626,2.328762237517072,2.328768796581042,2.3281997196978446,2.3281990950250857
88,3.2279999999999998,2.3293488052380016,2.3293675454207876,2.3287584894805167,2.3287622375170716,2.328218459880598,2.328214711844046
89,3.234,2.3293775401849417,2.3293647343933714,2.3287691089174247,2.3287666102263875,2.3281825411969894,2.3282034677343924
90,3.2399999999999998,2.329330377391601,2.329354114956463,2.328744434343437,2.32875817714414,2.3281853522244003,2.328190661942846
91,3.246,2.3293494299107618,2.3293381858010935,2.3287634868625884,2.32875286742569,2.328185976897159,2.328200032034222
92,3.252,2.3293244430003823,2.329348180565242,2.328734751915676,2.3287347519156776,2.3281775438149146,2.3281787931604323
93,3.258,2.329307889172259,2.3293125742179512,2.328732565561021,2.328743184997923,2.328181291851468,2.3281747327875073
94,3.264,2.329319445618312,2.329312261881575,2.3287185104239443,2.3287203844422213,2.3281584912957825,2.3281644256869902
95,3.27,2.329308826181394,2.329301954781042,2.328732253224642,2.328728505188091,2.3281488088680318,2.3281597406413046
96,3.276,2.329297269735348,2.329304141135701,2.328702268932211,2.3287213214513582,2.328153493913719,2.328149745877169
97,3.282,2.329280091234462,2.329290085998614,2.3287100773416998,2.328708515659801,2.3281578666230267,2.3281547432592355
