,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1
0,2.7,2.599399266900696,2.59940894933247,2.599345232684695,2.599340235300554
1,2.706,2.599393644843544,2.5994020779292786,2.599343671002152,2.599335237916417
2,2.712,2.5994036396118227,2.599404576621346,2.5993499177323276,2.59934398333866
3,2.718,2.5994011409197544,2.599394894189575,2.5993392982910297,2.5993530410974146
4,2.724,2.599385211757807,2.599393020170523,2.5993527287609037,2.599361786519658
5,2.73,2.599387710449877,2.599395831199102,2.5993417969831007,2.5993411723100794
6,2.736,2.5994151960626404,2.599397080545139,2.5993492930593076,2.5993489807227976
7,2.742,2.5994123850340634,2.5994058259673793,2.599350854741848,2.599348980722797
8,2.748,2.5994076999864317,2.5994145713896244,2.5993564767990094,2.599345857357708
9,2.754,2.5994076999864335,2.5994270648499733,2.599356789135518,2.599355852125991
10,2.7600000000000002,2.5994030149388,2.599401140919754,2.599339298291032,2.599368657922845
11,2.766,2.5994055136308716,2.5994089493324664,2.599339610627542,2.599347106703744
12,2.7720000000000002,2.5993936448435426,2.599397705218154,2.5993436710021505,2.599345857357716
13,2.778,2.599415196062642,2.5993992669006984,2.5993417969831025,2.5993436710021465
14,2.7840000000000003,2.599388959795911,2.5993955188625915,2.599336174925948,2.599336174925944
15,2.79,2.5993927078340144,2.599397392881646,2.5993349255799076,2.5993411723100803
16,2.7960000000000003,2.5993845870847867,2.599390833814964,2.599358975491076,2.5993421093196103
17,2.802,2.599394581853068,2.5993967682086287,2.599394581853068,2.5993967682086287
18,2.8080000000000003,2.5993889597959097,2.599390521478457,2.5993889597959097,2.599390521478457
19,2.814,2.599385524094317,2.599389584468925,2.599385524094317,2.599389584468925
20,2.8200000000000003,2.5993952065260864,2.599379277364141,2.5993952065260864,2.599379277364141
21,2.826,2.599388335122893,2.599384587084792,2.599388335122893,2.599384587084792
22,2.8320000000000003,2.59939239549751,2.5993920831609976,2.59939239549751,2.5993920831609976
23,2.838,2.599393332507035,2.5994033272753096,2.599393332507035,2.5994033272753096
24,2.8440000000000003,2.5994070753134153,2.5994095740054877,2.5994070753134153,2.5994095740054877
25,2.85,2.599397705218154,2.5993986422276816,2.599397705218154,2.5993986422276816
26,2.856,2.5993942695165595,2.5993973928816456,2.5993942695165595,2.5993973928816456
27,2.862,2.5993936448435386,2.5993920831610002,2.5993936448435386,2.5993920831610002
28,2.868,2.5993927078340167,2.599397080545139,2.5993927078340167,2.599397080545139
29,2.874,2.5993986422276794,2.5993958311991068,2.5993986422276794,2.5993958311991068
30,2.88,2.5993942695165564,2.5993883351228906,2.5993942695165564,2.5993883351228906
31,2.886,2.5994027026022954,2.5993830254022496,2.5994027026022954,2.5993830254022496
32,2.892,2.5993848994213007,2.599399266900695,2.5993848994213007,2.599399266900695
