,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12,Signal Run 13,Background Run 13,Signal Run 14,Background Run 14,Signal Run 15,Background Run 15,Signal Run 16,Background Run 16,Signal Run 17,Background Run 17,Signal Run 18,Background Run 18,Signal Run 19,Background Run 19,Signal Run 20,Background Run 20,Signal Run 21,Background Run 21,Signal Run 22,Background Run 22
10,3.21,0.9977036069511247,0.9899533971890916,0.9864036972215087,0.9888304535146086,0.9756446599554495,0.9890328449401828,0.9733278761416688,0.9933813097550342,0.9803839511234859,0.9870032234245262,0.9886383347846016,0.9764903383565372,0.9897779854990527,0.9738055615287536,0.9880989290258051,0.9779132487756631,0.9786812836055866,0.9875399113177163,0.986854394347657,0.9746069849892159,0.9746250397059252,0.9880195342858793,0.9851720264311614,0.970881347777726,0.9866460367634536,0.9723034752337336,0.9773909273965988,0.9803198604519312,0.9821390274495325,0.9765009257995898,0.9782866155725617,0.9848638476238389,0.9733341221502733,0.9823099993392672,0.9788647172913912,0.9777027660677567,0.9824611722349846,0.9814271829607817,0.9862584238476627,0.9756521241534876,0.9789152522051627,0.9780694765880354,0.9757874883536961,0.9794382296338068,0.9773611929468885,0.9794605893676371
11,3.2110000000000003,1.0175064244029266,0.9710461135223437,0.9984692637460574,0.9827746347745079,0.9963932925869764,0.9747707740032696,0.9792776251017907,0.9903310376254078,0.9869161454145313,0.9832957967672553,0.9902012937754796,0.9768131708129888,0.9798816530134962,0.9851124974258875,0.9710904873739746,0.995535709328743,0.98979741205874,0.9721736703481972,0.9882983565668865,0.975591187241459,0.9780447423477153,0.9793542746651206,0.9778775185018567,0.9809387525000184,0.9724932834266696,0.9835843301259419,0.982008942491363,0.9759505583534092,0.9830186572015628,0.9759707994114245,0.9808236251569112,0.9770698159368385,0.9838420086891713,0.9755640135908976,0.9809316304577528,0.9806137040076235,0.9743441228773491,0.978423294019796,0.9747946357601331,0.9779850222707839,0.9767368362086302,0.9820771228891485,0.979268160223715,0.97665115941849,0.9786252502597704,0.9739845933267901
12,3.212,0.9917809027525198,0.9916079936397276,0.9928497171127466,0.981636075052473,0.9960929169794827,0.9740250420625399,0.9957295444132184,0.9729426119271928,0.9806186727013027,0.9866108668324949,0.9731581209921606,0.9898166182057515,0.9839393654085538,0.9791868600174557,0.9781379114315317,0.9872240150074857,0.9872362898167607,0.9771708869077392,0.9878386921742902,0.9749468376362195,0.9812482771303921,0.9810746826077986,0.9824650759263299,0.9803143941140937,0.9804611587884734,0.9810072772223164,0.9852662924195255,0.9766326700713649,0.9827869056262498,0.9736283105995271,0.9764284974823242,0.9789546389012032,0.9783724130465987,0.9809818849052142,0.9789754074689767,0.977957691962314,0.9782723719521785,0.9805752871485601,0.9708406210786943,0.9822212977608109,0.9756691447595136,0.9811523282095465,0.9762813540515901,0.9754019743101986,0.9765273213237095,0.979316073349295
13,3.213,0.9869960122050329,0.9971376857717072,0.9760975174951676,0.996652469014542,0.9961903051176487,0.9753019961260511,0.986130808457794,0.9836097568317106,0.9881907883674262,0.978652111976031,0.9843377166727126,0.978687622659219,0.9741326419364543,0.9898828052563576,0.9890747607259985,0.9739719411758728,0.9802754120637893,0.9813349201661804,0.9765677381551854,0.9864299629480447,0.9742971149560055,0.9856095490126449,0.9757630989154099,0.9841198009249718,0.9867994230438357,0.9760963883873425,0.9808121617796751,0.9784172642175052,0.9799073248660845,0.9806706421261905,0.9771616121283229,0.9778352256160688,0.9820729378801095,0.9784838865624875,0.9779922711102367,0.9760296432433883,0.975744637054771,0.9784246372574107,0.9847499054192688,0.9787869152366591,0.9793349693485165,0.9842746564605859,0.9732843044636844,0.985422021703493,0.9733290620943621,0.9793831304435513
14,3.214,0.9904464780870027,0.9915165421027036,0.9818425618241712,0.9960773037509191,0.9858309982783284,0.9848073782813309,0.9904790215619212,0.97946690135052,0.9792429241755324,0.9878991603210445,0.9833472996411292,0.9851546314930792,0.9825067418738225,0.9808423368605991,0.9811120712620134,0.9803974423199053,0.9834335995767044,0.9828444695513914,0.981481811075527,0.9843775712667048,0.9823710639074433,0.981353658341337,0.9842039447429229,0.9786212202948241,0.9815558358623419,0.9815612376351331,0.97871138907849,0.9822553434105185,0.9741967300605012,0.9826391422409851,0.9728563098756494,0.9837821333696238,0.9811177826532068,0.9778415661246534,0.979974227527836,0.9802253131135163,0.9789017905013161,0.9799225681220978,0.9858048847615161,0.975986414623022,0.9805712884773131,0.973319442041221,0.9793849447083243,0.9739158789759369,0.9793849447083243,0.9739158789759369
15,3.2150000000000003,0.9785909576750781,1.0061171231986692,1.0003384383287213,0.972903537762021,0.9788269872539788,0.994672070435625,0.9775134285961631,0.9952934317746412,0.973487231043772,0.9943517057977431,0.9909248813831509,0.9735738396618772,0.9893042361460801,0.9774440891755174,0.9821774129863268,0.9824326880650562,0.9821682013645116,0.9826831496063149,0.9752567697858201,0.9875915391681825,0.9888611840642799,0.9738421673320466,0.9796931873585778,0.9824031407561983,0.9699866303875009,0.9876462590081359,0.9826814916141724,0.9760760577929747,0.98229491691082,0.9757904597410177,0.9790583953058082,0.9781604621635561,0.9807123720498908,0.9804854910251143,0.9787973759772827,0.9750158940422722,0.9795730022939493,0.9770862130819218,0.9785193353131398,0.9819208609782216,0.9790657043957602,0.9772942927771688,0.9715085805581691,0.9831086749515383,0.9715085805581691,0.9831086749515383
16,3.216,0.996838435559504,0.9972038681406804,0.9867374897693452,0.9909178866904509,0.9887727012309495,0.9815075486273479,0.975902432248832,0.9878548086845423,0.9758072947008084,0.9937201035289647,0.9758598596638789,0.9907393850752585,0.9731258563405517,0.990340781065957,0.9905978352805099,0.9688007853988554,0.9677258193365044,0.9930868701776799,0.9813926405774784,0.9782678119141237,0.9839954298625176,0.9788305471289175,0.9781769202460818,0.9822042465054095,0.980020829561145,0.9736059777320072,0.9751645664616783,0.9839490136570584,0.9823689094286159,0.976493306795392,0.988748680862664,0.9667057588318312,0.9788972950366155,0.9838942025936789,0.9788172417163489,0.9730800992654158,0.9740154841036605,0.9800679917443211,0.9760609719960276,0.9824303729493946,0.9763651550115099,0.9753834831428041,0.9762840733243411,0.977710884994926,0.9762840733243411,0.977710884994926
17,3.217,0.9879479460576502,0.9929055301178566,0.9845136253364084,0.9907664949560149,0.9973621259897547,0.9730646388788377,0.9656674019504732,0.9981341589180279,0.9788227688367922,0.9856546197215135,0.983189976028334,0.976815670986025,0.9852650116105431,0.9843072671241961,0.9781589003873241,0.9849074498191097,0.9758264682523037,0.9830886536397305,0.9807160896875228,0.9871523334800825,0.9754261798654299,0.9840602700239411,0.9781132050075368,0.972797183231294,0.9801539139275219,0.9773562301810927,0.9759846362743334,0.9826151844291018,0.9858325868965905,0.9775037755075802,0.9837110443077194,0.9721165439751894,0.9878770434874233,0.9723333969431968,0.9727629847640039,0.9820429852059018,0.9741024062485348,0.9820433927308386,0.9882439452102717,0.9692826874393797,0.9793636742775298,0.983315784400821,0.9729064088708892,0.9781229820278159,0.9729064088708892,0.9781229820278159
18,3.218,0.9710481980178989,1.0111035323967597,0.9888133668685377,0.989496477129514,0.97646276227317,0.9971675408215277,0.9721913194574782,0.9968986506469703,0.9801734346708699,0.9853174546533181,0.9745361480930232,0.9904490080791909,0.9923825536014159,0.9701590726618251,0.9809708922414677,0.9817881176437482,0.9835531595465167,0.9795607248542497,0.9792674739057635,0.9810912030152454,0.9839912102683885,0.975207293423173,0.9831556818229388,0.9775805471087083,0.9797857323561264,0.9739864337021535,0.9784134536681244,0.9809204499691959,0.9725674938714274,0.9820646920709926,0.9804722467629248,0.9828196398509688,0.9797174863369728,0.9792956767309297,0.983693117274691,0.9784141699453854,0.9801353612842715,0.9794307321486864,0.973340273652991,0.9801880521559251,0.9814679742191079,0.9796593300198562,0.9775551866207217,0.9750148963359745,0.9775551866207217,0.9750148963359745
19,3.2190000000000003,0.990304274160112,0.9904877083887376,0.9833324034322195,0.991354033297682,0.9818376226595368,0.985894462455941,0.9870352061036046,0.977698486719874,0.969078701828427,0.9991640844252512,0.9868077945948965,0.9828853864567951,0.9732393272453146,0.9894749234476505,0.9876635632235826,0.9716400743575511,0.983725851969044,0.980481274422282,0.9758005129911479,0.9844460977624622,0.9755481461958181,0.9758001708082287,0.9791505680660532,0.9792996134916356,0.9777210026698034,0.9807213345073291,0.9814507325259503,0.976221449638631,0.9793989363673041,0.9842355232911206,0.9780404905643701,0.9828334458770669,0.976503113391145,0.9819045262989428,0.9702775698698619,0.9793674537049707,0.9763304860206481,0.9813372285586153,0.9719364824104628,0.979949115420016,0.980238215109069,0.9754716531101343,0.9718454345963482,0.9769747712218799,0.9718454345963482,0.9769747712218799
20,3.22,0.9857922384772262,0.9997410659612853,0.9949980253372316,0.9817258416982532,0.9727374701403958,0.998144247518228,0.9702405919466821,0.9932266091353967,0.9871504591351806,0.9790002110086272,0.978446032470306,0.9829816173172108,0.979833989957485,0.9824980913873227,0.9794024648870779,0.9782842393597743,0.9763369204750169,0.9862437477262842,0.9752910003212891,0.9809412507515637,0.9789377405839527,0.9775581204392784,0.9830048226865887,0.9700611556562293,0.9691993577854977,0.9918828804778448,0.9752378091556413,0.9813012181424808,0.984611852086345,0.9738951074316621,0.9778726746552032,0.9780922479797896,0.9794741454459126,0.9762741398095836,0.9758360881228311,0.9794215485277926,0.9759677997922066,0.9822951642949094,0.9803617142569814,0.9753118025438645,0.9806348809003752,0.9721910652342378,0.9752281243374901,0.9824984308922562,0.9752281243374901,0.9824984308922562
21,3.221,0.9883880901505289,0.9940271289072187,0.9912310967925066,0.9836093189361472,0.9945815558260845,0.9741672803175067,0.9811658544058246,0.9867035073145728,0.9717652269033875,0.9923019709415297,0.9750320110962577,0.9890126386384929,0.9912964997127499,0.9747025925408243,0.9742073204723875,0.9832272383718464,0.9858283398781427,0.9747496610077669,0.980967987304926,0.9780299690595906,0.9745351191453503,0.9857308288707433,0.974749942039219,0.9875740476448247,0.9760397937133801,0.9808064147310883,0.9826093116747716,0.9739858738159319,0.9749245691681954,0.981746514869922,0.9819850768141996,0.9764458634033512,0.9831256969748876,0.9763200856739089,0.9694591893344375,0.9803217933150221,0.9780213783586521,0.9807994830304999,0.9802301849650986,0.9708863453377664,0.9780009495027638,0.9779652829523798,0.9789204980375573,0.9766564082184382,0.9789204980375573,0.9766564082184382
22,3.222,1.0023110281175154,0.9805296895031658,0.9881090195399415,0.9861458000300191,0.988628184102747,0.9799444324854523,0.9826328631450033,0.9838600001434399,0.9765424700785598,0.9884608331848922,0.98112181230157,0.9802358715152223,0.9816716162782599,0.9824215350990022,0.9767872131182587,0.9834080799805279,0.9811118181491771,0.9822926971133372,0.9873332368876814,0.9722664975195514,0.9842027891229471,0.9763757754814038,0.9779338923739177,0.979764087263801,0.9781925994165802,0.9815648611899276,0.9798394857833566,0.9772869834271823,0.974233430979884,0.9790374393723379,0.9802798781595933,0.9760130275322153,0.981700414752228,0.9760547855778634,0.977613217363907,0.9755456162637771,0.9795167809704333,0.9753266055796462,0.9728550287876129,0.9852898419267824,0.9766801741168776,0.9711286857404577,0.9795805917248246,0.9793907512021774,0.9795805917248246,0.9793907512021774
23,3.2230000000000003,0.998894947761184,0.9868997508049684,0.9855277159320769,0.9850549349890853,0.9790962213969823,0.9877446781126727,0.9972633342568421,0.9696397206574515,0.9776609744017875,0.9885401964446976,0.9812388755730768,0.9826321134282855,0.9837411244019191,0.9790207600549722,0.986424121673185,0.9760898638109451,0.9733918108164031,0.9832692458964654,0.9691051562024515,0.9897154863280846,0.971567176744151,0.9859017088703927,0.9745665345535981,0.9838147430627944,0.9838684650282655,0.977059665028701,0.978244792246209,0.9789064134462675,0.9734549966728029,0.9788827374470315,0.9762169204003185,0.9766246418220937,0.9795658790866332,0.9793400619333558,0.9742323998785909,0.9763227403479801,0.9795346151317417,0.9778000574702608,0.9762177332935759,0.975933818690909,0.9842521979222058,0.9765892255212543,0.9799923102895054,0.9814732203843137,0.9799923102895054,0.9814732203843137
24,3.224,0.9859250404861587,0.9932874232938926,0.9823484196610225,0.9852778483894784,0.9843753833671004,0.9859012400276482,0.9916293877702059,0.9756844197689337,0.9806949741582335,0.9843607379995479,0.9819955100804977,0.9818136664635168,0.9774216014006563,0.9844875767177229,0.9730997775991486,0.9863061520083833,0.9786516101115285,0.9788281741485658,0.9843188218303363,0.974676540604579,0.9753068960804935,0.9805494896719702,0.9767001643690565,0.9817329602127395,0.9779316131439315,0.9833798467601326,0.9763420413000291,0.9763869557599355,0.9752269702033891,0.9782101527931619,0.9846157246976743,0.975176966238388,0.9823432948025344,0.9762961910424408,0.9787426566136269,0.9743209787567104,0.9764100072878665,0.9751509491376994,0.9763575959720568,0.9801363944730287,0.9729737196938529,0.9810575648219656,0.9736433337255161,0.9792432988286706,0.9736433337255161,0.9792432988286706
25,3.225,1.0034465251489966,0.9736544250306517,0.9831494699774934,0.9923576312133562,0.9748401478919332,0.9967318019789388,0.9712773598915261,0.9915811938001438,0.9872291352898647,0.9761095409998445,0.9821711676788989,0.9770806860968722,0.9782626276382944,0.9810300154461583,0.9859727329428959,0.9760496651242655,0.9833799684598176,0.9707075328647369,0.9808364941651878,0.979009235219529,0.975333354082745,0.9795412343002655,0.9846917183110847,0.9729142804526447,0.9814382098954803,0.9724466210652339,0.9777805364634885,0.9784643330056845,0.984876091150892,0.9757494153277229,0.9763595329224248,0.9788510989160571,0.9770816210605794,0.9794585609834506,0.9760851462251554,0.9791114933741439,0.9820222757696674,0.973945395574619,0.9731436291188896,0.984900889451225,0.9761872478520994,0.9836292439229095,0.9831765764684762,0.9673876844063157,0.9831765764684762,0.9673876844063157
26,3.226,0.9904751525014608,0.9917223393295792,0.9789143189343326,0.9957561254936438,0.9788354824990347,0.9893977149766259,0.9826863987710083,0.9848763102021895,0.973787413745733,0.9886790930210223,0.9779694670112825,0.9847997242879556,0.9797307603667493,0.9778088342828756,0.9829037508014504,0.9766523459747848,0.9723409552698109,0.9858956789593339,0.9896085100224246,0.9692907457713874,0.9789992096621701,0.9762672695319067,0.97426981780993,0.9801940811314597,0.9710456346300657,0.9835559072908553,0.98406498471794,0.9744796758431159,0.9816163646221711,0.974042842872901,0.9629085667892874,0.9906969358640508,0.9800135521963744,0.9736988381812098,0.971932139271845,0.9754399829819482,0.9757547884474609,0.9729799333945773,0.9764625417831647,0.9730342799130842,0.971553058172741,0.9734331962292435,0.9827639507382228,0.9725389435022015,0.9827639507382228,0.9725389435022015
27,3.227,1.0098609388421487,0.975766910981471,0.9932007181265532,0.981677117228508,0.9774129806891447,0.9908784382182088,0.9846248480799575,0.9830354641834587,0.9874124774347605,0.9798226512363079,0.9925793549264378,0.9690192323584026,0.9782168693196005,0.9815878805688868,0.9807887056873853,0.9809889453340409,0.9862743242917364,0.9699161367108329,0.9715508694740612,0.9839863386120956,0.9744516590610696,0.9809638638914892,0.9845875847208517,0.9712073012345056,0.9761710685650418,0.9793880972200554,0.9711442104412766,0.981928889420706,0.9738812090839847,0.9850726754837237,0.9760626867793362,0.9818863482559618,0.9820597239824498,0.9785503825328328,0.9712289450937968,0.974274533714073,0.9794298885373887,0.9736103511112814,0.9825981931711736,0.9717286515325315,0.9778514367196957,0.9819599968310897,0.9699527426572259,0.9807561927227118,0.9699527426572259,0.9807561927227118
28,3.228,0.9872402279751221,0.9928571817397968,0.9836213769492482,0.9890341886754964,0.9822304800195399,0.9800155503085043,0.9760060008672066,0.9909350343582973,0.9736826267993111,0.9904511290033646,0.9785013752152446,0.9819958850506111,0.969080327415802,0.9919569945220246,0.9772777066525233,0.988324496807522,0.9828821072753686,0.9755092912734624,0.9805197239976553,0.9737476548677447,0.9792769057963243,0.977300882102073,0.9783761933089318,0.9737906303787762,0.9835531917793624,0.9728438489218015,0.9715636456507871,0.9787499310011489,0.9823749984067237,0.9754220553961807,0.9741232661445898,0.9764648207241826,0.9760403256116904,0.9872080834272811,0.9834350661184118,0.9743968435625695,0.9730133855845141,0.9771890035504188,0.9809106725321821,0.9724733246316226,0.9712483402025651,0.982992267014378,0.9679230267331008,0.9789774668950171,0.9679230267331008,0.9789774668950171
29,3.229,0.9933506738237611,0.9892129083556301,0.9823302417381128,0.992967718665748,0.9672739616652014,0.9975639880982402,0.9813509748091286,0.9803060860470517,0.9850801086829906,0.9806147964026947,0.976400855623685,0.9864065045643864,0.9901640317280822,0.9753760188851139,0.9764395237913235,0.983950201588866,0.979857163836289,0.9755974330479843,0.9743672362332622,0.9826223992118197,0.979649492284928,0.9721233502051898,0.9728413181310741,0.9862703563437033,0.9731584968073547,0.9797906068735918,0.9826303636789271,0.9738885190397919,0.9746201626692915,0.9808846873034148,0.985962705887893,0.9695484836977124,0.9791806137074233,0.9750073664340715,0.9721499296870412,0.9828946617331474,0.9769377929606033,0.9765189159693393,0.975126367938472,0.9783376490555945,0.9785909560565539,0.9758945915091377,0.9768047987723574,0.981569046964219,0.9768047987723574,0.981569046964219
30,3.23,0.9799030477385043,0.9988739258539746,0.9952557324951822,0.9746926280937772,0.9771181041110416,0.9920433567201286,0.9791639064653178,0.99160246395292,0.9852592005761093,0.9771854733237646,0.9878293517439583,0.974141729994518,0.9840332519768068,0.9707597243688191,0.9790185734281586,0.9802577356050708,0.9848262422452051,0.9775240138767552,0.9692975241922366,0.98602573583686,0.976762568781269,0.9775954460608178,0.9791361053338907,0.9821095738542494,0.9823188701923369,0.975984386200191,0.9726120641598758,0.9827096966225419,0.9816028079022151,0.9722341049383153,0.9782552542945195,0.9772582158061545,0.9798905502540296,0.9730183798979498,0.9740820081697686,0.9770899616843519,0.9801710613435564,0.975636257069135,0.9777348736303282,0.9813118999559096,0.9781098024829143,0.9798565064586301,0.9780728818454172,0.9697139310788225,0.9780728818454172,0.9697139310788225
31,3.231,0.9668140497021918,1.0116305370991,0.9972025242975753,0.9748140358654956,0.9936169999236372,0.9747142762187299,0.9838817381368459,0.9833630711894918,0.9827046994041478,0.9805676986837325,0.9725552501340488,0.9810821771968685,0.9714836547691511,0.9836211552651594,0.9828770141753052,0.9768604556426933,0.9808994282686685,0.9726684715207113,0.97382842491417,0.9762869762277784,0.977167796261658,0.9771953130484451,0.9819992229314112,0.9694550962680698,0.9834129497586267,0.9750781126901351,0.9800308843212379,0.9783227215528429,0.9721805097263739,0.9822909492919071,0.9723363967190249,0.9818525534423378,0.977052481253762,0.9725560916382457,0.9698010408236418,0.9773441391744901,0.9814128161705529,0.97303025082178,0.9752924685467363,0.973272029496185,0.9720591670932363,0.9780760358156105,0.9736465836477061,0.9750168292373075,0.9736465836477061,0.9750168292373075
