,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12,Signal Run 13,Background Run 13,Signal Run 14,Background Run 14,Signal Run 15,Background Run 15,Signal Run 16,Background Run 16,Signal Run 17,Background Run 17,Signal Run 18,Background Run 18,Signal Run 19,Background Run 19,Signal Run 20,Background Run 20,Signal Run 21,Background Run 21,Signal Run 22,Background Run 22,Signal Run 23,Background Run 23,Signal Run 24,Background Run 24,Signal Run 25,Background Run 25,Signal Run 26,Background Run 26,Signal Run 27,Background Run 27,Signal Run 28,Background Run 28,Signal Run 29,Background Run 29,Signal Run 30,Background Run 30,Signal Run 31,Background Run 31
10,3.21,1.7203848904441252,1.7199615500185828,1.6965234115703849,1.6972787964597937,1.6220455578337862,1.6216884326323775,1.633173746133296,1.633594119296095,1.6761087473841922,1.6757344125608884,1.6820308318234,1.6822900707451,1.6886897712178615,1.6882625578769632,1.620294471605172,1.6200348890751097,1.6350395689082136,1.6347969149599313,1.5852800081620253,1.585786086439643,1.6128427334110216,1.6126417451931507,1.5911002665162384,1.591554965420038,1.6410652627217874,1.6413530491753103,1.6460306862284524,1.6459533518318556,1.6666552713399112,1.6664353553949371,1.6898765222898438,1.689279429359724,1.6849769062150048,1.684653138662359,1.7358960081891408,1.736065762981863,1.7087752663718456,1.7084371626738724,1.7714550385704793,1.772498491192373,1.7418684382115779,1.7417045243292304,1.6983806570205575,1.6987542734424297,1.766791655516245,1.7659966351667815,1.8172522021250908,1.8171546909323903,1.8795443193318457,1.880218122238953,1.8863193918792887,1.8859070142505898,1.8936692163431912,1.8932499674302834,1.80515095902204,1.8043828619270568,1.8422152051887257,1.8429999185201458,1.800139280577255,1.8010380904513665,1.9317346895841576,1.9317259441646715,2.058842324888503,2.058813590002825
11,3.2110000000000003,1.6953884316763643,1.6953971769437544,1.6615345548860576,1.6618234034859005,1.657192370867011,1.6568346834792835,1.636056170809314,1.635856150714538,1.6398922609054851,1.6400929368684811,1.6739516646763426,1.6738106762233809,1.6192121037408587,1.6189400277036776,1.6021311301855112,1.601857211444088,1.6035339263456223,1.6033154784806927,1.6188224030962644,1.6187505033263971,1.614147861989617,1.614634887654545,1.5845258407433132,1.583854099505571,1.6170054503059461,1.6166728436579028,1.6197483908855619,1.6199697746107786,1.6560219478666234,1.6565440488552114,1.6404210743645868,1.640141564695839,1.671382759829179,1.6721097845786848,1.7330200167547163,1.7330221092996052,1.6570948264021295,1.6567158064382896,1.7749387738733253,1.7749673213787043,1.7328061641871195,1.7333245484143238,1.732948517125269,1.7323804401340113,1.74945851573277,1.7483674632392958,1.8211404458796563,1.8211968536518088,1.932217374105262,1.931402645085528,1.9476370418756512,1.9471404584660457,1.9147553507865571,1.9149865732578153,1.8652917272986616,1.864927262156867,1.861567643420961,1.8617224685200104,1.8351548406871494,1.834714353001993,1.9298979482341885,1.928465605539962,2.010005747653877,2.0105629243287058
12,3.212,1.6841802301270534,1.6839375136416972,1.6778960308587207,1.6775757926329502,1.6306845577222644,1.6303247777828462,1.6258650793406062,1.6265845454758376,1.6000549432492854,1.599747479705803,1.5986570488841658,1.5983974976219772,1.6660150106167526,1.6655873912441594,1.587227434006878,1.5869520161146515,1.594808506404934,1.5948674441864117,1.4986483890756062,1.4989485753624736,1.6121306330084073,1.6114643575709007,1.5876484193315057,1.5871706075112302,1.667395196326953,1.6677200257587326,1.5916798668234817,1.5908557681285151,1.6289453445119113,1.6286349136023865,1.6761684384993127,1.6763426597698314,1.6782560945652043,1.6774314959806342,1.742650273608841,1.7430222658684449,1.7300814591411509,1.729808789689923,1.731746123462654,1.7318316722854896,1.705620548822341,1.7061355597826158,1.6928944410787863,1.6931505253720043,1.7474487877357536,1.7471294551698793,1.853593577297383,1.8530851565229896,1.9168653357163654,1.9176038545891774,1.9050864247682846,1.9055097653164004,1.8933634662688943,1.8929061748680958,1.9007727396104646,1.901031822463792,1.8407521245111358,1.8406384654713528,1.8662794015468487,1.8661615885016916,1.928469876748996,1.9282451508766012,2.0146461287370236,2.0147190280987446
13,3.213,1.6742953659857078,1.6738245505162093,1.662183553730273,1.662678419123261,1.6459754989596678,1.645288640594031,1.6233749576188905,1.6240090623984471,1.5881398577814057,1.588621511284375,1.682025397261605,1.6812932812644037,1.671208735081734,1.6709553053861488,1.5933859712114726,1.593874558556868,1.5676451061960126,1.567203681610693,1.6056236756610496,1.6057045082636519,1.6072853974701267,1.6073681665982116,1.5838254232022748,1.5835802705836823,1.6407142900814087,1.6408597137944372,1.575333589787596,1.575778574959622,1.6740008600286558,1.6746732260679906,1.6109508603007885,1.6107782945550961,1.649526293881337,1.6500475514702295,1.7221197686304688,1.72169674063719,1.7307543613426082,1.7308867604946137,1.7449294219996798,1.7444784085256921,1.7304406524303628,1.7315568792570564,1.7032713824949035,1.704153825821353,1.7425433630648113,1.7429656102939006,1.8241861598113283,1.823983234922131,1.933659465542037,1.9336075549647211,1.8962500146076302,1.895813493550946,1.8905208669311897,1.8913242892776416,1.8889000603654509,1.8890899920746256,1.8534867897537068,1.8536758467740262,1.8505513603139228,1.8513729607726523,1.954640623673353,1.9547014042306163,2.0569264916818493,2.056733811206748
14,3.214,1.6880828458814325,1.687911841890062,1.7156785787360587,1.7154961120362924,1.646234112914703,1.6465439191366302,1.6001394405275278,1.6001231678797228,1.6438936851364887,1.6432809754321447,1.6786012232521061,1.6787667926754646,1.6335467407893673,1.6331982986467042,1.5381214600486521,1.5380863222318328,1.6021802286569458,1.6011122890609473,1.5895104113854752,1.58945534652146,1.59450070258492,1.5946156422335305,1.6070464288431903,1.6075778687853026,1.6035485212366527,1.6039093006026417,1.6112639334194625,1.611559465895685,1.654299377220153,1.6548740130806476,1.6731273748206557,1.672376331339806,1.6782629007063785,1.6783432335307742,1.6936597704797274,1.6930698924503533,1.6909564015202125,1.690809166309605,1.7788930401494574,1.7795841151460292,1.7666080196241583,1.7655476382925732,1.6640664841036894,1.6648955802500987,1.7242309396810809,1.724202298533536,1.770967953751264,1.7720258674775446,1.916858682217371,1.9169021905492665,1.8958800246145078,1.8966223539972729,1.8792940113259764,1.8797305948836787,1.8357204819147799,1.8359420843469536,1.8562675812312097,1.8563641557222403,1.83092106423779,1.831668078691495,1.9552101072747843,1.9546514003048117,1.9904302914480534,1.9898659313964835
15,3.2150000000000003,1.6679247974826024,1.667101260757892,1.670308480787863,1.6700687940831889,1.645853663587988,1.6461889877049747,1.6379031413413525,1.637386412444441,1.655856407847961,1.6556707552054901,1.63617033263077,1.6359131863775802,1.5913726562139903,1.5914351234384914,1.5988169691599905,1.59847714741251,1.6195764474660124,1.6198819121519965,1.6189886609901911,1.6185298080419337,1.6362208033183236,1.636557407846953,1.5666460061540632,1.5662203233578524,1.6425371152855794,1.6434784024647684,1.6151757553482602,1.6148524562527367,1.6354927252219087,1.6348823893075306,1.6704610272442642,1.669602977385342,1.6844184833480351,1.684443095448763,1.7123035111706981,1.712595514220893,1.7088550058266871,1.7091790857743847,1.6899715500663897,1.690095891125045,1.7392680460342842,1.7390487547596505,1.7027985002461246,1.703015823841584,1.726989024226123,1.726171890515952,1.828752887115819,1.8296161217633589,1.8909053963490492,1.8915455604878182,1.8989204980868855,1.8979879870655125,1.914573156526807,1.9145754678534543,1.8662680835587795,1.8655532397500418,1.870988328642236,1.8712762712659086,1.8785214099026077,1.8784789635752517,1.9237624698310687,1.9236420642114558,2.034872576834584,2.0336976927949357
16,3.216,1.6972288889349925,1.6968199471865744,1.6918210024123215,1.6926804576758627,1.7000751190374743,1.70061018214401,1.5813597909774502,1.5819945515900948,1.6645242940615101,1.6643144354206183,1.6797749163087359,1.6798850460759103,1.6507391249055239,1.6507844136538166,1.6118638142331236,1.6115446378785319,1.624992388912767,1.6245147334169756,1.6168735800987748,1.6167160377818532,1.630616275046232,1.6312164289020452,1.5790770124110827,1.579386568673846,1.6187334820977257,1.6181431980997891,1.6174120561353473,1.6177713362656414,1.6325789084707947,1.6328955546662842,1.6393721525864509,1.6394795337478143,1.6484568528111916,1.647441229517143,1.745716289935983,1.7457167896077364,1.7006290209488717,1.6999104291286926,1.7766118281670606,1.7774382071913037,1.7324717122094537,1.732756687759576,1.6973801267824962,1.697983622657654,1.74432583522416,1.744431998235439,1.8083730140564789,1.8077139534770577,1.9194571323642948,1.9194087826574566,1.9147041221740921,1.9144563457352923,1.8740582878297876,1.8739157689053108,1.8764110518482096,1.8767159232081,1.8536084478802362,1.852925462331625,1.8316273180500473,1.8316094834661825,1.8585442106194605,1.8584157465086533,2.008289022162779,2.0080383409934877
17,3.217,1.7218949136726334,1.7216597558040885,1.6989816206750787,1.6988238284467159,1.6809025498292973,1.6811229029604262,1.6262142556846613,1.6261747451102464,1.6142752933260236,1.613682385746325,1.6525344317590738,1.6526194808685701,1.652310709229845,1.6528433672680887,1.6015597107757686,1.601514921877631,1.5680378727610682,1.567148745620205,1.5772023717192085,1.5772814864145848,1.6363550756685634,1.6364256636273027,1.5579724962028292,1.5584448420916894,1.6001515219758775,1.5997562918591055,1.5622578132120468,1.5614457393376953,1.6319397379707072,1.6319440169915642,1.6764794600467428,1.6760556824176491,1.6845640352609146,1.6850930702046247,1.7296464712773063,1.7296136760415108,1.7038855495145115,1.7038930454927854,1.765779306400384,1.7667722230962812,1.7025485984726179,1.7019816148590734,1.7108502147409808,1.711147215060128,1.7241258704274642,1.724156385606575,1.8133583726259221,1.814226885787151,1.892050129022168,1.892430616943377,1.8962402084385925,1.8957417198331477,1.8751370616648801,1.8755291061661747,1.8673054495107995,1.8671323213896351,1.8269286244751526,1.8260443695052286,1.8403538763643201,1.8413248669581557,1.9143459646832242,1.914663922812459,2.043112510473946,2.043389583931401
18,3.218,1.6549879601787736,1.6548200482969004,1.658632797773091,1.6586674357742537,1.70048606238795,1.7008616466432134,1.6444335545203714,1.6449144272309437,1.6708979586014203,1.6706010206588298,1.6366077037814633,1.6366953453252626,1.6424686238434454,1.642781709479068,1.573988935114436,1.5739289353661159,1.5980897586113176,1.5981378895610032,1.5624985889380476,1.5631498408554312,1.6263951789742657,1.6261343782959312,1.5618578397142275,1.5618519365829504,1.6435318103301204,1.6435424609926235,1.5972767800601337,1.597343776186047,1.660509900983271,1.6596431371373543,1.6548693652631314,1.654407795041137,1.7003723350226243,1.6997242063424256,1.7266816602593849,1.7265679074101092,1.722522554741758,1.722634402375049,1.7370490270367434,1.737280749326646,1.7223573869674842,1.7217789716743925,1.7162699301872155,1.7160831530619027,1.744093736010263,1.7447873096368032,1.8118822999971376,1.811050517404782,1.905907145919285,1.9054496671073873,1.8685850624436167,1.8683976921114525,1.8920830170432976,1.891444883006676,1.8915541974113628,1.8911856718691369,1.8968170018868893,1.8962319648526151,1.880773707863332,1.880952676649311,1.943595414782254,1.944001420610555,2.0453302587250533,2.0459901938076626
19,3.2190000000000003,1.7378855829726427,1.7369307713865878,1.6755052853284509,1.6763285409491044,1.644114359031518,1.6444169816693728,1.5959921368449774,1.5960952076351973,1.6054635419526286,1.6057489233909004,1.5992413172164985,1.598650939541473,1.6536732725538927,1.6536154590845793,1.614855642636475,1.6157446135815456,1.6092252212496563,1.6091097818552162,1.550046158973771,1.5504862093616345,1.6093716490561827,1.6097134696539388,1.5975205833538686,1.5973769400668905,1.6280575936984565,1.6282575200304215,1.6210416440077728,1.62162677438436,1.6308912629610066,1.6313743845290414,1.642738484153636,1.6431767854199315,1.6516838540233365,1.651979948677203,1.7421683374653236,1.742066921839759,1.6880444282332951,1.687573862529547,1.7705882726423827,1.7706073251813352,1.7019680903071597,1.7016761184051743,1.7020764743127885,1.702373787203747,1.760950454801761,1.7599217444433715,1.8060516107387357,1.8068279845894477,1.885208056247123,1.8852664007454274,1.8892089327633395,1.889314408557236,1.889627395718203,1.8891145396572675,1.8275566204545222,1.8274020454202529,1.8164725795360297,1.817218469342994,1.876214835315285,1.8763123465193439,1.8902371742433854,1.8902965181249674,2.027292524582758,2.027810378078591
20,3.22,1.733164660273915,1.732707806123338,1.6862340005830774,1.6862888155212634,1.6890415591478984,1.6901578485387108,1.5888257437268252,1.5884270466634074,1.6530823336191738,1.6534559812271727,1.6369052989809176,1.6368634459104257,1.6465645649218938,1.646272874224852,1.6209974865689531,1.6215207432196221,1.576471727768802,1.5758880653127518,1.5799435326227824,1.580488590401516,1.6254854404996535,1.625954256993715,1.5815206337346996,1.5821792256105103,1.5892447421192808,1.5895719766499918,1.6326291237484296,1.6330040208532521,1.6311375024027304,1.6309236771432951,1.6431464517315189,1.6430135528884824,1.701906807931592,1.7023888364394946,1.7469252529749257,1.7470624623432145,1.721557848410092,1.7212630967732996,1.7579719938360632,1.7582769589462606,1.721377317321876,1.7216040732971378,1.6775070227508804,1.6765719194137725,1.7436742980481708,1.744235347468725,1.810556345695587,1.8099862385038104,1.9322648205883968,1.9327248918275421,1.9100939476661198,1.9095035384275456,1.912868368625021,1.9129696592780816,1.855338950767277,1.855282230781392,1.8416751099587896,1.8406600485265066,1.8140860212508891,1.813177497666627,1.9047542220946838,1.9040247610450363,2.0406422443253036,2.0403642339504655
21,3.221,1.6493111329281962,1.6489964543655427,1.6912084245235295,1.6914688504497266,1.6566661724564513,1.6567502220029922,1.6401205759309396,1.6402846148223464,1.6524381080394217,1.6524450106883057,1.6457760497676708,1.6451204250067883,1.6693988941604716,1.669493906861353,1.5723308759564487,1.5717528668126828,1.6037176425434942,1.6036421821654627,1.5996106138378896,1.5986766352482271,1.5945663846468925,1.594494110047476,1.5795535435303991,1.5800485962734943,1.6704018082791858,1.6704578100531378,1.659402578481225,1.6594373102488396,1.6399650659741576,1.6396440468899183,1.6605942023818632,1.660409424372924,1.6839171821577554,1.6836779014502212,1.7142558968980415,1.7135201267495639,1.734736525066444,1.7346625951763588,1.7949144493119609,1.7942153160790018,1.7176815937530212,1.7183008938340165,1.7080223791156401,1.708501721414135,1.7678659518400284,1.7682694278048536,1.8039694270176296,1.8050783454372765,1.8820030587292969,1.8813012392715627,1.902958060602661,1.9034637328204382,1.9002283354594165,1.8998354476782835,1.8848629299117823,1.885409924408928,1.8162318001261486,1.8163247827083133,1.800602687295347,1.8011226021562237,1.8824915221505159,1.8815535763168323,2.05058706004753,2.0519488150713268
22,3.222,1.7011764432097727,1.701802770846709,1.6794651454759202,1.6795196794296385,1.6648992247264192,1.665093560267664,1.6695323221227976,1.66997274737435,1.6219222446129302,1.6215179567834275,1.6658893952140097,1.6661264895414005,1.6464907984724537,1.647010213345359,1.5910177510000376,1.591172888221649,1.568305641535193,1.5682415502261804,1.5827294164414087,1.5827898847321065,1.588557194835406,1.5887366007962287,1.569733142753884,1.569997222858726,1.6056602819149248,1.6065071499213674,1.5928440028945696,1.5924803187587784,1.611333308006715,1.610564461514536,1.6696862733339546,1.6691109188595983,1.669163924753698,1.6692594997915726,1.722686783021737,1.7222714072266965,1.7149388769058223,1.7147381696207091,1.770351363153435,1.7704268547981112,1.7091952323056536,1.7093737948183065,1.708365107706742,1.7080723238647952,1.7601411615606426,1.7603477720027658,1.7712382832656945,1.7707548181596806,1.8989207513967252,1.8985295813163527,1.8952715628303705,1.8955253049317413,1.8805379495243237,1.8810397801631833,1.8560615331114219,1.8557402640894398,1.8305593227740915,1.8294288532039216,1.8179386284106276,1.817096257762079,1.9133848115565975,1.9139116602152346,2.056291725499063,2.0559262609064173
23,3.2230000000000003,1.7060337949076143,1.7063257980292972,1.7103236698186888,1.710486178339011,1.662967267966053,1.6624892376045322,1.6519133510568245,1.6517473756749743,1.6271993238419655,1.6276391556125784,1.6142932522279028,1.6137516926690165,1.6547058837568573,1.6551766055704678,1.5473249975998213,1.5477816328541554,1.5887346325702205,1.5891030017047179,1.515017333157149,1.5154206214334558,1.6068074309825187,1.607119985742401,1.5792703151257437,1.5795484191697593,1.6172312742727966,1.6170294426172296,1.6067484912464767,1.6060023826385692,1.6466041060397063,1.6467860730320265,1.655810622416184,1.6562554203213469,1.6682725164740855,1.6681722877727774,1.7292136055369443,1.7291829029203956,1.7417843835175504,1.7417134832525578,1.718344308585909,1.7181053714346912,1.711197711673697,1.7121170105998114,1.6975003410999998,1.6980413073369927,1.8006528780431192,1.8008913779371396,1.8481764271955685,1.848236364546087,1.8855970119030994,1.8863509601986044,1.8850837232574689,1.8852477620871388,1.902070840623055,1.9020774308307162,1.8277511041278354,1.828337077972771,1.8480112566161842,1.8484535871738044,1.8490326587367638,1.84793773297364,1.9527974042823941,1.9520415817889305,2.0765001941900185,2.076579590131654
24,3.224,1.6931609672710546,1.6934134597944013,1.7086265449698386,1.7087896155917333,1.680674388125842,1.680657178379763,1.6238160035389755,1.6236722664887844,1.6415187114062293,1.6408649606423715,1.660348267696034,1.6599565356887207,1.6738090492966091,1.674289859446602,1.559050128223673,1.5585898072173656,1.5853688059139368,1.5854645057571564,1.6136413411582846,1.613086101247261,1.6022400130748775,1.6023602313566978,1.576529754546775,1.5766971353446948,1.6310389022062202,1.6306540416380697,1.5733845662885841,1.573176800412165,1.6512590682515558,1.651335684298867,1.6502180213122273,1.6498733271282915,1.6597074873618243,1.659807091192743,1.7155692004201202,1.715221539062872,1.7378354562794422,1.7378134677922084,1.7454512453066133,1.7466007985412448,1.7445202618990068,1.7443401065173323,1.733929537945439,1.7331362352675292,1.7307765525088274,1.7304795207119401,1.81135854347938,1.8112565969277985,1.9073572556012437,1.9084960958464001,1.9100685538993278,1.9109537770857237,1.9067494192639918,1.9081271967394524,1.868757750072209,1.867844885195508,1.8334690701133496,1.832847239919013,1.8135517432468917,1.8137107223772568,1.9004330181867488,1.9009120793906928,2.029496754079292,2.0299530146850424
25,3.225,1.7068014560891949,1.706811044790626,1.7071162889578704,1.707153738079855,1.6470535275151663,1.64672398170628,1.614409000510382,1.6138101272378207,1.6547246034257759,1.6544230741078771,1.616782412587557,1.6175550696175587,1.6737832866643858,1.6735267338054778,1.6207878694417241,1.6208564896365387,1.6102697391286787,1.610105887594028,1.627960110305381,1.6281582875121294,1.6374957607046035,1.6376245993069998,1.6110711692849926,1.611028879073884,1.655900172783,1.655400216268614,1.6267021453160866,1.6271618102899599,1.6398295355436217,1.6402919490577401,1.620592854593398,1.6213438357345622,1.6825212274380672,1.6824596659926336,1.7369149393974403,1.737462058709113,1.6953738384891432,1.6944817753017778,1.7716463736771475,1.7715384303440433,1.6765489021945232,1.6759905389727798,1.7129120712463053,1.7141465172489327,1.7673435713599528,1.766804635233854,1.8614408660487698,1.8617485485532121,1.902731561154425,1.9027800669878234,1.8734681925261236,1.8743784338271263,1.9231989489478714,1.9229520784165186,1.857234545637524,1.8572751181709755,1.8440284645594693,1.8444628616697194,1.8104137938968754,1.8110518966830358,1.9486967677921494,1.9482569047316094,2.0634655864156035,2.062578145342691
26,3.226,1.6546916504724973,1.6543026047149998,1.6809870707038557,1.6809733279511372,1.6347721933608066,1.6351715150234463,1.6365631545363215,1.636453399698347,1.6085227801186393,1.6075264905175197,1.6193242019037606,1.619665554040774,1.6054784126292347,1.605329303367761,1.5657972657532275,1.5655302496453785,1.571640512587991,1.571911151781804,1.623527278189911,1.6237073400624062,1.5999968533925162,1.6001678885086337,1.581732372055831,1.5820668528627964,1.6777810609791672,1.6775620509397107,1.6060872438889047,1.6059864529960821,1.666953179627891,1.666754533858788,1.6429499331764414,1.6427145567177086,1.689336747335954,1.689290459091658,1.7243937906718745,1.7245345605834126,1.7252858537168039,1.725676617546865,1.758724621343307,1.7586180210549973,1.725363966585918,1.7256973853865842,1.7461797077088987,1.745704706909312,1.7447598251530638,1.7451082673157514,1.8321353938208769,1.8328884988447007,1.8873400368427982,1.8880724966114344,1.8991391580267967,1.898910652822512,1.9011521971400092,1.9011234622418052,1.8634906346764857,1.8632338632535441,1.8248725799566243,1.8245317275840092,1.7763734125242394,1.776399555015982,1.9731975103151356,1.9727994689622959,2.038314715123952,2.037956684122329
27,3.227,1.6900321649866754,1.6897503440275654,1.6792347628342639,1.679261155265989,1.6662208391752633,1.6661161128323798,1.6573858534157537,1.6574511940422416,1.6467634335225447,1.6465125026764977,1.5739988418061894,1.5734621235192294,1.6904377899367675,1.6903682639406707,1.6093039903454052,1.610449233173273,1.5955610780082965,1.5957534770977,1.5702296664321558,1.5705336007958146,1.589019276620642,1.5882723248328394,1.6331676259867087,1.6332213790096957,1.6442831984187753,1.6438440226283604,1.6509260249926971,1.6506023511218169,1.6737623276278781,1.6744989409954036,1.6374471643239297,1.6379901607006195,1.6393860852544753,1.6395028051796894,1.7330318212793439,1.7328960800145972,1.7395702700974391,1.7403442704231118,1.7348962537312298,1.7351108599555882,1.6835043700330723,1.683399831068324,1.7261818814982821,1.7263622243769023,1.7796137576783324,1.7800123298820318,1.7927712362699064,1.7925915492658893,1.9415464816497827,1.9405510973253752,1.8916917609656367,1.891386202725549,1.9106664263523934,1.9117864953283423,1.8578352316486748,1.8582774375766573,1.83559251863155,1.8354547782801114,1.8199833672471344,1.8198917904098766,1.941822155199751,1.9430787151732574,2.0406662740070134,2.039713336101048
28,3.228,1.7105302805034217,1.7109123300348936,1.6787830948664695,1.6788977846805344,1.681607643220973,1.6812338393297606,1.6057705507812117,1.60568328397488,1.6581266522963156,1.6578344306463928,1.6192174766454737,1.6194284908495231,1.627759397957898,1.628050557653891,1.5683534517136895,1.568042458680026,1.573189697159229,1.5737874771455542,1.5855853471738148,1.585218602097561,1.6026205029916556,1.6025380462242738,1.6001047552968326,1.6002412461224642,1.6442285746758847,1.6442743630717345,1.6219724673581486,1.6223733507438418,1.6379824447240796,1.6387869600358873,1.6670717373625505,1.666982877783346,1.6640764454661074,1.6642152477263117,1.7361432819846085,1.7360649793458514,1.744095745521116,1.743155613900943,1.768199276078849,1.7681573917182796,1.711178816484287,1.7112875720033116,1.7025836065633324,1.7025675213128693,1.7537799668510465,1.7533896716122706,1.7863610010829019,1.7859136109089497,1.9342512559677598,1.9346455180337456,1.9343146576313945,1.9341860998616942,1.8906699433698628,1.8901737035757153,1.9003988481115142,1.9000138938063402,1.821580966941208,1.8211849559000912,1.8732798774149337,1.8728219302502367,1.9028734263564648,1.9027100745687886,2.043771385959531,2.043429877648905
29,3.229,1.6859831019478793,1.6865176025818207,1.6951528162612939,1.6951054973563437,1.6544416224278269,1.6536689028930185,1.645229263937765,1.6452185820937724,1.6300432348146063,1.629561987290222,1.57709719459406,1.577053623584528,1.6060473636658812,1.6066991467060348,1.573522551678662,1.5730369940506894,1.596652789481086,1.5961723228613545,1.5664552655150827,1.5659846998979632,1.6072183352065128,1.607731628320739,1.592072003972779,1.5911017944879393,1.6041486975744668,1.6040528728789942,1.613525774872754,1.613440350950303,1.630999543800369,1.630463731208058,1.6785329793625354,1.6785059936454167,1.692687460813467,1.6926332705761975,1.739111041517141,1.7394157879153518,1.7633775882391896,1.7624948949548758,1.7515598238047108,1.751236555978761,1.738417874009796,1.738293251956748,1.6945438609682528,1.6944793321369587,1.762054129167371,1.7608975794162296,1.7744174744420234,1.7751137029097745,1.8998349831129002,1.899592704068565,1.8973613272165586,1.8978698731605381,1.9162929827986315,1.916317501124068,1.8496874431326151,1.8492039156351192,1.823099609929943,1.822361996768009,1.8795576177864874,1.879539970739091,1.9412374278862061,1.9414781142416981,2.02249601386146,2.0220366920279242
30,3.23,1.6549394839922924,1.6554778265844783,1.6720851468436841,1.6721854691554203,1.6615895258700673,1.661689941985996,1.6329476172776727,1.6323335957323892,1.615462043392551,1.6157671645067884,1.673217702135017,1.6727807752093675,1.6670332610530219,1.6665357720691354,1.6017061372855386,1.6018633047325908,1.6333721760000395,1.6336321645340288,1.5988514813872845,1.5988405495548264,1.5999568678420972,1.6007457351014827,1.5825162102452839,1.5824244458926264,1.638122242874881,1.638135329819151,1.6293875148192203,1.629929386814468,1.6294021375932033,1.629974306180116,1.6441744734507389,1.6431033791636827,1.6736460736353926,1.6737515494894142,1.717838326271251,1.7180399392410495,1.7507957206697202,1.7507091722726686,1.7736537629290825,1.7731323802510899,1.6775067106251411,1.6770078471974674,1.6939875269412952,1.6939284016589051,1.7342568394856872,1.7340737480273491,1.8332689553837946,1.8325660427617305,1.9733341618626425,1.974727618742331,1.9325702509437255,1.9328292713620874,1.912860586340843,1.9131666134475338,1.8499804725971736,1.8502272182478199,1.859099973556898,1.8588774027546129,1.856642547099928,1.855747860136434,1.9305289814257798,1.9314962554415855,2.0531812366994573,2.053004860343246
31,3.231,1.691756285704024,1.691922511045949,1.7035852117619532,1.703860973534056,1.6641614888271898,1.664492221654972,1.6516430906552446,1.6512601352683822,1.6408572144401246,1.6409034713851787,1.6857413280855407,1.6858047009120856,1.5983748334337422,1.598322985726371,1.5763857346301045,1.5760211135487168,1.6303921127116416,1.6302661475179243,1.5261115354628163,1.525917730969587,1.638068180988221,1.637720332254337,1.5942459612471587,1.5942182880358955,1.6529328137919799,1.6531555407403278,1.6259894305758806,1.6256366469749708,1.6427759284633043,1.6426203851952028,1.6367624897526372,1.636908257027971,1.682675926943942,1.6819013645659198,1.6942386145578643,1.6954219625529585,1.7346839573699138,1.7348340036787144,1.7568091880393546,1.7568667516359273,1.7253940491941442,1.7245195393808304,1.6916143624934645,1.6904719619690296,1.685968842739622,1.6848349063041292,1.8329283303782629,1.8320223368224946,1.9364336329758707,1.9368590036718276,1.929061316290227,1.929768788940847,1.9046176975046412,1.9037273830782195,1.9044584318410271,1.9047118928155153,1.8522828950226284,1.8522542539619142,1.805958250454057,1.8069326455636578,1.928880314831316,1.9286635847139688,2.0846101964987307,2.083866024169473
32,3.232,1.7163118075553856,1.716605590950595,1.6790207566304733,1.6798138092971873,1.634910338808663,1.6350734094367945,1.5683299095919776,1.568580403136278,1.6413750405730436,1.6406103481342893,1.6505828930243762,1.6501070802765703,1.6486739256836431,1.6485988088165042,1.5876817158462246,1.5873914306600234,1.6267877542612879,1.6267116379680835,1.5442886214663565,1.5444080900459731,1.5914488714212858,1.5912437602756604,1.5993423752223177,1.5989214710847257,1.6479504591095433,1.647475958070463,1.6241524211055614,1.6238366805623905,1.6405223598694851,1.6404186955104745,1.62674972070468,1.6260123575753673,1.6818959991896885,1.681937290193676,1.7022442556227786,1.7029648150021768,1.766194270202998,1.7667701556256936,1.7543863330776808,1.7541162560402306,1.7185490786190651,1.7190656200934937,1.7260492392977569,1.7263060734294242,1.7274799558487735,1.7271560319897383,1.8644065659971154,1.8639881604297557,1.9238256533591165,1.9234943581799162,1.9152973718707116,1.9148184979048681,1.899109737793082,1.8997358468757262,1.8802117419114908,1.8810494589073259,1.8584298237264236,1.857230671418427,1.8474784134941613,1.8472273888363802,1.9483446345791753,1.947912048847289,2.054070206036395,2.054046718333879
