,Pulse Duration,Signal Run 0,Background Run 0
0,1e-06,0.006405332803514493,0.006161209200637613
1,0.00010099000000000001,0.005459978518586913,0.00594997481856543
2,0.00020098000000000002,0.005882041241845649,0.0058174496847370055
3,0.00030097000000000007,0.00571896942373698,0.0057865906622597595
4,0.00040096000000000006,0.005885039689255622,0.005745736814557978
5,0.0005009500000000001,0.005775034145754779,0.005792150283755449
6,0.0006009400000000001,0.005731712825592382,0.005765445360382728
7,0.0007009300000000001,0.005758136645227389,0.005774971678761079
8,0.0008009200000000001,0.005785403776630509,0.005778532334392106
9,0.0009009100000000001,0.00581323311804399,0.005795304900603602
10,0.0010009,0.005765070554362064,0.00576169730087585
11,0.00110089,0.00578231162799367,0.0057842793591754245
12,0.00120088,0.00578937047291765,0.005781343378999807
13,0.00130087,0.005763071589412836,0.005763040355585471
14,0.00140086,0.0057779076579015055,0.0057684750417256025
15,0.00150085,0.005779969090580397,0.005762259509818996
16,0.00160084,0.0057685375095463355,0.005747392207758091
17,0.0017008300000000002,0.005736366666041062,0.005783779617584332
18,0.00180082,0.005813482988582765,0.005759573400686395
19,0.0019008100000000002,0.005737709720759766,0.005736272964803474
20,0.0020008000000000005,0.005780187727620598,0.005762571848414179
21,0.0021007900000000004,0.005784747866267612,0.005720843453307879
22,0.0022007800000000003,0.005798990492377169,0.005775627588844597
23,0.00230077,0.005779219479056449,0.005752670724632634
24,0.0024007600000000005,0.7587807881942764,0.7624509863156792
25,0.0025007500000000004,0.9807870485834618,0.9762731023614789
26,0.0026007400000000003,0.9792527172387845,0.9731032376661894
27,0.0027007300000000006,0.982397809091492,0.9746244552330607
28,0.0028007200000000005,0.9840855299471221,0.983077863294961
29,0.0029007100000000004,0.9673878200902402,0.9879523117524168
30,0.0030007000000000002,0.9638994971656047,0.9723609034590074
31,0.0031006900000000006,0.9757628362762291,0.9902304769455419
32,0.0032006800000000005,0.9802963020074307,0.9806612071324761
33,0.0033006700000000003,0.9676860089832445,0.9708358486643356
34,0.0034006600000000007,0.977254716979527,0.9807665914261439
35,0.0035006500000000005,0.9752288880550201,0.9809492808458077
36,0.0036006400000000004,0.989122768977393,0.9846889985329758
37,0.0037006300000000003,0.9772038386154988,0.9811836272378632
38,0.0038006200000000006,0.9811225925869695,0.979948856057278
39,0.0039006100000000005,0.9673600199362153,0.9721678168050814
40,0.004000600000000001,0.9768147263545958,0.9856224847085888
41,0.00410059,0.9758993557763616,0.9666536988140088
42,0.004200580000000001,0.9704317773354951,0.979089678654739
43,0.004300570000000001,0.9864540552387762,0.9927308408109582
44,0.00440056,0.9734228541974101,0.9697012483930965
45,0.004500550000000001,0.992710758830051,0.9728165767170187
46,0.00460054,0.9669790924378052,0.9845550675328876
47,0.0047005300000000005,0.9846666704925159,0.978671858595702
48,0.004800520000000001,0.9740012120125675,0.9728837919187132
49,0.00490051,0.9846288411123907,0.9866228753762997
50,0.005000500000000001,0.9779842468552533,0.9881357205525554
51,0.005100490000000001,0.9759167549446731,0.9892587626320838
52,0.00520048,0.9695288695337627,0.9835033922241442
53,0.005300470000000001,0.9816619688259769,0.9633219839581277
54,0.005400460000000001,0.9773046934992266,0.9819239624797185
55,0.0055004500000000005,0.9696880395742479,0.9749585310530563
56,0.005600440000000001,0.9830634650566499,0.9667551764923308
57,0.005700430000000001,0.9781728051330955,0.9936685751942328
58,0.005800420000000001,0.9523079934418882,0.9917165840552566
59,0.005900410000000001,0.9778378550768635,0.9762174735334833
60,0.0060004,0.9796732476900676,0.9904352786981399
61,0.006100390000000001,0.970075459474267,0.9660206497383613
62,0.006200380000000001,0.9790479164999087,0.9842657171614414
63,0.0063003700000000004,0.972416654915881,0.9782943028399333
64,0.006400360000000001,0.9675147839175418,0.9715803069459013
65,0.006500350000000001,0.9789767317178468,0.9778949177804714
66,0.0066003400000000005,0.9760676125202368,0.9718321462000611
67,0.006700330000000001,0.973634683287323,0.9723109600376382
68,0.006800320000000001,0.9865117751169824,0.9755188022952774
69,0.006900310000000001,0.9623908392216268,0.9660159964344822
70,0.007000300000000001,0.9692210888134793,0.9696922543304712
71,0.00710029,0.9744327676095585,0.9717083656335875
72,0.007200280000000001,0.9831989243154198,0.9834101585314098
73,0.007300270000000001,0.9858266912104937,0.9750145601770015
74,0.0074002600000000005,0.9639916339227268,0.9722287536544478
75,0.007500250000000001,0.9789101094901287,0.9756838694752689
76,0.007600240000000001,0.9759061308811672,0.9779462646025106
77,0.007700230000000001,0.9796262702235184,0.9684654483111109
78,0.007800220000000001,0.9726254526137486,0.9757982807394575
79,0.00790021,0.9708961613330892,0.9712955800914704
80,0.0080002,0.9763369710063851,0.9607707058320335
81,0.00810019,0.9692392967659494,0.9692427341233141
82,0.00820018,0.9686731199346051,0.9725479952494337
83,0.00830017,0.9778821415035435,0.9647543046187246
84,0.00840016,0.9671461265118086,0.9949206775148898
85,0.00850015,0.9611087834743103,0.9646372426236758
86,0.008600140000000001,0.9661689142775777,0.9680228040167309
87,0.00870013,0.9777015471929786,0.9701126560500979
88,0.00880012,0.9817140338628944,0.9772290754770125
89,0.008900110000000001,0.9784342305074842,0.9600171570552422
90,0.0090001,0.9716291561061856,0.9809543982795652
91,0.00910009,0.9736805317935853,0.9719913134024606
92,0.00920008,0.9721702812171409,0.9827895420247276
93,0.00930007,0.9623804384715884,0.9716794129571088
