,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6
20,1.28e-07,2.443437498762486,2.443429377948997,2.4423593046024363,2.4423552441956993,2.441884549352873,2.4418970429120654,2.4415559687461084,2.4415534700342723,2.4412842338337954,2.441288606579518,2.440269132150789,2.4402741295744597,2.440269132150789,2.4402741295744597
21,1.339e-07,2.443401267440747,2.4433950206611326,2.4423630526702027,2.4423568058905913,2.441887360403679,2.441886735725726,2.4415316063056993,2.441531293966716,2.441270490918694,2.4412576850205303,2.440297242658904,2.44029911669278,2.440297242658904,2.44029911669278
22,1.3980000000000002e-07,2.4433912725933653,2.443394395983171,2.442346186365277,2.4423368161958696,2.4418864233867454,2.4418864233867508,2.441520049763446,2.4415300446108033,2.4412717402746167,2.441274551325433,2.44031161025196,2.4403025524215596,2.44031161025196,2.4403025524215596
23,1.4570000000000001e-07,2.443361600390219,2.443359101678376,2.4423296323993275,2.4423371285348523,2.4418708064377515,2.4418701817597857,2.4415231731532447,2.441525047187122,2.4412701785797197,2.441267992206859,2.44033316164152,2.4403237914721374,2.44033316164152,2.4403237914721374
24,1.516e-07,2.4433437970683283,2.443352230220806,2.442330569416273,2.4423411889415965,2.4418317640652694,2.4418480056922176,2.441529107593859,2.441538790102226,2.441218642648086,2.441228637495433,2.440350652624351,2.4403381590651816,2.440350652624351,2.4403381590651816
25,1.575e-07,2.4433203716447935,2.443330366492166,2.4423383778907763,2.442329320060352,2.4418242679297544,2.4418136484044357,2.4415272335599765,2.4415347296954923,2.4412470654952214,2.441229574512371,2.4403637708614774,2.4403618968276084,2.4403637708614774,2.4403618968276084
26,1.634e-07,2.4432953845263565,2.443304442356782,2.4423162018231936,2.442296836806422,2.441788973625029,2.4417895983029916,2.441555031729172,2.4415387901022343,2.4412086478007313,2.441212083529504,2.4403856345900232,2.4403943800814396,2.4403856345900232,2.4403943800814396
27,1.6930000000000001e-07,2.4432763318485424,2.4432788305603848,2.44229839850133,2.4422834062302887,2.441773981354002,2.441771794981145,2.441549721966524,2.4415759584408097,2.4411833483433933,2.4411774139027793,2.4404053119457223,2.4404112463863226,2.4404053119457223,2.4404112463863226
28,1.752e-07,2.4432372894759897,2.4432360401200617,2.4422890283319294,2.4422980861623445,2.4417852255572696,2.4418058399299425,2.4415437875258985,2.441550346644477,2.4411671067164553,2.4411736658350303,2.440398128149198,2.440410621708358,2.440398128149198,2.440410621708358
29,1.811e-07,2.443223546560843,2.443218861476135,2.4422893406709036,2.4422940257556016,2.4417811651505335,2.4417742936929816,2.441562215525705,2.4415606538308086,2.4411586735640203,2.4411455553268633,2.440427488013243,2.4404415432673066,2.440427488013243,2.4404415432673066
30,1.8700000000000002e-07,2.44319606073056,2.4431966854085267,2.4423021465690873,2.4423030835860273,2.4417777294217466,2.441777729421756,2.4415603414918237,2.441555031729172,2.4411364974964638,2.44113212475074,2.440408435335508,2.440405624284689,2.440408435335508,2.440405624284689
31,1.9290000000000001e-07,2.4432113653406082,2.4432094913067175,2.442263104196586,2.4422612301626945,2.441794595726662,2.4418036535570837,2.4415715856951032,2.4415650265765243,2.441124003937275,2.4411271273270763,2.440377513776564,2.4403784507935042,2.440377513776564,2.4403784507935042
32,1.988e-07,2.443221047849008,2.4431838795103276,2.4422880913149876,2.4422877789760076,2.4417920970148246,2.4417783540997147,2.4416006332202103,2.441607817016755,2.441097767463002,2.441095581090145,2.440380637166365,2.440375952081665,2.440380637166365,2.440375952081665
33,2.047e-07,2.443241037543744,2.4432454102894767,2.442261854840658,2.4422649782304693,2.4417927216927917,2.441813023726481,2.441606255321847,2.441611877423494,2.4410677829209644,2.441077777768312,2.4403784507935,2.440365020217402,2.4403784507935,2.440365020217402
34,2.106e-07,2.4432716467638347,2.443278830560385,2.442224061824073,2.4422396787730767,2.441803341218105,2.4418024042011766,2.441615625491245,2.44160906637267,2.441086835598711,2.4410993291578995,2.4403540883531227,2.4403656448953503,2.4403540883531227,2.4403656448953503
35,2.165e-07,2.443281329272228,2.4432813292722266,2.442185331790559,2.4421865811464807,2.441801154845246,2.441810525014641,2.441603756610014,2.441622184609821,2.4411018278697307,2.4411171324797323,2.440403750250826,2.440388757979814,2.440403750250826,2.440388757979814
36,2.224e-07,2.4432928858145133,2.443300069611055,2.442150662163776,2.442159095316237,2.4418333257601734,2.441831139387313,2.4416071923387954,2.4416228092877756,2.4410721556666686,2.4410755913954496,2.4403787631324816,2.4403715793359666,2.4403787631324816,2.4403715793359666
37,2.283e-07,2.443317560593966,2.443324744390512,2.4421481634519413,2.4421328588419198,2.4418386355228265,2.441847381014257,2.441599696203275,2.4415834545763304,2.4410824628530037,2.441070906310754,2.4403659572343366,2.4403856345900232,2.4403659572343366,2.4403856345900232
38,2.3420000000000002e-07,2.4433387996446387,2.443329741814207,2.442141916672335,2.4421509745027516,2.441874866844496,2.441873305149586,2.4415681499663213,2.441557842779993,2.441094644073204,2.441108386988307,2.440368143607183,2.4403578364208713,2.440368143607183,2.4403578364208713
39,2.401e-07,2.443382214762938,2.4433722199155508,2.4421647174178704,2.4421497251468383,2.4418882974206184,2.4418776778953073,2.441550971322441,2.44152879525488,2.4411074499713683,2.4411249409542117,2.440347841573542,2.4403540883531214,2.440347841573542,2.4403540883531214
40,2.46e-07,2.4433828394408903,2.4433881492035616,2.4421478511129573,2.4421572212823603,2.4418926701663386,2.4419061007424743,2.4415031834585315,2.4415013094246696,2.4411308753948306,2.441137122174413,2.440351589641293,2.4403659572343304,2.440351589641293,2.4403659572343304
41,2.519e-07,2.443390335576423,2.443388461542541,2.4421662791127856,2.442155971926439,2.4419004786408367,2.4419070377594116,2.441463204069135,2.441479758035059,2.4411483663776825,2.441140870242175,2.4403631461835213,2.4403625215055693,2.4403631461835213,2.4403625215055693
42,2.578e-07,2.4434043908305503,2.443420320118562,2.442126299723344,2.442128798435181,2.4418920454883817,2.4419045390475755,2.441491939255276,2.441479758035062,2.4411261903101376,2.441118381835647,2.44035346367516,2.4403759520816766,2.44035346367516,2.4403759520816766
43,2.637e-07,2.4433956453391,2.443402829135649,2.442115367859035,2.442122863994561,2.4418851740308356,2.4418876727426646,2.4414728865775106,2.4414806950520007,2.441114946106875,2.4411037019036113,2.4403587734378123,2.440347841573537,2.4403587734378123,2.440347841573537
44,2.6960000000000003e-07,2.4434081388983158,2.4434221941524417,2.442124425689456,2.4421156801980124,2.441876740878376,2.4418783025732744,2.441482569085888,2.4414810073909847,2.4411005785138093,2.441092457700343,2.4403497156074088,2.4403506526243435,2.4403497156074088,2.4403506526243435
45,2.755e-07,2.443400018084819,2.4433868998476336,2.442105373011673,2.4420891313847206,2.4418580005395847,2.441861436268352,2.4414850677977245,2.441485380136699,2.4410634101752513,2.4410587250905644,2.440325040828054,2.440328476556828,2.440325040828054,2.440328476556828
46,2.814e-07,2.443399081067888,2.443388149203559,2.4420888190457344,2.442084133961041,2.4418595622344776,2.4418342627771117,2.441506306848343,2.4415056821703773,2.4410543523448487,2.4410702816328076,2.4403009907266613,2.4403016154046147,2.4403009907266613,2.4403016154046147
47,2.873e-07,2.44341126228812,2.4434025167966635,2.4420622702324453,2.4420669553171384,2.4418158347773007,2.4418217692179125,2.441520674441396,2.441523485492226,2.4410253048197506,2.441043108141576,2.440280688693012,2.4402710061846578,2.440280688693012,2.4402710061846578
48,2.932e-07,2.4434068895423966,2.443410012932196,2.44204196819875,2.4420507136901826,2.4418127113874926,2.441823018573839,2.4415450368818266,2.441538165424273,2.4410406094297494,2.4410318639383157,2.4402685074728323,2.4402628853711987,2.4402685074728323,2.4402628853711987
49,2.991e-07,2.443395645339093,2.443412823983025,2.441998553080539,2.4420119836566667,2.441792409353807,2.441801467184226,2.4415706486781605,2.4415790818306085,2.4410377983789355,2.4410518536330037,2.440243832693473,2.4402491424561172,2.440243832693473,2.4402491424561172
50,3.05e-07,2.443402829135644,2.4433844011357895,2.441965445148656,2.441955450301301,2.4417717949811406,2.4417870995911453,2.441593761762664,2.441585953288166,2.441048105565258,2.4410324886162846,2.440231339134303,2.4402394599477626,2.440231339134303,2.4402394599477626
51,3.109e-07,2.443381902423955,2.4433728445935183,2.4419517022335415,2.441933274233732,2.4418158347773025,2.441811149692607,2.441588452000001,2.4415878273220453,2.4410499795991307,2.441054352344845,2.4402238429987984,2.4402175962192136,2.4402238429987984,2.4402175962192136
52,3.168e-07,2.4433616003902188,2.443344421746296,2.4419245287422906,2.441927027454136,2.4417995931503356,2.441807089285856,2.4415897013559205,2.44159907152532,2.4410440451585256,2.4410306145824032,2.4401648109317464,2.44016887133847,2.4401648109317464,2.44016887133847
53,3.227e-07,2.4432835156450854,2.4433116261533394,2.4419673191825315,2.44194201972517,2.4418183334891315,2.441822706234849,2.441615937830223,2.441609378711654,2.4410627854972944,2.441061848480349,2.4401479446268697,2.4401551284233873,2.4401479446268697,2.4401551284233873
54,3.286e-07,2.4432738331366983,2.443273208458737,2.4419698178943774,2.441967006843552,2.441788661286044,2.4417789787776685,2.4416140637963433,2.441616250169205,2.4410409217687206,2.441036861361994,2.440129828966082,2.440132952355871,2.440129828966082,2.440132952355871
55,3.345e-07,2.4432172997812387,2.443223858899827,2.4420144823685077,2.4419991777584835,2.441763049489704,2.441784913218289,2.441617499525124,2.441615313152256,2.441036236684036,2.441022493768938,2.4401520050336076,2.440147632287896,2.4401520050336076,2.440147632287896
56,3.404e-07,2.4432207355100206,2.443222297204915,2.4420163564023833,2.4419882458941857,2.4417833515233944,2.4417777294217595,2.441614688474305,2.4416162501691954,2.441042171124647,2.4410543523448394,2.4401501309997347,2.440148256965853,2.4401501309997347,2.440148256965853
57,3.463e-07,2.443196373069547,2.4432007458152682,2.4420129206736116,2.442009797283816,2.4417808528115583,2.4417717949811433,2.4416459223722695,2.441631867118195,2.44104529451444,2.4410506042770943,2.440145445915041,2.4401367004236274,2.440145445915041,2.4401367004236274
58,3.522e-07,2.443198871781392,2.4431876275780913,2.4420032381652335,2.442007923249923,2.4418039658960624,2.441807401624839,2.441636864541864,2.4416481087451345,2.4410565387177012,2.441047793226272,2.4401416978472867,2.440131078321999,2.4401416978472867,2.440131078321999
59,3.581e-07,2.4432038692050737,2.4432247959167643,2.441967943860494,2.4419517022335397,2.4417827268454384,2.44179084765891,2.4416431113214556,2.4416531061688165,2.4410293652264854,2.4410212444130184,2.440107028220612,2.440101093779999,2.440107028220612,2.440101093779999
60,3.6400000000000003e-07,2.443207304933863,2.4432057432389573,2.441965445148665,2.4419613847419175,2.4417967820995243,2.4418011548452423,2.441629056067372,2.441642798982487,2.4409996930234383,2.4410031287522114,2.4401173354069217,2.440109839271421,2.4401173354069217,2.440109839271421
