,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11
147,2.402409638554217e-07,1.1170420563045196,1.1172660029037025,1.1468101031669284,1.146541804330876,1.250220706634916,1.2503200302770092,1.335199908505921,1.3366479101380384,1.4761248965427805,1.4779954923352503,1.5120066707150073,1.5124220808564095,1.6490614946534579,1.6490686780722144,1.6323082730649496,1.6327380510537117,1.6771879043768123,1.6770660923189793,1.6883971197854926,1.6890030566875858,1.6700690862922134,1.6726789883971673,1.6700690862922134,1.6726789883971673
148,2.4180722891566265e-07,1.1517993984601549,1.1540045084708621,1.1632897083285552,1.1651806056030238,1.29343836885826,1.2961710190762985,1.3574490347049841,1.3591122376685116,1.4092250949620617,1.4090558072694566,1.501531459617568,1.5055184621189481,1.5892936169102643,1.5937313245531037,1.6481469668359228,1.6494288046447696,1.6515455244463488,1.652690870108413,1.6786574583501797,1.6807779255107202,1.672396007001732,1.6765351193347315,1.672396007001732,1.6765351193347315
149,2.433734939759036e-07,1.1467660641849062,1.149797621889406,1.1603662200050513,1.1632494169335146,1.2412075540118155,1.2440204749679569,1.296215059851663,1.2977755032715304,1.4744701266662776,1.476735206261571,1.5256377532991556,1.5290078871138284,1.6303883271027264,1.631901295376919,1.6259974702652913,1.6247805987808348,1.6696430519970538,1.670323638261984,1.6707015686535012,1.6744989823179626,1.702817169116799,1.7034271667370977,1.702817169116799,1.7034271667370977
150,2.449397590361446e-07,1.122958059862583,1.1239356793315909,1.1516819597063308,1.1545770254926746,1.255024473686629,1.25700626163696,1.3145330941657214,1.3174016115655987,1.4828614173554635,1.4826786991954992,1.5910642647475692,1.5900585343146132,1.5930966551378993,1.595202442185399,1.6395610944495576,1.6449764221923,1.6816696517334597,1.6844244790574083,1.627796856544962,1.6286142470711633,1.7209649846857917,1.7213269851951143,1.7209649846857917,1.7213269851951143
151,2.4650602409638555e-07,1.1502648793232968,1.1520605135202004,1.1655382331735176,1.1685482395251257,1.2698683635342947,1.2741080471315407,1.3593115108060219,1.3614628988710256,1.4646564465249399,1.4689979531814605,1.5544944089828852,1.554168327223209,1.5864422787234393,1.5879496254028334,1.604952719152359,1.6098083361411881,1.6821344121326451,1.6827553413709702,1.6963511326511633,1.7004562001164039,1.71027519187709,1.7128473008093879,1.71027519187709,1.7128473008093879
152,2.480722891566265e-07,1.113012265143252,1.1142069598841882,1.1161297157026202,1.1178784990531265,1.2521265982689684,1.2522406019918118,1.3157902527886967,1.3166385643087115,1.4225628862670274,1.4266741993256873,1.5397107945269373,1.5409863853517891,1.6306978578746407,1.6336525813986704,1.6363043347076878,1.638934851018519,1.6451694441706248,1.647459199079093,1.6593233825493572,1.6573228533400688,1.7189413400642761,1.719650348840694,1.7189413400642761,1.719650348840694
153,2.496385542168675e-07,1.137912835063587,1.137814761045794,1.1382979414581915,1.1397312629964522,1.239030554554732,1.242432546124972,1.3381068434649452,1.3365854421896879,1.450109589070526,1.4536655644148782,1.5699239375305523,1.570705408770571,1.6282753561052883,1.6322433065965727,1.672226717703361,1.6692145233321205,1.7077218225767388,1.7094927828367654,1.7223292796966858,1.7260445485545,1.7164388843876317,1.718324472908219,1.7164388843876317,1.718324472908219
154,2.5120481927710845e-07,1.1221519148517605,1.1268085699610433,1.15805491459629,1.1602878226153526,1.2860615562585016,1.2892311680304547,1.3168497054818522,1.3180575187191212,1.4974532511150132,1.4998142189373056,1.548908230586128,1.5497940233201188,1.6102752789215842,1.611910372115849,1.5867471225740264,1.5869089138850505,1.6634231384000941,1.665515807576796,1.7563895012766557,1.7600326202024381,1.7193170840702086,1.7212888783530111,1.7193170840702086,1.7212888783530111
155,2.527710843373494e-07,1.1306397138776885,1.1327654898805517,1.1409603149034306,1.1431651125958022,1.254752114613472,1.254557215340273,1.3147820248301143,1.3138668729509442,1.4605263940588546,1.4619940731280419,1.591170148855834,1.5926899885952384,1.6052903547292083,1.6066124843091374,1.6507490597536654,1.6545727098639564,1.656209053897429,1.6563864621072253,1.6907259135758375,1.6938468018652264,1.700127931681615,1.7046455984983295,1.700127931681615,1.7046455984983295
156,2.543373493975904e-07,1.1328548184945513,1.1369676921301552,1.1384250637937552,1.140099510678471,1.2672181706844972,1.269571016888981,1.3237205292969885,1.32951597153598,1.4752587819791734,1.4782281851588117,1.5613636709725527,1.5637037121686075,1.607667563124496,1.6072081128793403,1.667709988842237,1.667365166948771,1.681850183738995,1.6838822592346778,1.6905978531390968,1.692431905899943,1.6956452502061667,1.6961565486958274,1.6956452502061667,1.6961565486958274
