,Tau,Signal Run [0. 0.]_0,Background Run [0. 0.]_0,Signal Run [0. 0.]_1,Background Run [0. 0.]_1,Signal Run [ 0. 18.]_0,Background Run [ 0. 18.]_0,Signal Run [ 0. 18.]_1,Background Run [ 0. 18.]_1,Signal Run [18.  0.]_0,Background Run [18.  0.]_0,Signal Run [18.  0.]_1,Background Run [18.  0.]_1,Signal Run [18. 18.]_0,Background Run [18. 18.]_0,Signal Run [18. 18.]_1,Background Run [18. 18.]_1
0,5.36e-07,0.9934109122169485,0.9616285805685466,0.9590489820164773,1.02879228041735,0.980924540697896,0.9848453293735339,0.9869851661767477,0.9849081011244194,0.9786672588108768,0.9697721710442189,0.9981087851241198,0.9747580508853902,0.9805422385493201,0.9573795286834452,0.999942519209467,0.9650543037398932
1,8.847e-06,0.9898827277717953,0.9749401383300388,1.0018946410452794,1.0299569976245495,0.9537745166822622,1.0046653920241588,0.9814633211298437,0.970569271690751,0.9634482637862123,0.9680540121185859,1.007511110001788,0.9941308388823145,0.9852988498374085,0.9872968708729888,0.9786900810899754,0.9633030301111628
2,1.7158e-05,0.963165286178888,1.0109561984054816,0.9974128913837859,0.9346981222660795,0.9527369255335957,1.004208129646133,0.9868811431520573,0.9660556572054241,0.9937366638479939,0.960116235262816,0.9837349582406524,0.9586207669369482,1.0161806812415681,0.9604551281069124,0.9811825270836384,1.004068205446558
3,2.5469e-05,0.9835753594452272,0.9489919897130015,0.947584904997851,0.9523071409487613,0.9836846835964761,0.9914956362451819,1.010833139494723,0.9914053776815918,0.9537523357935045,1.022791013510854,0.9794727892254177,0.972977410415901,1.0085761743307313,0.964447430248304,0.9669848788349339,0.9861708908305711
4,3.3780000000000005e-05,0.9807321453093633,0.9892917716605318,1.0006833896364338,1.007602616979485,0.9626596098109653,0.9669070929602053,0.9970505834911872,1.0041656547553048,0.9867996256905474,0.987608581375611,0.969898062213965,0.9960257983498709,0.9786588417649044,0.9769875152857518,1.0359991841856622,0.9611510128815547
5,4.209100000000001e-05,0.9783955372935886,0.9871991095219478,0.9909149936335584,0.9574872819260336,0.976701098976232,1.0478708640186016,1.0303789678985829,0.9701120063606847,0.9499389951668183,0.9339035356453108,0.9694026828850038,0.9442803629926633,0.9955116831742805,1.0116258666520581,0.9846597877204877,0.9605894293322861
6,5.0402e-05,0.9434079984442945,0.9947377185065943,0.9514907005544258,0.985980676968215,0.9678706567356237,0.9340800155461922,0.9860874977165731,1.0090040878561088,1.01291081816153,0.9616042179942057,0.975022589337194,0.9381432248496391,0.9453744847333325,0.9697665632155654,0.9970027921184497,1.0088313633511192
7,5.8713000000000005e-05,0.9560027421149775,1.0248858780112342,0.9312089935448467,0.9548505225083924,0.9981200245516697,0.9924670145332878,0.9666959537881707,0.9754558067530622,1.0089491264572408,0.9806190824628822,1.027544197665321,0.9855627671438794,0.9375728997159465,1.0190042329738036,0.9679843587161165,1.0255039989096468
8,6.7024e-05,1.0143606903610396,0.9303157113268655,0.9754033340679434,0.9695800968164864,0.9960704672082848,0.960391405991715,1.006343268133505,0.928519436583103,0.9692205916331726,0.9513660702417828,0.9967113883532168,0.9461875031970169,0.9599453873641131,0.9682660957921789,1.0029640810776892,0.96573926901145
9,7.5335e-05,0.9696100752632671,0.9852323226932174,0.9806740458094193,0.988658979579063,1.0253100247440339,0.9653860172592063,0.9665850734585482,1.0332609106795876,1.0289825044910708,1.0092480181957573,0.999876621597004,0.9728758881295525,1.000831428883957,0.9428008189587961,1.009858955991738,0.9748223832351331
10,8.3646e-05,1.0195277142941557,1.0237389607566107,0.9817309999841934,0.9810775857403689,0.9890284766196631,0.994616843064795,0.9828700983705696,0.976961910875206,0.9948648353376711,0.9501379660963314,0.999835383975972,0.9958415128246358,0.9689797798515761,0.9645498787066588,0.9797545269295754,0.9955332383573402
11,9.1957e-05,0.987718531721357,0.9630693935137193,0.9865856883004144,0.9886158852293006,1.0234428749053195,0.9868174313140234,1.003041542626048,0.9868592814655301,0.9993681313208681,0.9935911193895817,0.9456843132135101,0.9835269446088991,0.9625303010347025,0.9617338408509023,0.9946827317744105,0.9644161949638139
12,0.000100268,0.9763943820008826,1.010758800439656,0.9859010300230172,1.0021323269050597,0.9741043165490526,0.9882089116283478,1.0008205000412127,0.9755107886344986,0.9856948930994295,0.9738966086633397,0.9616042136058649,1.015378594636935,1.0434934414982513,0.9527316210890162,1.0135520385905081,0.9691306399841155
13,0.000108579,1.0005219147689932,0.9861799481422426,0.9834619797938037,0.9536136628262728,0.9663789403028036,0.9770349912974394,0.986431075284406,0.9778180174574554,0.9964780624072705,1.0267118101485722,0.9875067678560042,0.9658845098996635,0.9935989207908527,0.9970346447485822,1.0121808799409275,0.992064729302103
14,0.00011689,0.9823728551677227,0.9898265068109444,0.9920822076046952,1.0090003298184154,0.9644415039359613,1.0075851379699394,1.0092436562874028,1.007909650646384,0.9624053624036243,0.9876304468779766,0.9684313180634478,0.98399296415285,0.9574766576989102,0.9572502134297222,1.0133940007232498,0.9910458698816292
15,0.00012520100000000002,1.0168568986516244,0.9786819493452339,0.9639217670180035,0.9559524508618851,0.9588206500747717,1.0183951662778983,0.938187576310199,0.9809620213813594,0.9895560192306446,1.0064360426857517,1.0036559097862365,0.9476498664296569,0.990401520891275,1.0048159243139554,0.9751169203824822,0.962580587395723
16,0.00013351200000000002,0.9853122614468429,0.9337442452769337,1.0006758978597514,0.9754576814679928,0.9953689444582108,0.9904152656142153,0.9967366739999722,1.0039214022465632,0.9850823852924315,0.9847403820374665,0.949569181955408,0.9447832233114541,0.9835488047090359,0.9945081513800916,1.0008901552914395,0.9992928538012541
17,0.00014182300000000001,0.9351254092570422,1.0045807444259,0.9820452146837937,0.9877331989781613,1.0148926044960498,0.9691731173477731,0.9961966527649126,1.0005072246966877,0.9852485551912764,1.013762562708522,0.9761891826436321,0.9705149211048356,0.9787765820366822,0.9849177827407805,0.9650155755853315,0.9502154236532047
18,0.000150134,0.9711302272843187,1.0200770971153752,1.0135514273370787,0.9830297087016363,0.972932116013779,0.9895888075447922,0.9677479206829475,0.9464751571400473,0.9855081099846077,1.000866417844074,1.0106223093264683,0.9414839936099437,0.9779666976257719,0.99554885380776,1.0053038071392877,0.9742942153718768
19,0.00015844500000000003,0.981625426263385,0.9780906935860838,0.9563903502321741,0.9858938515079616,0.9897290533912533,1.0004519412804218,0.977213335024205,0.9577193493213008,1.0009744916556413,0.9607371635736468,0.9461078576445141,0.9859697496090437,0.950802616107889,1.005876640699094,0.9984826403342104,0.9738516357880458
20,0.00016675600000000003,1.0062227142380031,0.9624556498157542,0.9789971031120009,0.9503996989856149,0.9384130802935899,0.9674396458563809,0.9526397965949377,0.9609476829128291,0.9951537446570267,0.95379356654217,0.9755079726156956,1.0170842834705756,0.9743819923218395,1.0002211343691958,1.0048115710622938,0.9990586054392595
21,0.00017506700000000002,0.9906873047565277,0.9535911825162278,0.9867996313191377,1.0136148272832943,0.9945468777567085,0.975406146880552,0.9729614673731224,0.9573108188556573,0.9930070439229898,0.9607274753900722,0.9804900802211334,0.9872609563446786,0.9623179155913699,1.0297755323942996,0.9859522549865106,0.972976460289735
22,0.00018337800000000002,1.0038929771735605,1.0089447452386378,0.9982196559931866,0.9951147059460363,1.0028304027900985,0.9786600870533968,1.0383998234280347,0.9918885589798376,0.9761732474914726,0.9514766510738469,0.977256435083518,1.0215148051344185,1.025943765041319,0.9853647403286194,0.9976249664957957,1.0041747082945127
23,0.00019168900000000001,0.9679334411958037,1.0077081980690286,0.9793669035230066,1.0091967918049891,0.9371793428541453,1.0139843327925886,0.9801121479283686,0.9255313065506561,0.9834691599477136,1.0666364748792616,1.003515056548094,0.9850608443804622,0.9765274437966538,0.9590436737016421,0.9984445475990397,0.985685201976104
24,0.0002,0.9774869479289221,0.9595259202381985,0.9767207785714824,1.02381018478131,0.9587856758265366,0.9767432703268842,0.9906198358018814,0.9808383354217528,0.9595424692464329,1.007755668695149,0.975466113196218,0.9525701409945655,0.9826408462353394,0.980681537148286,0.9937607081872336,0.9339022955789392
