,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2
0,2.8,0.6614622209425672,0.6994179007272383,0.7603104671457113,0.7916439480109347,0.8256666681456484,0.8640977265666594
1,2.8015151515151513,0.6880953157453825,0.6863687136385527,0.787417696216975,0.7791154258719496,0.8545770214326799,0.8552744700290845
2,2.8030303030303028,0.699615922672038,0.6928281853840051,0.7228895157136539,0.8249707693695693,0.8266402250310614,0.8965990388102438
3,2.8045454545454542,0.7135505827046054,0.6761099621685013,0.7505245913150067,0.8173581436324128,0.7982667761023661,0.8923340565549828
4,2.8060606060606057,0.68676351212836,0.675678615813822,0.7517979959245824,0.8061105310290768,0.9137267434958474,0.7745952720247099
5,2.8075757575757576,0.6628914864984089,0.717158723710504,0.7556406934621294,0.7928052172973208,0.8906961522729615,0.8118928468759304
6,2.809090909090909,0.6965325200119666,0.6852283610848425,0.7935613939776354,0.7495582161962697,0.8536840428178089,0.8577700584004258
7,2.8106060606060606,0.708084665486377,0.6593011607733938,0.7513344784949445,0.8473544951916435,0.8627721672457015,0.8465824089172941
8,2.812121212121212,0.7057543086443061,0.6814743715343916,0.7893335794854827,0.7690809316714656,0.851949631857365,0.8532295960836734
9,2.8136363636363635,0.704019579474394,0.6858483598088877,0.7578661135620784,0.7964452118423992,0.8480375869274007,0.8676159018856224
10,2.815151515151515,0.6852580372760604,0.6823779614810292,0.8005530921821553,0.7464064173250637,0.8190166711567763,0.8954152713938524
11,2.8166666666666664,0.7148955146427575,0.6869093756823601,0.799135074883379,0.7599934432326536,0.906342748739101,0.7981940003800517
12,2.818181818181818,0.7064367677296299,0.6898550391896019,0.7765317597919974,0.8043542463159463,0.8364470291524448,0.8805617054782713
13,2.8196969696969694,0.6875621570499019,0.7067572259875551,0.7633957507166959,0.785181046734607,0.8337346807695313,0.8776700858014328
14,2.8212121212121213,0.7209461340125904,0.6797902397998314,0.8521301597337311,0.716640558829969,0.8526358396415746,0.8578618806432983
15,2.8227272727272728,0.7088973690625776,0.7053954302102342,0.8384128774674373,0.7314382131285054,0.8898665893785646,0.8000458581613705
16,2.824242424242424,0.7072291714969793,0.6877401925142487,0.7891517998796616,0.7809791563869346,0.8143815701772297,0.9060004277926903
17,2.8257575757575757,0.7405950311457942,0.6840018175922749,0.8059571697097301,0.7729036378645373,0.8721276341481662,0.8623049068368137
18,2.827272727272727,0.7006282123835941,0.7000303975950426,0.7750422226149161,0.8004250246434357,0.8446771490561059,0.8542368897716024
19,2.8287878787878786,0.7536379762409275,0.6553866231195434,0.7547489728146046,0.8178569565070245,0.831229097971769,0.8803586871957487
20,2.83030303030303,0.6595716420794702,0.7281480408408094,0.742604937291235,0.8178647587267871,0.8767927251128685,0.83137933657226
21,2.8318181818181816,0.7195755980746871,0.6820340842000471,0.7742129592325281,0.8144986864004541,0.8394948255075471,0.8783962710569283
22,2.833333333333333,0.7357631587140768,0.6793329765743672,0.7658947660712337,0.820891939421212,0.8225457773679793,0.8850575029523557
23,2.834848484848485,0.6546167048695397,0.6982272649474857,0.7517146012618848,0.8139143013336577,0.8888592922508369,0.8368140258638378
24,2.8363636363636364,0.6703660600937091,0.7113308027181678,0.7802392199957564,0.7778635757722506,0.8538299154169712,0.8603309273761238
25,2.837878787878788,0.6333983089339065,0.7712213826481703,0.801064075023504,0.790783141073714,0.8935690453434038,0.8359560311266326
26,2.8393939393939394,0.7072260479659753,0.7076489547504689,0.788087667963582,0.7947510892665552,0.8568561608002833,0.8733713717037348
27,2.840909090909091,0.6935325079549025,0.7172118198291841,0.8016637645537296,0.8029980755904477,0.9018485160902316,0.8514933077309838
