,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6
10,3.0892,1.1418973902174412,1.125293605226425,1.2000793349766112,1.1271020357205432,1.1532254979368521,1.1696334395064054,1.1766419474803078,1.15888565079713,1.143255754983769,1.138042851715678,1.1574123687557094,1.1608780418096436,1.191186211865847,1.1123672719855504
11,3.0893200000000003,1.2038414206238277,1.1243793955207448,1.1632933432846102,1.161123852740326,1.1362219329074086,1.166608169567488,1.1874846994578092,1.128319828078551,1.1645139518321699,1.179771557579652,1.1357984102157272,1.1594066351470138,1.1717367338796894,1.1388171284748696
12,3.08944,1.1648962409429469,1.2109167734374187,1.1776551682784042,1.1812807544270576,1.1802310105900244,1.1543058735750464,1.1668842738246052,1.176089429785205,1.179756574598193,1.1185162209469186,1.1343760211544305,1.1599182370075527,1.1746355059215932,1.215536216369245
13,3.08956,1.1682451096672848,1.2184437642976136,1.2034275825055305,1.2248578835420219,1.1514820401754282,1.1833671759643263,1.164146648564731,1.1354879451026654,1.1432369907453925,1.162522486026421,1.14050186647319,1.1313860415027854,1.1666962463471553,1.1197040599576462
14,3.08968,1.1531664724264437,1.160485764286609,1.1688054537985224,1.1241136062255566,1.1839025236745615,1.1947246400004072,1.1654647087823815,1.1720662312887988,1.1440237648483855,1.1166865650132565,1.1562214379894704,1.1682032613803646,1.1548277896041415,1.1295138851290583
15,3.0898,1.1543717622504894,1.1707297506667609,1.163439830329603,1.1731266266178255,1.151508907490541,1.1463609915741069,1.127087974760639,1.1474435390759488,1.1404837574895865,1.1234514361390529,1.1652117134846867,1.1382933539207798,1.1406586680728739,1.1936208415095158
16,3.08992,1.1654281495881085,1.186461794821044,1.1718166803119217,1.148527051737656,1.1432535574695084,1.184541863605611,1.1673574555013628,1.1796035273936658,1.1307713628097065,1.1279531423640106,1.1460358439086753,1.2129547659203646,1.1518228095855436,1.1629635106733567
17,3.09004,1.1187411087349997,1.180391557936986,1.1227283963644739,1.132745006842637,1.1362325574447731,1.1864830459372342,1.1293333724887518,1.183483364295427,1.1362647177873668,1.1653216591458964,1.1340152638631615,1.1544373642349932,1.1334455911759933,1.1708793644684297
18,3.09016,1.1299458523373127,1.1864652357210885,1.1822739987287176,1.1727443115232963,1.1884045262974101,1.203593744337742,1.1257992755520012,1.1470543669438193,1.186219421976846,1.1615301971398873,1.1261341061566477,1.1790025886496127,1.142360587456321,1.0813513769679435
19,3.09028,1.161760094345736,1.1690343844984759,1.1794073769588016,1.1731893940426612,1.1613721777874326,1.1763664891129162,1.168523412484607,1.1698246021547885,1.133055155230104,1.1300070861627955,1.1692308397884132,1.1715970934483844,1.2059075237797319,1.1639270735533545
20,3.0904000000000003,1.1300329935676827,1.15434367197841,1.1230844634907866,1.1420813525392455,1.1515957185920256,1.1585692505670242,1.172724328826035,1.0917078110225666,1.1363396957345637,1.1609411399741545,1.1450332476290386,1.1337285598563163,1.1471568125261755,1.149515565465894
21,3.09052,1.2096702371799015,1.1710742583719957,1.2222392642403028,1.1450060841464942,1.1118734674439208,1.1934253203696128,1.1784157204728698,1.1721177761687154,1.1908469949306781,1.1542312289732473,1.190216695277466,1.1963509820316929,1.1490904848032406,1.153981370996247
22,3.09064,1.184802670052013,1.198201587086188,1.1842998062445664,1.154259661921513,1.1463438105923185,1.1298865081938245,1.165432224133635,1.1596124588841212,1.1176138910924718,1.1328333993226662,1.1768456064174033,1.1549202369882994,1.1502386375785074,1.143145475432095
23,3.09076,1.1648815739438574,1.1591223915227944,1.1203967998941589,1.130796652717197,1.1550764111667409,1.1494677846260124,1.179689720140527,1.19164002754163,1.1472561362466596,1.138540719029686,1.2100178675390265,1.1637977721528001,1.1600091279649134,1.1590983609094292
24,3.0908800000000003,1.1258339521991787,1.108419662813879,1.1377595690518982,1.1731675291884145,1.1476577988998806,1.1853036566043527,1.1583790435827195,1.1873035535455578,1.0975797226414274,1.1304871360806494,1.1700348072076598,1.165390362974747,1.1625034431753607,1.156252974811846
25,3.091,1.178014669921274,1.1807123269067652,1.137123023759622,1.1865658230096245,1.145972127243901,1.1247617040119353,1.159928550879426,1.182423914788023,1.1882727257471488,1.182077550716729,1.1310502781986087,1.1364221494680642,1.188230557361544,1.167022647932253
26,3.09112,1.1589921741616052,1.1844459862245975,1.1911971304626494,1.17082780788842,1.1775830278337094,1.1581447974659052,1.1985051556747621,1.1774421573111782,1.1208971694705878,1.1846499424222818,1.1686317888340032,1.1450013879688277,1.1518487354524052,1.1654962373941853
27,3.09124,1.1550973298207763,1.154563543652689,1.1110842063398623,1.178443822964536,1.132185626016195,1.147988879011668,1.1230063666656094,1.1211854479625794,1.1190025438339863,1.1417624598308354,1.150564390580136,1.1718906982752173,1.177360951301866,1.130321593150784
28,3.09136,1.1602764896310869,1.1620152616988955,1.1619059488195167,1.1641041661786191,1.2205239071340637,1.1418720913065585,1.1577434448884236,1.1445007104560103,1.1385182254912751,1.1480335464641371,1.1470587518440294,1.1508489360009557,1.1722380175418603,1.1804989916661393
29,3.0914800000000002,1.1785924970784545,1.1884004643088646,1.1396579359878942,1.1822062217551021,1.1479554567943147,1.1877414403154152,1.1914438665311196,1.1451344376869679,1.1457397422381357,1.1634448223510168,1.1476149997631038,1.1505094174867627,1.1973338943848633,1.1731753396479239
30,3.0916,1.1824626577201822,1.1433125790517606,1.1559715673317172,1.186380916037068,1.1609411373874647,1.1316902463526917,1.1515676232208216,1.143560253346159,1.140589644325005,1.1602202724992645,1.1690062731561184,1.1401985906604182,1.1715999308730096,1.124976589458589
31,3.09172,1.1916575131393612,1.2207672130585636,1.1780256040022068,1.148045400586371,1.1793652046333822,1.1747139005716702,1.1723429667856702,1.1475634678093256,1.1892503327425663,1.1737743874463973,1.1671728651226199,1.2114290066388622,1.1814413256191776,1.1485423406400699
32,3.09184,1.1336985745083852,1.1178415868639389,1.2096602384346289,1.148521407091169,1.1512521576464674,1.1485666953749265,1.1526723485329768,1.1164488760318763,1.1437467310756384,1.125979502558811,1.1287452361258545,1.1610760424763857,1.1895632891221666,1.171394712096478
33,3.0919600000000003,1.1684793673339446,1.1974160366410656,1.1733552408186756,1.1725922033556073,1.183142292303955,1.1790469491056537,1.143494058107293,1.1919720231265205,1.1237334924498354,1.1228317736573168,1.1260616523678848,1.1559746914986868,1.1868137967865058,1.1285144297299876
34,3.09208,1.162320715147392,1.1093485433418557,1.186950606677567,1.1491589082342497,1.1174555382727662,1.1722826848140573,1.183578307789592,1.1497129674008515,1.1904918764921026,1.148365858630242,1.1611369657887889,1.1303909362207576,1.1764630026601834,1.181275466342137
35,3.0922,1.1761072418065526,1.1782483034101434,1.1359155321298404,1.1520186453940244,1.169409505020253,1.1463509877605083,1.152863182623741,1.1518809003204542,1.1409450820379152,1.0979336075272603,1.1808128900019526,1.128891716448141,1.1453152817878676,1.2002417640927796
36,3.09232,1.2107378056026885,1.1766894300492168,1.1803109644954384,1.197202412530466,1.1385875699845478,1.2035934389159892,1.1871120755542555,1.1605113683078299,1.146900393927875,1.1744743462987663,1.1890913560721306,1.17290829904074,1.1330607798106331,1.1139636351007716
37,3.0924400000000003,1.1510691363677965,1.1833543592532638,1.1659516398440937,1.1612465972549697,1.1481862679059653,1.1691949369237349,1.1958643593602092,1.1805467824962779,1.1233243314314354,1.1457091269039839,1.1758404875531827,1.1828893068223805,1.0854286075688706,1.110671597301854
38,3.09256,1.1333181419653533,1.1893930674467192,1.1508861130533106,1.154916811625819,1.123947447502268,1.1529147431968851,1.2172681295068313,1.17472514949621,1.1316889924648708,1.1690971546494293,1.1418214924029284,1.193496235812501,1.1298649550595032,1.1494918389909643
39,3.09268,1.148991790609439,1.1530012426477572,1.1748135534393553,1.1849519668977633,1.1711726354464553,1.1718953799151255,1.1156549119892099,1.1599232239274604,1.1754816258192833,1.1792412212550203,1.1271626246007869,1.1529334866806846,1.1489018372262636,1.1228786258597774
40,3.0928,1.1662658439345601,1.1922350102458732,1.1635447595075747,1.200721177936852,1.156351676985877,1.1792452662241621,1.1540897381180197,1.179509840566143,1.1955682678908695,1.1885934929730908,1.1584006053399873,1.1774952646183898,1.102987511807876,1.1250506123761366
41,3.09292,1.1578677464396565,1.1880350322494855,1.1386700202385207,1.1717844990295256,1.1512409270955584,1.1802966043656131,1.1644158712391373,1.1620758550156112,1.1836445302083165,1.125777109233677,1.1050295606772411,1.1773359649242847,1.193828554216871,1.1397794376888288
42,3.0930400000000002,1.1056573522155686,1.138474191853532,1.1251792860743803,1.1573920588987312,1.1507555503731468,1.1188804252438758,1.1701700322504003,1.1762987103802385,1.100087466464632,1.163524782226224,1.148937756031692,1.1335030507705646,1.1323196155926711,1.1709636940034087
43,3.09316,1.1499947014937273,1.17579927758132,1.166968912016598,1.169116545220224,1.17555221713423,1.1582759847157011,1.2139651693193874,1.1724516438969907,1.1444301257659604,1.1187557936357975,1.1538376959061132,1.162567173705755,1.2018374740609319,1.173112240961085
44,3.09328,1.1326578516005565,1.1539950980043518,1.179698801222387,1.1660166054014802,1.143907580547299,1.1129803896798853,1.1938513637365706,1.1599163712454128,1.1366167190266874,1.110598507108917,1.1809340756933908,1.1464603067869392,1.1613652910048229,1.129971150011375
45,3.0934,1.1357481261905595,1.169997942816554,1.1540272565681302,1.1306226879662058,1.155951883631626,1.1457544218801579,1.1593841438991377,1.1360985593106867,1.1771373216477563,1.1752698662336438,1.1507667970001298,1.1804502693340246,1.1592588995730257,1.1423890071363558
46,3.0935200000000003,1.1595297126595574,1.1456148261766992,1.1625462427746134,1.1737472312356523,1.1750584238001598,1.2133770436973315,1.110430473536222,1.152823215340654,1.1456928935510222,1.1212835198776734,1.181491599408565,1.1367947523456614,1.1686748874295954,1.120413976884869
47,3.09364,1.1599319750933816,1.1794963933703162,1.1456769659336377,1.1742603905340643,1.1455795181640074,1.122094665539858,1.1772688268087772,1.164819421698595,1.1533944911895595,1.210054733667444,1.1650583581288847,1.182772494419818,1.1723451480511384,1.1525149362380658
48,3.09376,1.146200133902564,1.1764070844619747,1.1243719131744943,1.1754675737878924,1.1660687504835043,1.1908979081584334,1.1749462854305732,1.1732284459387239,1.1480629055279712,1.1321343893499414,1.1482977687393414,1.1198883289240777,1.147615947084126,1.198168475388934
49,3.09388,1.1399509125385083,1.1673078014729177,1.1810724453842398,1.2066012101996777,1.1332309922286035,1.1622317057547746,1.2039348244869839,1.1671688046478443,1.1580504740927062,1.180331892919018,1.1403207148808396,1.2123785029884633,1.178690558956401,1.1919632872630634
50,3.0940000000000003,1.2290081934206447,1.177542418368138,1.195494237225927,1.1714796626712909,1.21130874767558,1.1933119482380308,1.1386743954348892,1.113086262518104,1.1385488339312175,1.1217664128192661,1.1238096962360897,1.1742244750455797,1.1246167809599934,1.1428215979306964
51,3.09412,1.1411996364488586,1.1931248595339308,1.150658404424297,1.203035284039187,1.1665937989897242,1.1298212340542981,1.1789954067751336,1.1264770345821375,1.1513439795167066,1.185623175997603,1.1899868249027932,1.1989227585634796,1.1566596417986448,1.1721571155262973
52,3.09424,1.1591080417009265,1.1479838743581958,1.1755325564990327,1.1386628448796388,1.1535846969675345,1.161604237882256,1.1548337306208016,1.1756071866386348,1.1604716985091301,1.171009915996741,1.1612387948023124,1.1638274411892866,1.1420001448333728,1.1655152959634973
53,3.09436,1.1660734452518098,1.176984902998442,1.174635201689647,1.1427413225383911,1.165986304917924,1.1476471766942904,1.148588569766102,1.13782108904719,1.1361182347316363,1.138566961801247,1.1873238396125991,1.120545785941791,1.1899018674390156,1.1554452639408255
54,3.09448,1.1458418800669647,1.1512790244010709,1.148333084153302,1.1750515497868332,1.1024115641610688,1.1698452162786956,1.1836682736046766,1.1708796725476291,1.1685006053296096,1.1186792808963524,1.1783604277095636,1.1068751553757092,1.1699898276682235,1.1807922878344468
55,3.0946000000000002,1.1695825427933355,1.130055498156559,1.1540079075768495,1.1448880179876846,1.1844772007683306,1.1630456610125939,1.1590215229885952,1.159811411976684,1.1618481682419484,1.1715202636413424,1.179765006120652,1.1683347567129405,1.1304209176005735,1.1823320767475527
56,3.09472,1.1758695529569931,1.1768705810009656,1.1269627344881756,1.1903872407322542,1.1153775651592208,1.118252006364386,1.1315943761110245,1.1541828212509673,1.1588575445078282,1.1743278699374078,1.1227493170928629,1.1158182752525672,1.134076190682625,1.150817695091134
57,3.09484,1.1890454308553673,1.163699380475863,1.1708696669683993,1.160428274594421,1.1146011006862497,1.1876724239544771,1.1301313857713184,1.1701063357875272,1.174209164928429,1.1914794820041965,1.1427628762141135,1.114100419976904,1.1571365662684963,1.1415600639868912
58,3.09496,1.135044751682046,1.1965511875225547,1.198227816038174,1.1794398504267778,1.145417420148862,1.1449913931101887,1.1621045949980675,1.152986251533504,1.1767434607240512,1.1625652891391804,1.1509204705073952,1.1752526925166615,1.1751949047102916,1.1506396724819128
59,3.0950800000000003,1.1637553030420074,1.1603486394343694,1.1644630426571834,1.1099216868175728,1.08773583091769,1.1729885568023484,1.1425689047495002,1.1516104161037197,1.185904276255321,1.1520508023354799,1.1423337166026148,1.1577818491244265,1.1580186218460167,1.1366101705517742
60,3.0952,1.13660330511444,1.1395639324916078,1.134609035840412,1.1253273331527494,1.1813691603270986,1.1255712809271066,1.137286692596067,1.1600634807791472,1.1572977493026095,1.1436839411345399,1.1218423016405086,1.1890010852912565,1.1399955720906731,1.1551070128216765
61,3.09532,1.148010741018424,1.13161404173102,1.204768739530676,1.1575654134260642,1.2118203630121753,1.1593913288507292,1.1051926092710531,1.1752230150766836,1.1538336087060266,1.161896588019541,1.1141972492827614,1.1804914986632475,1.1421425737739328,1.1401148942555215
62,3.09544,1.1642909475810292,1.1699042416103596,1.146870096741944,1.1381431063093403,1.1867613382818474,1.1677091508251516,1.19635659776724,1.1836111034457413,1.157152202176236,1.1727333778966194,1.1900008670593025,1.1663483020419103,1.1723545153168242,1.1408351307985571
63,3.09556,1.144391083661757,1.1461782782053147,1.1876817742316168,1.1497970030450964,1.145584510469969,1.1383042719174554,1.1472192876067093,1.1727149528364993,1.1349151063182608,1.140669598326154,1.1856962591510023,1.1623772622454416,1.2095958799986193,1.1285100473937568
64,3.09568,1.1903319568422421,1.1822627512033568,1.1524687071390798,1.121323200292144,1.1756278114565886,1.1016325969151362,1.127114219575152,1.1347961265835496,1.137447540471579,1.2055196006449713,1.1589787275655792,1.1492463512950768,1.1145786048572246,1.1196109681812498
65,3.0958,1.1649234190930933,1.1510369584849511,1.156350120123918,1.1390273433714755,1.1160825086696982,1.1621049045935339,1.179862144754058,1.1543436751997165,1.1337201330086537,1.1593304208139128,1.1513992662777353,1.207052847800744,1.192859055504342,1.1525140028042917
66,3.09592,1.126962729630287,1.1514461281651367,1.1301857351656028,1.154184674468613,1.1272772624913956,1.178071827875251,1.1943110946291848,1.1503969806708136,1.1390679394720655,1.1473901293938034,1.1390657534117732,1.1754219753381332,1.17202749760015,1.1321678140121156
67,3.09604,1.1512387369411468,1.1528685020787304,1.138574134119275,1.1361932013299547,1.1859861125084006,1.1694232390584054,1.1944479244640982,1.1580432824946387,1.1323480254483245,1.1524537144788831,1.1477383863354753,1.1521251481233763,1.163789634061428,1.1615573805885702
68,3.0961600000000002,1.166554124447859,1.186852223790572,1.1544885919412269,1.1568585984123556,1.1376180658913408,1.1649702769904349,1.1520926490497874,1.153532210510901,1.1418064993368493,1.1459902522877772,1.1311227351026933,1.1758926568237411,1.166084688090497,1.2045207554148019
69,3.09628,1.1330860869581074,1.1276976526591083,1.1489999132408157,1.1556067594102641,1.2053318923327847,1.1362675309655184,1.156641203270962,1.118715174286139,1.1628257777509685,1.196793874786952,1.1507486774575122,1.2117141721413638,1.140787652006165,1.1859289414208718
70,3.0964,1.1765454375300979,1.1384626246886558,1.1524952552974823,1.114037328573425,1.1496174108461723,1.1591964375030244,1.1570709875982252,1.204343042968504,1.1449629637042904,1.1657111363128256,1.1387824740722345,1.15436209207409,1.1372457717753437,1.1769592858494466
71,3.09652,1.1485692027183767,1.1401223852991833,1.1834911769934728,1.1172728264962966,1.1611188705936806,1.1535703208522292,1.1161652819808805,1.1346696160965568,1.1335205364855159,1.1525117975572658,1.183374352603129,1.1884869775279034,1.162378199340913,1.14598742545075
72,3.0966400000000003,1.143207010407791,1.1347517767140338,1.1539117049577567,1.1612063167961324,1.1766010413790455,1.1608639887569925,1.1538929785561638,1.156764583436266,1.1310789995502524,1.1820322384756856,1.144168382685683,1.150607185428629,1.1753239083230282,1.1699482878164926
73,3.09676,1.1378498312942293,1.1676176385239891,1.1402398276960841,1.1371530046588694,1.1357306252766586,1.1354929377815106,1.135645045208235,1.0969416286113056,1.182416746944707,1.1591639322939273,1.1828199667748582,1.1641910060622676,1.1593550969837847,1.1676613572343195
74,3.09688,1.188019731434992,1.166087822727659,1.161270649575901,1.1984539234334561,1.1919358025258884,1.163646912510012,1.1303600115891355,1.121174522158792,1.1855007434083906,1.2021676192837896,1.1442561473028905,1.1828855605147823,1.1815771707108773,1.1464412547791307
75,3.097,1.1607515505558763,1.1666415844081781,1.150967317773193,1.205839438081516,1.1239437012886748,1.1442823885279818,1.1803300222371724,1.13316385135685,1.1943898215282607,1.1497204726111427,1.1560421531408762,1.1690834316960903,1.1512690195621291,1.1240252180258137
76,3.09712,1.1470930973297966,1.1189328842134596,1.113499486088972,1.1998997474159252,1.1316762055391318,1.1255653433208703,1.159992576277724,1.1475509828013992,1.1741666930395231,1.0843282427855185,1.1614374410495885,1.1679180962742959,1.1529762407180055,1.1734795514903504
77,3.09724,1.1682988242557795,1.196180759025136,1.136761664346569,1.164466789209752,1.1257845913216686,1.1373950607783858,1.1863403117518116,1.1360841997935198,1.1363018977776727,1.119272708335257,1.1247073531796754,1.1627186530361024,1.1666315800214366,1.105823836307255
78,3.09736,1.1710258360206858,1.190247932811964,1.1560955602717942,1.174140766663122,1.1010931943894384,1.152013014388602,1.122089370666832,1.1733196383673234,1.1678984239949244,1.1892912472808645,1.1301004663905778,1.1623688304254811,1.153615924485569,1.1661949529934632
79,3.09748,1.1720587322576936,1.1963309859801365,1.1537355479290354,1.1618356665279328,1.161745716092843,1.1524621566618172,1.115707699966925,1.141243053527429,1.2077981075878608,1.1584418314334912,1.2047471978904436,1.099292263676186,1.1855029276485534,1.1686883158100236
80,3.0976,1.1575170089670737,1.1686108689545314,1.1146470072420962,1.13665514008099,1.1798162386066737,1.1880484789926569,1.1430823963838395,1.1329861321919557,1.1478923728076524,1.155373437513924,1.1773806311715647,1.1747957433036977,1.202719831329762,1.1935209009119108
81,3.0977200000000003,1.1837716471413164,1.1929652655929672,1.1693204931614691,1.1795004562917344,1.1291912487473907,1.1626290085160544,1.1789707371370477,1.1373363571183641,1.1309387784601768,1.165586818736181,1.1107465616431447,1.137652113915523,1.137090213842684,1.149831962587793
82,3.09784,1.153646839451756,1.1480978850043808,1.1660353247278872,1.1366726380646064,1.1397488346625773,1.1252811157155849,1.1802472464450466,1.1771963625715098,1.1821462662576152,1.144116538351185,1.205393112122376,1.1633005407561432,1.1419161212566487,1.118658033765378
83,3.09796,1.1376433878903354,1.1278425847608968,1.138722191196151,1.1792543304671474,1.1696228226108178,1.1455126784052598,1.1873335182695537,1.1818248487713012,1.1715920997651506,1.174063930684982,1.1545913475488174,1.131752401871122,1.1388236922638906,1.1794823434504216
84,3.09808,1.1359295875969244,1.1561061906020387,1.1601596821310562,1.142425250159004,1.1605588223976808,1.107724091585391,1.147602203428078,1.1493812666991252,1.1743631417169635,1.1351237528572324,1.1778547536702613,1.1153644489732326,1.1296500599473716,1.1480032403438867
85,3.0982000000000003,1.165358823676695,1.1648234775560873,1.1062482885495712,1.1215184006761418,1.1511187997197034,1.1932363571294613,1.1408882265049294,1.146959100674628,1.1788020840231714,1.1566386999545337,1.1873472809447618,1.1948124201996113,1.1614183882295557,1.1184690685353353
86,3.09832,1.1822743012829269,1.1792255954271689,1.1499772022363801,1.1384704393410416,1.1200247936189072,1.1067389675621075,1.1112866117709561,1.2173049853285052,1.1861388515129074,1.1936255598851548,1.1667640245225237,1.1812439213700983,1.1679580629096664,1.1510872533744752
87,3.09844,1.157008203285577,1.142121020860349,1.1303222208485413,1.125825523725806,1.1657401813869892,1.2004241503615518,1.191998885606649,1.1640813603979117,1.1388792828269056,1.1769614756715823,1.1520889061040862,1.160077214010866,1.1648494067439488,1.203561886436103
88,3.09856,1.1189575672196221,1.1452315789501208,1.1577059584741296,1.1624656458048694,1.1685633882605835,1.1351265680637055,1.1459140373207979,1.155894405282359,1.1786037469087414,1.1836557791346793,1.1407504929789494,1.150467894380589,1.1582962914379566,1.1544454949511131
89,3.09868,1.143837310771175,1.1477549369447066,1.117205045627652,1.1283551282894144,1.1676732229229396,1.1485036045719144,1.1733093293836279,1.124065507364433,1.1669607755818219,1.218464985774853,1.1274340529836087,1.1202881073588777,1.135020367514414,1.1616595019703293
90,3.0988,1.1830410982237463,1.130377812839608,1.1371242739589962,1.141215876939443,1.1908135754614897,1.1590571269063605,1.1281108887446978,1.1370218296638872,1.1835830083925885,1.1803550058769323,1.1495377493395154,1.171447176348105,1.1442505251999784,1.1241726392485523
91,3.09892,1.1902554260241736,1.1697718096161756,1.1259460824114667,1.1534303894581754,1.2003957292682672,1.186938748828754,1.139438990467718,1.1342751360411092,1.1039557402585567,1.1468660162066753,1.1053059760071704,1.1521669938755195,1.1712682177606653,1.1576528591058433
92,3.09904,1.1219219624970778,1.1666275328769184,1.19261981593089,1.1163523574549576,1.114216919803261,1.1604154861293063,1.1512809036605578,1.1657667272593284,1.1377086493142798,1.136317197033626,1.1594428679872153,1.1109461435675774,1.136755718993533,1.1661427818160137
93,3.09916,1.173542024492006,1.1500958935103016,1.1420491892619176,1.1382646130755716,1.2246786095795255,1.1828037276157,1.1121224035885948,1.1462066928829908,1.190271044840901,1.1687276709599788,1.1494218798469897,1.183101057654779,1.1263614882194395,1.204761242634123
94,3.0992800000000003,1.1731803430529166,1.132157825467912,1.18298393983269,1.1381256086002323,1.139203184820798,1.1772925485927215,1.17873711311164,1.1724775851337998,1.172348583697802,1.1495605626950278,1.161911877588956,1.1264027131644547,1.1549386714047514,1.1271976068753404
95,3.0994,1.1750937043318876,1.2064819119258172,1.1381865277376702,1.1632343100190474,1.1446222002779107,1.162977890769267,1.1713300513501164,1.1312920152706454,1.1440372034192579,1.173333996335944,1.1029162957959862,1.1556623494196896,1.1776408174636455,1.1726665374025635
96,3.09952,1.1867188504109891,1.208404347781189,1.18145381238054,1.1835252056656633,1.2152045192244065,1.1393568386873247,1.1500399899264755,1.1992500876078276,1.1669030082127032,1.1443573370510767,1.1312233080198362,1.171962865559989,1.2145308032628706,1.1063354420954286
97,3.09964,1.1627427019854686,1.1797693836490657,1.1252979794193425,1.175771791344292,1.2238737267640432,1.1690312551973885,1.197353273190236,1.1524062460172777,1.1953561873012883,1.1946874923507398,1.123565154588454,1.196731090468057,1.1458871685219323,1.161951236896192
98,3.0997600000000003,1.1510226050318602,1.1628042314053313,1.2016560121820592,1.1367326028854936,1.1678593864090188,1.2009860386243654,1.128146786219936,1.1432704182568627,1.1842282813256575,1.1571952856153684,1.1949576406312428,1.1538117481381598,1.1523603362539612,1.106916075054652
99,3.09988,1.1279859435633444,1.1341514595831244,1.1187154998006852,1.176283404143766,1.1599519644430083,1.1694410468266183,1.159303871778785,1.18492511219233,1.1506574656658421,1.2120115069138993,1.1551741739579195,1.1374684664099373,1.1814775365673982,1.1526851766578092
100,3.1,1.1872142077777452,1.1257605438915257,1.1671903603847313,1.240402543261261,1.1876493072012417,1.1777510546133172,1.1243487824719092,1.1120752387094985,1.189841274927983,1.1594384983432269,1.1866123408893767,1.173929619779185,1.1738649706592588,1.1755912632819692
