,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12,Signal Run 13,Background Run 13,Signal Run 14,Background Run 14,Signal Run 15,Background Run 15,Signal Run 16,Background Run 16,Signal Run 17,Background Run 17,Signal Run 18,Background Run 18,Signal Run 19,Background Run 19,Signal Run 20,Background Run 20,Signal Run 21,Background Run 21,Signal Run 22,Background Run 22,Signal Run 23,Background Run 23,Signal Run 24,Background Run 24,Signal Run 25,Background Run 25,Signal Run 26,Background Run 26,Signal Run 27,Background Run 27,Signal Run 28,Background Run 28,Signal Run 29,Background Run 29,Signal Run 30,Background Run 30,Signal Run 31,Background Run 31,Signal Run 32,Background Run 32,Signal Run 33,Background Run 33,Signal Run 34,Background Run 34,Signal Run 35,Background Run 35,Signal Run 36,Background Run 36,Signal Run 37,Background Run 37,Signal Run 38,Background Run 38,Signal Run 39,Background Run 39,Signal Run 40,Background Run 40,Signal Run 41,Background Run 41,Signal Run 42,Background Run 42,Signal Run 43,Background Run 43
10,2.9050000000000002,5.083944561676008,5.084371528190984,5.006795936516565,5.006355758518301,5.016030685484446,5.017195956687038,5.053551362628458,5.0519795516770545,5.058202588540195,5.056899263803542,5.051884430592367,5.050719753344329,4.99145505951625,4.992459415038852,5.078520688838584,5.077529264552249,5.065177759127675,5.0670543176031355,5.107493503140656,5.10709018100784,5.140237147198215,5.14069559792238,5.165220654938199,5.165116802307851,5.223393449471966,5.223077738927313,5.289571376499408,5.289772959281443,5.273247097365694,5.273325432433197,5.2326706293384975,5.23411791076761,5.215340866685135,5.215928156420061,5.228188682035097,5.228699042833984,5.225277686972244,5.225684883162182,5.2359180209113285,5.236842636311557,5.244749051750941,5.244287571672432,5.233663628612145,5.233873176111199,5.1718972315120775,5.172667738605033,5.175343358735978,5.1746028359514264,5.182870952659786,5.184751853588698,5.071123806153459,5.071413218893831,5.01286752405572,5.01295707180118,4.936572166768714,4.936061993350551,4.889286509349153,4.890000545758549,4.940557794818799,4.9405220633542255,4.90103703153762,4.901047901078042,4.86902541769251,4.868971476981313,4.816275554200377,4.816050577232592,4.756816573107443,4.757098395302957,4.721130163862758,4.720631985254206,4.721837646184417,4.722492056400566,4.654994330708642,4.654800806018522,4.622213702972613,4.6231316012941885,4.613798914620027,4.613507565849184,4.582814096900858,4.5821950430904375,4.61197932198449,4.61219870823322,4.654269000897146,4.655804890800431,4.56600244720601,4.565563237896869,4.588781335193298,4.5887198981489625
11,2.9105,5.036305731007938,5.036857132677392,4.930026245192489,4.931570757418786,5.045842998988427,5.046100584074947,5.060860812691898,5.060874774974481,5.0205359835536205,5.02206990766385,4.956235066180316,4.955996034013138,5.036654063670949,5.037327433311765,5.026498583954715,5.025803725334584,5.062929979786844,5.063368158730198,5.116577851406766,5.116290531901522,5.1753174768071615,5.175553134854634,5.149766792523765,5.1486787308159485,5.150819030848412,5.151411380304627,5.270543003591146,5.2711160817565235,5.228651848559297,5.229928531437095,5.221648759077023,5.221584730850485,5.247954552709084,5.248594658148941,5.226721128847157,5.227896021111919,5.220346770872546,5.220573590771012,5.145297883722256,5.14349834633719,5.240251651727061,5.240101072982591,5.208846312371422,5.210577478657972,5.211598893960933,5.211084753761356,5.170583593613719,5.170087256297079,5.160108808267572,5.1595740855270105,5.060684553618444,5.061866379216692,4.938211172349173,4.939860005250597,5.0183542087728155,5.019603654993253,4.906823538924394,4.907612723569611,4.933919293369571,4.933589558055381,4.844106416155665,4.8446271768381886,4.84255808526495,4.842914900316246,4.817105219345216,4.817147134923822,4.753587946873865,4.75309557746831,4.726451495962584,4.726700148066545,4.682093832347465,4.681116777236255,4.675456056866626,4.676209946515587,4.631190284091416,4.631745527063137,4.638037923421223,4.638192749044564,4.634485354823972,4.634298701484567,4.622251181383581,4.622126090003803,4.598250148370637,4.59869285625599,4.5443713183336145,4.544767143652246,4.618075097770428,4.618447560523977
12,2.916,4.991718838325011,4.990115888422767,4.973876620924322,4.97446665841411,5.034873629431469,5.035231912210151,5.03101692216523,5.031617016533882,5.007211110071664,5.007566550763577,5.043217773695215,5.043175388322755,5.022684057719714,5.022414260180422,4.914977268516827,4.915178071273131,5.095119307092793,5.09560474300762,5.102737927355365,5.102536344239226,5.078805755268862,5.078098808233276,5.149555902636669,5.151117906415612,5.19584506898333,5.196495795090584,5.3146818535946165,5.3150340471127855,5.257632306369004,5.258367581618211,5.238061957344846,5.238680011528756,5.1789993967319825,5.178300353198846,5.2669656960403595,5.267100844408843,5.188600426393104,5.1882249333269375,5.262377718220677,5.260984001736512,5.254159544856907,5.253130140080715,5.256313237639204,5.2564940816586345,5.1968229215183745,5.195770060300714,5.220560033087951,5.22185177006591,5.196736193733397,5.196893393692277,5.0380399825049915,5.037895338875395,4.961937278494474,4.961242982510294,4.941189286030343,4.940643631310628,4.938655619254486,4.938584469296971,4.9900382669196235,4.989289249095022,4.948131742453513,4.948633700994539,4.883394082358193,4.883062442142815,4.817353828995706,4.818524472171496,4.770268180630438,4.769993760050621,4.722147580598,4.722259772262259,4.676046357498936,4.677240361977532,4.671088078974802,4.6715946907071695,4.592076520849028,4.5909769667328915,4.598937881817687,4.598876663660328,4.62957135041329,4.628325091243842,4.64059290897431,4.64096846376622,4.546322403533158,4.546265714378422,4.5814962218576,4.58135376462955,4.553663988626801,4.554009559583129
13,2.9215,5.05402861241566,5.053407246970694,4.963847463403899,4.963309928643289,5.030277757831075,5.030610179503055,5.013906609760625,5.014023142374295,5.028749669992368,5.02750038029917,5.083492502306469,5.084638407987025,5.0573623448504135,5.0584259185280604,5.014819172033312,5.01467256077446,5.054772069190016,5.053535053236735,5.121336009218765,5.119362344270545,5.144531165720464,5.144122502562684,5.179590746938174,5.179406873567101,5.217427427356249,5.215981206827731,5.240282912319273,5.240762757193813,5.226221075966364,5.22550585238435,5.23392549175509,5.233409664620047,5.27493209285621,5.273019801448014,5.205968384933876,5.2059940903229815,5.243551610281951,5.244289790867966,5.237584942612575,5.2377233707173625,5.24120001779789,5.241849806147019,5.184511225874525,5.184837557192588,5.176856720240962,5.177004799208157,5.190957791328626,5.190512335023999,5.105735572664177,5.106531222129567,5.076363273400787,5.077064097681439,4.940113694377795,4.939334973181227,5.02633010901971,5.025850357735899,4.916100039194212,4.9152053467655685,4.92991941122844,4.929709832474024,4.88154011144937,4.881743224648981,4.888354613789093,4.887703951053596,4.7520797693062615,4.752567047538364,4.755657981561589,4.754802519295313,4.667192223645546,4.667806654271658,4.7304183440937235,4.729292147780374,4.687511232989552,4.6883152838941955,4.640487023246876,4.639485761849339,4.615133969383908,4.615798000051449,4.6272230974215045,4.625843470312324,4.567922132280575,4.568220883389551,4.513722162684685,4.513841725896308,4.62110420818837,4.6212969831802315,4.579356918756054,4.577793637081415
14,2.927,5.010223068799146,5.00960354653548,4.9767977177278295,4.97763266021412,4.985352019772197,4.985510499992675,5.080359607415173,5.080424605228264,5.029265212309624,5.028482023981045,5.023394157287389,5.02428772485474,5.0222522595715535,5.022608262137024,5.026960601973727,5.027263944827926,4.921832172531698,4.922260668949852,5.002838248300132,5.004341812693733,5.173327514975173,5.171523886659123,5.18762571229978,5.187055007808407,5.224601164956878,5.225672673120865,5.174727325882216,5.174951241727924,5.2200815077010745,5.220999876121686,5.2556308132050376,5.254971092597507,5.25052120124651,5.250859962869206,5.206378011445491,5.2049050863781305,5.258631413832606,5.257753930191415,5.265077331783303,5.265896064408549,5.228388007989192,5.2289053655958675,5.214278953414223,5.213484802064459,5.2063134686639385,5.207299114673198,5.160307485361495,5.160119988641437,5.083689680638426,5.083588482973203,5.053218330503565,5.053654447967002,4.931773350362641,4.9313931410991945,5.012352668689207,5.012885923661734,5.004012092754319,5.004509272841412,4.903637129766457,4.905122141113396,4.9071317512526145,4.907301725774278,4.855091492420506,4.854047471839832,4.806742258663648,4.806411180469673,4.747439244701105,4.747663003932086,4.714202347860335,4.714592082836687,4.732638432186359,4.731962001709129,4.599072872338524,4.599297380719969,4.630468673122453,4.630183445824306,4.643105400186867,4.643030720236405,4.599992204686032,4.599200647381419,4.579126264536107,4.578497903011719,4.587720578083102,4.588612021077065,4.585051519246133,4.5854537477545385,4.522288139823398,4.52182481819026
15,2.9325,5.028198519441587,5.028247025432554,4.932419197352443,4.932202684369969,5.0400733966373865,5.040906340591703,5.034205404908892,5.0350214505939075,5.043360844918385,5.041742402271796,4.97561603964012,4.974895912542537,5.037406042412448,5.037580233498568,5.038068991309479,5.038630981716402,5.017566885975767,5.017015202720746,5.076235788290063,5.076657819321231,5.070718738236819,5.07154702716661,5.134808627741133,5.1343110729346835,5.220590821669033,5.220215109622775,5.259705985438419,5.258567480644907,5.227360803314605,5.228223949451462,5.188838131054872,5.18813352736541,5.238767200857542,5.238575299735463,5.224547698982008,5.2255493989382655,5.247319712017753,5.247830416260258,5.224747142279448,5.225391057937,5.266645015218248,5.266847067691646,5.197973101169778,5.198876320955523,5.2173505109864,5.218727922419896,5.195460276205122,5.196259549859279,5.06775953926985,5.067074987267556,5.054792454595448,5.054982137327788,4.940020436484883,4.941871508791565,4.981231203647846,4.981174607819309,4.9323844126821115,4.930406688155261,4.936394363167565,4.937223464648307,4.857795145917131,4.8575146662241036,4.842492752857521,4.843119302962392,4.790898789074064,4.790982777269181,4.746413901445408,4.745355013392486,4.682867519144513,4.6824238115985555,4.724255875758262,4.724757271869443,4.645419029400786,4.645567733614083,4.63781085612524,4.637799924665153,4.650329638500337,4.6503275771371975,4.607612183637641,4.608787167082246,4.6027265600716865,4.602246653283413,4.553366063094911,4.553693829988347,4.605288883486068,4.6052286646198235,4.580897712091325,4.581095203026367
16,2.938,5.030528352439699,5.030292631140257,4.895804119674479,4.8962373320557075,4.983533750078011,4.983787244267639,5.019033134934568,5.018300296288007,5.039066146620135,5.039231654612716,5.011753771664819,5.012188108794362,5.025774540209684,5.026633126515101,5.030209723697101,5.031604812593644,5.082391847051928,5.083225228088848,5.090469131247726,5.091280555135,5.126201369636315,5.127126234358884,5.165930193604986,5.166267769123282,5.225042766991886,5.225469577234229,5.244063139515565,5.24400894852995,5.225873629146236,5.225686381936855,5.236049742952015,5.235708981620654,5.242613369649983,5.243529051451859,5.233057094882093,5.234378223535452,5.247818857381762,5.247978181274639,5.3030982090559755,5.303592484642431,5.237855665164286,5.238353501166251,5.278223395158855,5.279019982891906,5.204229536181524,5.203975386262295,5.229945138612905,5.229569551777259,5.197462466272052,5.196888825595875,5.071376418874291,5.071583655635777,4.960376988776293,4.96089603205276,5.01101157860068,5.011528623142864,4.940156812037381,4.939849314742046,4.899608769145963,4.897417624368374,4.884051847805489,4.884975868883643,4.87482537481387,4.874181209072083,4.811431425145421,4.812308188731141,4.7317056424503505,4.73144693299672,4.7740610006876665,4.773580062740059,4.727160777635841,4.727852761842896,4.654352050980501,4.654259161463299,4.560209252407827,4.559444462482285,4.63856652138734,4.637294307316574,4.5934864966019395,4.594290017252625,4.578269712264273,4.578858844063727,4.554760610470417,4.554908846091493,4.610180874345915,4.6110766280435245,4.595284712110785,4.5953672004537625
17,2.9435000000000002,5.0569555330151035,5.0575268926445185,5.0201906619141194,5.021206103342933,5.041481911902399,5.0405266243071996,5.0263233678465475,5.027476177169872,5.050534770200208,5.05036791842139,5.041780543158849,5.041675566467437,5.026432904787842,5.027726609424187,4.915818559502213,4.915878622202635,5.101279844831019,5.098967386774893,5.100023057658446,5.100048232857771,5.176041554456654,5.176182231734005,5.165132034437979,5.164516790946105,5.1682432626596215,5.1659899290385365,5.283232181765688,5.282839447673369,5.295377958971027,5.294897582597187,5.252147713358696,5.2534613152757474,5.288359278194434,5.288794802685781,5.2134242588329345,5.2136660089683975,5.264575888732364,5.266506888774596,5.306143115360466,5.306269237242009,5.20360731479233,5.202983449895992,5.24826584687772,5.248757998323882,5.2265900985328395,5.226298436940491,5.176090920410752,5.17649455484533,5.163243366302177,5.162032211823678,5.09233115933238,5.091436497701094,4.988069641795843,4.987363944871841,5.010739130062611,5.01044750009997,4.960320177719445,4.961210060168705,4.872940142881442,4.870918129477402,4.922274142268593,4.9226866158370965,4.819860686966242,4.818017955984659,4.797166985477864,4.796917146353913,4.784747302357455,4.783571099484624,4.712635441351985,4.712280001302553,4.7337463004975024,4.732915232230518,4.71833340545726,4.718050427105019,4.58241576949938,4.58286740998378,4.622711138583097,4.622819457644678,4.617250710561761,4.617862330287347,4.578517046466141,4.577816910211914,4.552390487923034,4.551411933635032,4.6601058293961755,4.662461949619788,4.5625305955661375,4.56243214689234
18,2.949,5.050781839162013,5.050447013206536,5.035465876053231,5.0346733488318,5.008230523773699,5.00789385472889,4.9855103697621495,4.985649766860008,5.029080313789,5.030927013926448,4.983042269803099,4.983165299020186,5.03476244392819,5.033864128446717,4.992212465361839,4.993482369068054,5.045011279010396,5.0437872882444585,5.143370623132078,5.142487237035012,5.17848088285136,5.177513258882356,5.150891472154678,5.15075341822555,5.235701758817347,5.236984906996545,5.263657604386422,5.265511613064667,5.289094671994359,5.288340843690144,5.204588794440625,5.204237976241302,5.2340013910989835,5.234739196791023,5.254657608577663,5.253200425437133,5.283671515133844,5.282397174232633,5.2682518942174825,5.269124286817979,5.210923730354289,5.2114074790635,5.259501471152661,5.25791838433022,5.185833370476309,5.185760064836609,5.218616701951094,5.218947187405866,5.204623653200733,5.203992792323513,5.080593048640115,5.079800552588817,4.977820763195327,4.976814472541581,4.979183673733038,4.9786875246556415,4.937212518750349,4.937065220472023,4.903062308998772,4.904657950592011,4.8977302560643725,4.897866435609214,4.8513748857632235,4.849752695930199,4.834124332609792,4.833436845661186,4.7809374299785645,4.778613510898007,4.768225760953384,4.768537942504315,4.726902721556535,4.72688101421344,4.697168093543003,4.696711392996206,4.612207492510641,4.6130416219091215,4.600046549862518,4.599522696845389,4.587720207077577,4.587452908094027,4.572555795784613,4.572412464043493,4.587000439348518,4.585593919626923,4.638911740540633,4.640066796903409,4.593970559231355,4.59297673155755
19,2.9545,4.9993728703671545,4.999053816949126,4.984408306701068,4.985489559190407,5.030579003024251,5.031530228919849,5.017516390687484,5.017835630658536,5.090603518746938,5.0914448946111905,5.075509760192949,5.074936119744827,5.014389034958873,5.016313069140671,5.01842437517031,5.019013007413645,5.072039827469358,5.07181931649144,5.114615618047197,5.114751016379478,5.167687014074684,5.1667633046048325,5.0916832344002785,5.089731714596752,5.2103144028438715,5.210882514694669,5.269092686293487,5.269491042539474,5.231237307676331,5.232717447109877,5.25425418749357,5.254010875884247,5.2788858489448005,5.279620781062732,5.231070518187654,5.232143119640613,5.311702012597598,5.311079490654644,5.284718845684408,5.284341354034146,5.172085562652822,5.172936809776484,5.254862445202027,5.253503087403217,5.270726695378859,5.271062271856355,5.260623448049818,5.25818592854811,5.206247536920301,5.205741517869783,5.074605911851271,5.074932992292173,4.960086549212988,4.959657271536519,5.000951111217106,5.001770123980294,4.927003339043932,4.925745116295748,4.94258174225002,4.942413735215132,4.902985586447282,4.9026275533196575,4.830760593292563,4.830933128905139,4.8195278567857835,4.819527887436823,4.786488179253854,4.787211897568404,4.73785095486727,4.738795526501684,4.7287558211900125,4.728914489261436,4.71260240100055,4.711845949594783,4.644919782667746,4.6445590639352075,4.623146647475156,4.621604729056604,4.628598471381962,4.628922990208025,4.575016022285361,4.575370713129169,4.525529728737064,4.525891977995893,4.656424332611017,4.656432734373632,4.602942078034565,4.602554872647023
20,2.96,5.051567226146891,5.0508732106786285,5.000027261827163,4.999600701522536,5.043445651581909,5.043481195970988,5.063048517033732,5.0638569730585985,4.991590923545172,4.990921050939884,5.0531006788111235,5.053232672674368,5.110651764488846,5.111016606770159,5.029047338785254,5.028139652474149,5.091617511047007,5.091075292079477,5.1197726165234405,5.1211064881363,5.174874191158067,5.17437013992726,5.183803950064637,5.183352308993878,5.1899450509944245,5.18846600504264,5.266135418333298,5.267271736747919,5.28214062818536,5.28070112287831,5.262810947968325,5.262204355191495,5.297221077136292,5.297230822415792,5.2256169523189895,5.225717775217397,5.25019744550476,5.250513438158302,5.2078719890342775,5.208684068721056,5.304701236004644,5.303284281771171,5.209385827203038,5.209617707153636,5.286835744506823,5.287107478526187,5.238664091839783,5.2387514216233715,5.172554196055163,5.171712975585618,5.1000276994613305,5.099132507274662,4.9417961547668465,4.9428133151357265,4.980905404920342,4.981750716701039,4.924075398740788,4.924228225225114,4.9346124868411465,4.934835152176445,4.874321202929878,4.8728567436417025,4.877594916178123,4.879100541686036,4.770127321375116,4.77013394252835,4.754604414796836,4.754662072306383,4.748114698972692,4.7483514508820095,4.72849329904111,4.72749216215436,4.669088728625692,4.669090477791159,4.6428169399776635,4.642393347675812,4.666139982099863,4.666120680439493,4.616539614795453,4.616258323233075,4.608355515693617,4.608831049902063,4.575165975396501,4.575250306750428,4.698086175384412,4.698855557309849,4.568575970869152,4.568531587795932
21,2.9655,4.981982025384693,4.982943463606306,5.067689064707676,5.068209607004752,5.103075234202972,5.102653359116386,5.081682601336811,5.081292209280051,4.982999108506522,4.9835175594563905,5.018147582238084,5.017652494865918,5.063898624535338,5.061744709570033,5.062120633574761,5.0623632571232555,5.0980942235120015,5.097924436248532,5.139597237504323,5.139047709152702,5.16111186375696,5.161476299915481,5.1597726849132615,5.159397097843436,5.270846308010944,5.270681768312585,5.307496972262629,5.307833391557346,5.241019721496985,5.240542812680184,5.265619083236251,5.26598411378367,5.2207430237973025,5.220742617013531,5.27860205254014,5.277985496279294,5.264498700718004,5.264870414821165,5.269546185145436,5.268614666091453,5.281056515238242,5.28174144222893,5.240683625838753,5.23973496061629,5.261150987080599,5.259267742970668,5.252903120058877,5.252578787192159,5.1509005796387,5.1517634760460975,5.071387022399743,5.0704661553308625,4.909984585996278,4.909800431309116,4.939699528176312,4.940843559938835,4.943162282926939,4.943299087274109,4.965689449660564,4.966570399532712,4.8814619385847005,4.882133559059132,4.830044595372415,4.8285626769588665,4.795152018403625,4.794648779255221,4.760664947438294,4.762121378798419,4.734882555056211,4.734686344688402,4.714708591303239,4.714251391042969,4.707275883574655,4.705874361508596,4.674770577658414,4.673900748048447,4.682775003879597,4.6822405000809795,4.596165006396512,4.596278166602936,4.652332001699159,4.652650742357904,4.552896763073358,4.552640208693159,4.628081461548318,4.628335672640431,4.5933884181222036,4.592458994936468
22,2.971,5.053689638814074,5.0528937077534435,5.031736002944101,5.02932797014182,5.069210518631395,5.069853060788575,5.006741862222203,5.0053890947513775,5.053620845100105,5.05515152122595,5.110857627427101,5.110749152780177,5.07585284473288,5.07650435162996,5.033387370693415,5.032138986620972,5.083122562938762,5.083594131055302,5.150275078473259,5.150190247267954,5.2481338774059765,5.247834501675623,5.2486483060884765,5.248718081624688,5.281363192352788,5.280600430471439,5.297530341696998,5.298476945506489,5.252840737602377,5.25285544899164,5.264002837385201,5.26639722379618,5.263202965540426,5.264397753010961,5.250985635667064,5.2515488450771,5.251573259294249,5.251190894941113,5.247825391753294,5.2485334001878625,5.298802220371335,5.298694869280874,5.234159902534421,5.233790124914971,5.283057884958695,5.283428224783017,5.259679373784268,5.259719634390669,5.157867840539777,5.159092706176166,5.096582668494646,5.096035233184334,5.011237681290813,5.012884452280061,4.927567314901302,4.927087344819242,4.949133034856731,4.949201624730693,4.969349879169925,4.96839006437138,4.8827910548392905,4.88321605306489,4.884391081280559,4.885280619559035,4.843414105078287,4.843919811669022,4.786673487004556,4.787622244724905,4.761788251730778,4.762268003290671,4.743954084018234,4.7446423829636775,4.6901036680915436,4.690198525081786,4.66230163895045,4.661877358926903,4.625886349904431,4.625665839568346,4.5999083231605224,4.599754559207486,4.668996842873325,4.669048909315694,4.54555612618178,4.544837437249719,4.654107521963642,4.653595475237518,4.607426779111142,4.608176046339095
23,2.9765,5.055541710306021,5.05417713608505,4.992058683140154,4.992819288811054,5.047392866516413,5.047079747023134,5.098713092974432,5.099068970478867,5.076787928216618,5.076451977706823,5.028558045605076,5.029243097893402,5.063484552098532,5.064959474914189,5.0733583723714135,5.072882774767378,5.078078514285441,5.07792087707428,5.032246056838844,5.030374588595264,5.132964258374215,5.133342343236747,5.155337561291114,5.1562142323295586,5.249747095835817,5.246946325994874,5.28784551824922,5.288266519655816,5.2824229170236165,5.284731284823931,5.305659779038932,5.304715486003717,5.325878123642061,5.325330782437966,5.23649732649373,5.236586967485894,5.2664710989259405,5.265910670343852,5.242279959442786,5.242049922229382,5.229967036427703,5.230103809425457,5.241716010087252,5.240562294879762,5.278675338893545,5.278878389963417,5.216853167828334,5.218114920335277,5.171709137387884,5.172849359738403,5.087044902456582,5.088321303625431,4.972680254172039,4.974416166747996,4.968783289079674,4.968456427333758,4.940925817870764,4.942499501748155,4.99971729705356,4.999211215201963,4.893606086060889,4.894360257729159,4.824591939930577,4.824812575485188,4.8007642624927245,4.802150231190969,4.769078168234391,4.769523562255578,4.738725384892805,4.739970176015351,4.724643077030468,4.724030270168071,4.701529306404159,4.702179312807395,4.661882792738016,4.661316649125821,4.690701293911822,4.690643417865029,4.592593238377063,4.5927113024851165,4.62975101698774,4.630897921902941,4.524712401391199,4.526206281493022,4.6199835072309625,4.6203669955514535,4.58226569110289,4.581167917836413
24,2.982,5.063825002790715,5.064056507884604,5.011312481962815,5.010096893053714,5.08501076435071,5.085135512393091,5.035759152027518,5.035273342150004,5.044032419022142,5.044254335161587,5.062269050381458,5.0630914361224715,5.0656785519798815,5.0645049100557165,5.058302082664416,5.058011701630248,5.081486574724309,5.080184093320953,5.077991232441758,5.0777932098838345,5.127302159481804,5.128926694202727,5.218707684665877,5.218010013886496,5.275936678197256,5.277292914124449,5.264536391267968,5.263952381505878,5.257625320883777,5.257587308888521,5.206554284646458,5.20620140499374,5.324670018256882,5.323930151451539,5.299054878056297,5.297780756058306,5.177452327645529,5.17631447917216,5.267798420847517,5.266558093686709,5.271203827690175,5.270881150001421,5.230975795118422,5.230025973823076,5.243805598039721,5.243210937174705,5.245834762278218,5.246346528731316,5.150342867095513,5.150011132461831,5.089084906102251,5.0903435978677525,4.96351036629629,4.96241162296847,4.961316413933204,4.962202017501449,4.933000763978697,4.932888759478597,4.9754528206530955,4.974882866004946,4.9054631076958595,4.904542647695432,4.858882918917454,4.858795089069567,4.780013930969957,4.779758719768688,4.749243508756076,4.750179303861572,4.769575586560747,4.768395073739758,4.725262550324132,4.726240417703803,4.676193265968087,4.676815661559089,4.640560896538584,4.640220854169567,4.640680100274838,4.640499694102822,4.649172856194037,4.64836836763337,4.6346862231969235,4.635036947357892,4.597161155019773,4.597932410679441,4.624558067203599,4.624940087891987,4.630092227574911,4.629742408980519
25,2.9875,5.034584243021995,5.03454463859812,5.061253979891602,5.0613739809948965,4.990020337910877,4.988652890274226,5.072443132153467,5.0719140005523755,5.101232207687349,5.100614621692165,5.054988257748887,5.053926182998355,5.067761837912025,5.066295254189594,5.060008038969085,5.058385629921599,5.0629871823595645,5.064090111088747,5.15689830252849,5.157316241306025,5.169780422774787,5.1684433344112515,5.2089963976655,5.208834981305666,5.25555390524697,5.2556561024896356,5.280528149688768,5.28084242399775,5.282581086432123,5.282732320184367,5.208865497311866,5.2077747805062655,5.270063914101151,5.268742066674251,5.304074716893077,5.303501263218314,5.294915509029253,5.295377176380707,5.322349476111719,5.323451687840858,5.22794423905822,5.227475231651314,5.2277879130899905,5.2275034046228175,5.1948673803773415,5.195595409641782,5.238372250831101,5.2383575394173345,5.089290503951052,5.0905029383855265,5.06497152507926,5.065268839729616,4.966158557042038,4.965196461872585,4.993862341929242,4.9938419145174375,4.927391658689121,4.927846704518542,4.9618087130043085,4.962521687090064,4.893246443057059,4.89247696738159,4.858358027240557,4.858292404664698,4.82662490847421,4.8262060321299165,4.783454536953591,4.784563991795798,4.714954707912179,4.71551841481859,4.6993604518379275,4.700903806680231,4.6344511918369955,4.633601476856152,4.613464903417916,4.613499541744372,4.615388838188063,4.61491024296743,4.616647834710446,4.616425762549726,4.603791674443731,4.603385354367234,4.525605466853583,4.5259017191979325,4.614805290924976,4.615239190637869,4.573871394968075,4.573786782854528
26,2.993,5.045285813704952,5.046478695540718,5.0675237281253835,5.069394571378676,5.034625178549266,5.033213410440985,5.064352882137995,5.064136494918039,5.028889645514642,5.0288925186079405,5.002079809060419,5.002275926251844,5.077654952413776,5.076958750527636,5.07078694640992,5.0706710066473075,5.148369457109496,5.148286218338255,5.103706944297014,5.102879873358668,5.206950017934595,5.206741501242672,5.196487930785878,5.1948615541081224,5.287075391666879,5.286108391592413,5.226633268564398,5.227700247752992,5.278847022554213,5.278513569774922,5.258616775659031,5.257243298674067,5.259658366289319,5.259434138304312,5.278733885608339,5.2775325381721645,5.2665253276347945,5.267029097829541,5.233608355926478,5.23411262538688,5.263418316571633,5.263849219117724,5.2696597074966025,5.269724080206228,5.23977153294445,5.24039261817328,5.257070540939653,5.2563175863454585,5.1928734894981545,5.194667467647641,5.016508569657504,5.01735475579958,5.007905627608941,5.0087380713855305,4.959985816501113,4.9596424945739495,4.928329192086792,4.929212890306396,4.873575346843738,4.873108026332598,4.894168715322905,4.895249373985327,4.920920658530293,4.9200314946581125,4.80874615799161,4.808410457039298,4.776105257329483,4.777276493033627,4.692939959437673,4.69159090954557,4.667934347783633,4.668636733108335,4.673756659575672,4.672755148485149,4.622397259273103,4.621401963506764,4.602348740351654,4.602848043369404,4.583639513255824,4.583676400592938,4.548681052130067,4.5487418957922685,4.543705545027281,4.54339764222768,4.695277467649556,4.695145098438952,4.6131179738176025,4.6134526436943535
27,2.9985,5.01614027967254,5.015762412923323,4.964796261367593,4.964133761133448,4.981956214725809,4.98113442158301,5.040666808195062,5.040257550834153,5.048779701456453,5.048753184056466,5.044090519330892,5.045459903164549,5.016177940459562,5.015856107205548,5.03801208111802,5.0377568706387015,5.055936150100309,5.055257751683686,5.039163038064731,5.038952584866363,5.144085799406204,5.144572203749448,5.178247240186093,5.177593421925796,5.253608084896721,5.253096693926365,5.218948985737066,5.21929668000189,5.278577664389956,5.277840483225209,5.228543728242887,5.229325667618322,5.267155496099519,5.2667282790518515,5.272007858629815,5.271953605497987,5.236380210005589,5.235882873776998,5.279008722399187,5.279744716719717,5.246092822660108,5.2469724302470135,5.204495301657439,5.204569200950086,5.198011392150595,5.198132048521724,5.244946535365541,5.244554831797062,5.201173134469372,5.201089396780645,5.017400934613224,5.018229286183606,4.960813415074336,4.9603330076864625,4.9415436046876025,4.940977742224837,4.914376713846203,4.9140898002779,4.892357560825453,4.89191048025494,4.860752174503559,4.861318193613845,4.88840033883484,4.8888609438570665,4.83514205426138,4.8348732248662545,4.763565110178532,4.764266558266306,4.690195500725415,4.691794201973247,4.6802027417397625,4.679988290812858,4.651645563878492,4.651537619946155,4.664921705327468,4.665222611852907,4.626488929540149,4.626510012680866,4.600807973115117,4.6005268064986256,4.549415608716193,4.549214994355532,4.577863530947325,4.5784455412090805,4.622345411838623,4.622546151362123,4.583040071093807,4.583789338382905
