,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2
0,2.8,6.432545225651971,6.433439204343538,6.082087440735581,6.082090815782345,6.048044516441363,6.046043110212243
1,2.803,6.4259586745109205,6.425216805058106,6.129493410072173,6.130053903218657,6.014724354383653,6.014298886603721
2,2.806,6.420764861906691,6.421714249642855,6.158303748704176,6.157307197687058,6.021832837289738,6.021458311290005
3,2.8089999999999997,6.482339595092079,6.4836222170322175,6.176874797584133,6.1761689737012695,6.045224600916064,6.044049113844927
4,2.812,6.505873966051339,6.505025403383869,6.178588597259551,6.177919971799786,6.004804945376096,6.005307748477635
5,2.815,6.402198622586833,6.401303270752342,6.21240372300025,6.212856207853922,6.070263546672692,6.070937136803757
6,2.8179999999999996,6.399321988897517,6.399445487420367,6.180202743826786,6.180566151123763,6.020828195698843,6.021365700252267
7,2.8209999999999997,6.347046863375159,6.344840749052157,6.185813477182281,6.186450368617122,5.957764730899723,5.959338825891298
8,2.824,6.445453024508764,6.445038768800649,6.204895643993876,6.2053805814121645,5.939618999934566,5.939978409044729
9,2.827,6.37559631463784,6.373587408544084,6.19057897109587,6.1913030667662445,5.9925202515549145,5.991481381572672
10,2.83,6.4607029321303155,6.463413725696584,6.133695392874261,6.132737447395663,6.000712152127568,6.000313576891768
11,2.8329999999999997,6.310906835911844,6.311719731062263,6.253917412843386,6.25511567041836,6.060630082927285,6.061130950523132
12,2.836,6.290902388813497,6.290247412960797,6.176380851960722,6.176430420784179,6.014029673779082,6.015188544400178
13,2.839,6.364977544671589,6.367004877037996,6.1302410678492745,6.130974597823256,6.012205387989443,6.012807077552513
14,2.8419999999999996,6.374622491891843,6.3753936275656145,6.1595186440146215,6.159894168957595,6.019296919135049,6.017964543629682
15,2.8449999999999998,6.390187521792048,6.3920475346336865,6.142031527018684,6.1424929141085585,5.969222339622533,5.969730264751606
16,2.848,6.4272794539767375,6.42867255010549,6.216346676191994,6.214872215784053,5.968200043422066,5.969034518539622
17,2.851,6.370811443514309,6.371488189507785,6.1349865319232615,6.135305493083103,6.050191205211306,6.047582955239128
18,2.854,6.366864203871138,6.366763225717797,6.185046902944495,6.183188735232973,6.031266978790879,6.030481039267694
19,2.8569999999999998,6.303546819233266,6.3044926137410435,6.1950881842297925,6.194789338020456,6.126207482983949,6.125332996077974
20,2.86,6.40621506276458,6.407059190240732,6.125532630369888,6.12559122480392,5.972066110895561,5.97189800954844
21,2.863,6.428059369604493,6.429351548666665,6.2072297296318935,6.206500324192397,6.01650934222939,6.016530268284619
22,2.8659999999999997,6.479769440702908,6.480383938860871,6.164919549959307,6.164137078392999,5.952875844968774,5.954547107770638
23,2.8689999999999998,6.358698317140183,6.357585389579764,6.112257925301271,6.113265874349608,6.000680940877181,6.0041862896697
24,2.872,6.405869727270898,6.4083104407521825,6.279963776983169,6.279670894758102,6.022383908297218,6.022752530495983
25,2.875,6.416838358630324,6.418761431899661,6.08558420716205,6.08502321510619,6.08558420716205,6.08502321510619
26,2.878,6.444547198769144,6.446672167940627,6.22622252282403,6.224309039786323,6.22622252282403,6.224309039786323
27,2.881,6.363335650851136,6.361877962829665,6.21120651120394,6.2116965088536515,6.21120651120394,6.2116965088536515
28,2.884,6.402169816973204,6.400156445749669,6.239975899417245,6.241341539788195,6.239975899417245,6.241341539788195
29,2.887,6.347057972504094,6.346928726819076,6.151804236946335,6.152683783232818,6.151804236946335,6.152683783232818
30,2.8899999999999997,6.376809658860498,6.378706808819689,6.169395747413732,6.169406835766817,6.169395747413732,6.169406835766817
31,2.893,6.350549751801171,6.35115696957669,6.188881896116228,6.1887701102353105,6.188881896116228,6.1887701102353105
32,2.896,6.3494754019909045,6.349707564266698,6.1677683777314405,6.167472684909004,6.1677683777314405,6.167472684909004
33,2.899,6.327436487214783,6.32710903074921,6.091985370743778,6.091000815207667,6.091985370743778,6.091000815207667
34,2.902,6.361921957993188,6.361061213546812,6.134610916333969,6.1357041655346185,6.134610916333969,6.1357041655346185
35,2.905,6.276713854226009,6.275403090219489,6.1487237600853915,6.1502756471623234,6.1487237600853915,6.1502756471623234
36,2.908,6.2722938565807835,6.272711797582773,6.096664088470914,6.095870091396893,6.096664088470914,6.095870091396893
37,2.911,6.26645998403905,6.266185501025076,6.085767556581163,6.084749330444206,6.085767556581163,6.084749330444206
