,Frequency,Signal Run 0,Background Run 0
0,3.53,1.221333451619793,1.221057032037508
1,3.5305,1.1954896239219601,1.1945479234712992
2,3.5309999999999997,1.2197714476087267,1.2183243830562662
3,3.5315,1.1759150607423685,1.175896320544293
4,3.532,1.2331051784884495,1.2341383944873308
5,3.5324999999999998,1.2121082207486806,1.2127144698599837
6,3.533,1.2052055392400076,1.2067013283833485
7,3.5334999999999996,1.2073100760647169,1.209126012344287
8,3.534,1.2172864812537427,1.2187360445133306
9,3.5345,1.1996402949214007,1.1975894799188245
10,3.5349999999999997,1.245992892124314,1.2461543711543372
11,3.5355,1.2166499357992053,1.2172046488687234
12,3.536,1.2518998388172171,1.2506526708574088
13,3.5364999999999998,1.2561476449502484,1.2573451510242886
14,3.537,1.2295129732399688,1.2304737267102819
15,3.5374999999999996,1.2243706315917051,1.2229498035491064
16,3.538,1.2570368709876976,1.2569803377779125
17,3.5385,1.25995036443716,1.2605316264984474
18,3.5389999999999997,1.2226896255034407,1.2230475654518786
19,3.5395,1.2428648218739633,1.242416928365197
20,3.54,1.2450215194287744,1.2443940312184931
21,3.5404999999999998,1.2279328524645108,1.2285391015354685
22,3.541,1.2251898952680194,1.2243409591459244
23,3.5414999999999996,1.2500342404474878,1.2509671956780088
24,3.542,1.2187697764322865,1.2185202179075965
25,3.5425,1.231463528042411,1.2339572390054467
26,3.5429999999999997,1.2167436372954483,1.2169194839676192
27,3.5435,1.2555835593823736,1.2559439981199108
28,3.544,1.2213153359517501,1.2216314225509022
29,3.5444999999999998,1.2525538754709782,1.2536545566051611
30,3.545,1.220917104401818,1.2221639598989498
31,3.5455,1.2296488422643106,1.228781165815627
32,3.546,1.2637477774701238,1.2625065441005732
33,3.5465,1.227674860727086,1.2294867367585658
34,3.5469999999999997,1.269530100522594,1.269072524452158
35,3.5475,1.236267294165829,1.2350438641550059
36,3.548,1.2402583580264002,1.2396299329276776
37,3.5484999999999998,1.1994631947973926,1.1997505462921245
38,3.549,1.2266822491045175,1.2276842310306446
39,3.5495,1.2016114600625392,1.1995837582841966
40,3.55,1.1726957846925024,1.1717647035592476
41,3.5505,1.1951551095735555,1.1992845374074823
42,3.5509999999999997,1.2335968000241477,1.2366271087202805
43,3.5515,1.1589294649643997,1.1578568946129086
44,3.552,1.224912540352318,1.2252105111623581
45,3.5524999999999998,1.2252545493028613,1.2281327490743332
46,3.553,1.260332979356551,1.2615229892170228
47,3.5535,1.2325020527771882,1.2313111058380892
48,3.554,1.250551473063148,1.251565011710507
49,3.5545,1.1874768940066942,1.1889698721564295
50,3.5549999999999997,1.1936824332764302,1.1954262193410676
51,3.5555,1.2419043804394927,1.2434801283602992
52,3.556,1.2116937478514702,1.215828797767031
53,3.5564999999999998,1.2202555715080823,1.2264979697945877
54,3.557,1.2511392942401172,1.2587997095657628
55,3.5575,1.224968134891726,1.2297222398591692
56,3.558,1.1199696119496956,1.1252571903820907
57,3.5585,1.2360820777575718,1.2429657069401168
58,3.559,1.204766391300957,1.2074334499830115
59,3.5595,1.1917915358522906,1.2001431559177962
60,3.56,1.2428813765353273,1.2511649071560405
61,3.5604999999999998,1.1862931284126217,1.1951476134980357
62,3.561,1.185328002511716,1.1925092899739156
63,3.5615,1.2027952223694012,1.2130589790632271
64,3.562,1.167875775996943,1.1773265151468155
65,3.5625,1.228050604940631,1.234777440136593
66,3.563,1.2350832228147597,1.2436634751230224
67,3.5635,1.1872985463926857,1.1936511997704378
68,3.564,1.2063030964086952,1.2139600755760918
69,3.5645,1.1850456503997298,1.195675779987933
70,3.565,1.2095348628562201,1.2178921052041616
71,3.5655,1.2178130839907613,1.2259738653990915
72,3.566,1.1975323179871071,1.20361917139136
73,3.5665,1.1677955057891338,1.1745223405603047
74,3.567,1.1160313315830912,1.1192790273537425
75,3.5675,1.1876739803736218,1.1941896745023346
76,3.568,1.1873469602603082,1.1902663885383147
77,3.5685000000000002,1.2006856900413878,1.206986495360742
78,3.569,1.1989600174181936,1.2010173913741429
79,3.5695,1.1941031537778664,1.1975238852285561
80,3.57,1.2203958122646117,1.2247401290267994
81,3.5705,1.2122550198151993,1.2165468635214993
82,3.571,1.2185536400534178,1.220598208319979
83,3.5715,1.2673737153974596,1.2708872117632157
84,3.572,1.2003489879610616,1.2032965265987543
85,3.5725000000000002,1.1928556729300757,1.194202788971501
86,3.573,1.1867691329747325,1.1879416518012613
87,3.5735,1.2600468771803157,1.2612365747680794
88,3.574,1.1816261662243763,1.1845315392484879
89,3.5745,1.1617005343206446,1.1631344807052664
90,3.575,1.2472000802474832,1.2456474454076543
91,3.5755,1.2133116607295034,1.2134987514606514
92,3.576,1.2067600489900239,1.2085800456969809
93,3.5765000000000002,1.2410310815168932,1.2428007917558692
94,3.577,1.2204158006649077,1.2204548429720743
95,3.5775,1.2679003174437862,1.2684194241954383
96,3.578,1.2511377322106965,1.253509318716825
97,3.5785,1.2062690519978392,1.208922992599759
98,3.579,1.2353896226155976,1.2342036730744623
99,3.5795,1.2286499814409095,1.2292121908135007
100,3.58,1.2424753349257134,1.2425958976647944
