,Duration,Signal Run 0,Background Run 0
0,1e-08,1.2049400507126278,1.2048800817050849
1,1.2964824120603015e-08,1.2184921078690358,1.217647544431108
2,1.592964824120603e-08,1.2178942919091564,1.21755884027009
3,1.8894472361809047e-08,1.2173773716929346,1.2172477511923385
4,2.185929648241206e-08,1.1981904155595522,1.1982897392875478
5,2.4824120603015073e-08,1.183646372159147,1.1849700628279647
6,2.778894472361809e-08,1.2183293793433094,1.2177300017100197
7,3.0753768844221106e-08,1.207582747032237,1.2106093075510906
8,3.3718592964824116e-08,1.2138826155390725,1.2132835502260575
9,3.668341708542714e-08,1.1735893846412504,1.1730790233381314
10,3.964824120603015e-08,1.1955895725455574,1.1968183122770149
11,4.261306532663316e-08,1.1991680358637522,1.1970644358038944
12,4.557788944723618e-08,1.190525629271794,1.1888608649234007
13,4.854271356783919e-08,1.2046548864535276,1.2054257378871174
14,5.15075376884422e-08,1.197636326620678,1.1969623000280303
15,5.4472361809045226e-08,1.197047880791853,1.1988825574181496
16,5.7437185929648236e-08,1.2115419507237364,1.2126716791592909
17,6.040201005025126e-08,1.1956258049560498,1.1968857784872853
18,6.336683417085427e-08,1.2111952550318519,1.2080165857697116
19,6.633165829145728e-08,1.2107898392986944,1.210316646476724
20,6.92964824120603e-08,1.209832209264238,1.2104878077967418
21,7.226130653266331e-08,1.1934697307797386,1.1936262124094268
22,7.522613065326632e-08,1.2037078752629182,1.2019856406098302
23,7.819095477386935e-08,1.2154874110245724,1.2175432234232628
24,8.115577889447236e-08,1.1955933201042759,1.1962105011132913
25,8.412060301507537e-08,1.1799776445322931,1.1786046044501557
26,8.708542713567839e-08,1.1810474051936293,1.1801238202733844
27,9.00502512562814e-08,1.1912880461822337,1.1897119859647232
28,9.301507537688441e-08,1.1461435741649002,1.1462988064265576
29,9.597989949748743e-08,1.1934491161664305,1.193580298435863
30,9.894472361809044e-08,1.2052164703057806,1.205817721980291
31,1.0190954773869346e-07,1.1852124369907595,1.185572563392633
32,1.0487437185929647e-07,1.1887406131746403,1.1880506572944505
33,1.0783919597989948e-07,1.2103332005717282,1.2096822871575923
34,1.1080402010050251e-07,1.2057942970041475,1.2068884189223508
35,1.1376884422110552e-07,1.203403345075032,1.2042682104559712
36,1.1673366834170854e-07,1.2083432916897172,1.2065042423556014
37,1.1969849246231156e-07,1.1882955326371092,1.1860819894654195
38,1.2266331658291457e-07,1.1835570426185091,1.1837450704222046
39,1.2562814070351758e-07,1.202789600039871,1.204961914560798
40,1.285929648241206e-07,1.1829423604270564,1.1814696841765504
41,1.3155778894472363e-07,1.1917984069785847,1.1904587870346326
42,1.3452261306532664e-07,1.1786345875540691,1.1794341741439276
43,1.3748743718592965e-07,1.168226531028257,1.1696854643459929
44,1.4045226130653266e-07,1.1885250999735186,1.187778298505094
45,1.4341708542713567e-07,1.182739654560406,1.1818026388410952
46,1.463819095477387e-07,1.1737283752250527,1.17179937244337
47,1.4934673366834172e-07,1.025845471236444,1.0268080986386081
48,1.5231155778894473e-07,1.1827786952807375,1.1837675590522472
49,1.5527638190954774e-07,1.1855235265947908,1.1870614813949547
50,1.5824120603015075e-07,1.18376506013962,1.1857434125119048
51,1.6120603015075378e-07,1.1662612990894186,1.1661788418067702
52,1.641708542713568e-07,1.1473407685172183,1.1470527924593257
53,1.671356783919598e-07,1.1902173518219934,1.1908576459244609
54,1.701005025125628e-07,1.1836672983842849,1.182796186304413
55,1.7306532663316582e-07,1.1930087188360243,1.1901217738074095
56,1.7603015075376883e-07,1.1783772204558653,1.1806950846902469
57,1.7899497487437187e-07,1.1713452331397054,1.1764894486788338
58,1.8195979899497488e-07,1.190931980288654,1.1900158915127015
59,1.849246231155779e-07,1.1882271285406456,1.1867616361292475
60,1.878894472361809e-07,1.1836198227005752,1.1833521486831278
61,1.908542713567839e-07,1.1707180578288254,1.1699896843391941
62,1.9381909547738695e-07,1.1688936859692967,1.1686444397645683
63,1.9678391959798996e-07,1.127653445820029,1.1270387635133627
64,1.9974874371859297e-07,1.158265118302205,1.1585815172919987
65,2.0271356783919598e-07,1.1908479619557046,1.1900942890054775
66,2.0567839195979899e-07,1.1748499816043583,1.1774077219304537
67,2.0864321608040202e-07,1.1789116325498852,1.1786414596318826
68,2.1160804020100503e-07,1.1542899863979315,1.1553594335937676
69,2.1457286432160804e-07,1.182403264747694,1.1837591263722076
70,2.1753768844221105e-07,1.1557657880877554,1.1578091068816745
71,2.2050251256281406e-07,1.179488521172615,1.1808553146508451
72,2.234673366834171e-07,1.1901430127552335,1.1882102619134167
73,2.264321608040201e-07,1.1899615442167182,1.1921460398873542
74,2.2939698492462312e-07,1.1630282809937647,1.1642367187929694
75,2.3236180904522613e-07,1.181411901543141,1.18281305216097
76,2.3532663316582914e-07,1.1847720395305579,1.1880222342496347
77,2.3829145728643215e-07,1.1837922333768764,1.1829523551342633
78,2.4125628140703516e-07,1.183695096381486,1.1860279529380104
79,2.442211055276382e-07,1.1771503547641238,1.1760465504996496
80,2.471859296482412e-07,1.1398874377096102,1.14104371494215
81,2.501507537688442e-07,1.170769591232449,1.1722035374642528
82,2.5311557788944725e-07,1.1664193411571222,1.164417876094698
83,2.5608040201005023e-07,1.1684564120207515,1.1704709955229322
84,2.5904522613065327e-07,1.1725961472202635,1.174615415863781
85,2.6201005025125625e-07,1.1877592453354742,1.1889392602421869
86,2.649748743718593e-07,1.178163269022374,1.1781526495428642
87,2.6793969849246233e-07,1.1593230090890754,1.1600039071145516
88,2.709045226130653e-07,1.1799860761324563,1.182418880997448
