,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9
0,1e-08,3.5550185520056394,3.5558490624898336,3.663294338954106,3.663134733177823,3.534690081048182,3.5343757112345613,3.326049803020161,3.3292100531904936,3.246835232229095,3.2465319502064793,3.4810798122902074,3.4806948540703235,3.1690433626662933,3.168384951709415,3.5429553684246637,3.5445047288631955,3.201963779248907,3.2041168904697224,3.10998281195322,3.1122475846110382
1,2.3355704697986577e-08,3.542424552755404,3.542368331014415,3.684215630312567,3.686136675812041,3.494103741502407,3.4957136953711996,3.2985038288164064,3.299697590538181,3.2291863443596376,3.2305629803050535,3.440416490160843,3.4400362168189575,3.119912856860301,3.1188496541051207,3.5642595853756034,3.56232370476105,3.2241415852141255,3.224712073008073,3.0824180858486376,3.0832849836662657
2,3.671140939597315e-08,3.6362529168418463,3.6322399768089717,3.7103554873588322,3.710141847775325,3.489056023785023,3.4907204810560106,3.270141530220449,3.2712354989073464,3.2333994886655386,3.2351768567472035,3.4440154211124154,3.4421313897185266,3.104427079404558,3.1062691011093904,3.6002062685989094,3.601836368174166,3.1515907825286593,3.152326185351686,3.1048320200708575,3.105592566019159
3,5.0067114093959735e-08,3.5715677010669853,3.5656190391203717,3.6450565119735185,3.6477124920518635,3.4604914911993454,3.4608078909415765,3.2986112600991,3.2975361874895133,3.2757973791618356,3.274542399552571,3.439644706006682,3.4382694755961127,3.106293148531534,3.108399408334168,3.5778071510494236,3.5796989925852984,3.2116181822001426,3.2119798713443295,3.106758686583316,3.1054676324468384
4,6.34228187919463e-08,3.578582691859264,3.5748485164327204,3.557190260360555,3.5603158432718387,3.4460976510892904,3.4470306094822334,3.3109631980479945,3.3118044840143193,3.2659018393351045,3.2650933489371163,3.472561845785508,3.472863566950483,3.1070854010812825,3.1075098698755768,3.5596447705414285,3.559146121275445,3.221351144538402,3.2214876363805494,3.1006004452592757,3.0997646254889264
5,7.677852348993289e-08,3.6238054094385217,3.6235321110057526,3.5953417410216955,3.597265284533366,3.443338587894205,3.4447450522114047,3.2913898141628297,3.293392222630111,3.3167054060298478,3.3199868441443234,3.4912024204919145,3.4891979821230446,3.1340093555513495,3.1322967988995796,3.5563795706538968,3.5526966188706472,3.207460790352461,3.207535752148842,3.086143668710083,3.0880714264632187
6,9.013422818791946e-08,3.609079690039976,3.6097078043373685,3.5674418777116776,3.57156085614703,3.449363467527559,3.4488810592703545,3.2921798758241376,3.2961111354623585,3.2947584121715585,3.2938730856357465,3.4699239850486703,3.472352736976598,3.1072195554507216,3.1062285028894365,3.5539461368755627,3.5520919339543973,3.2467979027330696,3.248756582930043,2.9677758505918037,2.968508910572959
7,1.0348993288590603e-07,3.6074795692826402,3.6073907084169843,3.6130734180602677,3.6151109654028617,3.4831093924381347,3.4812959490393043,3.295328412633743,3.294449020799501,3.1595663864701047,3.163956160077166,3.4535805171169667,3.453413883973494,3.0935394069988273,3.093647944566481,3.517318387187187,3.519035631028716,3.2235301822531808,3.221908047794732,3.0621530466621945,3.0608629294207366
8,1.1684563758389261e-07,3.6095839674916457,3.6067562011548997,3.5955910034067764,3.5946350875397934,3.4564626187181497,3.4570176464637385,3.271008427719459,3.2744535307876403,3.200434733022141,3.1991019791904414,3.458014172519786,3.459418763052908,3.1361245189501807,3.1367124977988325,3.5082502322088036,3.508752941910402,3.1903041522256994,3.185954514400648,3.0843255385814525,3.083033547135293
9,1.302013422818792e-07,3.565758366428444,3.5648642942511177,3.5764658265063365,3.573651647896188,3.448644296475082,3.449791050201273,3.236280670890732,3.2380795893367273,3.2460978107291956,3.2439734350696465,3.426213176610422,3.428230265425971,3.1200070320567392,3.121126768031008,3.5167906923250216,3.5188652511411256,3.2298361559075754,3.230441781731236,3.0563754013333475,3.0560044987880457
10,1.435570469798658e-07,3.6284728476067523,3.6351220896212877,3.5934119630698604,3.5961400928343465,3.446051249524016,3.445378157715092,3.3031970246256925,3.3046981278605982,3.2854141515933404,3.2872858449708966,3.4245015520312725,3.423553289629809,3.130388873591086,3.1321623361124074,3.506758969121139,3.5079809971886546,3.256767621961513,3.255228413672534,3.0868687665663304,3.0879168208038537
11,1.5691275167785235e-07,3.7104182704037343,3.709789061816534,3.5983736222971374,3.599790394166082,3.51109891902913,3.51053108562752,3.2906789416027515,3.291538967996038,3.289614796481024,3.2900069388245305,3.423879211035335,3.419499274196231,3.1260429864950083,3.1274385182079922,3.5062571969241954,3.5072924467381683,3.1866199516723865,3.186635256830207,3.0926792170103594,3.091471088711412
12,1.7026845637583893e-07,3.5783197529608533,3.5769390569542923,3.6173221772674986,3.6188849689409044,3.4213739423432785,3.42305651466256,3.1888566246583823,3.1915571109332093,3.1917987009715314,3.190789844786672,3.3440315137162377,3.3433944974601837,3.1206265597936427,3.1212862201284697,3.4537246571685363,3.4555896361673923,3.2174933007428694,3.215033003739041,3.0753453216846394,3.0773560062491
13,1.8362416107382552e-07,3.650518867896384,3.649252175354851,3.605986436763439,3.6088057692621986,3.4001120603858204,3.403160650156552,3.2268679990271543,3.229414189649811,3.226746842032224,3.2280378965586394,3.394313945591397,3.3927727061864266,3.119980478613391,3.120526291535909,3.519415121451968,3.5209098226144078,3.1861812765173525,3.1839610124868196,3.0437228428551513,3.0439353896260672
14,1.9697986577181207e-07,3.6171775569045366,3.6184231669616285,3.5123361067619374,3.5135103473272773,3.4699519446815716,3.4689112291111948,3.211901637316323,3.213774892850339,3.273198719358388,3.269152206453077,3.399386958836386,3.4002504210856137,3.0975331196917595,3.097839992718112,3.482265624194746,3.4810451585199336,3.1889097142032505,3.1894947262092486,3.0685054019665223,3.0697125931616154
15,2.1033557046979866e-07,3.709383010883792,3.7084673879535885,3.570096268658882,3.573003838502326,3.406303261410302,3.406776768075532,3.2154599616737203,3.212771344823417,3.2258301135391165,3.2276473035959614,3.431329134421072,3.4337649138762956,3.08771255228852,3.09048175294659,3.4569233284654675,3.455717072861822,3.2164961413535513,3.2187531054132164,3.081324895119566,3.0807167706294156
16,2.2369127516778524e-07,3.712439580880886,3.7103370666453994,3.535553081321729,3.53611419981084,3.4671454089606066,3.4662755432862404,3.2867012870342576,3.2888381570285237,3.29040017284405,3.291111369860383,3.405553474699719,3.4067442695073167,3.10657800260987,3.1076566667214283,3.489084918919074,3.4911291813806704,3.1898384506273385,3.190678487334009,3.0967558615507045,3.0976989700683744
17,2.3704697986577183e-07,3.6890170611415343,3.6914344127304797,3.5667521931335178,3.5681043108667034,3.4872474298068026,3.488367791877635,3.267307357109543,3.2687528637617245,3.2795609030793504,3.279994898682601,3.4536874851822414,3.452870405004705,3.0795586285729617,3.0817982576201426,3.4759057644228206,3.4774816739099346,3.213844072725426,3.2152085272131714,3.057577587372937,3.0578215244510907
18,2.504026845637584e-07,3.6989458727200346,3.6981172355361043,3.5355234219759133,3.535114100623337,3.4560234617782375,3.4543733722048726,3.2516930556782393,3.2544394558737464,3.2325510160322,3.23208516180907,3.4834275094771256,3.485879686922999,3.095863204774964,3.0984501545001186,3.488082629103331,3.491086866508998,3.1944374922219394,3.1939577391998544,3.049478938189732,3.047047376958957
19,2.63758389261745e-07,3.6979373218812954,3.696414197896987,3.5582542285417174,3.555616208703913,3.4619224751181092,3.46327834099558,3.267408870028913,3.2691707772047685,3.275812368088883,3.2786877633654656,3.4200894408033844,3.4236148160081474,3.105751707527198,3.1049688289186848,3.5592196686190656,3.562922923049733,3.148275612393028,3.149979267318222,3.072917347040286,3.0743586368397686
20,2.771140939597316e-07,3.663464262436639,3.6605465401746082,3.5782819302490383,3.5773219541427705,3.4750379142057057,3.477243499701984,3.22933547943534,3.2293968538103117,3.287837432227856,3.28552534018227,3.3966024499708283,3.4015750495077386,3.092649698526162,3.0957580994329548,3.5370891686666703,3.5363903098619223,3.1724230372941946,3.172942457992079,3.0439069710652205,3.0425387685918848
21,2.904697986577181e-07,3.6167182881287037,3.620235231304679,3.5725336197169586,3.5730888041327287,3.42312913624546,3.4237464755119182,3.296406141490721,3.2971168699789932,3.2253119308512224,3.2260276567318478,3.4428057299237516,3.442525873376307,3.1402473943748883,3.1399339621468765,3.573915719316217,3.5767031938337257,3.208036118219654,3.2100557047202374,3.0480704486481436,3.047577889373638
22,3.038255033557047e-07,3.5554530329440728,3.5560659996292587,3.5744957217582742,3.5737906154415375,3.481711705920632,3.480699413558825,3.2607636860048226,3.2628502693421497,3.346368283048055,3.3526228807335956,3.3745901760869526,3.3747892921984204,3.094450175443526,3.0912313626080543,3.5004622063306607,3.4984952476300104,3.181432934137876,3.182310295169936,3.0446921886948317,3.043105348952671
23,3.171812080536913e-07,3.6596223175587985,3.6623616920589064,3.612266785859967,3.6127774609405026,3.5071375291179745,3.50500487433935,3.2900337937154225,3.2917368244287917,3.294045662620654,3.2938926157436246,3.399569521366042,3.4003976904103514,3.056930278055422,3.057504357010739,3.558308588581651,3.5603736208180212,3.22722859001328,3.22668012209614,3.0582812875496144,3.0574273520039754
24,3.3053691275167786e-07,3.6564083508022205,3.6582873847218402,3.5869382361950928,3.584230096102885,3.4839542737802685,3.486527951418955,3.3270489900226674,3.3301466161437996,3.336865511155609,3.337597478496365,3.4249719291410283,3.427602921004399,3.072091212562511,3.07110796821947,3.552511866209347,3.5520453874714333,3.2161845933475575,3.2160490380929097,3.053180005477465,3.052893434311436
25,3.4389261744966444e-07,3.7136667561284677,3.715510341668226,3.616032197538129,3.61422062786974,3.4430385856058856,3.4407182155367133,3.252455154386372,3.2516433841863153,3.315465575616915,3.312361233603606,3.3877282581366,3.3875164921697594,3.1026504853457784,3.101769376216078,3.4748277164571904,3.4759390209843066,3.1748122776678147,3.174294262348797,2.9746427720974107,2.9764051466848893
26,3.57248322147651e-07,3.7276795567026446,3.727008807518107,3.5568780691380932,3.5592120253957535,3.48698771401825,3.490640524721779,3.2780762054569794,3.277579273749382,3.3381133033950237,3.338499510771358,3.3789793179428718,3.37674031299656,3.026762841283423,3.0273609701065345,3.5544038614804294,3.547259563642466,3.1722429691335083,3.173073947631479,3.039316200699303,3.0378441456422647
27,3.706040268456376e-07,3.7319731709325534,3.730878420508534,3.6287003797754482,3.6302478663615774,3.4772569289157556,3.4785540755828923,3.2828851235622376,3.281144612102514,3.2801913790062405,3.28141840391418,3.369952710773368,3.369467959969089,3.0549580054629324,3.056477379992073,3.567499789586592,3.5675666298370023,3.224751114758927,3.225055333128272,2.9958735629800293,2.996375648022201
28,3.8395973154362414e-07,3.6761346197059965,3.676153985093806,3.568223635654583,3.5715929987889647,3.470894740434801,3.468220489556017,3.322493978105391,3.324007263160349,3.2845121159924724,3.285553143856122,3.4042727266799955,3.4050868392850915,3.0820884145194745,3.0800402498601636,3.4883392192875817,3.4880171959727058,3.168476788916093,3.171718870938634,3.0255849890832978,3.0236367730133797
