,Frequency,Signal Run 0,Background Run 0
0,3.04,2.2030289794068567,2.204027683143109
1,3.04078,2.212144746166955,2.213707533857201
2,3.04156,2.172833148926528,2.1724296070698346
3,3.04234,2.211246925954398,2.2104078275326215
4,3.04312,2.212416947767657,2.2137751533427026
5,3.0439,2.2346147176895066,2.236146740108861
6,3.04468,2.1766026129092015,2.1779250557481786
7,3.04546,2.206275896372577,2.2079117712729803
8,3.04624,2.2237217421226485,2.2245107101311405
9,3.04702,2.188186948123095,2.1906525512614974
10,3.0478,2.20986467096271,2.211503200550885
11,3.04858,2.1984160448153234,2.19795659427342
12,3.04936,2.195039662296512,2.19697538250449
13,3.05014,2.196759712383859,2.1981472779763562
14,3.05092,2.2073086459690363,2.2099602469376647
15,3.0517,2.205071518796014,2.204661261657468
16,3.05248,2.214055321133811,2.2153076440684085
17,3.05326,2.2372494531563336,2.237375169558131
18,3.05404,2.225440698838065,2.224912690004924
19,3.05482,2.2446695306556332,2.2466397643477403
20,3.0556,2.2039124300257176,2.204680939920934
21,3.05638,2.211311425444874,2.212274366078814
22,3.05716,2.2088288002520096,2.210860408543286
23,3.05794,2.205261889552098,2.206480792015218
24,3.05872,2.1930809846146277,2.1951272728213844
25,3.0595,2.2118438062277765,2.213712842234544
26,3.06028,2.192467863789754,2.196108485709543
27,3.06106,2.2153785460915834,2.217845398551152
28,3.06184,2.181695298580411,2.1861358201013092
29,3.06262,2.1944660515094454,2.1986413975586196
30,3.0634,2.1787746150373724,2.182268906187407
31,3.06418,2.2015353735575753,2.2064512752283942
32,3.06496,2.202014190555355,2.2081121390341614
33,3.06574,2.2178143204434044,2.223666458093353
34,3.06652,2.216498124098992,2.2234632814153605
35,3.0673,2.17756820849462,2.1826405917440708
36,3.06808,2.1632276365825356,2.1670183372525935
37,3.06886,2.1943498618522574,2.2017613511244774
38,3.06964,2.2168299851023896,2.223562449759632
39,3.07042,2.201534281000636,2.20991136602585
40,3.0712,2.1872408748903367,2.194424356598832
41,3.07198,2.2106956486794322,2.216485162245059
42,3.07276,2.20412419501422,2.213342096103443
43,3.07354,2.183687394616769,2.1943706334729987
44,3.07432,2.1989526446141636,2.2105700894216307
45,3.0751,2.163109885431847,2.175857683943007
46,3.07588,2.1858720490280295,2.1966330603089945
47,3.07666,2.1768832483496943,2.1857764728727096
48,3.07744,2.210582894513646,2.220993774253412
49,3.07822,2.2066160344761454,2.215237993147585
50,3.0789999999999997,2.1963016677447844,2.207630042683631
51,3.07978,2.1848035396198573,2.192870159348648
52,3.0805599999999997,2.193539030379318,2.2029323098595164
53,3.08134,2.235315606657439,2.2437287671077057
54,3.0821199999999997,2.1852812626473335,2.1923658892356133
55,3.0829,2.1806303767937187,2.1891881495020318
56,3.0836799999999998,2.2247826001068933,2.2324598902087165
57,3.08446,2.2082350430660673,2.215791613865417
58,3.0852399999999998,2.1804849831203126,2.1891619131031494
59,3.08602,2.159682591701472,2.165858780580695
60,3.0867999999999998,2.146032292711895,2.150716594583764
61,3.08758,2.1514366893926216,2.1589792045741434
62,3.0883599999999998,2.188283303809705,2.195666369898557
63,3.08914,2.211829595024749,2.2162477846109137
64,3.0899199999999998,2.180874314718349,2.185759450878488
65,3.0907,2.2191848633681204,2.2236625534771117
66,3.09148,2.1741299828990512,2.175714946460128
67,3.09226,2.1971938645797198,2.2014271494000894
68,3.09304,2.221850831582144,2.2254773983402547
69,3.09382,2.2045360135604115,2.2077729377516326
70,3.0946,2.1986040736417234,2.2014697827933936
71,3.09538,2.2377474757399485,2.2414593110661785
72,3.09616,2.2026174716058122,2.2060154062645996
73,3.09694,2.2140468904423014,2.2194476984867286
74,3.09772,2.2187738257216654,2.224979062267714
75,3.0985,2.2088412921257783,2.2113857608238314
76,3.09928,2.201393104754713,2.2058625180020424
77,3.10006,2.203435956064518,2.2058709501930958
78,3.10084,2.218712607627068,2.2209103800153636
79,3.10162,2.189824699626982,2.192434134833834
80,3.1024,2.1704448529148452,2.1739358644209266
81,3.10318,2.1604345512860297,2.1613172206687
82,3.10396,2.211547711134258,2.215063866024976
83,3.10474,2.204118884753447,2.2060863072256716
84,3.10552,2.220318656883779,2.2226958682297386
85,3.1063,2.1985391068973885,2.200306476524764
86,3.10708,2.209480962955875,2.2142622466506334
87,3.10786,2.210827923487123,2.213299929669308
88,3.10864,2.220852132326528,2.222356044180372
89,3.10942,2.233277437465326,2.2362031161550378
90,3.1102,2.215404157404493,2.2191197407611325
91,3.11098,2.2026455825564812,2.204723729226911
92,3.11176,2.224974064852606,2.2249098792654283
93,3.11254,2.2114016923802984,2.2133931648516176
94,3.11332,2.218226138711615,2.2204626411788593
95,3.1141,2.2236035223214836,2.2248361675852046
96,3.11488,2.177851811151709,2.1796997638736593
97,3.11566,2.173810773083349,2.1740312842018894
98,3.11644,2.188005327073695,2.192650118700681
99,3.1172199999999997,2.1860925607860215,2.1897697263939317
100,3.118,2.1949245659616636,2.195116341922373
